Item	Frequency	Score
social distancing	9642	0.4832880965333049
donald trump	9173	0.3616326863426136
new york	4788	0.37094589606091244
herman cain	3243	0.12782625617464768
dr. fauci	3175	0.4846993014133296
boris johnson	2834	0.28528461483573764
president trump	2797	0.401640860082112
white house	2638	0.2988589852880182
coronavirus cases	2528	0.8418482575072264
joe biden	2122	0.30944348150630263
covid cases	1915	0.7643425082653647
new zealand	1784	0.3159880418732868
hong kong	1780	0.29634274186054654
south korea	1779	0.31137734447846444
anthony fauci	1736	0.31628907671571116
face masks	1593	0.6487957042559777
nursing homes	1565	0.5043351417925627
public health	1456	0.5667104639283055
corona virus	1373	0.5354513398943946
mitch mcconnell	1324	0.25083433068913863
roger stone	1298	0.18257845162818528
betsy devos	1291	0.16724023952729739
south africa	1259	0.33774698637976036
new cases	1162	0.6808108405824649
matt hancock	1156	0.21777329120582176
next week	1128	0.4642652321803424
united states	1127	0.26572068269061705
covid patients	1098	0.6194203303068654
ron desantis	1022	0.2709552523919081
social distance	988	0.4428030548994624
san antonio	974	0.24239632134268474
social media	953	0.469503255780235
ted cruz	944	0.11316126283815461
no one	935	0.1865163219912479
american soldiers	917	0.3358528020780698
young people	910	0.6302077046091196
puerto rico	824	0.28775854239054605
care homes	824	0.509971571661625
brian kemp	803	0.09391492114628366
nick cordero	795	0.034136007686723396
mount rushmore	770	0.09016158731722619
face coverings	758	0.36613764174898333
election day	740	0.4797598594107675
kimberly guilfoyle	727	0.057800880996616295
no masks	711	0.28516065441325555
mike pence	711	0.19091878382253605
paul manafort	707	0.09793421438504236
covid deaths	704	0.6427021579777046
new jersey	694	0.32187251930908095
south dakota	692	0.15113589491352178
chuck woolery	666	0.06887066539738339
disease control	657	0.18736397445342456
louie gohmert	656	0.04354115822139131
hillary clinton	653	0.12883123002328892
north carolina	647	0.26386398665707117
andrew cuomo	645	0.19208053735963204
unemployment benefits	643	0.2332352360768716
white people	641	0.4435365882220083
herd immunity	641	0.3091941538609061
small businesses	630	0.4047851138757699
black people	630	0.5649369333752828
los angeles	619	0.2729448742256739
black lives	618	0.3958125279288395
next year	616	0.4823678436218559
jeff bezos	602	0.12111352945446782
coronavirus deaths	600	0.7635164218623582
angela merkel	595	0.0784625870735481
disney world	589	0.11956474165727937
good news	586	0.37021209495550783
nancy pelosi	583	0.19678176286818566
essential workers	581	0.3115504858890642
dominic cummings	574	0.1432541890525912
american airlines	569	0.08260797092507269
supreme court	557	0.21437548010754973
cobr meeting	554	0.04402054281753354
police brutality	541	0.2607889099895349
coronavirus pandemic	526	0.9499437963600784
health care	520	0.4666267568506478
no mask	508	0.2675156099665616
next month	501	0.3510993208749784
climate change	497	0.3460820187573793
kanye west	495	0.07984069002661115
active cases	489	0.5809785805859753
trump administration	478	0.15044000823596693
jared kushner	475	0.12828754718110447
covid-19 cases	472	0.35319733508734935
michael cohen	469	0.08301929579536818
coronavirus testing	467	0.48717744862265505
bill gates	466	0.2287558200619948
covid testing	465	0.3954134638866845
jair bolsonaro	462	0.1256051535891464
rand paul	452	0.0711981825913755
loved ones	449	0.4012554283782518
south carolina	448	0.22921739833754118
covid data	444	0.15214757903025805
senate republicans	441	0.2226094370962092
greg abbott	438	0.17104204329044065
health insurance	433	0.3261142674348468
international students	432	0.10615718309314388
chris wallace	428	0.07655782436808287
public transport	422	0.3556826429140498
contact tracing	419	0.2860241549194073
bill nye	416	0.04938881189310969
human rights	415	0.34887885531784313
common sense	413	0.29759680441740954
coronavirus patients	412	0.589518442521413
robert redfield	407	0.13181829255108413
healthcare workers	406	0.3840197442658235
fox news	401	0.22773631125307642
taylor swift	390	0.04490180567555469
physical distancing	385	0.3945521958182773
health experts	380	0.3339879896617797
big pharma	379	0.14386002776447152
health officials	377	0.3717336832319716
dr fauci	364	0.23196399930346132
donald trumps	348	0.13455284701139916
west bengal	347	0.2433333739707348
chris cuomo	346	0.07997068479753158
positive cases	337	0.5798761010667624
primary number	327	0.2960426370777451
joni ernst	323	0.04373530371104695
blood component	321	0.2136432696769153
dr. birx	318	0.16501862813670495
public places	316	0.26421946222138337
john lewis	316	0.1132262187739355
kevin mccarthy	314	0.08764090654069415
alien dna	314	0.039795509541029894
late march	312	0.1235478209111704
tucker carlson	311	0.062105931233136416
nicola sturgeon	309	0.19594320645072302
crowded places	309	0.10517617591753685
covid update	306	0.1827693935613333
tom hanks	303	0.1036164799104603
nbc news	302	0.11390653237889632
covid relief	302	0.2210507840159573
daniel andrews	301	0.21779341962632578
cdc guidelines	300	0.2515293395039958
icu beds	298	0.17982147077343077
orange county	295	0.15489729824982912
peter navarro	293	0.09105032017506867
systemic racism	292	0.1732028594404355
corpus christi	288	0.08261083273788399
michael hickson	286	0.04961996743240341
latin america	275	0.2786583213571022
several months	274	0.14388371763373312
mental health	272	0.41049468522697824
online classes	272	0.2263479464311493
confirmed cases	267	0.5697435376444728
public schools	267	0.30218626330088283
us troops	265	0.06904136000767437
fake news	265	0.3123402474593558
stella immanuel	265	0.035458245097605465
stephen miller	264	0.07830944432423505
george floyd	261	0.17652611698249102
oxford university	258	0.08408188239319832
first time	256	0.2535327120800025
north korea	254	0.12229394508160119
dan patrick	253	0.03276453763837249
greater manchester	253	0.03835335011100094
lockdown rules	246	0.1968439980093578
health workers	246	0.36726879774825605
russian bounties	246	0.18321238553334046
george washington	246	0.05824862614908875
death toll	243	0.4227721523383758
san diego	243	0.16120477414637557
opening day	243	0.11894697327679188
eu leaders	242	0.07942008423543698
frontline workers	241	0.18635656464032607
proper ppe	239	0.08113132392613671
food banks	238	0.15290074459499248
coronavirus vaccine	237	0.39860430512763534
coronavirus data	237	0.18013800973306476
elon musk	236	0.07970350957988724
human life	231	0.20148278098072608
mr. president	230	0.15301573709538094
american lives	230	0.25771821409772017
mask mandates	230	0.28737301822452554
rick scott	230	0.056984492916428306
peoples lives	227	0.262073038973819
covid test	227	0.147762862797436
personal responsibility	226	0.08983937201131192
walter reed	226	0.04875797806866987
new study	225	0.20188682050250314
stephen millers	225	0.017320601096854342
corona cases	224	0.3530142409087528
black men	223	0.08496037523556864
death rate	223	0.2657903613355606
capitol hill	222	0.09170892730625647
coronavirus concerns	222	0.3065466873597053
northern ireland	220	0.1783638686940832
china virus	220	0.21462328709206835
critical condition	220	0.07071485539499084
both parents	220	0.01585890648871216
coronavirus infections	219	0.5067377943228586
months ago	219	0.11403502649018454
mark zuckerberg	219	0.05834609868316375
bill montgomery	218	0.02707340598751609
russian hackers	216	0.07617184702855039
covid-19 pandemic	215	0.3303473842567201
test results	215	0.27613367779104075
john roberts	212	0.028731508905948944
dan andrews	212	0.15117187301772367
control pandemic	212	0.1625647049178794
recent weeks	211	0.27514473528983646
close proximity	210	0.08324924191926876
conspiracy theories	210	0.1629225185973879
blue states	210	0.04083728812242436
hospital data	210	0.09383636241041958
tax breaks	209	0.0865185051237596
photo opps	208	0.05043174013962558
first day	206	0.14327599360726637
each day	206	0.16101520510394204
failed leadership	206	0.07377483214154944
henry ford	205	0.0828386944707782
new hampshire	205	0.09573817301811183
coronavirus outbreak	204	0.284223155282705
trip jennings	204	0.041576494696805605
abc news	203	0.17481331589158267
russian interference	203	0.05861941464952745
cristina yang	202	0.033773277064786715
tony fauci	202	0.07224710827654429
goya beans	202	0.08371738738112094
austin texas	199	0.056724718451842175
hand sanitizer	199	0.21712753759505607
recent days	199	0.14090103631506504
high risk	198	0.2888028625112872
kim guilfoyle	198	0.0486063541803442
new orleans	197	0.10352558630789138
brett favre	197	0.046340126763435734
school reopenings	196	0.17534979054229832
infectious diseases	196	0.1478006810920667
indoor operations	196	0.04244900142955421
demon sperm	196	0.049818828585082374
past 24hrs	192	0.04168787783668074
nick cannon	192	0.03957576249115166
early june	191	0.18298040307253638
bill barr	191	0.07172839479121648
rob manfred	191	0.028587074629989054
real leadership	190	0.10022790760402155
chest pain	190	0.06303724289504335
gavin newsom	189	0.10506445569400977
amitabh bachchan	188	0.056483524518471606
asian americans	187	0.10809052987831717
steve mnuchin	187	0.036218394584469904
taxpayer dollars	185	0.1658903419769301
larry hogan	185	0.02754342512237576
ag barr	184	0.05576176799243203
coronavirus outbreaks	184	0.16188908415699796
suffolk county	184	0.025687709262163575
pres. trump	183	0.17306623585023073
case numbers	183	0.1666265921625321
ron klain	183	0.022066396175559635
a. mask	182	0.2634125507570677
scott morrison	182	0.14548403480693126
human trafficking	182	0.08095691395702354
bradley county	181	0.08242204173533754
another day	181	0.14344692291287625
texas county	181	0.07647208969981933
allah swt	181	0.07023344107433449
las vegas	178	0.1446007842837325
michael gove	178	0.06995162812803836
federal troops	177	0.1078246991354958
mild symptoms	176	0.10712613837229128
big phama	175	0.04002876287165309
government intervention	173	0.060270327669402685
miami-dade county	173	0.07778631166681799
covid infections	173	0.1368542447179622
covid numbers	173	0.23981265961019416
shinee onew	172	0.020825481485090863
carrie lam	172	0.04539589265590025
new data	171	0.12962097191567998
saudi arabia	169	0.1384330561196686
no deaths	168	0.09418022730937817
herman caín	167	0.026996990851629772
trump university	166	0.03696255061665604
robert obrien	166	0.035063438847460326
mid june	165	0.06814260612892706
trumps response	165	0.08365263075579067
william barr	165	0.044612785990409194
freddie freeman	164	0.05690797279567119
indoor dining	163	0.11857020797920985
airborne transmission	163	0.10579038016541652
n95 masks	163	0.29252866918409637
healthy inmates	162	0.09415690318010897
positive inmates	162	0.1159302736581483
san quentin	162	0.12781645970803346
confederate statues	162	0.10588279776075586
