Item	Frequency	Score
joe biden	8358	0.36387759695193767
donald trump	5562	0.34857678828455896
social distancing	4899	0.4040012493754414
kelly loeffler	3847	0.27168705807646104
el paso	2758	0.30222552784707224
mitch mcconnell	2461	0.26046416842748754
election day	2434	0.5332641709033263
new york	2420	0.3329215347066326
south dakota	2232	0.30955352472889414
boris johnson	2179	0.28222386812827244
david perdue	1984	0.2676253734877442
covid relief	1813	0.6821973736310853
covid cases	1807	0.7991706858713988
president trump	1582	0.3785505543865408
white house	1567	0.29805236842438704
small businesses	1545	0.4021201777198997
climate change	1493	0.3606485905906184
next year	1453	0.5174977787269441
supreme court	1374	0.2816552569501711
scott atlas	1269	0.12784507373607676
covid deaths	1207	0.7701409519126307
north dakota	1198	0.3001185293863187
coronavirus cases	1190	0.7099122809154382
another lockdown	1186	0.26731243376817726
public health	1107	0.5108210229568422
covid patients	1020	0.7337747042626214
south korea	998	0.26289999393613767
social distance	977	0.3962454359493809
andrew cuomo	963	0.20556372455156768
next week	937	0.4636715031169763
ben carson	920	0.11312690968661744
nbc news	901	0.18027246135855446
new zealand	896	0.33535258674405005
jeff bezos	882	0.1261785285504846
mark meadows	876	0.09339561793785707
dolly parton	876	0.08857671978038735
dr. fauci	858	0.38900179309992533
suicide figures	835	0.07037160772549397
corona virus	834	0.49929783302034747
president-elect biden	813	0.1943127844303026
no one	795	0.18558509724648686
health care	751	0.4963794628748752
nursing homes	743	0.4756145267754323
social media	727	0.4278472392134027
elon musk	711	0.0724053896340154
kamala harris	682	0.21132887349367235
loved ones	661	0.4120582879117289
voter fraud	639	0.29280748831703773
new cases	637	0.6848882797152235
mike pence	636	0.1762032019215405
mental health	630	0.47144391564805094
ted cruz	619	0.1347348322400297
covid restrictions	607	0.6310024495159281
rick scott	596	0.05276677234422478
matt hancock	593	0.23554026167035916
los angeles	590	0.25131228302926156
anthony fauci	586	0.2516141916060845
young people	572	0.5946530895012969
united states	567	0.2128691585278202
joe bidens	560	0.1562474995971013
trump supporters	542	0.3341860468202072
mask mandates	542	0.40797704627482834
jared kushner	541	0.1917204898458648
emily murphy	541	0.11369239142906991
dominic cummings	537	0.15311650347537928
healthcare workers	537	0.37025782233946253
peoples lives	530	0.3424413615158852
blood component	519	0.23413263985526409
primary number	519	0.3472270427091495
jon ossoff	518	0.19766505613847826
insider trading	507	0.27167841955527944
don jr	499	0.07059833841847825
home orders	491	0.1858605615693903
no masks	486	0.21832800274312153
rudy giuliani	485	0.10445082268335137
election night	477	0.2105581369717496
covid vaccine	458	0.49433937374512715
herd immunity	442	0.31607333270479343
pandemic preparedness	442	0.05895159751923866
tyson foods	429	0.026039536270695905
american lives	428	0.2983628206027968
gretchen whitmer	424	0.11742751573066898
each day	423	0.17134920433745834
hazard pay	410	0.1835475240971493
gavin newsom	405	0.14604615906807217
doug ford	404	0.21955926868347658
covid-19 cases	399	0.3263740978417298
systemic racism	395	0.12803497974285893
matt gaetz	375	0.04082549985263751
johns hopkins	372	0.1321274217264675
chuck grassley	366	0.06228717491872407
david bossie	363	0.032177650769721476
william barr	355	0.13427550191954624
ron johnson	355	0.1305239053607591
black people	353	0.45724468504114596
mid march	350	0.13113217764655896
lockdown rules	343	0.3101163940369741
stimulus checks	337	0.13611316143421365
record numbers	335	0.2636352367134561
ron desantis	335	0.1107220007126488
donald trumps	328	0.11985064906070071
rachel maddow	319	0.04873932399556154
face masks	318	0.4775738372765928
american history	316	0.20176945171846922
jason kenney	316	0.1938065941223817
good news	315	0.3417820996478948
hong kong	301	0.2346924368043744
steven mnuchin	301	0.06288886958742498
trump rallies	298	0.19826634972891993
saudi arabia	298	0.11024910095974022
covid testing	298	0.3754658251797951
mail-in ballots	295	0.03621226853248294
samaritans uk	293	0.05227074828225812
how covid	289	0.23283198837674182
next month	287	0.30620185380016873
new jersey	276	0.2795133522001131
covid-19 vaccine	275	0.19972435233975697
new mexico	274	0.24085937400621588
pope francis	274	0.04417818036008241
san francisco	272	0.22371772408360766
