Item	Frequency	Score
south africa	9948	0.3881934461781806
boris johnson	6905	0.3202323600980773
vaccine passports	6572	0.8033661739632294
joe biden	4278	0.3826763531548021
vaccine mandates	3420	0.8540402155853004
new york	3062	0.3311245100920789
covid cases	2700	0.874748891638893
omicron variant	2139	0.6491527478993926
joe rogan	2123	0.3059062580355142
new york city	1947	0.3863240905526234
natural immunity	1939	0.39969349705172275
ron desantis	1871	0.23201831713116927
long covid	1856	0.9157124158874033
donald trump	1741	0.30891978474677867
social distancing	1633	0.3641893363813024
public health	1560	0.5166346566214565
vaccinated people	1448	0.7624262229040714
south african	1412	0.2787962392803933
covid deaths	1268	0.7788439593284904
covid patients	1267	0.7897414518689981
next week	1236	0.5057789700668816
no one	1186	0.19122704949575042
unvaccinated people	1128	0.7138074280906478
rapid tests	1109	0.4781644910733941
mask mandates	1101	0.5923247800602419
omicron cases	1062	0.7378467058544844
president biden	1035	0.35541690421984207
covid vaccines	1034	1.0149428307072912
big pharma	1034	0.36291426820696765
covid restrictions	1020	0.8350778581206927
another lockdown	1009	0.21585898021631575
healthcare workers	970	0.40400308119977624
covid tests	951	0.8008621817058372
christmas day	949	0.5276437855139826
covid rules	934	0.7133391391357314
how many people	930	0.3613715684859969
mild symptoms	911	0.4210853843218981
new zealand	904	0.33531076632324297
tory mps	897	0.19701498636511522
marjorie taylor greene	894	0.21873918736548964
ron johnson	883	0.18153561057335924
new year	861	0.5451505522683395
next year	818	0.5485471608166398
nasser mohammed al-yamani	810	0.19684830489848595
christmas eve	785	0.21531809448277087
sajid javid	775	0.2441736862031487
so many people	761	0.36588296104533174
white house	733	0.27431051081241253
dr. fauci	723	0.44331180921587054
n95 masks	722	0.41204581725217815
climate change	693	0.34230580002751626
good news	671	0.39461340367217856
supreme court	668	0.2703906685438914
pcr tests	665	0.47003564467734105
merry christmas	664	0.196037838861189
no vaccine	658	0.37703813436809264
ted cruz	656	0.11556163661674927
severe illness	649	0.3843298748390162
social media	641	0.3997898537788568
serious illness	635	0.376025923953763
chris whitty	629	0.15974487852344224
health care workers	628	0.49320310866745776
south korea	618	0.3126396192072625
common sense	605	0.3502995412539449
anthony fauci	597	0.31592389009338123
loved ones	596	0.41960682081581396
doug ford	591	0.25936023155993465
nhs staff	586	0.3157880404449973
tens of thousands	574	0.18478415923663727
severe disease	564	0.437371573308904
plan b	558	0.1881547334486909
nicola sturgeon	546	0.24183358245776534
covid protocols	545	0.7253988264719894
cloth masks	545	0.31389872122133267
booster shots	543	0.4940215483652259
lockdown rules	532	0.3079967548632412
new cases	521	0.6940954663382191
covid passports	519	0.5347272235727353
kyrie irving	512	0.13139398529172205
herd immunity	507	0.37072005569344624
disabled people	502	0.46615984570199687
vaccine mandate	500	0.7589602099833592
monoclonal antibodies	494	0.2701806033927249
fox news	493	0.2976367754122774
covid-19 vaccines	486	0.44370663181477815
hundreds of thousands	485	0.18622007857641612
peter mccullough	477	0.22073155421724108
new variants	472	0.6806560268033809
young people	469	0.616900521190676
tucker carlson	461	0.20446118950014808
covid vaccine	451	0.8868783582432151
covid mandates	439	0.667586368070073
scott morrison	438	0.2427960972307426
almost two years	436	0.14678783551245414
hong kong	434	0.2815966818939277
christmas parties	430	0.2800448325371406
mental health	430	0.5117076307811942
online exam	429	0.2548292767347882
aaron rodgers	424	0.21837639010918633
jen psaki	424	0.1762674288406162
mandatory vaccination	418	0.2876685425712816
offline exams	418	0.2709846658984533
dominic raab	415	0.08118093311677593
mark meadows	414	0.1294274481891185
vaccination status	412	0.42823515582690563
gold star families	406	0.1040720724474482
los angeles	405	0.27863876268674953
early treatment	401	0.33807505765211293
lebron james	397	0.08606191652123835
african countries	396	0.2639647219511435
bidens vaccine mandate	396	0.2603636442367546
almost 2 years	396	0.15472913252787843
boris johnsons	395	0.14862535203595204
matt hancock	391	0.1175278198102416
elizabeth warren	391	0.0529519606052491
united airlines	380	0.09155169001360763
covid testing	378	0.546456095280446
catching covid	378	0.8037375280652581
no federal solution	376	0.03594608625956604
new years	369	0.33313436098566396
joe manchin	365	0.11425111649445906
blood clots	363	0.29855336636639185
robert malone	362	0.16437093169385497
nearly two years	360	0.15937925366830266
new variant	356	0.5890692444918102
no masks	351	0.20714823627486217
years eve	347	0.20300019320740786
new jersey	343	0.2658143179900313
marcus lamb	342	0.054684073819343926
candace owens	341	0.06251228876711123
northern ireland	336	0.2661850217653022
southern africa	335	0.2459464503549251
hospital admissions	331	0.38487876977778557
dana white	331	0.10138490398000316
rishi sunak	328	0.10092571812737215
travel bans	327	0.20712716630603437
san francisco	317	0.2462302121480465
elon musk	314	0.09275895206013962
omicron surge	313	0.3134035662808201
joe bidens	312	0.15385984808344605
covid protocol	303	0.666610988594744
saudi arabia	301	0.17359167783638096
new years eve	300	0.23289539251068164
health care	293	0.42760308552242876
how covid	291	0.3048007014646756
federal contractors	289	0.10492624119813365
bill gates	289	0.2726288706620439
personal responsibility	286	0.19488069330101657
greg abbott	278	0.1483973941058117
el salvador	275	0.09792450761037777
no deaths	275	0.14432362149447964
downing street	274	0.20644689913191946
david perdue	274	0.09110741937247745
cory booker	274	0.029910606291690574
vaccine status	273	0.5303464394626434
private businesses	273	0.1367713866854517
south africas	272	0.18631774713459298
rand paul	272	0.16213671241094352
no way	271	0.13925423987858873
no symptoms	269	0.11516348747967549
nazi germany	269	0.12837627296745263
great news	268	0.2321645563279866
social distance	268	0.30219730779772686
new data	268	0.3617992327013281
close contact	266	0.28928818236573706
pfizer vaccine	259	0.5310220280159551
south africans	259	0.19486848043168775
civil liberties	257	0.17081919838674126
corona virus	256	0.44650372435420516
good luck	254	0.3139495017118642
omicron wave	253	0.3334030411306296
keir starmer	252	0.13373622264032697
heart attacks	252	0.2722381469012271
nearly 100%	251	0.05667737697003534
new restrictions	250	0.39209189198472894
prior infection	249	0.24160433203619955
black ppl	249	0.03366358645420521
biden administration	242	0.17228421152516896
less than 1%	240	0.08015786601123237
side effects	239	0.3344556831101071
human rights	238	0.2472039500242008
federal judge	237	0.06574316438580058
johns hopkins university	235	0.1892123597763723
once covid	235	0.09654090998820446
no covid	233	0.3293335121411771
qr codes	232	0.22771616725681632
antonio brown	229	0.05758941527464095
kamala harris	229	0.13673446827192165
michael gove	228	0.11166075375065736
contact tracing	226	0.17222943776003907
first case	225	0.255716991733563
further restrictions	225	0.2899038175336959
francis collins	225	0.10228149529641628
health officials	222	0.34633335584009095
president trump	221	0.17940081756599635
north carolina	221	0.1550091277517316
covid test	220	0.5188392709886708
political purposes	219	0.0733903928163803
close contacts	218	0.2640792834344504
vaccine effectiveness	217	0.5275786644865768
ten days	213	0.10711736127690455
covid vaccination	212	0.5885416337393865
double jabbed	211	0.19720281543229862
student loan payments	211	0.15641115301901867
nursing homes	209	0.3329027928383792
case numbers	209	0.44299673813460544
covid passes	209	0.37310072794901333
hp inc	208	0.12401042900943471
covid numbers	207	0.38812862702545803
medical care	207	0.20980609511293938
mandatory vaccines	206	0.40571569159709764
united states	206	0.17034045275335444
active cases	205	0.5000530125934288
jeff bezos	205	0.07986110663353804
puerto rico	205	0.16392171534456168
san diego	204	0.23297087829283106
dominic cummings	204	0.09030121403927638
covid-19 cases	204	0.2104982185880714
kanye west	204	0.04001233002459925
mohammed al-yamani	203	0.13677208850253314
another variant	202	0.13557360240530456
another year	201	0.1810584161184089
public health officials	201	0.34037430162455523
bidens vaccine mandates	201	0.18032535938710914
face masks	200	0.35574452192632494
travel restrictions	199	0.2576705343909912
high risk	199	0.3260683171413294
dr. robert malone	199	0.07460123147448788
severe symptoms	198	0.15019968517234183
previous variants	198	0.3360689498863606
sore throat	197	0.1793260616410473
rochelle walensky	197	0.10371966232613299
public places	196	0.3012881441395203
covid laws	196	0.23305794439552213
human life	195	0.23270332270025149
severe covid	195	0.6056246050466687
conspiracy theorists	195	0.17050286918871363
red states	194	0.2531964001526244
over a year	193	0.09774607585556344
mike pence	193	0.09604059982888526
allegra stratton	193	0.06034541017720625
nearly 2 years	192	0.10217536286719198
flu season	191	0.08272273622734376
dr. peter mccullough	191	0.19030545751671818
kathy hochul	190	0.09831385021877326
covid infections	189	0.6927621179318464
full lockdown	189	0.1949483098210174
disease control	188	0.2239704525802962
no mandates	188	0.08371531438689328
burger king	186	0.04736397362425422
bad news	185	0.26499946811902797
neil ferguson	185	0.14049500882293947
healthy people	184	0.4090228308814196
booster jabs	183	0.14075106753579203
asymptomatic people	183	0.22368322106109095
mrna vaccine technology	182	0.07207969790901418
dan crenshaw	181	0.09675977641209527
positive cases	181	0.36379860010537807
alex jones	181	0.10918402151646948
vaccine hesitancy	180	0.5726926653062427
previous waves	180	0.21814522511947249
unvaxxed people	180	0.26853335131681544
southwest airlines	180	0.05269522837517168
yg entertainment	179	0.01744476384123564
rapid antigen tests	179	0.2770939111366501
minimum wage	179	0.054556036958656254
sarah palin	179	0.061723519777914446
eric clapton	178	0.04526798662966885
manchester city	177	0.06698352273496007
delta variant	176	0.4269809591019224
online exams	176	0.21112155658382176
s. africa	174	0.21188650283537458
chris christie	173	0.07341061180684436
free tests	172	0.23673562244420637
covid treatment	172	0.17884812760152735
health workers	171	0.36397822694730914
covid regulations	171	0.43162382676700906
public transport	171	0.28872499884353015
kevin durant	171	0.037335920727753574
hepa filters	169	0.1776679280480222
alec baldwin	169	0.11823594641786539
fully vaccinated people	167	0.2916556995548102
covid measures	167	0.43798562659803203
joel osteen	166	0.031741335397628884
small businesses	165	0.2793030051003539
omicron infection	165	0.3288391100823882
adverse reactions	165	0.19933754194886308
family members	165	0.22643866826335152
heart problems	164	0.2170230221642433
intensive care	164	0.27671660056625563
hospital beds	164	0.28935693282204006
pete davidson	164	0.048549852632285825
covid relief	162	0.39115684353686175
next month	162	0.20801162710623944
new orleans	162	0.1515137690072093
tom brady	162	0.04304198169006687
school shootings	161	0.12307231619818464
desmond swayne	161	0.05646090429273362
omicron infections	161	0.36774736515118195
emergency use authorization	160	0.12015601787591428
mrna vaccines	160	0.5000887046988306
imam nasser	160	0.11001073890754169
mass vaccination	160	0.17989389247264279
biden admin	159	0.1513988877038582
exponential growth	159	0.12555045533242948
vaccine apartheid	158	0.3272426826176669
unvaccinated employees	158	0.06340381856161702
boxing day	158	0.24673315854779077
blue states	156	0.18819912929079952
aaron rogers	155	0.0452606589070235
student loans	154	0.14589673760795932
just 5 days	154	0.030484599082842987
mandatory vaccinations	153	0.18210281306753406
new covid restrictions	152	0.5309887433729318
keith kellogg	152	0.06919751677396707
rich nations	151	0.11068227834027766
cornell university	150	0.09634024523054059
doug ericksen	150	0.0391572960527158
new york state	148	0.19400351981656122
michael portillo	148	0.023273993107198163
baker mayfield	148	0.08087569497036144
chinese food	148	0.05027412055011332
early data	147	0.20040013096230014
north shropshire	146	0.08972624246461955
death rates	145	0.2750160295929969
evidence-based medicine	144	0.0724816967399738
gas prices	144	0.11360200776441279
shaun bailey	143	0.06883800552884457
another entire year	143	0.02577584313403413
walter reed	142	0.06314464228390564
jingle ball	142	0.07631192857524932
global warming	142	0.14551933491602517
unpaid leave	142	0.09102038646130281
peoples lives	141	0.2439130360633505
covid list	141	0.48836299375055714
dr. anthony fauci	140	0.19863216918748733
no lockdown	139	0.0675468806456366
same day	139	0.2194037429655191
unvaccinated: 451 cases	139	0.06252331207360756
breakthrough cases	138	0.2689243473210254
coronavirus restrictions	138	0.1508097262242424
pandemic relief funds	138	0.0652434897577963
illegal immigrants	137	0.0948330002790875
covid infection	137	0.40136194949687765
bencana alam	137	0.05858761237150828
gary kelly	136	0.0389892328450612
holiday sales	136	0.04020509581488276
letitia wright	135	0.0287624433757745
community transmission	134	0.18045901246571924
no mask	134	0.14682745159119345
cdc data	134	0.1762627782536808
vaccinated individuals	134	0.22399908524016648
sen. ron johnson	134	0.1055288848775733
new covid cases	134	0.5544149134242375
pfizer billions	134	0.09900292520672888
western australia	134	0.08476485153314417
breakthrough infections	133	0.2572558883332269
pregnant women	133	0.21750124468664597
no time	132	0.08698739685243179
chris cuomo	131	0.09855319332483484
czech republic	131	0.22483807775240933
sick leave	131	0.12889856360161034
omicron outbreak	130	0.14956104756099795
andrew cuomo	130	0.07238012780216685
global vaccine equity	129	0.2692099644810075
johns hopkins	129	0.05667602851670145
vax mandates	128	0.26202842151100714
bts suga	128	0.03396681199487349
mary trump	127	0.04191121870810592
home tests	127	0.2775424886428764
vaccine distribution	127	0.23740563539888312
cyril ramaphosa	127	0.0775764836821546
milton keynes	127	0.04114266489691996
tens of millions	126	0.06961930081779617
surgical masks	126	0.278779667843275
national tv	126	0.10844221309537982
pandemic situation	126	0.05341967156966425
incomplete syllabus	126	0.03188740906728009
covid response	125	0.24811076854034333
simon case	125	0.05248681829121028
health ministry	124	0.19211453497621436
coronavirus cases	124	0.3439119574415882
triple jabbed	124	0.12864826855632022
brexit catastrofuck	124	0.019865784817101065
christmas weekend	123	0.10392784337000709
pre-pandemic levels	122	0.2580488345815774
deborah birx	122	0.04067010429018157
bowl games	122	0.06275757140614759
public health measures	121	0.3396572830745683
runny nose	121	0.1281009278139262
zero covid	120	0.2113091184243791
getting covid	120	0.36183777172084003
earlier this year	120	0.0870654361095324
human lives	119	0.14214191599861684
previous infection	119	0.2236221972023823
zarah sultana	119	0.020710508140455546
harris county	119	0.06131265106165615
white people	119	0.25109755482175455
hundreds of millions	118	0.062198380006537476
critical care	117	0.14165263390604127
milder symptoms	117	0.08529828811235526
imperial college london	117	0.05336320752950264
pfizer customers	117	0.07709743289562296
vaccine requirements	116	0.31353323775732306
icu beds	116	0.21327605260062316
child poverty	116	0.06416948964073016
nbc news	116	0.11427390830027691
vaccine papers	116	0.22362513368437115
daily cases	116	0.26903587220179576
antibody levels	116	0.07560636078885984
south african scientists	115	0.0863629564875898
jim cramer	115	0.05165068358095817
nationwide lockdown	115	0.07402580037864137
covid outbreaks	115	0.2728076850014956
no covid rules	115	0.11677754421561495
mark drakeford	115	0.08626983319354208
north korea	115	0.05664512516575817
miami beach	115	0.024054947659430594
contracting covid	114	0.5045600500497888
tony blair	114	0.059422822304738554
kelly loeffler	114	0.06983114141134934
peter navarro	114	0.04839750736085684
sensorineural hearing loss	114	0.056438004244974
neurological sleep apnoea	114	0.05058256988316641
tinnitus dysautomnia	114	0.04720684483377977
quarantine duration	114	0.05499880949299822
omicron covid variant	113	0.2567283407338826
biden vaccine mandate	113	0.1724665652137802
zero deaths	113	0.0676993511289915
pregnant people	113	0.16764253636176568
vax passports	113	0.1748558728179501
rec centers	113	0.05323123458101907
ten years	113	0.06328196943487098
each day	112	0.11348007382223656
michael jordan	112	0.038573085552550415
cressida dick	112	0.05769775448197943
positive tests	112	0.30813133510375207
bbc scotland	112	0.13907262422046657
icu admissions	112	0.11048233853948519
michael cox	112	0.0381939052794628
covid misinformation	111	0.26953686183061937
no pandemic	111	0.16594043457558383
covid crisis	111	0.26184932722103127
south park	111	0.11650612983869
new deaths	111	0.36489855583687525
nova scotia	111	0.09921553306362166
nhs england	111	0.13092309738194555
covid pandemic	110	0.4412543388124532
heart disease	110	0.22002363579062822
recent months	110	0.12725723954378873
enough people	110	0.36669824600955936
richard burr	110	0.0810899656222004
jim inhofe	110	0.0811183527915987
covid transmission	110	0.25425939128992875
covid policies	110	0.18780309355619063
large numbers	110	0.13124226826120755
laura kuenssberg	109	0.035747154637736464
private employers	109	0.07023835444551217
steve baker	108	0.09593261990620124
angelique coetzee	108	0.07975884454173142
vaccine efficacy	107	0.39962601309814255
internment camps	107	0.057273268298948424
big bird	107	0.08226754858133227
covid plan	107	0.1518538800716035
yo ass	107	0.05225280137642577
dr. oz	106	0.14401194643994222
each new variant	106	0.08537018750875335
social isolation	106	0.054849770796211623
vaccine uptake	106	0.3345926081850112
record profits	106	0.10309290755664134
sanjay gupta	106	0.04677984262545755
brad hazzard	106	0.07178873744406918
corporate profits	106	0.09221804290974658
house oversight panel	106	0.04288861067276898
christmas party	105	0.09352172038470846
booster doses	105	0.2710565878983956
millions of dollars	105	0.036816224619582893
bodily freedom	105	0.06645544104511822
tory aides	105	0.03273894962548187
steven mnuchin	105	0.02607540583674091
huge numbers	104	0.17283332953217892
just days	104	0.08442647179156709
gavin newsom	104	0.12241040872212589
school closures	103	0.2224518500309808
recent days	103	0.2913384719822631
sadiq khan	103	0.04866262361347187
european countries	102	0.10657455549533587
online mode	102	0.14408958383566772
about #omicron	102	0.10452754769025212
jim jordan	102	0.09371806330279488
new brunswick	102	0.1284017775354852
heart inflammation	102	0.10564413871666647
care homes	102	0.16387199323878018
happy new year	102	0.1498066376106722
human history	101	0.11045303309640256
angela merkel	101	0.08027649910920982
south australia	101	0.11754208564786325
zero people	101	0.05791904614284382
heart-related illnesses	101	0.03784316032433229
recent weeks	101	0.20731232393849486
bidens fault	101	0.04697939846663796
delta airlines	101	0.04861664553067739
sky news	100	0.14531607750581607
douglas ross	100	0.09448752135745023
big parties	100	0.045333384437158626
biden vaccine	99	0.11972577887798226
hayley hodgson	99	0.037777619666489126
orange county	99	0.10350698970872849
nikita mazepin	99	0.01673183301178524
solar plasma	99	0.06898765933862777
home test	99	0.11823378887547183
new cdc guidelines	99	0.05880055591555265
offline exam	98	0.20481129915825608
real life	98	0.1673829403231247
higher risk	98	0.2166517805038185
no vaccines	98	0.12231618720226856
daily covid cases	98	0.24340557948719668
kota damansara	98	0.024554584775621488
isolation requirements	98	0.04534724774686619
serena williams	98	0.034414751955180276
real lies	98	0.05769070825338347
real eyes	98	0.05255880325191756
heart attack	97	0.1487231317979808
global pandemic	97	0.15610948604066738
universal healthcare	97	0.13005095343679113
kieran moore	97	0.08225626261240047
covid precautions	97	0.11402681036981477
workforce impact	97	0.03942449023456568
esther mcvey	96	0.04048307886080829
greg hunt	96	0.08440330988882482
no vaccine passports	96	0.21334918917242301
big tech	96	0.12877181190906872
social care	96	0.10076457221775906
peter mccollough	96	0.052862921201883115
virgil van dijk	96	0.026625217288642537
effective treatments	96	0.0715831014258617
gun violence	95	0.13571638608676873
latin america	95	0.10832684712618311
covid jabs	95	0.2193152691528856
emergency use	95	0.1334088534968948
high school	95	0.1229638575856871
new study	95	0.15433325682527443
vaccination rates	95	0.21715393720212497
jeremy corbyn	95	0.05047543970541919
neither this vaccine	95	0.042938806351267234
next wk	94	0.04402531106744171
public services	94	0.09905685239771769
curtis jones	94	0.026099692764407274
no free tests	94	0.0401702250611603
covid "experts	94	0.035464870282808356
no free masks	94	0.031185745463024078
ya ventilator	94	0.03147673806863682
post covid	93	0.3540318949631077
u.s. senate	93	0.040249256251943026
jason kenney	93	0.11180606194189888
christmas dinner	93	0.08769942098962916
bay area	93	0.022228042657709633
fit testing	93	0.057126690361121446
corporate greed	92	0.08755533242249927
air travel	92	0.141041921391898
dying covid patient	92	0.14289078213930706
uk government	92	0.14247302808567353
pcr test	92	0.18482511815006594
insider trading	92	0.09445026841676807
ny times	92	0.09801422979216316
about 200 days	92	0.029361609233909722
michael lapsley	92	0.037370003870217175
david alton	92	0.03548456026994408
ppe programs	92	0.04898195983601496
simple mistakes	92	0.04292497599810019
street staff	91	0.08933928664425242
vaccine patents	91	0.19484955282547364
private companies	91	0.10011659007016546
fake vaccine cards	91	0.10370069166138852
so many americans	91	0.027200137413507998
