Item	Frequency	Score
china	50298	0.52683767898884
wuhan	20791	0.4328750780632091
coronavirus	9480	0.4582138963301164
chinese	7863	0.16176758409574052
people	3758	0.23570049299792534
cdc	2386	0.14636615749105084
australia	2291	0.0892820306808713
philippines	2120	0.08484300033058811
u.s.	1837	0.1885649227817403
japan	1826	0.20265674383649912
malaysia	1733	0.08524120253596898
americans	1492	0.09294317665841999
beijing	1458	0.09752840372925188
canada	1414	0.10690936089498898
singapore	1321	0.0894009525379623
india	1320	0.09628474313349653
france	1222	0.09118412418414708
taiwan	1149	0.0995746932829738
hubei	1062	0.09763603728435044
russia	1057	0.07854492382014182
sars	1053	0.14677800363452437
thailand	1034	0.18569799264528813
iran	1015	0.07401586701280524
california	853	0.07914633230053382
korea	842	0.07234610107370956
cases	841	0.23549498862474658
patients	834	0.14819365318542577
indonesia	820	0.06552950816507976
trump	808	0.08761517361464577
flights	807	0.11007457562649775
germany	799	0.05342502151189315
millions	785	0.07955553163575288
health	783	0.18385986757826822
filipinos	722	0.04855844719277451
symptoms	685	0.12865784410529457
america	671	0.08803900077649707
american	658	0.09176344844503147
masks	649	0.13698982371330876
care	641	0.08812803757587655
virus	635	0.2656620010024778
thousands	619	0.07869682822536576
chicago	612	0.06301311688424285
help	611	0.08427149974687491
lockdown	581	0.0993590823367508
outbreak	581	0.24183321009477635
shanghai	566	0.0918014490720945
asia	555	0.09477707964477443
manila	552	0.06594503294871354
toronto	528	0.08716307939416564
vietnam	526	0.08235568006833066
africa	526	0.08388968516531362
second	516	0.08414611878756063
europe	516	0.08510107557272598
mask	511	0.1307703310762517
ccp	485	0.09752650463130326
italy	483	0.040515121477015664
deaths	470	0.16076304754390255
turkey	449	0.05867461562461901
asian	446	0.0861197662479182
doctors	438	0.09517301988864266
travel	426	0.12046157244470444
racism	425	0.07376544238042798
quarantine	418	0.13341745588902496
ncov2019	417	0.09526981515240056
korean	411	0.023954604215210798
asians	410	0.035113085776100506
awareness	406	0.06465999316322446
hospital	392	0.14095748971835673
ukraine	383	0.04423989135810685
bats	378	0.10282521826672128
citizens	371	0.10161670363092132
u.s	368	0.10147825095914222
countries	355	0.14578133676935123
officials	346	0.09824820716419286
friends	343	0.08100872242091627
risk	342	0.10793974544757448
prevention	333	0.08459896963061984
ncov	330	0.13218068436337388
ebola	330	0.08089293094741115
infection	330	0.10360498449499674
contact	318	0.10260684746346185
life	317	0.10503360481949828
nigeria	317	0.07033330239760326
control	314	0.0955117112668185
video	312	0.0917758878898082
cnn	311	0.06736359472602653
investigation	310	0.07236288214710414
home	303	0.0980122486266131
things	303	0.09844083663935069
hongkong	296	0.0897587967975398
human	290	0.10143555508555537
school	290	0.07198497199454236
authorities	288	0.0997600750721017
kobe	287	0.04915158457697302
god	286	0.0746216688472708
usa	282	0.09466556339461156
nepal	281	0.04895317826016591
fans	279	0.06111750804881544
ontario	279	0.06176145831514077
hospitals	272	0.1372247898624063
days	270	0.14452113990797816
wuhancoronavirus	266	0.13964394532052227
hundreds	265	0.08466179633467855
macau	265	0.0820617996210086
pakistan	265	0.07675574974044785
food	264	0.09497825847948792
animals	263	0.10371917236354856
australian	262	0.06876900303761997
biden	262	0.050158991918316104
islam	261	0.04839690191386811
information	257	0.090653638508115
pneumonia	254	0.0925627498181795
viruses	253	0.2369320952814912
support	253	0.07636002534601996
guangzhou	251	0.07939229770496797
experts	250	0.098257373456549
scientists	250	0.08351231295378536
corona	245	0.08385316258045704
snakes	242	0.09991074579240526
uae	240	0.02962267030399029
money	237	0.07837784446750375
muslims	231	0.05797964552401278
arizona	230	0.03914990125055279
passengers	227	0.1007970626469805
panic	227	0.09248857658271419
wuhanoutbreak	226	0.06945667553670648
jakarta	225	0.038051974358327065
family	225	0.10058376721555895
fire	222	0.07468637315440849
response	221	0.09192009454465819
ww3	221	0.06689280427343361
flu	218	0.1326286575637184
concerns	218	0.08446458929351827
doh	218	0.046780019617183005
travelers	217	0.0922110424258042
dumaguete	217	0.025916010867981846
fear	216	0.09823546754706047
mbk	216	0.025122513279686683
japanese	214	0.05578179561882431
humans	212	0.10501026500556088
melbourne	212	0.030607046252365877
work	211	0.08245595394898889
ukrainian	210	0.0366169076672018
updates	209	0.09774522081189994
duterte	209	0.024067570506527074
residents	207	0.0886752221918754
staff	206	0.08228551621138311
board	206	0.05090031129966052
death	205	0.12360404224203808
man	204	0.07087955983721717
doctor	203	0.04059431731237214
light	202	0.05991762140101983
italian	202	0.049738724606409
indian	198	0.08280806718199663
bolton	196	0.046778891381565796
harvard	194	0.04694245037388624
kenya	193	0.06584086703337644
data	192	0.09419346845602115
source	192	0.09191654384768232
entry	190	0.07992334747378757
place	188	0.09561200046536643
australians	188	0.057842798184655486
sabah	187	0.05257013912782732
years	186	0.16461252706555313
philippine	186	0.022280203053319417
rats	183	0.08972470580623743
alaska	183	0.025753827311193935
fourth	181	0.05636188606223172
xinjiang	176	0.07081970411555778
sweden	176	0.025170353328233877
texas	172	0.05973625211081161
canadians	172	0.058620140600099735
weeks	172	0.10890444894632488
vaccines	170	0.10884749143296317
signs	169	0.057316529737961336
results	168	0.0775275672920965
jobs	168	0.024463805703879845
mers	167	0.09186046633993214
hong	167	0.07705789568851094
