Item	Frequency	Score
social distancing	4042	0.5180773959276356
dominic cummings	1873	0.14937124683604314
donald trump	1622	0.34839846975295946
new york	1461	0.32715074293014046
boris johnson	1189	0.31827110551739024
nursing homes	1066	0.5944775352275085
hong kong	884	0.31296620327538677
south korea	864	0.30005533656679295
president trump	820	0.38423799822098226
white house	699	0.3338183336851593
corona virus	635	0.5599541899357554
new zealand	631	0.30657375804858517
black people	541	0.4903427434091896
lockdown rules	499	0.38775217341984947
george floyd	471	0.06669264066944579
joe biden	445	0.26181715978537146
care homes	392	0.5923706531619668
dr. fauci	391	0.4247785704605463
coronavirus cases	357	0.859686897236072
andrew cuomo	354	0.27618792896519495
south africa	332	0.340330261344889
mitch mcconnell	311	0.22278723964184707
bill gates	306	0.30853735066013765
barack obama	302	0.2311826864876386
covid patients	300	0.47769106850086823
coronavirus deaths	265	0.9097102751614463
white people	265	0.3441507827823729
coronavirus patients	264	0.7904810870833843
social media	262	0.4697628770454198
home orders	260	0.5639665679193117
public health	260	0.4983333505572001
nancy pelosi	258	0.224941278049445
small businesses	249	0.3806386231453764
matt hancock	240	0.20552580670301818
home order	236	0.4810240656172103
no one	234	0.15686657383101363
new cases	227	0.5815702377231965
next week	225	0.3913393309210758
los angeles	224	0.22360778199060802
tear gas	217	0.0775217295150831
jeff bezos	210	0.11084195770289049
coronavirus pandemic	200	0.9422401904686766
new jersey	199	0.28736135871428137
essential workers	197	0.3210420960012245
police brutality	195	0.09301048235435247
covid deaths	190	0.5342624758932782
n95 masks	187	0.36167235853587487
eric trump	182	0.044095167374522154
fox news	178	0.2594972187544235
anthony fauci	177	0.20360892538306155
healthcare workers	177	0.3058846875759102
gretchen whitmer	175	0.17549024368475216
barnard castle	173	0.09419715652702051
migrant workers	171	0.4029370378164429
fake news	161	0.34607276882747656
jared kushner	159	0.16678467711219835
health care	157	0.393460329179541
mike pence	157	0.15260503676801854
neil ferguson	156	0.08982906492560273
covid cases	155	0.4360444128921321
herd immunity	154	0.2664831273109712
face masks	154	0.4133737092383695
climate change	149	0.301791849525844
supreme court	144	0.20720446394142528
common sense	142	0.21184324677806088
katie miller	142	0.05803635221675638
loved ones	140	0.2916413127185912
stephen miller	139	0.10606428589065899
north carolina	139	0.17907145208081673
contact tracing	138	0.2557680569417863
memorial day	138	0.18360327378048133
george floyds	137	0.04190049405701632
west bengal	135	0.2428571488140024
coronavirus response	134	0.5048150635586844
public transport	134	0.23676533527942129
northern ireland	130	0.1881524836763775
greta thunberg	127	0.056154212811541905
paul manafort	126	0.061508759848683536
elon musk	125	0.1359237683775831
dr. birx	120	0.2839410138443343
nicola sturgeon	120	0.17907627608638216
huntington beach	119	0.06984405258500981
mental health	119	0.3571885435178466
wuhan lab	116	0.16551088255062502
health workers	115	0.43411436972665823
jim jordan	110	0.1304606002738398
lockdown measures	108	0.34559135367912946
gavin newsom	105	0.15280545372655369
african americans	105	0.22328702677855436
mass testing	103	0.22314190466004005
good news	103	0.24186931562462852
active cases	101	0.3745741605988731
ron desantis	101	0.11488038291891653
puerto rico	100	0.13709147745046127
kayleigh mcenany	99	0.08901529902656956
death toll	98	0.3345655213685068
rand paul	98	0.06965643491998169
zee news	98	0.0572800264580189
voter fraud	97	0.17805413919040847
lockdown restrictions	96	0.3367842618065907
coronavirus lockdown	95	0.6076972190311926
social distance	93	0.2758181385094239
coronavirus outbreak	91	0.43487478589520445
michelle obama	90	0.07553105840260704
trump administration	90	0.18257989253055554
michael flynn	90	0.07997380241133273
breonna taylor	90	0.061051172033877686
donald trumps	89	0.12255494032540588
no lockdown	89	0.1591682426886612
san francisco	88	0.15637372778845604
communist china	86	0.25153222312385026
young people	85	0.3973725725026955
mark zuckerberg	85	0.04061388593792058
governor cuomo	84	0.10630033565790964
cdc guidelines	84	0.17057536728733083
sonia gandhi	82	0.07745296139745583
no masks	82	0.09382076405218787
high risk	82	0.15404052169052662
amy cooper	81	0.041234646265756396
mr cummings	80	0.1032056572171092
coronavirus restrictions	79	0.46561012147960057
early march	79	0.1881183837557147
election day	77	0.19450305639942525
trump admin	77	0.12439157691687852
boris johnsons	77	0.08919330257892893
early april	77	0.1274958051912036
xi jinping	77	0.07979163459931435
medical supplies	76	0.20939154139758023
president obama	76	0.12876461695148114
rubber bullets	76	0.05622274608495138
positive cases	75	0.3614380948742061
american history	74	0.13739004440752237
south carolina	73	0.14132256707896262
keir starmer	72	0.11488790980547414
latin america	72	0.17379098667614648
physical distancing	71	0.2436501710300736
prime minister	71	0.10522533952627983
modi ji	71	0.16011634031895364
conspiracy theories	71	0.15737921030422658
mary wakefield	70	0.06765849241103361
rick bright	68	0.08931644678993911
rosie duffield	68	0.025179205649952213
north korea	67	0.08282133129129085
