Item	Frequency	Score
boris johnson	2866	0.29095042251488634
social distancing	2797	0.38394017038814693
covid patients	2187	0.7785496606772149
primary number	2052	0.27072672107714113
blood component	1975	0.2040159594332027
covid cases	1897	0.7907473094625495
joe biden	1861	0.3268259530354522
fully vaccinated people	1784	0.305252091020833
west bengal	1576	0.30691812822649106
covid vaccines	1477	0.8381723472419977
sant shri	1470	0.24000930904862997
covid deaths	1285	0.7255117423927276
dr. fauci	1247	0.4825890078203849
matt hancock	1124	0.2123867280828361
covid vaccine	1114	0.7403902233359207
uttar pradesh	1109	0.3367816735553417
corona virus	1098	0.49647162791426297
new delhi	1071	0.40573279827018943
dominic cummings	1062	0.12351113038881388
vaccinated people	1045	0.6470455809757283
narendra modi	1042	0.33071362316448
ambulance drivers	1029	0.3064204353712522
covid crisis	1014	0.621361283796885
new york	1009	0.3041338810389974
covid relief	993	0.6210728091658873
herd immunity	991	0.33176347874177364
pm modi	981	0.37212167562812243
social media	954	0.4219963114772217
cleanliness workers	944	0.36281137659968965
ron desantis	918	0.2385551153804854
corona warriors- doctors	899	0.3998337163089159
south africa	868	0.3230978811119298
anthony fauci	855	0.30430099389828064
no one	851	0.18482380051781128
rand paul	851	0.1671409727778892
dera sacha sauda	835	0.2118132771563712
covid-19 vaccines	816	0.3705612309933295
donald trump	755	0.2776097222814026
public health	754	0.5010447239716908
supreme court	751	0.26978440239346196
blood group	735	0.231438817759859
new zealand	732	0.273330897153944
tucker carlson	728	0.21118453932624498
registration link	725	0.18863127323927914
black fungus	715	0.2413732715009326
indian variant	706	0.34265176679443105
next week	687	0.3997400993185031
modi govt	672	0.34801855224341155
distribution-dss volunteers	666	0.21135889103402083
president biden	659	0.26205507661293814
tamil nadu	659	0.3119629707132873
covid pandemic	650	0.9039569016042239
wuhan lab	650	0.2850963084994464
active cases	649	0.5028269603427644
young people	646	0.6283109112537237
appt slots	631	0.2087051494688111
covid restrictions	629	0.7122178268085572
covid warriors	627	0.2830944224376032
oxygen cylinders	606	0.37168947448497847
second wave	601	0.4299850196054875
offline exams	591	0.30716252143834893
vaccine passports	590	0.5825865433197456
board exams	576	0.32760683622814657
patient name	572	0.21848294159034892
dead bodies	558	0.33035684724466574
modi ji	541	0.3405090470521706
tens of thousands	530	0.1617003229864533
hundreds of thousands	530	0.16000728855020147
mental health	517	0.4845898866191707
marjorie taylor greene	516	0.09578702218445724
rahul gandhi	514	0.2583106565546998
new cases	512	0.6115003997714952
mask mandates	502	0.4192611199537442
frontline workers	499	0.37531584476406066
so many people	499	0.3260159654642231
chinese virus	491	0.39964446008253596
scott morrison	490	0.1836487684169134
nhs staff	487	0.22374513192939072
los angeles	485	0.22346577306586463
new available appointments	479	0.2859218028643669
how many people	473	0.3357177279364702
loved ones	457	0.41372774697098014
doug ford	457	0.2517768525695919
rural areas	454	0.29928194410646797
fake news	449	0.3791780118759396
function research	448	0.22224788187192152
icu bed	445	0.22796389835543374
oxygen concentrators	443	0.3688503281424932
