Item	Frequency	Score
covid-19	129859	0.511920660152284
people	38706	0.6010062289756697
covid	35010	0.6165658596049277
trump	28308	0.36346834098740927
americans	23758	0.31019227206888683
coronavirus	23583	0.7163217595703771
florida	20780	0.29955491445267696
america	18963	0.3099927789627187
china	17628	0.31974511924439886
masks	16898	0.6127008030010868
cdc	14786	0.3022192779584809
india	13354	0.2954684324125378
lockdown	13082	0.49873679579105284
texas	10455	0.27184779601424
schools	9292	0.40809483326152357
u.s.	8742	0.481297651080386
american	7833	0.26482572526642534
corona	7805	0.35085453541563294
covid19	7523	0.5992255574933214
cases	7443	0.5730835564129343
months	7130	0.35920579855386714
millions	7090	0.25404627554567827
home	7075	0.4104774814205335
fauci	6793	0.2584385223419711
thousands	6196	0.26273644692074477
school	5952	0.4073029434409
deaths	5919	0.4838844298193627
students	5805	0.37256250945398545
republicans	5702	0.25287832313711495
lives	5068	0.426362941881319
work	5027	0.3605728014988288
congress	4866	0.24337645827662985
russia	4809	0.25750363702236784
children	4796	0.33761040835837514
control	4763	0.28736355861878676
europe	4756	0.2724325646609255
pandemic	4687	0.728957551703075
biden	4229	0.2663249776670138
kids	4159	0.2911327229586442
ppe	4146	0.25584398516443385
daily	4044	0.26821463309443905
testing	4008	0.32294450160494176
patients	3751	0.3741716680688782
gop	3636	0.25473949612511
life	3590	0.4163062334106911
science	3561	0.2772409458210676
second	3433	0.2752741362529155
hydroxychloroquine	3403	0.19274304716899127
chinese	3384	0.27112256838282434
canada	3303	0.2891573171263237
arizona	3298	0.25026847363124566
doctors	3268	0.3015788407086746
money	3223	0.28440845455989694
risk	3214	0.3245534472931412
democrats	3165	0.24300750929065706
hospitals	3109	0.3582660031181241
icu	3094	0.2521885082962425
california	3042	0.26879626495787057
england	2984	0.268068414444421
things	2958	0.3463355538867749
scotland	2831	0.2705525763108609
data	2725	0.3283361601425191
cnn	2648	0.24058330923431084
italy	2636	0.2484949895491697
johnson	2573	0.24560443794160997
exams	2516	0.31955456198504606
death	2501	0.490187378344106
god	2429	0.2500199662399259
care	2415	0.3581470152731784
georgia	2363	0.24581789849074293
symptoms	2346	0.2813465097057802
teachers	2331	0.28818857570776324
weeks	2313	0.3972097119592498
brazil	2306	0.25378762324608056
years	2252	0.43203100475135814
health	2238	0.4443744092144994
senate	2222	0.2423593056610031
germany	2197	0.24393387305131797
delhi	2193	0.2843265598892437
government	2192	0.39228836149674207
states	2191	0.42079136681006535
houston	2189	0.22901834156573359
public	2188	0.26969316051852726
spain	2183	0.2519724799182466
staff	2157	0.3003134967358124
tonight	2156	0.2517831549467419
mask	2152	0.6194963168610568
place	2096	0.31579918915173144
portland	2067	0.12387604614318132
twitter	2060	0.2413621305104378
september	2057	0.27453698964210044
president	2005	0.29873090165477334
usa	1980	0.277086953715906
australia	1968	0.2643707018069131
nhs	1947	0.25849235910537327
unemployment	1937	0.2740284622249864
families	1934	0.36219354730136755
republican	1914	0.22897880587083744
japan	1883	0.253435786926394
food	1864	0.28791584755951016
nyc	1855	0.2513109718568476
tulsa	1820	0.1409600841264873
businesses	1818	0.3368212588439889
hundreds	1759	0.2513632465704822
mexico	1729	0.23572154845216162
healthcare	1714	0.2610173398536987
washington	1714	0.24866527077073533
jobs	1702	0.3508595662569188
obama	1665	0.22284769614779681
london	1647	0.2510327400004092
pakistan	1644	0.24289578625702182
wuhan	1622	0.2704440656215679
russian	1575	0.22479589272355077
nurses	1560	0.25425268777413806
women	1529	0.29091628881567266
virus	1526	0.4529311148399171
putin	1500	0.25375397056025806
hospital	1499	0.37007338381897176
taiwan	1454	0.16960327314622298
tests	1453	0.3686522649426131
order	1452	0.3010991829180062
history	1440	0.24490055773634886
scientists	1427	0.2747569966658604
quarantine	1426	0.28518961447672
friends	1417	0.2996997576628788
workers	1413	0.3269164256300199
parents	1399	0.2679903925609697
action	1397	0.2759915774817671
politics	1395	0.2533229181864307
education	1391	0.2635662662006068
govt	1386	0.28291666087314055
experts	1369	0.2914232494763023
indian	1337	0.24272598333294115
bars	1326	0.25601570954258906
treatment	1311	0.30543043302470396
sweden	1308	0.24716332399330837
days	1307	0.519076684287586
contact	1297	0.2633786868106933
rent	1295	0.2381736442238673
support	1293	0.2872282220041372
state	1273	0.41065013542576195
restaurants	1248	0.26985604566807825
police	1243	0.280240979459535
family	1242	0.36457687734829636
hours	1205	0.2836433276299988
ohio	1198	0.19828241004677613
desantis	1197	0.2037076484079184
melbourne	1194	0.2418365223977654
cuomo	1178	0.16808918154283212
course	1156	0.26771841169381505
case	1144	0.5744098181865401
access	1138	0.2426221767931776
power	1130	0.2863705522370056
help	1128	0.2547579795433411
infection	1127	0.31764316167558765
earth	1122	0.2114730608301808
transmission	1104	0.2664797630641643
safety	1095	0.30326356482461536
evidence	1090	0.24429613107330395
response	1083	0.3413699918038275
billions	1078	0.2216849192784241
ugc	1064	0.15370654119376034
shit	1056	0.2696178272775721
summer	1043	0.2560734376012375
half	1043	0.254724518280615
atlanta	1030	0.17967015333462616
office	1026	0.2812462149997366
mumbai	1025	0.2340087811753077
israel	1025	0.2194023783617182
business	1021	0.3498705513938543
decades	1020	0.25344124020657516
results	1016	0.31918955983014796
leadership	1014	0.26279997870495675
night	1011	0.26353628282843433
hands	1006	0.26467030615671444
fear	1004	0.25397136219150734
responsibility	1003	0.24190263015672475
media	1000	0.2754959817399968
lies	993	0.23258232391973047
numbers	984	0.34371550588252864
justice	976	0.22606287014443338
racism	975	0.21564034226845924
miami	975	0.19924930918151948
hhs	956	0.1089749727044902
thanks	945	0.25554295292228096
africa	941	0.2907380829281267
karnataka	940	0.23775683037060283
russians	924	0.15345118542027636
information	916	0.2701720213911525
prison	914	0.2489139519458399
gilead	912	0.08448399153506812
need	900	0.28220076286089835
britain	895	0.2335676255107959
fbi	895	0.09142694977388968
