Item	Frequency	Score
social distancing	2893	0.4658032860524907
new york	1718	0.3768380930881743
donald trump	1404	0.36705814156966093
president trump	1189	0.38496840898591383
boris johnson	805	0.289747032552125
south korea	754	0.29660651489395967
corona virus	738	0.5519882789471665
joe biden	721	0.28063269144962333
hong kong	655	0.3026905469916876
nancy pelosi	531	0.26995117922978185
white house	461	0.3122617422123672
new zealand	423	0.30315510360419656
jared kushner	419	0.26661242008535235
dr. fauci	395	0.4948437696336422
bill gates	388	0.3106251974169029
coronavirus patients	342	0.8629583792475793
healthcare workers	333	0.4295900369544722
south africa	329	0.30195901516780693
fake news	307	0.3816684814572508
coronavirus cases	297	0.906431506006116
fox news	294	0.2975836327659202
home order	291	0.5668664481291225
social media	282	0.4758513164975657
climate change	278	0.2891674913875188
small businesses	272	0.39944238826718
coronavirus pandemic	270	1.006253513460478
black people	242	0.4787307534020175
public health	237	0.4849473385995687
nursing homes	230	0.4023447321749246
face masks	226	0.4371403403311668
home orders	221	0.5129786531990159
next week	210	0.41212365769358594
new jersey	205	0.28535052612558676
no one	201	0.1576860259043339
n95 masks	200	0.3441707402519019
health workers	199	0.5034539618861004
herd immunity	188	0.24220126110838047
san francisco	183	0.19261126766427578
matt hancock	182	0.2043778616467038
los angeles	179	0.21208918722183367
saudi arabia	173	0.21298376278517073
jim jordan	171	0.17420278277961868
dr. birx	167	0.2862069259089906
communist china	165	0.46785288538075503
anthony fauci	165	0.2132671315247538
care homes	163	0.433310450087686
coronavirus crisis	161	0.7486978810775858
nhs staff	159	0.30089735247461025
coronavirus deaths	156	0.7583060102779926
coronavirus outbreak	150	0.7493646495795089
west bengal	150	0.19577552201514664
peter navarro	148	0.1303847732308402
abba kyari	147	0.0897040845392039
first responders	146	0.30311121916633293
medical supplies	142	0.3458338950914952
las vegas	142	0.12746951338244855
chris cuomo	141	0.19359046651097778
north carolina	135	0.15384512898892022
andrew cuomo	133	0.21208504993979904
mitch mcconnell	130	0.14972024525951258
mike pence	128	0.13628160436957296
good news	127	0.31675532561713
coronavirus lockdown	127	0.8263004671088898
african americans	127	0.14661197651457175
adam schiff	125	0.1455009381229952
new cases	125	0.4330130369007752
covid patients	125	0.3135361728235126
health care	124	0.36698138956440957
barack obama	121	0.17631270826150558
united states	116	0.23204504435210677
