Item	Frequency	Score
covid	61860	45.691
pandemic	58512	37.905
covid-19	62447	37.286
coronavirus	43481	30.012
mask	31338	20.980
lockdown	23927	18.153
wear	25054	13.628
trump	23118	11.704
corona	14042	11.323
virus	17610	11.177
masks	13929	10.607
cases	31620	10.397
deaths	15776	10.288
distancing	10533	8.587
covid19	7953	6.975
positive	13279	5.645
vaccine	7126	5.515
tested	8459	5.454
cdc	6147	5.308
spread	8905	4.902
stay	12399	4.890
wearing	7233	4.849
govt	4973	4.596
testing	9123	4.470
ðÿ	4579	4.454
americans	7288	4.192
outbreak	4719	4.108
crisis	6855	3.915
fauci	3812	3.864
please	14320	3.723
safe	8048	3.676
florida	5499	3.347
via	8894	3.325
tests	5310	3.291
infected	3574	3.281
lives	7886	3.160
die	4933	3.144
quarantine	3005	3.141
fucking	3339	3.136
exams	3219	3.123
flu	3183	3.096
died	6911	3.063
people	44594	3.058
hospital	6581	3.037
schools	7471	3.031
sick	3802	3.002
hospitals	3649	3.000
social	13660	2.985
amid	3107	2.978
today	12984	2.968
kids	6156	2.950
shit	3198	2.946
during	23852	2.896
july	8853	2.881
patients	7460	2.869
health	17568	2.866
why	15704	2.866
ca	10701	2.862
reopening	2549	2.850
u	3923	2.841
due	10817	2.829
death	8889	2.814
doctors	3587	2.806
fuck	2852	2.804
gop	2679	2.782
stop	7303	2.770
china	6446	2.735
reopen	2413	2.733
workers	5748	2.718
protect	4819	2.676
economy	5245	2.669
response	6742	2.652
everyone	7266	2.647
test	7743	2.643
breaking	3216	2.642
dying	2834	2.635
infections	2623	2.611
unemployment	2653	2.579
surge	2313	2.520
confirmed	3278	2.476
fight	4601	2.465
recovered	2427	2.456
face	7503	2.444
w	3443	2.433
country	9942	2.433
news	8719	2.423
recovery	3452	2.417
months	7781	2.410
wo	4885	2.409
infection	2707	2.404
ppl	1910	2.398
thank	4740	2.376
texas	3908	2.370
us	26690	2.366
hoax	1887	2.365
care	10529	2.364
home	15900	2.353
india	5080	2.344
symptoms	3044	2.335
sir	3162	2.330
biden	1982	2.330
numbers	4825	2.318
spreading	2136	2.316
yesterday	2982	2.312
tweet	1941	2.304
risk	6330	2.291
now	28292	2.287
relief	2928	2.287
worst	2774	2.265
damn	2141	2.264
spike	1997	2.263
going	13424	2.248
epidemic	1872	2.241
says	9805	2.232
toll	1964	2.226
icu	1651	2.200
weeks	5046	2.200
donald	2245	2.196
immunity	1805	2.190
president	7948	2.178
shut	2311	2.167
worse	2893	2.161
gonna	2079	2.156
stupid	2134	2.152
ppe	1569	2.147
rt	1690	2.147
daily	4537	2.135
guidelines	2595	2.134
hydroxychloroquine	1504	2.130
millions	2531	2.118
blame	2020	2.104
healthcare	2610	2.083
situation	4251	2.082
let	7988	2.081
deadly	1788	2.073
restrictions	2097	2.070
republicans	1988	2.070
governor	2541	2.069
gov	1460	2.057
y	2357	2.051
twitter	2276	2.043
experts	2775	2.036
watch	4065	2.031
government	11017	2.028
exam	2014	2.024
uk	4825	2.024
reported	4318	2.023
do	46533	2.015
keep	8227	2.011
days	9014	1.998
save	3789	1.990
doing	6544	1.986
listen	2505	1.984
million	7036	1.983
thread	2233	1.981
plasma	1600	1.980
literally	2017	1.978
total	5447	1.976
we	76991	1.970
cure	1683	1.962
tracing	1405	1.961
dead	3452	1.961
getting	6345	1.956
seriously	2244	1.956
go	13851	1.955
lock	1862	1.954
america	4617	1.949
how	27470	1.941
update	3072	1.940
rate	4863	1.940
pls	1265	1.924
â	1608	1.922
need	15862	1.921
get	22635	1.920
jobs	3137	1.911
thousands	2753	1.910
just	28423	1.901
vote	2896	1.898
homes	2740	1.891
businesses	3053	1.885
boris	1276	1.883
tomorrow	1884	1.880
wuhan	1192	1.876
wave	2062	1.876
fighting	2329	1.870
fake	1576	1.870
hospitalizations	1167	1.863
wash	1600	1.860
retweet	1141	1.855
measures	2664	1.848
delhi	1542	1.844
no	29764	1.842
lol	1582	1.839
protests	1486	1.837
transmission	1900	1.833
public	10881	1.831
anyone	4420	1.825
hey	1788	1.822
handling	1815	1.821
nursing	1820	1.819
teachers	2643	1.818
nhs	1458	1.817
kill	2258	1.816
cancel	1316	1.816
mandatory	1432	1.815
global	5304	1.815
lockdowns	1090	1.811
saying	3597	1.808
rally	1469	1.807
vaccines	1252	1.803
reminder	1326	1.802
ass	1406	1.795
latest	3356	1.795
sad	1658	1.791
week	6797	1.787
families	3317	1.787
wait	2651	1.786
trying	4490	1.782
bc	1538	1.782
hope	4529	1.781
our	35263	1.779
medical	4977	1.772
racist	1265	1.769
help	12329	1.764
nurses	1379	1.763
wants	2780	1.762
officials	2600	1.759
hospitalized	1062	1.755
disease	3277	1.754
hate	1781	1.753
still	13089	1.752
lost	4276	1.751
killing	1759	1.751
happening	1772	1.749
live	6017	1.748
asymptomatic	1019	1.746
donate	1200	1.737
pm	2870	1.731
rise	2412	1.727
imagine	2012	1.725
nation	2425	1.722
join	2921	1.720
bjp	1078	1.720
folks	1653	1.717
vulnerable	1487	1.711
sars-cov-2	959	1.710
want	10788	1.709
dies	1218	1.708
failed	2286	1.708
ur	1042	1.707
modi	1031	1.707
follow	3333	1.707
here	15151	1.702
outbreaks	1009	1.699
selfish	1044	1.698
zero	1734	1.695
doctor	2218	1.695
got	7533	1.694
cuomo	957	1.693
safely	1331	1.692
desantis	925	1.691
ji	959	1.687
isolation	1189	1.685
beds	1271	1.682
affected	1993	1.682
day	13794	1.682
ï	951	1.681
highest	2341	1.676
immune	1312	1.674
dear	1584	1.672
republican	1687	1.669
hands	3142	1.669
dont	1426	1.667
countries	4054	1.667
closed	2428	1.665
hit	3217	1.665
pay	4288	1.664
say	8477	1.663
lying	1337	1.663
democrats	1427	1.660
curve	1230	1.654
reports	3202	1.648
because	16827	1.647
refuse	1176	1.647
cain	926	1.647
wanna	1018	1.646
bad	3950	1.645
n95	861	1.644
lies	1697	1.641
know	13488	1.639
bars	1391	1.637
lakh	914	1.635
dangerous	1753	1.634
leadership	2627	1.634
precautions	939	1.632
johnson	1694	1.631
citizens	1980	1.631
dr	1798	1.631
governors	977	1.630
conspiracy	1106	1.629
frontline	901	1.628
racism	1100	1.625
mandate	1074	1.621
joke	1108	1.620
cancelled	1049	1.619
emergency	2114	1.616
s	4427	1.615
weekend	2044	1.609
arizona	1297	1.607
thanks	3716	1.606
wrong	2940	1.604
reporting	1837	1.603
lie	1400	1.600
recoveries	813	1.597
incompetence	836	1.597
shame	1135	1.597
herman	871	1.596
updates	1492	1.595
idiot	900	1.593
rising	1566	1.593
distance	2250	1.592
guys	2011	1.588
remember	3262	1.587
minister	2772	1.586
scientists	1765	1.585
students	8090	1.584
oh	2399	1.582
patient	2328	1.579
wow	1162	1.579
telling	1602	1.579
struggling	1169	1.577
someone	4066	1.577
forget	1612	1.571
middle	3093	1.571
states	6847	1.571
herd	891	1.571
asking	1784	1.570
unemployed	876	1.568
administration	2558	1.566
ok	1704	1.566
ve	813	1.565
briefing	895	1.565
mortality	1030	1.564
should	15757	1.562
infectious	922	1.559
tell	3875	1.557
fear	2063	1.556
refusing	891	1.556
plz	758	1.556
this	95784	1.555
absolutely	1688	1.555
viral	938	1.554
cnn	906	1.554
hell	1499	1.552
staff	4223	1.548
survive	1244	1.548
midst	934	1.548
job	4572	1.546
dumb	878	1.545
tonight	1244	1.545
webinar	885	1.543
media	4718	1.534
negative	1885	1.528
suffering	1390	1.527
money	5368	1.524
deserve	980	1.520
mom	1214	1.520
exposed	1323	1.518
my	31984	1.517
you	95629	1.516
election	2245	1.516
think	10572	1.516
idiots	746	1.515
restaurants	1316	1.514
warns	786	1.513
nothing	4183	1.512
normal	2443	1.512
till	1293	1.512
pubs	769	1.511
yes	3322	1.510
wake	1150	1.510
chinese	2328	1.510
soon	3491	1.509
safety	3326	1.506
stimulus	817	1.506
cares	863	1.502
positivity	696	1.502
covering	1283	1.502
calling	1735	1.500
voting	1205	1.500
airborne	761	1.497
tulsa	714	1.497
about	33886	1.495
ugc	664	1.493
down	10482	1.492
parents	2802	1.492
coverings	679	1.489
failure	1756	1.488
yeah	1442	1.488
hcq	644	1.485
happen	2104	1.482
travel	2740	1.480
wh	666	1.477
sorry	1461	1.477
proud	1363	1.477
elderly	921	1.476
protest	1067	1.473
karnataka	682	1.473
discharged	746	1.473
back	13290	1.471
info	1471	1.471
worried	1011	1.470
blm	661	1.470
thing	5165	1.469
pence	673	1.467
so	33241	1.466
ny	1045	1.465
who	32069	1.464
mayor	1238	1.464
taking	4048	1.464
prevent	2008	1.463
scotland	1261	1.463
economic	3521	1.460
usa	1744	1.460
fl	779	1.460
scared	831	1.459
misinformation	654	1.458
bullshit	674	1.457
biggest	1647	1.456
really	8652	1.454
forced	1697	1.454
impacted	776	1.452
staying	1017	1.452
bounties	607	1.451
record	3414	1.451
read	6372	1.450
gatherings	691	1.450
amidst	696	1.448
nobody	1128	1.447
facing	1361	1.447
killed	1981	1.447
bihar	634	1.447
antibodies	693	1.445
putin	716	1.445
bill	2869	1.444
every	8494	1.444
politicians	1016	1.443
take	10988	1.443
talking	2058	1.442
if	37082	1.441
me	17379	1.439
nyc	751	1.439
again	7044	1.438
indoor	886	1.437
ya	812	1.436
putting	1558	1.435
incompetent	630	1.434
done	4960	1.434
excuse	848	1.434
coming	3387	1.432
sending	1147	1.429
rent	1049	1.428
corruption	959	1.428
continue	3528	1.428
tally	631	1.427
à	616	1.425
too	8566	1.422
in-person	635	1.419
single-day	559	1.419
lied	643	1.419
wtf	588	1.417
brexit	740	1.417
kindly	693	1.416
crazy	1054	1.416
what	28066	1.415
does	11926	1.414
thinks	1051	1.413
has	45991	1.412
politics	1553	1.411
waiting	1592	1.411
ignoring	706	1.410
residents	1750	1.410
blaming	610	1.410
happy	2427	1.408
shutdown	640	1.408
त	543	1.407
tweets	638	1.406
congress	1771	1.405
senate	1303	1.405
disappear	709	1.404
disaster	1054	1.404
send	2152	1.403
panic	743	1.403
contracted	665	1.403
prison	1283	1.402
serious	2049	1.401
yourself	2173	1.401
jail	861	1.401
flatten	550	1.400
protecting	915	1.400
rules	2416	1.399
helping	1683	1.399
surging	558	1.399
billion	1976	1.398
ventilator	544	1.397
guidance	1318	1.397
threat	1335	1.396
protocols	750	1.395
leaders	2198	1.395
sign	2024	1.395
seeing	1800	1.395
