Item	Frequency	Score
covid	102175	77.235
pandemic	55229	36.958
covid-19	57190	35.294
trump	45852	23.301
coronavirus	32020	23.029
lockdown	25580	19.936
mask	18942	13.411
virus	16663	10.936
deaths	14487	9.794
cases	24378	8.360
masks	9996	8.097
biden	9191	7.619
wear	12980	7.607
corona	7815	6.921
positive	15699	6.776
tested	9659	6.297
distancing	6824	6.061
covid19	6300	5.886
vaccine	6914	5.523
americans	9658	5.498
cdc	5293	4.823
flu	5506	4.814
vote	8242	4.422
stay	10480	4.327
spread	7233	4.213
donald	4899	3.926
infected	4307	3.865
outbreak	4217	3.860
restrictions	4819	3.812
president	14312	3.782
wearing	4950	3.646
test	10493	3.543
relief	5054	3.518
sick	4516	3.505
tests	5553	3.501
died	7659	3.434
testing	6455	3.418
pence	3191	3.392
govt	3094	3.298
lockdowns	2926	3.258
quarantine	3055	3.249
debate	4706	3.243
people	45380	3.209
via	8085	3.147
hospital	6556	3.109
safe	6338	3.085
die	4663	3.084
please	11121	3.047
lives	7312	3.045
gop	2848	2.963
fauci	2502	2.939
election	5381	2.921
health	17313	2.912
joe	3919	2.896
fucking	2851	2.869
why	15225	2.868
breaking	3483	2.863
immunity	2662	2.850
today	11914	2.826
shit	2905	2.816
ca	10177	2.816
doctors	3468	2.802
economy	5391	2.799
crisis	4355	2.786
infections	2763	2.763
infection	3196	2.757
stop	6953	2.730
everyone	7180	2.692
republicans	2886	2.689
wh	2190	2.661
fuck	2539	2.649
response	6497	2.641
during	20886	2.633
tweet	2329	2.630
hospitals	2932	2.625
rallies	2197	2.619
dying	2716	2.616
protect	4509	2.604
wave	3258	2.597
care	11173	2.565
spreading	2415	2.555
healthcare	3388	2.553
millions	3180	2.532
says	10840	2.510
white	8664	2.506
months	7783	2.477
rally	2424	2.475
deadly	2310	2.471
boris	2001	2.454
news	8555	2.450
due	8871	2.442
u	3058	2.426
wo	4762	2.421
china	5380	2.421
symptoms	3085	2.410
w	3286	2.407
negative	3597	2.398
herd	1984	2.391
death	7077	2.378
voting	2598	2.375
patients	5753	2.372
recovery	3212	2.348
country	9174	2.331
let	8782	2.322
lock	2364	2.309
going	13359	2.304
worse	3064	2.299
amid	2022	2.293
palliatives	1656	2.290
now	27414	2.288
yesterday	2804	2.265
ppl	1669	2.260
social	9705	2.259
senate	2802	2.255
weeks	5025	2.249
gonna	2149	2.244
campaign	4419	2.239
stimulus	1799	2.237
hoax	1659	2.237
stupid	2155	2.208
us	23810	2.187
dead	3867	2.183
twitter	2432	2.176
surge	1752	2.170
lies	2575	2.163
nhs	1925	2.162
risk	5702	2.159
johnson	2583	2.156
thank	4044	2.155
days	9494	2.150
saying	4385	2.149
icu	1530	2.147
fake	1938	2.144
worst	2455	2.133
getting	6770	2.120
measures	3142	2.117
