Item	Frequency	Score
jaam-e-insan guru	162	13.787
eid mubarak	166	13.771
covid-19 protocol	173	13.771
corona vaccine	162	13.738
foundation day	171	13.712
covid passport	161	13.701
covid-19 shot	161	13.670
tucker carlson	179	13.497
gain of function research	158	13.461
extra attempt	158	13.418
white fungus	160	13.394
exam in this pandemic	157	13.392
covid-19 testing	198	13.348
needy people	179	13.338
doug ford	166	13.315
patent waiver	156	13.304
election rally	169	13.285
covid-19 surge	158	13.218
health official	427	13.113
chinese scientist	173	13.104
vaccination clinic	161	13.023
may allah	181	12.994
entire pandemic	152	12.952
walgreens houston	151	12.919
dead body	468	12.866
nhs staff	196	12.832
covid centre	150	12.818
conspiracy theory	569	12.816
safe everyone	152	12.785
ongoing pandemic	162	12.691
quarantine facility	158	12.688
joe biden	338	12.656
pfizer covid-19 vaccine	148	12.639
home order	160	12.618
health expert	274	12.617
dr fauci	147	12.520
covid bed	146	12.511
national lockdown	164	12.481
real pandemic	146	12.475
delhi govt	147	12.461
vaccination programme	164	12.390
pandemic p	144	12.363
vaccine production	156	12.355
red list	166	12.315
covid-19 origin	143	12.278
covid patients	143	12.273
loved one	1100	12.236
covid update	144	12.223
compensatory attempt	142	12.203
whole pandemic	142	12.158
coronavirus restriction	158	12.153
fake news	430	12.068
dss volunteer	140	12.050
cdc mask	140	12.048
dose of vaccine	149	12.048
relief work	175	11.978
health worker	393	11.945
covid-19 treatment	145	11.907
strict lockdown	143	11.892
case rate	148	11.862
food packet	142	11.833
vaccine shortage	140	11.809
conspiracy theorist	258	11.738
mask requirement	142	11.730
recovery rate	182	11.723
good morning	430	11.691
namo app	135	11.613
covid-19 response	164	11.464
war room	165	11.463
vaccine supply	139	11.431
hospital name	134	11.404
experimental vaccine	140	11.386
unemployment benefit	258	11.376
covid emergency	132	11.355
anti-covid drug	131	11.338
farm law	139	11.336
many life	279	11.306
plz help	138	11.292
live update	166	11.283
first wave	271	11.119
vaccination status	135	11.072
vaccine today	128	11.064
stay home stay safe	127	11.020
moderna vaccine	129	11.012
west bengal	337	10.954
airborne transmission	131	10.953
selfless service	148	10.946
plasma therapy	129	10.924
pandemic unemployment	131	10.921
stay-at-home order	164	10.893
covid-19 wave	126	10.850
corona time	125	10.831
vaccination campaign	148	10.819
pandemic end	126	10.797
india variant	124	10.780
vaccine for children	127	10.765
pandemic restriction	128	10.705
class 12th board	123	10.698
covid relief fund	123	10.689
lemon water	132	10.659
ron desantis	125	10.642
black marketing	124	10.641
anti-lockdown protest	123	10.620
booster shot	130	10.546
covid facility	121	10.541
tough time	329	10.539
respected sir	125	10.531
covid complication	121	10.529
u r	167	10.514
helpline number	131	10.508
vaccination card	122	10.498
raging pandemic	121	10.474
board examination	131	10.468
internal assessment	131	10.460
double mask	120	10.452
deaths today	121	10.444
covid vaccine dose	119	10.392
anti lockdown	119	10.385
scott morrison	135	10.321
pre covid	118	10.273
antigen test	130	10.271
test positivity	121	10.259
vaccinated person	119	10.252
cloth mask	127	10.250
crore dose	117	10.230
mental stress	140	10.166
covid hero	116	10.140
cow dung	132	10.136
shortage of oxygen	117	10.133
new infection	161	10.127
emergency use authorization	124	10.108
post-pandemic world	119	10.094
travel ban	187	10.084
र प	115	10.077
boards exam	115	10.062
wave of the pandemic	118	10.038
gain-of-function research	115	10.030
covid transmission	115	10.017
heart inflammation	115	10.014
jason kenney	119	10.012
american rescue	115	9.990
vaccine card	114	9.987
need of the hour	137	9.987
corona epidemic	114	9.969
case count	128	9.948
new strain	142	9.925
covid care center	113	9.916
exposure site	114	9.900
new mask	119	9.865
pandemic year	113	9.834
astrazeneca covid-19 vaccine	112	9.830
medical supply	249	9.829
covid rate	112	9.801
covid-19 lockdown	134	9.799
covid policy	112	9.793
biological weapon	195	9.782
board student	112	9.779
covid risk	112	9.764
attendant name	111	9.760
anthony fauci	115	9.757
jai hind	114	9.739
covid cases	110	9.664
indian strain	110	9.663
pandemic relief	112	9.644
covid safety	112	9.633
म ब	109	9.604
class 12th board exam	108	9.519
health crisis	232	9.465
surgical mask	132	9.454
fmg doctor	107	9.446
fatality rate	146	9.440
fact check	130	9.436
narendra modi	146	9.434
tokyo olympics	122	9.428
honor system	123	9.408
pre-pandemic level	112	9.401
vaccinated individual	108	9.386
covid center	106	9.365
wave of covid	106	9.363
number of cases	286	9.360
last rite	132	9.346
farmers protest	108	9.342
public inquiry	164	9.315
immunity booster	107	9.306
post pandemic	106	9.294
free food	172	9.274
rapid test	122	9.271
total recovery	110	9.265
front line worker	109	9.258
contact tracing	140	9.248
rite aid	120	9.239
rest in peace	161	9.234
mask in public	109	9.227
second covid	104	9.206
care worker	266	9.200
bjp govt	105	9.195
safety protocol	144	9.127
central vista project	103	9.125
end of the pandemic	104	9.121
bill gates	223	9.118
mass gathering	117	9.113
pandemic preparedness	111	9.112
education minister	139	9.111
home quarantine	107	9.093
mental pressure	106	9.092
lockdown measure	119	9.068
urgent requirement	111	9.052
covid19 patient	102	9.027
positive test	161	8.993
gas shortage	108	8.989
mild symptom	119	8.971
covid precaution	102	8.952
full video	126	8.928
nicola sturgeon	114	8.905
walgreen drug store	100	8.888
covid-19 victim	101	8.879
number of deaths	183	8.874
healthcare system	295	8.871
pfizer-biontech covid-19 vaccine	100	8.868
medical expert	170	8.854
health measure	130	8.851
adverse reaction	214	8.813
virus research	101	8.808
mask guideline	99	8.792
uk variant	99	8.780
midst of a pandemic	102	8.772
conducting exam	99	8.772
daily death	104	8.766
case number	160	8.749
use authorization	107	8.730
om shanti	101	8.729
union health ministry	100	8.723
new covid	98	8.708
frontline warrior	98	8.697
flu season	150	8.684
covid period	98	8.680
urgent help	104	8.674
baba ramdev	99	8.618
aged care	196	8.615
post lockdown	98	8.605
american rescue plan	96	8.577
lockdown period	105	8.557
bjp leader	137	8.552
second shot	134	8.543
fungal infection	158	8.522
proof of vaccination	97	8.506
awareness patrol	95	8.497
indian govt	97	8.496
coronavirus outbreak	155	8.491
distancing rule	106	8.471
covid hotspot	95	8.465
severe disease	120	8.453
covid era	96	8.446
lab-leak theory	94	8.419
death count	104	8.407
medical infrastructure	98	8.389
public health measure	109	8.384
travel restriction	147	8.379
line worker	107	8.368
covid today	93	8.336
soul rest	101	8.314
covid hospitalization	93	8.310
pandemic crisis	97	8.309
vaccine distribution	97	8.299
health care worker	173	8.285
free education	133	8.282
wet market	100	8.272
critical condition	160	8.265
covid strain	92	8.256
variant case	92	8.251
corona infection	92	8.231
nurses day	93	8.230
close contact	216	8.228
lockdown easing	92	8.224
age group	694	8.224
bjp mp	100	8.196
rescue plan	105	8.193
relief bill	100	8.191
covid norm	91	8.176
essential service	185	8.174
virtue signal	99	8.167
president joe biden	91	8.145
govt hospital	91	8.142
delhi police	112	8.113
affected people	116	8.112
य क	90	8.104
covid-19 vaccine appointment	90	8.104
delhi government	108	8.104
covid inquiry	90	8.103
social distancing rule	99	8.095
free vaccine	92	8.091
covid status	90	8.087
health order	100	8.077
many death	117	8.066
ccp virus	91	8.064
rapid antigen	92	8.038
non covid	89	8.021
verified lead	89	8.018
aerosol transmission	90	7.997
indian medical association	91	7.968
bts lockdown	88	7.946
death certificate	179	7.940
new guidance	128	7.910
bogus case	88	7.899
reaching other	88	7.879
spanish flu	107	7.876
pious guidance	87	7.867
indoor mask	87	7.860
coronavirus crisis	121	7.845
pandemic period	88	7.826
test kit	145	7.816
survival rate	222	7.813
great reset	90	7.810
covid awareness	86	7.782
covid result	86	7.777
life save	122	7.769
global tender	87	7.769
paying people	95	7.760
hospital care	119	7.754
breakthrough infection	86	7.753
public health expert	105	7.747
other vaccine	96	7.746
sonu sood	87	7.722
covid mismanagement	85	7.709
covid help	85	7.707
covid-19 symptom	98	7.705
harris teeter	89	7.668
indian government	188	7.665
online class	153	7.658
sars-cov-2 infection	90	7.642
cdc mask guidance	84	7.630
covid care facility	84	7.628
covid war	84	7.626
az vaccine	84	7.626
lakh people	94	7.623
state of emergency	200	7.612
pandemic recovery	85	7.608
great initiative	94	7.608
pandemic go	84	7.589
farmer protest	84	7.587
great news	246	7.579
test positivity rate	85	7.573
single day	336	7.563
big tech	113	7.557
wuhan virology	83	7.546
impact of the pandemic	95	7.545
mask rule	84	7.532
last attempt	106	7.530
relief material	89	7.525
face shield	110	7.510
nationwide lockdown	89	7.507
medical equipment	205	7.493
daily wage	96	7.484
front line	406	7.477
corona prevention	82	7.470
yan report	82	7.469
variant spread	82	7.468
oxygen crisis	82	7.462
first vaccine	86	7.421
novel coronavirus	135	7.419
enough vaccine	83	7.416
soul rest in peace	86	7.404
war footing	89	7.400
covid regulation	82	7.397
awareness drive	83	7.396
coronavirus surge	82	7.384
strict action	87	7.381
virus spread	92	7.380
military scientist	83	7.346
local case	87	7.344
public health	1983	7.336
crore vaccine	80	7.314
gun violence	195	7.311
school closure	110	7.296
total appointment	80	7.295
medical facility	196	7.285
spreader event	80	7.278
daily new case	81	7.275
international nurse	82	7.272
height of the pandemic	81	7.262
cases surge	81	7.236
lockdown violation	79	7.228
bereaved family	100	7.219
staying home	110	7.213
ground report	80	7.198
epidemic disease	88	7.198
breaking news	205	7.196
vaccine maker	82	7.172
early treatment	100	7.166
former guy	78	7.147
covid death toll	78	7.146
vaccination effort	80	7.143
covid positive patient	78	7.143
origin of the virus	79	7.138
india today	106	7.122
covid-19 today	78	7.120
big lie	109	7.113
face covering	128	7.103
testing lab	92	7.079
pvt hospital	77	7.073
corona positive	77	7.073
covid aid	77	7.069
future pandemic	81	7.065
corona situation	77	7.061
supply of oxygen	84	7.050
vaccine access	77	7.038
delhi cm	77	7.033
criminal negligence	88	7.025
killing people	124	7.024
physical distancing	117	7.023
government hospital	95	7.019
bodies float	78	7.016
india news	81	7.008
spreading misinformation	81	6.998
breakthrough case	76	6.984
additional death	82	6.983
real hero	95	6.981
vaccine death	76	6.980
same people	234	6.978
covid spike	76	6.976
covid-19 safety	82	6.971
sonia gandhi	90	6.971
precious life	89	6.937
coronavirus update	80	6.931
covid fight	75	6.913
pre pandemic	75	6.912
given bail	76	6.903
first batch	142	6.890
public health official	114	6.867
community transmission	83	6.857
dose of the vaccine	79	6.857
indian covid	74	6.841
wave of corona	74	6.837
serum institute	76	6.829
long term effect	98	6.828
eviction moratorium	78	6.827
safety measure	170	6.824
mask policy	75	6.817
vaccine update	74	6.800
challenging time	136	6.771
free treatment	81	6.769
stimulus check	80	6.766
ए ब	73	6.762
effect of the pandemic	78	6.761
global vaccine	76	6.759
spread of the virus	109	6.729
life of students	81	6.726
election duty	74	6.725
hospital admission	129	6.714
covid-19 spread	76	6.690
lockdown last year	72	6.683
economic recovery	200	6.682
bharat biotech	73	6.680
blue state	94	6.677
mask outside	72	6.675
covid fund	72	6.675
covid resource	72	6.675
covid-19 jab	72	6.673
morrison government	78	6.672
pfizer covid vaccine	72	6.671
madhya pradesh	154	6.646
high time	147	6.643
cremation ground	75	6.627
term effect	100	6.625
negative test	85	6.621
cancel board	71	6.604
lab leak hypothesis	71	6.604
leak hypothesis	71	6.603
covid catastrophe	71	6.602
earning member	72	6.589
permanent registration	72	6.577
super spreader event	71	6.576
coronavirus vaccination	71	6.571
vaccinating child	72	6.561
convalescent plasma	75	6.560
relief effort	143	6.558
humanitarian ground	78	6.556
cbc news	103	6.542
contact person	127	6.540
wave of coronavirus	72	6.532
people in need	130	6.529
india covid relief	70	6.525
single dose	107	6.518
distributing fruit	70	6.518
distributed mask	70	6.517
covid measure	70	6.476
dear one	96	6.469
bat virus	70	6.464
student of class	72	6.458
first shot	137	6.447
bengal election	69	6.436
patent protection	96	6.427
covid datum	69	6.427
community spread	76	6.425
covid relief bill	69	6.424
reopening plan	79	6.421
bio weapon	70	6.410
bed availability	70	6.409
rare blood	73	6.407
shot today	70	6.401
medical support	91	6.398
mass testing	72	6.390
bill maher	84	6.388
nursing home	457	6.381
testing kit	84	6.378
foreign medical graduate	70	6.372
thousand of lives	96	6.370
vaccine side	69	6.370
liquid medical oxygen	68	6.365
new positive case	70	6.363
cases rise	70	6.360
testing site	89	6.359
yellow fungus	68	6.355
resource page	82	6.355
tejasvi surya	68	6.354
last lockdown	68	6.346
local lockdown	71	6.332
first jab	68	6.332
covid-19 management	68	6.329
o2 level	69	6.327
covid issue	68	6.324
coronavirus patient	76	6.324
medical staff	181	6.322
biological warfare	87	6.318
whole country	163	6.314
virus variant	68	6.313
common man	135	6.296
new virus	87	6.295
walgreens san antonio	67	6.288
existing bonhomie	67	6.288
covid contract	67	6.286
vaccination rollout	67	6.285
covid positivity	67	6.284
covid drug	67	6.282
ration kit	67	6.267
online exam	79	6.267
rss volunteer	67	6.265
uk govt	68	6.260
pandemic management	67	6.258
covid-19 transmission	71	6.254
liquid oxygen	80	6.251
post vaccination	67	6.243
difficult time	311	6.241
medical aid	96	6.235
fourth wave	70	6.231
home mom	79	6.220
mamata banerjee	72	6.217
offline exam in this pandemic	66	6.210
vaccination slot	66	6.209
covid lab	66	6.208
fighting covid	66	6.207
severe covid	66	6.205
lab theory	66	6.205
covid fatality	66	6.198
covid survivor	66	6.197
full interview	86	6.196
covid isolation	66	6.195
increasing day	72	6.171
delhi high court	79	6.162
vaccine side effect	66	6.139
indian citizen	79	6.135
labor shortage	85	6.135
jandj vaccine	65	6.131
covid affected people	65	6.130
frontline covid warrior	65	6.130
vaccine equity	65	6.128
upsc cse	65	6.120
lockdown protest	65	6.117
u guy	82	6.114
helping people	239	6.112
panchayat election	68	6.111
cases reported today	65	6.106
normal life	173	6.105
daily coronavirus	66	6.102
hindu saint	66	6.096
sick day	97	6.089
sir plz	65	6.087
ct scan	150	6.068
ملک بند شیعہ جلوس آزادکیوں	64	6.052
cancel exam	64	6.051
covid disaster	64	6.046
vaccine site	64	6.035
death number	65	6.034
covid mask	64	6.033
oxygen generator	66	6.019
lakh of students	64	6.018
delhi ncr	72	6.016
playing politics	74	6.013
covid-19 recovery	67	6.008
covid-19 vaccine clinic	63	5.972
new mask guidance	63	5.972
first covid	63	5.970
covid positivity rate	63	5.969
spreading covid	63	5.967
covid icu	63	5.967
telling people	128	5.963
fresh case	66	5.962
virus pandemic	66	5.961
corona death	63	5.960
treatment protocol	85	5.959
covid19 death	63	5.958
home death	64	5.943
pandemic lockdown	65	5.928
online counsel	65	5.927
allahabad high court	67	5.925
pm narendra modi	68	5.911
pandemic condition	63	5.899
innocent sant shri asharamji bapu	62	5.894
lab origin	62	5.887
fear mongering	72	5.881
upsc aspirant	62	5.880
biowarfare program	62	5.875
middle of the pandemic	62	5.865
chief minister	234	5.860
covid thing	62	5.860
vaccine mandate	63	5.860
year old	258	5.852
full vaccination	62	5.848
health system	339	5.848
media house	75	5.844
border crisis	64	5.835
sars-cov-2 virus	66	5.827
infected people	75	5.822
healthy people	109	5.822
covid medicine	61	5.814
middle of pandemic	61	5.812
chinese military scientist	61	5.811
ve blood	61	5.811
vaccine efficacy	66	5.810
side effect	892	5.807
covid death rate	61	5.805
covid-19 rule	62	5.800
blood plasma	78	5.794
top doctor	68	5.790
oxygen saturation	80	5.788
contact no	62	5.783
lord sumption	62	5.777
andhra pradesh	163	5.760
panchayat poll	62	5.748
people get	111	5.746
second wave of the pandemic	61	5.746
long weekend	125	5.739
vaccine patent waiver	60	5.736
indian covid variant	60	5.736
ल म	60	5.736
crore vaccine dose	60	5.736
covid19 vaccination	60	5.734
covid-19 thanks	60	5.733
neanderthal thinking	60	5.732
vaccine for kids	60	5.730
cdc announcement	60	5.729
new guideline	105	5.728
cm relief fund	60	5.727
rebekah jones	60	5.724
covid fear	60	5.721
district administration	82	5.720
day lockdown	60	5.720
rising case	63	5.718
current pandemic	71	5.707
acute shortage	68	5.697
adult population	99	5.695
new lockdown	62	5.693
lock down	61	5.693
pandemic era	60	5.681
coronavirus research	60	5.676
containment zone	62	5.674
international travel	110	5.670
current situation	231	5.668
capacity limit	66	5.663
blame game	77	5.661
health authority	135	5.660
red state	86	5.660
last attempter	59	5.657
covid visualization	59	5.657
vaccinated country	59	5.653
covid-19 positive	60	5.652
total vaccination	59	5.652
relief package	70	5.649
india fight	59	5.646
delhi hc	60	5.644
stage of the pandemic	60	5.643
virus origin	59	5.643
free country	82	5.642
dear sir	120	5.642
peter daszak	59	5.638
low risk	139	5.631
repatriation flight	60	5.631
last yr	62	5.624
expert doctor	60	5.618
happy birthday	182	5.618
experimental gene	59	5.614
bbc news	160	5.610
situation in the country	72	5.609
effective vaccine	71	5.606
rapid testing	63	5.595
testing time	71	5.588
lateral flow	63	5.588
vaccination certificate	61	5.582
mt of oxygen	58	5.578
new normal	88	5.565
covid pneumonia	58	5.565
spread of coronavirus	67	5.555
foreign medium	72	5.555
need oxygen	58	5.551
cases drop	58	5.549
critical situation	75	5.549
vaccine program	62	5.549
mohalla clinic	58	5.541
international nurses day	58	5.538
district official	74	5.538
spreading fake news	59	5.538
uk government	232	5.532
official figure	85	5.507
safety precaution	97	5.506
covid vaccine patent	57	5.499
covid relief work	57	5.499
corona relief	57	5.498
corona spread	57	5.497
innocent saint	57	5.493
covid control	57	5.491
hate crime	175	5.490
arvind kejriwal	61	5.489
post-covid world	59	5.481
covid health	57	5.474
respiratory virus	64	5.468
helping hand	130	5.459
check eligibility	57	5.456
health emergency	103	5.449
raha hai	57	5.447
congress leader	89	5.437
cdc recommendation	59	5.428
funeral pyre	66	5.426
