Item	Frequency	Score
comorbidity	46	5.192
novavax	34	5.155
literally	1126	5.153
tetanus	61	5.150
plummet	138	5.143
durst	45	5.142
snp	119	5.139
berenson	39	5.135
sant	67	5.133
zahawi	33	5.130
scamdemic	32	5.129
sickening	69	5.126
immunization	163	5.121
cmoh	32	5.119
jaylen	38	5.111
dm	203	5.102
jisoo	32	5.090
masker	34	5.077
prof	193	5.072
pres	67	5.063
totalitarian	110	5.062
uttar	114	5.057
trick-or-treating	41	5.056
immunosuppressed	35	5.055
shambles	54	5.052
all-cause	44	5.050
milestone	436	5.048
safe	4196	5.047
reimpose	37	5.040
schoolchildren	75	5.039
rees-mogg	37	5.038
vallance	36	5.034
texans	124	5.030
ontarian	36	5.030
healthcare	1690	5.028
trillion	439	5.022
honsla	31	5.017
aðÿ	31	5.017
nyc	388	5.009
sweden	630	5.005
droplet	136	4.985
frontliner	32	4.978
neg	49	4.978
durga	59	4.976
coverup	45	4.975
pathetic	186	4.974
bombshell	66	4.961
shocking	291	4.954
w	1880	4.946
antiscience	31	4.946
gupta	124	4.940
americans	2068	4.927
clarida	31	4.916
weaponized	42	4.914
bhi	40	4.913
goalpost	42	4.913
immuno-compromised	31	4.906
rampant	168	4.904
fearmongering	34	4.899
warns	41	4.892
ukhsa	30	4.889
โคว	30	4.888
i-mask	30	4.888
self-isolate	39	4.883
à1	30	4.881
mf	104	4.878
inaction	95	4.877
walk-in	145	4.871
tandt	30	4.871
school-aged	46	4.869
congrats	136	4.867
denialism	35	4.862
dept	122	4.851
rt-pcr	46	4.851
u	1748	4.850
น	34	4.849
pilcher	35	4.849
disproportionately	119	4.834
test	9826	4.831
wapo	45	4.828
rakh	30	4.821
vulnerable	923	4.819
hhs	116	4.809
shehnaaz	30	4.807
mrk	33	4.807
uk	5137	4.804
sop	82	4.800
hypocrisy	153	4.795
yo	179	4.794
vs	710	4.793
asshole	143	4.773
crowded	204	4.771
biafra	48	4.771
illness	1223	4.759
tupatane	29	4.759
r_h_ebright	29	4.759
flccc	29	4.757
pfw	30	4.755
vaxxine	29	4.755
bereave	85	4.755
ग	32	4.754
mannequin	61	4.748
pithani	29	4.747
ducey	37	4.743
far-right	86	4.742
jen	132	4.742
complacency	75	4.727
understaffed	41	4.720
inflation	634	4.709
trump	2651	4.709
sanitiser	39	4.703
stat	578	4.703
shitshow	30	4.700
zelenko	29	4.697
antivaxer	29	4.691
dengue	77	4.687
coronavirus-related	33	4.686
isolation	486	4.681
transmission	1317	4.678
fetal	153	4.677
virginians	44	4.676
marburg	41	4.676
thrombocytopenia	41	4.674
wearing	48	4.673
cultist	51	4.668
yorkers	93	4.662
mumps	45	4.661
normalise	53	4.661
kwarteng	29	4.661
victorian	499	4.650
single-day	36	4.646
airlines	298	4.645
ebola	148	4.645
inject	380	4.644
lunacy	51	4.640
cancel	1049	4.630
mogg	31	4.630
lga	51	4.630
vaxxe	28	4.629
cupsleeve	28	4.629
transplant	371	4.628
unroll	48	4.627
zero	1412	4.626
ontario	935	4.625
in-bar	28	4.625
profiteer	55	4.618
sanjay	72	4.615
endemicity	29	4.613
tf	102	4.613
obese	150	4.611
ke	85	4.610
recovery	1810	4.599
doocy	31	4.586
sanitise	42	4.584
exacerbate	196	4.583
jennie	69	4.582
mek	48	4.579
wld	31	4.579
sa	364	4.576
chhath	29	4.575
pfe	32	4.574
cert	110	4.573
aus	87	4.573
ivanka	44	4.572
axie	28	4.567
severe	1332	4.564
az	170	4.563
ridgeback	31	4.557
delusional	74	4.555
scam	350	4.552
goi	38	4.550
vx	47	4.548
त	34	4.536
sauda	29	4.528
rikers	33	4.524
testing	2136	4.524
cerb	29	4.523
illogical	72	4.522
scare	636	4.522
yike	59	4.517
irl	49	4.504
surveyj	27	4.500
wtaf	27	4.480
unpaid	193	4.478
wow	710	4.473
lmaooo	27	4.472
marbella	42	4.470
fuckin	64	4.470
misinfo	27	4.468
eviction	145	4.465
lock-down	32	4.462
mtg	41	4.459
ill	829	4.456
ridiculous	401	4.451
senedd	29	4.449
appalling	112	4.445
recover	1487	4.442
psychopath	69	4.441
censor	182	4.431
shoutout	34	4.429
chickenpox	38	4.420
bestie	34	4.419
cholera	100	4.416
congratulation	352	4.415
irving	171	4.414
normality	56	4.413
overwhelm	317	4.412
nagy	45	4.407
भ	28	4.406
nadhim	27	4.402
non-vaccinate	27	4.394
amish	81	4.393
ass	580	4.392
tedros	30	4.392
nfts	28	4.383
horrific	166	4.378
runny	52	4.377
condolence	115	4.376
zerohedge	29	4.372
pre-print	31	4.368
spew	96	4.368
viganò	28	4.368
theorist	165	4.367
invermectin	26	4.363
yesterday	1524	4.357
worker	4129	4.347
twitter	1158	4.343
kliff	28	4.338
scumbag	42	4.336
twat	38	4.335
supply-chain	34	4.331
sk	104	4.326
uptick	62	4.313
anti-parasitic	27	4.309
victoria	954	4.306
reckless	154	4.302
tomorrow	1074	4.300
य	30	4.295
whatsapp	115	4.286
prob	64	4.284
shuri	29	4.283
crt	87	4.281
unhinge	47	4.272
sicken	55	4.266
moe	82	4.264
shame	612	4.261
lazard	32	4.260
f2f	31	4.260
doctor	3178	4.259
idiocy	50	4.256
precautionary	75	4.253
bcz	26	4.245
trumps	39	4.245
deathsantis	25	4.240
vibes	82	4.238
sarscov2	25	4.237
covid-1984	25	4.236
ivey	45	4.235
sad	896	4.232
isolating	43	4.226
denmark	351	4.221
protocol	1212	4.214
expectancy	136	4.213
nipah	28	4.212
cev	31	4.211
navratri	29	4.208
mpp	47	4.204
unemployment	557	4.199
ल	29	4.196
worsen	213	4.195
no10	26	4.194
cop	503	4.189
legit	83	4.182
pple	26	4.181
yeadon	27	4.180
madness	239	4.176
unmitigated	38	4.173
ignorant	258	4.173
via	4279	4.170
survivable	31	4.168
bday	30	4.161
autopsy	101	4.159
jee	41	4.159
wiggins	56	4.156
ace2	27	4.152
gotta	276	4.150
lab	1374	4.144
thru	247	4.142
high-risk	131	4.140
ม	26	4.139
lahat	25	4.137
nios	27	4.137
lithuania	135	4.134
inslee	36	4.133
govts	25	4.132
self-isolating	29	4.132
childcare	168	4.123
surpass	267	4.113
duterte	62	4.111
wave-the	24	4.110
kanawut	24	4.109
fiasco	75	4.105
lie	3390	4.102
nicola	106	4.097
hardest	59	4.094
jfc	28	4.094
debunk	97	4.093
randd	24	4.093
case	14723	4.093
trieste	46	4.091
thrombotic	29	4.086
bridgerton	24	4.084
sceptic	48	4.083
upi	57	4.081
vaccin	24	4.078
kid-size	24	4.077
self-isolation	32	4.074
antifa	39	4.073
loadshedding	24	4.072
undercount	30	4.068
ramaphosa	30	4.068
gullible	55	4.063
mmr	51	4.062
soar	297	4.057
proof	1141	4.057
gaslit	24	4.050
z21	24	4.046
pharmacist	174	4.040
pointless	143	4.036
cvs	92	4.034
elderly	487	4.032
seven-day	42	4.032
excuse	656	4.024
gottlieb	51	4.024
hindsight	89	4.023
amess	24	4.022
ecmo	30	4.018
rlly	24	4.014
reinbold	24	4.012
grift	25	4.007
reintroduce	82	4.005
urgently	127	4.001
idiotic	64	3.998
riddance	33	3.993
ableism	26	3.992
exceptionalism	37	3.989
