Item	Frequency	Score
southern border	209	12.157
covid-19 vaccine dose	111	12.156
conspiracy theory	421	12.126
spreading misinformation	117	12.110
pandemic situation	116	12.092
covid recovery	110	11.962
flu vaccine	201	11.952
covid datum	109	11.951
fast recovery	119	11.925
antigen test	119	11.853
function research	108	11.841
covid-19 virus	133	11.812
coronavirus research	108	11.763
unvaccinated kid	107	11.711
mild symptom	124	11.653
local case	113	11.566
justin trudeau	125	11.544
mask requirement	109	11.518
vaccinated individual	106	11.515
healthy people	178	11.484
case of covid	104	11.473
covid-19 treatment	109	11.470
labor day	218	11.459
people in hospital	107	11.439
breaking news	261	11.439
radio host	172	11.401
covid-19 situation	120	11.399
effective vaccine	123	11.374
confirmed case	201	11.373
rapid antigen	106	11.368
covid survivor	103	11.361
pfizer covid-19 vaccine	103	11.344
scott morrison	117	11.329
hospitalization rate	112	11.304
school closure	138	11.235
same people	301	11.232
covid positive	102	11.221
respiratory virus	113	11.196
anti-lockdown protest	102	11.188
cdc website	106	11.156
covid victim	101	11.151
covid-19 list	104	11.137
र द	100	11.080
non stop hit	100	11.077
stop hit	100	11.034
recovery rate	133	10.991
greg abbott	102	10.979
healthy child	142	10.938
gain-of-function research	99	10.928
public health	2300	10.844
covid exposure	98	10.824
travel restriction	151	10.784
nsw health	107	10.761
covid-19 shot	97	10.748
case count	109	10.740
chris rock	112	10.710
full vaccination	97	10.694
vaccine for children	98	10.623
covid-19 misinformation	96	10.616
gain of function research	95	10.568
many death	123	10.560
health order	105	10.521
laura loomer	95	10.500
contact trace	119	10.486
spread covid	94	10.472
caught covid	94	10.472
negative covid	94	10.469
crisis standard	95	10.463
new local case	94	10.456
vaccine side	95	10.451
surgeon general	126	10.425
year old	367	10.407
food shortage	155	10.407
coronavirus infection	115	10.401
covid disinformation	93	10.374
vaccination program	114	10.371
new vaccine	119	10.367
doug ford	99	10.366
number of deaths	169	10.363
cdc datum	96	10.352
pm modi	121	10.335
blood clot	238	10.312
testing site	119	10.298
climate crisis	181	10.293
covid vaccine passport	92	10.274
white flag	134	10.271
covid-19 variant	92	10.270
using ivermectin	92	10.254
personal choice	163	10.233
covid19 pandemic	95	10.186
met gala	99	10.173
got covid	91	10.170
advisory panel	130	10.165
vaccine side effect	92	10.157
unvaccinated child	97	10.099
child death	111	10.099
qr code	227	10.074
vaccination requirement	94	10.067
free vaccine	92	10.061
delta wave	93	10.054
covid complication	90	10.052
covid antibody	90	10.051
covid quarantine	90	10.032
vaccination programme	102	10.024
saving life	153	10.008
covid issue	90	10.004
great reset	93	9.999
covid vaccine dose	89	9.971
coronavirus variant	89	9.968
vaccine booster shot	89	9.967
severe covid	89	9.965
anti lockdown	89	9.964
mask in schools	89	9.955
high vaccination	90	9.948
vaccination mandate	89	9.931
non stop	118	9.898
care home	273	9.882
vaccine effectiveness	92	9.800
icu patient	95	9.757
new covid case	87	9.756
total lockdown	89	9.753
covid fear	87	9.744
adverse reaction	186	9.728
hard lockdown	87	9.698
death count	95	9.655
public health official	129	9.617
impact of the pandemic	97	9.569
spread of covid	85	9.562
covid-19 crisis	152	9.546
buying fuel	86	9.545
low vaccination	86	9.522
death cult	92	9.507
swollen testicle	85	9.506
vaccination centre	85	9.487
fear mongering	97	9.484
staff shortage	99	9.470
blood donation	120	9.434
pandemic restriction	87	9.419
wuhan virus	86	9.409
heart inflammation	84	9.408
pandemic preparedness	90	9.402
pfizer booster shot	83	9.367
vaxxed people	83	9.367
new coronavirus case	90	9.345
billion dose	85	9.344
buying petrol	83	9.320
public health crisis	111	9.316
covid-19 jab	82	9.252
damn mask	82	9.237
covid-19 complication	83	9.234
gladys berejiklian	83	9.220
pandemic go	82	9.215
pandemic unemployment	85	9.215
midst of a pandemic	84	9.176
ateez lockdown	81	9.165
mandate in schools	81	9.162
texas school	95	9.148
safety protocol	113	9.145
antibody test	99	9.100
vaccinating child	82	9.097
health system	418	9.088
pregnant people	83	9.077
cdc guideline	92	9.067
coronavirus update	85	9.066
covid cases	80	9.047
vaccine injury	85	9.046
pandemic end	81	9.041
medical exemption	86	9.017
dan andrew	80	9.008
handling of the pandemic	81	8.988
rand paul	99	8.975
anthony fauci	82	8.971
weekly testing	80	8.959
vaccine for kids	79	8.955
icu capacity	80	8.953
covid-19 lockdown	95	8.952
covid death toll	79	8.950
second wave	158	8.949
lockdown restriction	89	8.927
covid era	80	8.925
vaccines work	79	8.924
serious illness	155	8.919
school board meeting	93	8.909
exposure site	79	8.875
various perumal temple	78	8.863
use of ivermectin	78	8.844
prior infection	79	8.840
pregnant woman	458	8.840
perumal temple	78	8.836
secret recording	81	8.824
pandemic time	79	8.799
crisis standard of care	78	8.783
breakthrough covid	77	8.762
mask mandate in schools	77	8.761
dose of vaccine	82	8.748
spreader event	77	8.718
dr fauci	77	8.704
immune system	756	8.701
vaccination campaign	91	8.679
father did dharma	76	8.661
panic buying fuel	76	8.660
zero covid	76	8.659
lorry driver	89	8.651
border crisis	79	8.643
upi id	76	8.621
time last year	146	8.616
vaccine status	76	8.610
test kit	126	8.605
fda panel	77	8.588
acquired case	76	8.572
intensive care	230	8.563
show the	75	8.557
vaccinated country	75	8.555
vaccine death	75	8.537
eligible population	79	8.531
covid thing	75	8.511
new infection	104	8.484
covid regulation	75	8.474
blue state	96	8.467
covid precaution	75	8.467
covid cure	74	8.448
good morning	240	8.430
requiring mask	75	8.400
mild case	89	8.398
covid shit	73	8.355
covid-19 relief	80	8.349
lockdown rule	76	8.347
ecohealth alliance	74	8.342
loved one	584	8.341
mass death	81	8.326
community transmission	81	8.323
covid hit	73	8.321
covid test result	73	8.318
people get	130	8.303
quarantine camp	73	8.300
vaccine misinformation	73	8.299
pandemic relief	74	8.291
daily reminder	80	8.263
covid guideline	73	8.253
hospital capacity	76	8.243
covid mitigation	72	8.241
nhs staff	95	8.240
hit from the 70s	72	8.233
possible contribution	76	8.203
vaccine efficacy	77	8.198
lateral flow	77	8.197
additional death	77	8.187
icu admission	76	8.181
pandemic era	72	8.178
telling people	141	8.170
many blood donation	71	8.153
covid icu	71	8.149
blood donation camp	73	8.144
covid pneumonia	71	8.137
test result	374	8.129
chris whitty	71	8.128
healthy kid	79	8.125
economic recovery	192	8.102
modi govt	72	8.098
total recovery	74	8.094
flu death	74	8.087
code vaccine passport	70	8.056
qr code vaccine passport	70	8.056
qr code vaccine	70	8.056
code vaccine	70	8.056
many blood donation camp	70	8.056
fucking pandemic	70	8.052
covid relief fund	70	8.042
height of the pandemic	71	8.012
side effect	966	8.000
pro life	74	7.960
covid zero	69	7.955
crore vaccine	69	7.955
project veritas	72	7.951
fact check	84	7.933
people panic	70	7.928
us death	71	7.918
health condition	274	7.910
covid concern	69	7.895
breaking part	69	7.895
high risk	407	7.892
sajid javid	73	7.872
many blood	71	7.870
yr old	73	7.858
panic buying petrol	68	7.854
booster vaccine	69	7.854
other virus	81	7.854
covid-19 vaccination card	68	7.854
vaccine equity	68	7.852
indoor mask	68	7.847
covid disease	68	7.838
covid unit	68	7.820
icu nurse	71	7.817
gop governor	70	7.802
cbc news	98	7.795
airborne transmission	70	7.782
conservative radio	72	7.753
covid narrative	67	7.749
positive covid	67	7.740
public health expert	82	7.728
super spreader event	67	7.720
national mall	86	7.704
teachers union	89	7.675
low vaccination rate	67	7.674
worldwide pandemic	69	7.669
patient in hospital	69	7.661
joy reid	67	7.658
small pox	76	7.656
covid cult	66	7.652
labor day weekend	98	7.652
flu jab	72	7.650
anti mask	66	7.645
pandemic election	66	7.640
covid travel	66	7.636
health ministry	107	7.626
fear porn	66	7.616
elective surgery	82	7.603
covid list	66	7.601
य ब	65	7.552
delta surge	65	7.548
covid strategy	65	7.544
safety measure	148	7.534
natural antibody	66	7.529
ana navarro	65	7.507
high vaccination rate	65	7.506
cdc report	69	7.499
hospital staff	111	7.464
risk of myocarditis	64	7.449
covid conspiracy	64	7.445
california recall	65	7.432
voter suppression	83	7.423
flow test	68	7.421
adult population	104	7.420
green pass	64	7.419
data show	102	7.406
fox news	271	7.405
many ppl	67	7.404
passport system	65	7.383
universal mask	64	7.359
pandemic recovery	64	7.354
vaccination certificate	66	7.347
covid mortality	63	7.335
drug ivermectin	63	7.333
covid mask	63	7.328
unvaccinated patient	63	7.328
data scientist	145	7.327
mandatory mask	65	7.324
horse medicine	63	7.322
red list	73	7.299
judicial watch	75	7.298
covid-19 policy	64	7.298
lock down	64	7.295
health authority	139	7.290
vaccine policy	64	7.279
chicken pox	82	7.267
cases rise	64	7.263
covid vaccine booster	62	7.250
covid injection	62	7.250
covid pt	62	7.248
power grab	80	7.244
mortality rate	232	7.241
american death	67	7.234
anti-lockdown protester	62	7.225
afghan refugee	74	7.224
vaccine supply	65	7.211
tax rise	68	7.199
heart problem	110	7.176
republican politician	75	7.175
live update	79	7.171
emergency use authorization	66	7.171
speedy recovery	81	7.167
israeli study	62	7.161
dose of the vaccine	65	7.157
staffing shortage	67	7.154
unnecessary death	67	7.152
open border	89	7.143
biafra land	61	7.114
preventable death	71	7.108
chinese lab	61	7.108
health advice	77	7.101
school board	315	7.079
big tech	82	7.059
freedom day	63	7.053
fuck covid	60	7.048
covid law	60	7.043
covid spike	60	7.026
enough vaccine	61	7.021
sky news	92	7.020
fda approval	95	7.003
full approval	65	7.001
testing time	72	6.987
superspreader event	60	6.984
covid-related death	60	6.971
vaccine trial	71	6.961
test positivity	61	6.951
conservative radio host	61	6.951
granular lockdown	59	6.947
covid tyranny	59	6.946
covid hysteria	59	6.939
covid-19 symptom	68	6.928
nursing home	389	6.921
strict lockdown	61	6.919
social credit	68	6.879
spanish flu pandemic	60	6.868
infected people	71	6.863
cause of death	232	6.863
lockdown measure	68	6.854
travel rule	60	6.852
larry elder	59	6.851
spread of the virus	87	6.846
mask burning	58	6.845
howard stern	69	6.842
death number	59	6.839
rate in the country	68	6.838
covid-19 spread	61	6.833
covid news	58	6.828
covid protection	58	6.826
rapid antigen test	59	6.824
reported yesterday	60	6.813
chinese virus	59	6.812
health officer	83	6.811
reproductive right	88	6.802
stimulus check	63	6.799
face shield	77	6.796
post pandemic	58	6.794
vaccination coverage	65	6.783
teenage boy	109	6.779
death panel	67	6.779
current vaccine	60	6.765
age group	445	6.761
uttar pradesh	160	6.758
normal life	151	6.757
corona pandemic	59	6.756
home mom	68	6.752
covid-19 measure	59	6.743
medical advice	106	6.731
hotel quarantine	59	6.723
pandemic management	57	6.713
body donation	58	6.706
opioid epidemic	86	6.698
in-person class	67	6.692
third shot	62	6.691
vaccination effort	58	6.686
covid-19 survivor	57	6.684
covid-19 datum	58	6.670
wave of the pandemic	58	6.663
experimental vaccine	60	6.660
winter plan	57	6.652
bc of covid	56	6.645
vaccine inequity	56	6.644
variant of concern	56	6.644
vaccine appointment	56	6.631
case fatality	62	6.610
crowded place	64	6.602
underlying medical condition	62	6.602
raging pandemic	56	6.597
mass infection	56	6.592
adverse event	184	6.581
face covering	92	6.572
toilet roll	65	6.568
nba player	84	6.561
gun violence	136	6.560
covid right	55	6.542
sick people	84	6.534
fake vaccine	55	6.521
gavin newsom	58	6.517
alert level	71	6.514
covid19 case	55	6.510
remote learning	73	6.506
cases surge	56	6.503
unvaccinated individual	55	6.478
hospital bill	65	6.462
travel ban	90	6.444
politician praised mask burning	54	6.443
tweeted vaccine	54	6.443
politician praised mask	54	6.443
republican politician praised mask	54	6.443
body donation camp	54	6.443
fucking mask	54	6.436
hospital worker	63	6.434
covid status	54	6.430
vaccinated adult	54	6.429
point in the pandemic	54	6.426
single day	222	6.424
anti vaccine	54	6.419
recall election	64	6.418
covid-19 today	54	6.411
death certificate	111	6.397
lost generation	59	6.391
medical professional	182	6.389
study find	61	6.382
friendly reminder	60	6.380
lateral flow test	54	6.373
online class	98	6.371
mass testing	56	6.354
nsw covid	53	6.343
veronica wolski	53	6.342
enhypen member	53	6.342
ssr case	53	6.339
covid party	53	6.331
lockdown protest	53	6.329
time of pandemic	54	6.314
medical expert	92	6.309
cdc guidance	55	6.307
fake news	171	6.299
covid-19 exposure	55	6.294
pediatric case	54	6.286
end of the pandemic	53	6.282
risk of hospitalization	54	6.275
second shot	74	6.243
covid last year	52	6.242
vaccinated state	52	6.241
school mask mandate	52	6.241
hospital care	73	6.236
covid result	52	6.233
staying home	73	6.226
bill gates	116	6.222
digital id	57	6.218
important thread	53	6.204
month of the pandemic	53	6.203
front line	262	6.202
pandemic plan	53	6.195
football game	194	6.184
illegal immigrant	163	6.181
key worker	67	6.176
dumb ass	59	6.176
public health order	55	6.175
trial datum	63	6.164
appropriate behaviour	55	6.156
age of death	53	6.150
coronavirus death toll	52	6.149
mask policy	52	6.149
jim jordan	53	6.143
sars-cov-2 virus	55	6.141
anti masker	51	6.138
covid briefing	51	6.135
covid disaster	51	6.135
mandating vaccine	51	6.132
deadly disease	73	6.129
federal worker	65	6.127
unvaccinated adult	51	6.114
natural infection	54	6.096
community case	52	6.089
school staff	90	6.071
high case	52	6.060
home order	55	6.059
hospitalized patient	64	6.041
october lockdown	50	6.040
wuhan scientist	50	6.039
contracting covid	50	6.036
covid stat	50	6.036
novel coronavirus	84	6.026
passport requirement	51	6.025
case fatality rate	54	6.021
corona vaccine	50	6.019
covid-19 number	51	6.015
health emergency	90	6.011
home quarantine	52	6.009
current pandemic	59	6.004
taking horse	50	5.998
mask in public	52	5.997
universal credit	87	5.995
forcing people	63	5.993
full lockdown	51	5.990
medical license	58	5.983
us population	68	5.976
social care	232	5.974
tory mp	66	5.973
alabama man	50	5.965
post-pandemic world	51	5.964
life save	71	5.962
vulnerable people	108	5.961
national plan	69	5.952
risk of death	86	5.944
covid passport requirement	49	5.939
w covid	49	5.939
covid immunity	49	5.936
kid in school	56	5.931
indoor space	60	5.927
deaths yesterday	49	5.923
distancing rule	55	5.919
vaccine uptake	51	5.915
medical apartheid	49	5.908
bad flu	50	5.907
right thing	367	5.898
fuel crisis	52	5.893
american rescue	49	5.888
covid-19 antibody	50	5.885
future pandemic	51	5.868
stage of the pandemic	49	5.843
covid vaxx	48	5.838
child covid	48	5.838
ivermectin work	48	5.836
banning mask	48	5.835
unvaccinated worker	48	5.834
nicola sturgeon	55	5.829
covid management	48	5.826
community spread	53	5.823
covid-19 safety	52	5.823
vaccine immunity	48	5.816
covid-19 transmission	51	5.815
school outbreak	48	5.813
coronavirus vaccination	48	5.810
heart issue	53	5.799
immune response	183	5.798
health secretary	61	5.797
own research	127	5.783
critical care	109	5.779
vaccine work	48	5.763
first vaccine	50	5.756
new pandemic	48	5.753
requiring proof	49	5.748
trump supporter	76	5.743
false narrative	56	5.743
avataran diwas	47	5.738
lockdown last year	47	5.738
people positive	47	5.736
covid19 vaccination	47	5.736
health response	54	5.733
new study	313	5.733
standard of care	111	5.728
covid scare	47	5.728
plan b	90	5.726
front line worker	49	5.725
world leader	201	5.721
covid prevention	47	5.719
deworming drug	47	5.718
uk government	188	5.715
severe symptom	61	5.703
medical worker	57	5.703
chief medical officer	78	5.700
positive patient	53	5.676
additional dose	49	5.669
leading cause of death	82	5.664
construction worker	112	5.650
many life	104	5.640
country in the world	161	5.638
crore vaccine dose	46	5.637
unvaccinated employee	46	5.633
covid strain	46	5.633
vaccination passport	46	5.632
pre pandemic	46	5.631
pfizer jab	46	5.630
covid infection rate	46	5.623
line worker	53	5.619
infectious disease	309	5.617
vaccine today	46	5.617
forced vaccination	47	5.616
effect of the pandemic	49	5.611
pre-covid level	47	5.596
current outbreak	50	5.588
other illness	62	5.572
rate in the nation	49	5.550
coronavirus restriction	51	5.540
morrison government	49	5.537
pfizer covid-19 booster	45	5.536
vaccine passport system	45	5.536
covid-19 vaccine passport	45	5.536
covid-19 vaccination rate	45	5.536
banned mask	45	5.535
covid contract	45	5.534
anti vaxer	45	5.532
australian police	49	5.530
covid fund	45	5.529
federal govt	47	5.527
covid season	45	5.525
bob enyart	45	5.525
peter daszak	45	5.517
vaccination policy	47	5.517
active shooter	62	5.512
antibody response	56	5.511
covid health	45	5.511
mandating mask	45	5.509
organ damage	52	5.506
vaccine access	45	5.505
personal freedom	74	5.504
virtue signal	49	5.503
quarantine facility	48	5.499
petrol shortage	45	5.497
use authorization	49	5.489
false positive	94	5.486
virus spread	51	5.485
disease expert	49	5.472
sore throat	96	5.464
coronavirus patient	50	5.458
low risk	105	5.449
banned mask mandate	44	5.435
unvaccinated player	44	5.435
unvaxxed people	44	5.435
people panic buying	44	5.434
pfizer shot	44	5.431
vaccinated today	44	5.430
mask in school	44	5.429
winter lockdown	44	5.428
covid-19 prevention	46	5.428
pandemic low	44	5.427
vaccination target	44	5.422
covid hotspot	44	5.414
bat coronaviruse	44	5.403
nsw govt	44	5.401
non-covid patient	44	5.399
rise in cases	46	5.386
right wing	195	5.380
kelly price	44	5.372
civil liberty	144	5.368
pandemic rage	44	5.359
home resident	59	5.359
supermarket shelf	52	5.359
public health emergency	68	5.355
saved life	49	5.347
welcome generation	43	5.334
covid cases today	43	5.334
great thread	48	5.334
home covid	43	5.333
crore dose	43	5.332
covid outcome	43	5.330
covid19 death	43	5.321
gavin williamson	44	5.316
kids get	47	5.312
seven-day average	44	5.302
walk-in clinic	47	5.300
astrazeneca vaccine	43	5.299
middle of a global pandemic	43	5.292
covid-19 recovery	45	5.289
seasonal flu	54	5.288
vaccine in children	43	5.284
