Item	Frequency	Score
social distancing	5698	5.440
white house	4203	4.275
new case	3072	3.394
covid-19 case	2932	3.285
president trump	2812	3.191
public health	2704	3.107
covid case	2685	3.092
donald trump	2634	3.053
covid test	2415	2.882
covid-19 pandemic	2307	2.798
coronavirus case	2297	2.790
joe biden	2107	2.642
covid death	2047	2.595
mental health	1915	2.492
health care	1870	2.457
herd immunity	1688	2.315
coronavirus pandemic	1680	2.309
global pandemic	1675	2.305
covid relief	1545	2.204
many people	1536	2.197
american people	1481	2.154
united states	1449	2.129
second wave	1370	2.068
wearing mask	1357	2.058
corona virus	1348	2.051
last week	1308	2.019
covid patient	1307	2.019
middle of a pandemic	1263	1.984
social distance	1174	1.915
nursing home	1151	1.897
national lockdown	1089	1.849
covid-19 vaccine	1072	1.835
trump administration	1066	1.831
super spreader	1065	1.830
covid-19 test	1058	1.825
face mask	988	1.770
new coronavirus	983	1.766
first time	973	1.758
loved one	969	1.755
small business	953	1.743
boris johnson	946	1.737
last night	910	1.709
death rate	890	1.694
death toll	857	1.668
covid-19 death	851	1.663
task force	848	1.661
covid-19 palliative	846	1.659
active case	823	1.641
next week	806	1.628
china virus	800	1.623
positive test	792	1.617
covid vaccine	770	1.600
test result	762	1.594
mask mandate	758	1.591
pandemic response	705	1.549
covid-19 patient	698	1.544
coronavirus vaccine	689	1.537
young people	682	1.531
relief bill	677	1.528
covid restriction	664	1.517
new zealand	647	1.504
family member	645	1.503
social medium	639	1.498
last year	628	1.489
covid response	622	1.485
new coronavirus case	620	1.483
other people	618	1.482
supreme court	616	1.480
coronavirus relief	616	1.480
other country	610	1.475
walter reed	607	1.473
care home	603	1.470
election day	598	1.466
covid-19 infection	592	1.461
mike pence	589	1.459
coronavirus infection	588	1.458
few day	587	1.457
infection rate	585	1.456
climate change	584	1.455
trump campaign	583	1.454
new death	582	1.454
first lady	576	1.449
close contact	574	1.447
confirmed case	564	1.440
contact tracing	550	1.429
fake news	548	1.427
positive case	540	1.421
new york	538	1.419
hope hicks	538	1.419
covid-19 relief	534	1.416
next year	532	1.415
positivity rate	526	1.410
infectious disease	524	1.408
stay home	518	1.404
coronavirus test	513	1.400
health official	502	1.391
covid-19 outbreak	494	1.385
pre-existing condition	492	1.383
covid crisis	491	1.383
good news	488	1.380
speedy recovery	487	1.380
trump rally	484	1.377
mask wear	482	1.376
healthcare worker	480	1.374
cdc guideline	479	1.373
same time	479	1.373
coronavirus outbreak	477	1.372
covid infection	476	1.371
mitch mcconnell	474	1.369
circuit breaker	470	1.366
few week	464	1.362
presidential debate	462	1.360
covid pandemic	462	1.360
health expert	456	1.355
contact trace	453	1.353
last time	448	1.349
only thing	446	1.348
conspiracy theory	445	1.347
deadly pandemic	441	1.344
flu season	440	1.343
second lockdown	438	1.341
common sense	438	1.341
coronavirus death	437	1.341
prime minister	437	1.341
spreader event	436	1.340
fox news	435	1.339
covid outbreak	434	1.338
high risk	433	1.337
hundred of thousands	432	1.337
long term	432	1.337
coronavirus restriction	430	1.335
single day	429	1.334
lot of people	426	1.332
few month	426	1.332
coronavirus task force	417	1.325
full lockdown	416	1.324
chris christie	416	1.324
trump supporter	414	1.323
big deal	411	1.320
excess death	410	1.320
amy coney barrett	403	1.314
covid-19 restriction	402	1.313
kamala harris	397	1.309
super spreader event	388	1.302
immune system	388	1.302
new study	382	1.298
press conference	382	1.298
relief package	379	1.295
survival rate	378	1.295
human right	377	1.294
federal government	377	1.294
vaccine trial	373	1.291
president donald trump	373	1.291
only way	373	1.291
pcr test	371	1.289
health crisis	369	1.288
long time	367	1.286
covid-19 testing	367	1.286
last month	366	1.285
new lockdown	364	1.284
covid testing	363	1.283
covid-19 crisis	356	1.277
flu shot	355	1.277
negative test	354	1.276
secret service	347	1.270
cases today	346	1.270
number of people	346	1.270
ten of thousands	345	1.269
right thing	344	1.268
covid number	344	1.268
deadly virus	340	1.265
clinical trial	338	1.263
lindsey graham	338	1.263
covid rule	336	1.262
local lockdown	336	1.262
coronavirus task	333	1.260
lockdown measure	333	1.260
total number	332	1.259
damn mask	327	1.255
health insurance	327	1.255
chinese virus	320	1.249
same thing	320	1.249
thousand of people	320	1.249
superspreader event	318	1.248
blood component	316	1.246
good morning	315	1.245
coronavirus response	314	1.245
breaking news	312	1.243
wear mask	309	1.241
senate republicans	308	1.240
lockdown rule	307	1.239
stock market	306	1.238
total case	306	1.238
high school	304	1.237
covid relief bill	304	1.237
million of people	303	1.236
covid lockdown	301	1.235
health issue	300	1.234
good thing	300	1.234
chief of staff	297	1.231
covid symptom	296	1.231
good luck	292	1.228
trump admin	291	1.227
recovery rate	291	1.227
mortality rate	287	1.224
face covering	286	1.223
long covid	286	1.223
nancy pelosi	284	1.221
number of cases	284	1.221
first wave	284	1.221
essential worker	281	1.219
new record	281	1.219
medical care	280	1.218
coronavirus crisis	279	1.217
daily case	279	1.217
stephen miller	278	1.217
lockdown restriction	275	1.214
midst of a pandemic	275	1.214
town hall	274	1.214
intensive care	272	1.212
covid-19 response	271	1.211
economic recovery	269	1.210
swine flu	268	1.209
cause of death	267	1.208
kellyanne conway	266	1.207
uk government	264	1.206
care worker	263	1.205
american life	263	1.205
bbc news	262	1.204
national security	262	1.204
white supremacist	261	1.203
side effect	261	1.203
past week	259	1.202
new infection	256	1.200
great job	255	1.199
good job	254	1.198
covid diagnosis	254	1.198
killing people	253	1.197
front line	253	1.197
total death	253	1.197
covid-19 diagnosis	252	1.196
cases surge	252	1.196
job loss	252	1.196
health service	251	1.196
case number	251	1.196
first lockdown	250	1.195
n95 mask	249	1.194
hard work	248	1.193
covid time	247	1.192
fatality rate	246	1.192
blue state	243	1.189
mark meadows	242	1.189
aged care	241	1.188
record number	240	1.187
health system	240	1.187
icu bed	240	1.187
campaign rally	239	1.186
biden campaign	237	1.185
covid protocol	237	1.185
gold star family	236	1.184
false positive	236	1.184
novel coronavirus	236	1.184
republican party	234	1.182
rose garden	233	1.182
voter suppression	233	1.182
people die	233	1.182
black people	232	1.181
jared kushner	231	1.180
number of units	231	1.180
case count	230	1.179
health minister	230	1.179
trace system	229	1.178
covid-19 lockdown	229	1.178
staff member	228	1.178
el paso	227	1.177
human being	227	1.177
safety measure	226	1.176
supreme court nominee	225	1.175
heart attack	225	1.175
fact check	225	1.175
getting covid	224	1.175
stimulus package	224	1.175
preexisting condition	223	1.174
coronavirus lockdown	223	1.174
early voting	222	1.173
south dakota	222	1.173
covid treatment	222	1.173
spread of the virus	221	1.172
covid-19 update	221	1.172
stimulus check	221	1.172
many time	220	1.171
medical expert	220	1.171
south korea	220	1.171
covid19 palliative	219	1.171
health worker	219	1.171
coronavirus patient	219	1.171
hospital bed	217	1.169
school meal	217	1.169
age group	216	1.168
start of the pandemic	216	1.168
first place	216	1.168
care act	215	1.168
new report	214	1.167
white supremacy	214	1.167
hot spot	214	1.167
economic crisis	213	1.166
covid virus	212	1.165
new restriction	210	1.164
saving life	210	1.164
cristiano ronaldo	209	1.163
pandemic hit	208	1.162
melania trump	207	1.161
covid positive	206	1.161
same way	206	1.161
number of deaths	205	1.160
photo op	205	1.160
covid spread	205	1.160
health care worker	205	1.160
financial support	204	1.159
human life	204	1.159
case of coronavirus	204	1.159
other state	204	1.159
entire country	203	1.158
healthcare system	203	1.158
fucking mask	203	1.158
social security	201	1.157
business owner	200	1.156
mike lee	200	1.156
new jersey	200	1.156
red state	200	1.156
next time	199	1.155
world leader	199	1.155
rest of the world	198	1.154
hospital admission	197	1.154
many life	197	1.154
whole world	196	1.153
antibody cocktail	196	1.153
wash hand	195	1.152
appropriate behaviour	194	1.151
second time	192	1.150
supreme court justice	192	1.150
north dakota	192	1.150
medical professional	191	1.149
pandemic situation	190	1.148
new york times	189	1.147
good time	189	1.147
covid-19 treatment	188	1.147
hard time	187	1.146
live update	187	1.146
difficult time	186	1.145
supply chain	186	1.145
vice president	185	1.144
same day	185	1.144
rapid test	185	1.144
campaign trail	185	1.144
working class	185	1.144
vast majority	184	1.143
positive coronavirus	184	1.143
fetal tissue	184	1.143
great reset	184	1.143
covid-19 virus	183	1.143
circuit break	183	1.143
campaign manager	182	1.142
public transport	182	1.142
good idea	182	1.142
beginning of the pandemic	182	1.142
daily death	182	1.142
other thing	180	1.140
same people	179	1.139
free school	179	1.139
physical distancing	179	1.139
new england journal	179	1.139
coronavirus stimulus	179	1.139
covid-19 today	178	1.139
super-spreader event	178	1.139
death certificate	178	1.139
public health expert	178	1.139
greater manchester	178	1.139
common cold	177	1.138
cases yesterday	177	1.138
tory mp	176	1.137
stimulus bill	176	1.137
flu vaccine	175	1.136
total lockdown	175	1.136
