Item	Frequency	Score
omicron	47592	3237.217
covid	131639	1942.802
ðÿ	7347	552.239
unvaccinated	7297	445.158
vaccinate	20948	424.525
vaxxed	3664	287.667
vax	4197	255.690
vaccine	67808	219.740
booster	13798	177.125
fauci	3009	174.688
lockdown	14267	170.764
jab	6264	145.938
pandemic	37786	144.261
pfizer	4921	139.030
covid19	2272	129.538
unvaxxed	1463	117.635
n95	1901	111.327
cdc	9901	100.539
variant	23864	98.984
moderna	1601	96.595
covid-19	32985	87.164
hospitalisation	1519	83.756
al-yamani	979	78.489
vaccination	9103	78.302
biden	8683	74.746
corona	3318	74.684
vaxed	897	72.364
hospitalization	3345	68.899
anti-vaxxer	917	67.716
ivermectin	948	63.961
icu	2351	60.299
govt	3377	58.896
sars-cov-2	1312	58.567
ppl	2046	57.354
myocarditis	800	56.537
mask	21198	54.645
transmissible	852	54.076
vaxx	626	50.846
desantis	896	49.556
pcr	2459	45.859
boris	3063	45.686
nasser	1119	44.342
anti-vax	568	43.939
xmas	1294	43.929
mandate	11950	43.053
jandj	496	40.548
immunity	4617	39.450
coronavirus	6551	38.600
asymptomatic	1116	38.303
retweet	737	38.057
breaking	2393	37.980
passport	5747	36.737
quarantine	2854	36.720
mrna	1647	36.317
flu	4982	36.269
âtm	451	36.128
anti-vaccine	494	35.354
ðÿš	423	34.722
pre-pandemic	479	33.983
distancing	1840	33.276
gov	1299	32.287
kn95	395	31.948
misinformation	1321	30.986
reinfection	420	30.562
mild	6145	30.547
downing	1029	29.937
unvaxed	363	29.913
hospitalise	565	29.749
delta	6009	29.731
at-home	622	29.242
lmao	566	28.618
contagious	1185	28.576
ï	1129	28.563
omnicron	340	28.042
hospitalize	1291	27.854
pre-covid	370	27.123
immunocompromised	424	26.713
non-covid	333	26.697
antivaxxer	322	26.425
tory	1946	26.338
aktu	319	26.283
ðÿtm	319	26.217
virus	12209	26.029
yoongi	334	25.867
psaki	333	25.827
positivity	807	25.610
whitty	353	25.102
javid	388	24.977
mutate	1024	24.880
covid-related	326	24.100
biontech	320	24.005
usafacts	280	23.282
rogan	399	22.984
transmissibility	296	22.863
c19	312	22.811
maskless	281	22.568
infect	2988	22.528
hcw	291	22.122
hesitancy	355	22.055
क	321	21.831
monoclonal	589	21.728
perrottet	267	21.624
ffs	397	21.599
yall	379	21.371
outbreak	4201	21.347
vaxxer	256	21.320
wuhan	593	21.269
ट	265	21.227
starmer	294	20.915
post-pandemic	289	20.823
surge	3689	20.627
âœ	251	20.624
एक	247	20.549
इन_पर	244	20.465
ffp2	245	20.319
pharma	1244	20.182
n95s	243	20.133
dose	7268	19.964
omarion	245	19.919
ष	248	19.588
wtf	699	19.552
य	265	19.451
lft	257	19.351
vaers	249	19.331
cases	462	19.095
covaxin	228	18.972
polio	724	18.611
post-covid	253	18.322
epidemiologist	406	18.120
nhs	3703	17.813
mongering	293	17.813
moronic	305	17.728
astrazeneca	361	17.543
smh	298	17.518
sunak	232	17.490
sajid	270	17.405
paxlovid	202	17.114
spreader	366	17.063
drakeford	217	17.047
maga	285	16.922
gauteng	286	16.867
no10	207	16.805
shit	3706	16.797
rollout	654	16.592
eua	230	16.535
imam	1090	16.446
superspreader	199	16.420
manchin	252	16.402
fuck	6097	16.350
sturgeon	545	16.340
unjabbed	192	16.316
symptomatic	580	16.309
disinformation	524	16.276
idk	370	16.236
hepa	284	16.118
p_mcculloughmd	188	15.997
lockdowns	192	15.943
anti-lockdown	188	15.667
ventilator	504	15.547
virologist	222	15.492
ppe	518	15.410
sick	5853	15.300
hochul	186	15.194
boostered	178	15.149
pfizer-biontech	180	15.122
sniffle	265	15.044
antibody	2113	15.005
bullshit	855	14.957
scaremongering	208	14.923
ðÿž	174	14.848
restriction	6228	14.814
infection	7732	14.803
moron	570	14.760
msm	616	14.756
christma	369	14.661
anti	1249	14.576
unmask	373	14.492
infected	1395	14.476
ðÿ1	168	14.395
tories	439	14.339
icus	197	14.301
non-arab	197	14.226
neutralization	236	14.194
postpone	1448	14.179
antigen	798	14.164
walensky	166	14.127
pro-vaccine	169	14.112
anti-vaxx	165	14.001
ल	186	13.963
novavax	171	13.957
ramaphosa	196	13.841
antivax	163	13.821
nye	335	13.722
rt	1216	13.669
icymi	172	13.652
kyrie	250	13.560
र	207	13.553
gaslighting	175	13.386
airborne	1025	13.369
nigga	242	13.262
ukhsa	152	13.126
kf94	152	13.106
hysteria	478	13.084
namjoon	158	13.080
mccullough	284	13.077
कररह	151	13.046
ग	164	13.004
tbh	282	12.947
covidiot	150	12.910
antiviral	373	12.783
xma	204	12.653
tweet	3011	12.652
anti-science	181	12.558
curfew	421	12.517
varient	153	12.455
spread	11949	12.448
molnupiravir	143	12.400
mahdi	261	12.362
denier	339	12.305
epidemic	1547	12.283
anti-covid	142	12.219
