Item	Frequency	Score
corona virus	4381	14.223
coronavirus outbreak	2820	9.512
cruise ship	1526	5.606
coronavirus case	1252	4.779
hong kong	1236	4.731
novel coronavirus	1204	4.634
new case	1132	4.417
confirmed case	1058	4.193
death toll	1047	4.160
new coronavirus	1035	4.124
south korea	985	3.973
public health	979	3.955
case of coronavirus	770	3.324
united states	723	3.182
coronavirus death	580	2.751
stock market	574	2.732
health official	566	2.708
first case	498	2.503
virus outbreak	482	2.455
coronavirus patient	480	2.449
face mask	468	2.413
coronavirus fear	467	2.410
wuhan coronavirus	446	2.346
chinese people	444	2.340
president trump	440	2.328
other country	436	2.316
chinese government	402	2.213
trump administration	400	2.207
infectious disease	358	2.081
hubei province	355	2.071
press conference	340	2.026
social medium	333	2.005
supply chain	316	1.954
communist party	303	1.915
coronavirus spread	302	1.912
coronavirus response	301	1.909
white house	301	1.909
travel ban	297	1.896
world health organization	294	1.887
coronavirus epidemic	291	1.878
many people	290	1.875
washington state	281	1.848
mike pence	280	1.845
mortality rate	280	1.845
coronavirus infection	279	1.842
diamond princess cruise	268	1.809
suspected case	262	1.791
coronavirus vaccine	260	1.785
fake news	258	1.779
spread of coronavirus	257	1.776
chinese doctor	257	1.776
coronavirus update	255	1.770
medical staff	252	1.761
medical worker	252	1.761
new virus	250	1.755
first coronavirus	248	1.749
last week	245	1.739
north korea	238	1.718
global health	236	1.712
human right	232	1.700
conspiracy theory	232	1.700
medical supply	232	1.700
health care	230	1.694
donald trump	223	1.673
eating meat	220	1.664
coronavirus crisis	220	1.664
health emergency	219	1.661
last night	219	1.661
wuhan virus	214	1.646
disease control	214	1.646
total number	212	1.640
test kit	207	1.625
new death	206	1.622
first death	204	1.616
coronavirus quarantine	202	1.610
coronavirus death toll	201	1.607
diamond princess	199	1.601
new coronavirus case	196	1.592
first time	196	1.592
live update	195	1.589
health minister	194	1.586
china virus	193	1.583
american people	190	1.573
trade deal	190	1.573
chinese authority	189	1.570
new case of coronavirus	188	1.567
death rate	188	1.567
