Item	Frequency	Score
social distancing	7220	6.885
new case	2664	3.172
covid-19 case	2653	3.163
covid-19 pandemic	2620	3.136
public health	2559	3.086
covid case	2236	2.823
covid death	2222	2.811
coronavirus case	1918	2.563
global pandemic	1868	2.523
coronavirus pandemic	1844	2.503
covid test	1768	2.441
corona virus	1632	2.330
covid-19 vaccine	1560	2.272
donald trump	1467	2.196
death toll	1411	2.150
second wave	1394	2.136
many people	1386	2.130
health care	1386	2.130
mental health	1372	2.118
joe biden	1323	2.078
coronavirus vaccine	1296	2.056
herd immunity	1286	2.048
face mask	1258	2.025
president trump	1245	2.015
united states	1210	1.986
young people	1183	1.964
middle of a pandemic	1175	1.958
american people	1157	1.943
social distance	1154	1.941
last week	1144	1.933
wearing mask	1135	1.925
nursing home	1114	1.908
covid-19 death	1102	1.898
covid-19 test	971	1.792
first time	970	1.791
active case	969	1.790
covid vaccine	952	1.776
coronavirus death	930	1.758
small business	881	1.718
covid patient	880	1.717
climate change	876	1.714
death rate	865	1.705
white house	847	1.690
loved one	816	1.665
boris johnson	786	1.641
social medium	751	1.612
other country	750	1.611
care home	723	1.589
blood component	715	1.583
new coronavirus	709	1.578
china virus	708	1.577
last night	695	1.567
task force	692	1.564
trump administration	670	1.546
pandemic response	637	1.519
positive case	629	1.513
confirmed case	625	1.509
covid relief	617	1.503
last year	611	1.498
next week	603	1.492
test result	598	1.487
new york	572	1.466
health official	565	1.461
covid restriction	557	1.454
next year	554	1.452
covid testing	552	1.450
bob woodward	549	1.448
positive test	547	1.446
vaccine trial	546	1.445
family member	533	1.434
conspiracy theory	524	1.427
good news	521	1.425
new death	510	1.416
total case	509	1.415
pre-existing condition	509	1.415
infection rate	503	1.410
covid response	497	1.405
few month	496	1.404
covid crisis	494	1.403
second lockdown	491	1.400
long term	491	1.400
mask mandate	491	1.400
covid-19 patient	488	1.398
covid-19 testing	482	1.393
covid pandemic	476	1.388
coronavirus outbreak	475	1.387
coronavirus test	474	1.386
few week	465	1.379
stay home	462	1.377
other people	457	1.373
coronavirus infection	457	1.373
deadly pandemic	455	1.371
same time	453	1.369
relief bill	451	1.368
healthcare worker	443	1.361
total number	436	1.355
clinical trial	434	1.354
covid-19 crisis	434	1.354
few day	434	1.354
federal government	432	1.352
prime minister	432	1.352
high school	428	1.349
positivity rate	423	1.345
covid-19 outbreak	423	1.345
local lockdown	423	1.345
good thing	422	1.344
face covering	419	1.342
supreme court	418	1.341
national lockdown	418	1.341
infectious disease	417	1.340
hundred of thousands	410	1.334
pandemic situation	402	1.328
job loss	402	1.328
covid-19 infection	398	1.324
human right	392	1.320
health expert	391	1.319
lot of people	390	1.318
immune system	390	1.318
press conference	387	1.315
ten of thousands	382	1.311
high risk	381	1.311
lockdown rule	376	1.306
flu season	373	1.304
new coronavirus case	372	1.303
nancy pelosi	369	1.301
fake news	368	1.300
election day	367	1.299
contact tracing	365	1.298
number of people	364	1.297
cdc director	361	1.294
coronavirus crisis	360	1.293
last month	359	1.293
essential worker	355	1.289
trump supporter	355	1.289
corona case	354	1.289
right thing	354	1.289
blue state	353	1.288
chinese virologist	352	1.287
single day	351	1.286
covid rule	350	1.285
thousand of people	349	1.284
common sense	347	1.283
health issue	347	1.283
bill gates	346	1.282
american life	341	1.278
covid-19 restriction	341	1.278
coronavirus response	340	1.277
number of cases	339	1.276
health insurance	338	1.276
stock market	338	1.276
coronavirus relief	338	1.275
chinese virus	332	1.271
good morning	332	1.271
covid number	332	1.271
cdc report	331	1.270
new study	329	1.268
coronavirus restriction	329	1.268
aged care	325	1.265
close contact	323	1.263
economic recovery	323	1.263
covid-19 response	320	1.261
n95 mask	318	1.259
false positive	317	1.258
mask wear	317	1.258
economic crisis	316	1.258
covid-19 relief	315	1.257
long time	315	1.257
fox news	313	1.255
bbc news	310	1.253
flu shot	309	1.252
mortality rate	307	1.250
pcr test	305	1.249
great job	304	1.248
cause of death	301	1.245
covid outbreak	300	1.245
health worker	298	1.243
super spreader	297	1.242
last time	296	1.241
only way	295	1.240
contact trace	294	1.240
only thing	292	1.238
distancing rule	292	1.238
excess death	290	1.236
uk government	287	1.234
cases today	285	1.232
covid infection	285	1.232
number of deaths	284	1.232
covid lockdown	282	1.230
total death	281	1.229
coronavirus lockdown	279	1.227
daily case	277	1.226
fatality rate	275	1.224
good job	274	1.223
novel coronavirus	270	1.220
big deal	268	1.218
south korea	268	1.218
covid situation	267	1.218
college student	266	1.217
same thing	265	1.216
lockdown measure	264	1.215
survival rate	263	1.214
social distancing rule	263	1.214
public transport	262	1.214
front line	262	1.214
unemployment rate	260	1.212
labor day	260	1.212
south dakota	257	1.209
covid-19 lockdown	257	1.209
midst of a pandemic	256	1.209
care worker	255	1.208
speedy recovery	255	1.208
matt hancock	253	1.206
black people	252	1.205
coronavirus testing	251	1.205
physical distancing	250	1.204
live update	250	1.204
coronavirus task force	249	1.203
health crisis	247	1.201
wear mask	246	1.201
covid time	246	1.201
health minister	246	1.201
swine flu	246	1.201
good luck	246	1.201
side effect	243	1.198
recovery rate	242	1.197
case number	241	1.196
breaking news	241	1.196
trump admin	240	1.196
pandemic p	239	1.195
conspiracy theorist	238	1.194
coronavirus act	238	1.194
staff member	237	1.193
good idea	237	1.193
covid symptom	235	1.192
spread of coronavirus	234	1.191
human life	234	1.191
trump rally	233	1.190
hard work	233	1.190
case of coronavirus	232	1.189
underlying condition	232	1.189
lockdown restriction	231	1.188
indoor rally	231	1.188
age group	229	1.187
new zealand	229	1.187
first day	228	1.186
social security	228	1.186
new report	228	1.186
covid-19 update	228	1.186
first wave	228	1.186
whole world	224	1.183
hand sanitizer	222	1.181
travel ban	222	1.181
covid19 pandemic	222	1.181
coronavirus task	221	1.180
people die	219	1.179
public school	217	1.177
relief package	215	1.175
spread of the virus	214	1.174
testing site	214	1.174
labor day weekend	213	1.174
police officer	213	1.174
safety measure	213	1.174
school year	213	1.174
million of people	210	1.171
rest of the world	209	1.170
preexisting condition	209	1.170
football game	208	1.170
civil liberty	208	1.170
many time	207	1.169
wuhan lab	207	1.169
grocery store	206	1.168
south africa	206	1.168
test kit	206	1.168
other state	206	1.168
coronavirus update	204	1.166
face shield	203	1.165
heart attack	203	1.165
deadly virus	203	1.165
social gathering	201	1.164
mitch mcconnell	200	1.163
difficult time	200	1.163
class size	199	1.162
world health organization	199	1.162
town hall	199	1.162
disgusting people	197	1.161
death certificate	196	1.160
start of the pandemic	195	1.159
full lockdown	195	1.159
covid-19 symptom	195	1.159
air quality	195	1.159
happy birthday	195	1.159
new lockdown	194	1.158
herd mentality	194	1.158
next time	194	1.158
new restriction	194	1.158
end of the year	194	1.158
hospital admission	193	1.157
child care	193	1.157
climate crisis	193	1.157
death count	191	1.156
same day	191	1.156
washington post	191	1.156
common cold	190	1.155
supply chain	190	1.155
modi govt	190	1.155
sturgis motorcycle	190	1.155
motorcycle rally	189	1.154
