Item	Frequency	Score
big tech	162	11.577
covid recovery	122	11.569
covid measure	121	11.516
covid19 case	120	11.456
vaccination program	146	11.453
covid safety	122	11.445
coronavirus death	129	11.426
covid fund	119	11.415
emergency use authorization	127	11.365
lockdown measure	137	11.348
anti vaxxer	118	11.303
other vaccine	131	11.271
case count	132	11.260
vaccination appointment	117	11.198
next pandemic	120	11.151
pm modi	151	11.146
lockdown protest	116	11.141
la county	131	11.126
super spreader event	116	11.117
pandemic restriction	120	11.103
dan andrew	116	11.097
spreading misinformation	122	11.066
conspiracy theory	440	11.043
moderna vaccine	116	10.995
spanish flu	139	10.991
covid-19 lockdown	136	10.934
relief fund	147	10.919
death cult	123	10.900
hospital bed	227	10.883
covid-19 misinformation	113	10.840
dr fauci	113	10.831
covid transmission	112	10.751
corona case	112	10.749
vaccine shot	113	10.746
number of deaths	202	10.746
public health official	167	10.738
variant of concern	111	10.725
covid-19 testing	141	10.722
covid victim	111	10.699
oxygen plant	112	10.697
modi govt	113	10.692
rise in cases	116	10.669
military council	128	10.650
mask in public	115	10.644
community transmission	122	10.617
loved one	857	10.603
personal choice	194	10.568
greater sydney	114	10.552
ongoing pandemic	119	10.520
personal responsibility	240	10.495
mandatory mask	112	10.488
full vaccination	109	10.471
vaxxed people	108	10.465
care home	333	10.458
covid regulation	109	10.446
covid management	108	10.442
handling of the pandemic	110	10.434
acquired case	108	10.357
covid complication	107	10.356
wuhan virus	110	10.354
lateral flow test	108	10.351
rand paul	133	10.345
pandemic end	108	10.323
vaccination programme	121	10.310
covid booster	106	10.289
military terrorist	106	10.283
trump supporter	165	10.251
people in hospital	109	10.242
aged care	212	10.241
public health	2488	10.201
vaccination campaign	125	10.198
kerala model	105	10.157
age relaxation	111	10.156
heart inflammation	105	10.137
vulnerable people	219	10.125
blood clot	268	10.104
serious illness	203	10.080
universal mask	105	10.075
gun violence	246	10.061
deaths today	104	10.012
cloth mask	111	9.974
vaccine efficacy	110	9.956
unvaccinated person	103	9.939
breakthrough covid	102	9.939
covid contract	102	9.935
coronavirus act	104	9.928
delta variant spread	101	9.851
covid-19 origin	101	9.844
health crisis	217	9.811
distancing rule	112	9.781
covid delta variant	100	9.764
money with social media	100	9.761
pre pandemic	100	9.753
covid hotspot	100	9.725
total lockdown	102	9.721
dose of vaccine	106	9.715
economic recovery	267	9.712
gladys berejiklian	101	9.697
venue of concern	99	9.675
zero covid	99	9.674
covid hospitalisation	99	9.674
variant of the coronavirus	99	9.672
oxygen cylinder	106	9.671
covid strain	99	9.669
corona pandemic	102	9.665
cuban people	122	9.636
data show	155	9.573
mandatory vaccine	100	9.571
new local case	98	9.571
covid-19 response	121	9.540
long hauler	98	9.524
covid app	97	9.490
anti vax	97	9.485
covid precaution	98	9.484
covid cases	97	9.483
vaccine booster	97	9.432
illegal immigrant	292	9.429
military coup	177	9.343
fatality rate	130	9.341
dose of the vaccine	101	9.336
enough vaccine	97	9.331
got covid	95	9.322
open border	137	9.317
post-pandemic world	98	9.312
surgeon general	128	9.296
rapid test	110	9.280
olympic village	109	9.264
great reset	98	9.241
food shortage	157	9.239
texas dems	94	9.229
lung transplant	114	9.213
function research	94	9.202
vaccination effort	96	9.193
covid today	93	9.145
unvaccinated individual	94	9.144
case of covid	93	9.142
stimulus check	101	9.112
strict lockdown	96	9.111
vaccines work	93	9.110
uk govt	94	9.082
covid19 pandemic	96	9.065
lockdown last year	92	9.062
new daily case	94	9.055
covid admission	92	9.050
staying home	127	9.036
vaccine today	92	9.031
natural infection	97	8.988
proper lockdown	91	8.970
sky news	138	8.946
graphene oxide	101	8.895
positive patient	102	8.894
social distancing rule	99	8.887
nsw lockdown	90	8.886
indoor mask mandate	90	8.885
effective vaccine	108	8.884
crowded place	103	8.884
covid death rate	90	8.873
military regime	123	8.834
cdc website	94	8.820
same people	269	8.807
mask in schools	89	8.785
number of cases	241	8.783
good morning	288	8.780
surge in cases	92	8.779
last lockdown	89	8.770
novel coronavirus	145	8.725
pandemic year	89	8.724
covid-19 wave	89	8.723
panic buy	90	8.718
pay rise	130	8.698
anthony fauci	91	8.689
kerala govt	88	8.671
impact of the pandemic	100	8.668
vaccine status	88	8.661
false positive	177	8.647
cure covid	87	8.624
cases increase	90	8.621
use authorization	95	8.619
gain of function research	87	8.618
medical expert	148	8.579
school closure	118	8.545
stay safe	93	8.545
breaking news	221	8.531
healthcare system	255	8.528
mask rule	87	8.513
blue state	111	8.507
kachin state	92	8.493
indoor dining	94	8.462
bbc news	223	8.456
caught covid	85	8.446
covid guideline	86	8.429
unvaccinated child	91	8.410
covid norm	84	8.355
telling people	166	8.349
vaccination card	85	8.344
covid fear	84	8.340
coronavirus update	89	8.338
pfizer covid-19 vaccine	84	8.333
pcr testing	87	8.307
high transmission	88	8.301
flu shot	145	8.292
mask requirement	87	8.287
covid origin	83	8.272
covid antibody	83	8.256
speedy recovery	109	8.251
live update	106	8.232
uk government	316	8.219
requiring mask	84	8.205
midst of a pandemic	85	8.189
covid-19 jab	82	8.174
pandemic lockdown	85	8.169
covid-19 transmission	87	8.167
day lockdown	82	8.163
dominic cummings	85	8.135
nsw govt	82	8.135
face shield	108	8.117
fact check	99	8.108
unvaccinated player	81	8.099
seasonal flu	101	8.085
mass testing	85	8.079
flu death	85	8.077
booster dose	86	8.045
test positivity rate	82	8.042
american rescue	81	8.029
contact trace	102	8.020
covid-19 spread	84	7.992
safety measure	181	7.980
nursing home	515	7.940
intensive care	244	7.926
covid-19 vaccination appointment	79	7.923
cdc study	82	7.919
johnson vaccine	79	7.917
next lockdown	79	7.912
health pass	79	7.903
many death	103	7.902
cdc document	79	7.887
nsw premier	82	7.887
height of the pandemic	80	7.869
new strain	99	7.866
covid cases today	78	7.835
johnson covid-19 vaccine	78	7.834
vaccine side effect	79	7.833
severe covid	78	7.830
vaccine side	79	7.829
high vaccination	79	7.825
underlying health	92	7.813
damn mask	78	7.811
testing site	101	7.806
morrison government	84	7.795
lab leak theory	77	7.748
covid vaccine dose	77	7.747
alabama doctor	77	7.740
myanmar junta	77	7.721
pandemic go	77	7.706
new guidance	112	7.705
unvaccinated population	77	7.700
end of the pandemic	77	7.674
delta covid	76	7.660
vaccinated american	76	7.660
safety protocol	107	7.659
vaccine trial	91	7.659
doctors day	76	7.645
spread of the virus	113	7.640
covid warrior	76	7.636
bio weapon	77	7.611
disaster payment	76	7.599
free vaccine	77	7.587
total recovery	79	7.581
leak theory	75	7.571
covid-19 thanks	75	7.569
delta case	75	7.566
vaccine card	75	7.565
new positive case	77	7.556
mask guideline	75	7.554
illegal alien	193	7.552
covid era	76	7.543
safe everyone	76	7.535
covid thing	75	7.529
national emergency	122	7.515
playing politics	86	7.504
surgical mask	92	7.503
shortage of oxygen	75	7.497
covid visualization	74	7.485
one-day increase on record	74	7.484
doug ford	79	7.481
underlying condition	96	7.479
online exam	87	7.470
flu vaccine	140	7.459
covid-19 symptom	85	7.453
day in a row	114	7.448
matt hancock	78	7.446
oxygen concentrator	81	7.405
indoor space	89	7.399
variant surge	73	7.398
covid disinformation	73	7.397
covid rip	73	7.397
low risk	168	7.395
covid narrative	73	7.392
rising covid case	73	7.386
namo app	73	7.371
spreading lie	78	7.355
judicial watch	87	7.352
mild case	88	7.337
many ppl	76	7.315
irrawaddy report	72	7.308
covid shit	72	7.307
vaccine outreach	72	7.307
big lie	101	7.296
nicola sturgeon	82	7.291
second jab	72	7.289
key worker	93	7.288
virus case	77	7.267
number of new cases	80	7.264
people test	74	7.257
travel ban	118	7.256
lock down	73	7.242
military dictator	81	7.230
antigen test	79	7.226
cbse private student	71	7.222
covid capital	71	7.221
vaccination coverage	80	7.195
sagaing region	72	7.194
bill gates	156	7.191
president joe biden	71	7.189
fake news	226	7.186
daily coronavirus	72	7.183
infected people	86	7.183
early treatment	90	7.161
superspreader event	71	7.156
immune system	712	7.145
rescue plan	81	7.144
mortality rate	263	7.141
vaccinated folk	70	7.134
covid-19 booster	70	7.134
pandemic recovery	71	7.128
moderna covid-19 vaccine	70	7.123
covid relief fund	70	7.122
covid travel	70	7.119
health order	78	7.116
covid unit	70	7.103
fear porn	70	7.100
nsw government	115	7.097
extended lockdown	70	7.077
normal life	182	7.061
texas democrat	70	7.052
main strike	70	7.051
covid-19 delta	69	7.047
delta surge	69	7.043
mask recommendation	69	7.034
many life	152	7.033
vaccinating child	70	7.004
lord sumption	70	6.994
runny nose	94	6.959
new mask mandate	68	6.950
fake pandemic	68	6.942
covid news	68	6.940
daily new case	69	6.934
home order	74	6.930
ted cruz	99	6.928
medical worker	82	6.920
raging pandemic	68	6.909
wearing face	75	6.901
new lockdown	70	6.892
cdc report	72	6.890
pandemic plan	69	6.883
self isolation	69	6.877
health emergency	120	6.873
american rescue plan	67	6.871
damn vaccine	67	6.868
paper strike	67	6.866
mask in school	67	6.864
wave of the pandemic	69	6.858
genocidal dictatorship	67	6.856
test result	360	6.837
first jab	67	6.834
black fungus	68	6.825
los angeles county	129	6.820
antibody level	74	6.817
katie hopkins	68	6.805
quarantine facility	71	6.802
national cabinet	68	6.797
side effect	941	6.788
jandj vaccine	66	6.784
condition of pandemic	66	6.783
full approval	72	6.777
mask policy	67	6.769
other variant	83	6.767
top story	90	6.766
covid test result	66	6.751
delta virus	66	6.735
immunocompromised people	66	6.704
health authority	146	6.699
dead body	214	6.699
snap lockdown	65	6.696
covid mismanagement	65	6.696
chicken pox	86	6.696
covid disaster	65	6.690
nhs worker	70	6.682
public health expert	80	6.682
unvaccinated patient	65	6.675
anti-lockdown protester	65	6.674
coronavirus vaccination	65	6.663
emergency power	88	6.645
students life	66	6.644
insein prison	65	6.639
new virus	83	6.621
vaccine uptake	67	6.619
virtue signal	70	6.611
pandemic shit	64	6.609
spread covid	64	6.607
walk-in vaccination	64	6.604
chinese vaccine	64	6.568
other virus	76	6.565
covid issue	64	6.564
pandemic relief	65	6.563
jen psaki	64	6.559
coronavirus outbreak	105	6.546
epidemiological stupidity	63	6.521
variant factory	63	6.520
cdc mask	63	6.520
fucking mask	63	6.514
vaccine certificate	63	6.507
honor system	73	6.499
vaccine requirement	64	6.492
gain-of-function research	63	6.490
medical supply	144	6.481
vaccine rate	63	6.467
shit show	65	6.464
original strain	63	6.441
vaccinated population	63	6.438
death count	69	6.433
oxygen factory	62	6.423
covid-19 rule	63	6.417
eric clapton	90	6.399
stupid people	83	6.378
guillain-barré syndrome	65	6.376
public place	213	6.372
test kit	104	6.352
fuck covid	61	6.346
cm sir	61	6.344
third shot	67	6.342
pfizer jab	61	6.338
covid pneumonia	61	6.330
covid mask	61	6.327
risk of death	106	6.325
common sense	537	6.318
covid-19 guideline	64	6.316
middle of the pandemic	61	6.315
covid emergency	61	6.310
positive rate	72	6.307
gene therapy	153	6.304
virus spread	69	6.295
day of lockdown	61	6.294
contact tracer	66	6.285
new daily	62	6.274
covid last year	60	6.258
sars-cov-2 variant	60	6.252
astrazeneca covid-19 vaccine	60	6.251
disease expert	66	6.250
death number	61	6.246
coronavirus misinformation	60	6.232
vaccine effectiveness	63	6.220
high vaccination rate	60	6.220
regular student	65	6.219
kamala harris	77	6.216
mask use	63	6.213
center name	60	6.213
experimental gene	60	6.210
face cover	71	6.209
state govt	64	6.194
disabled people	192	6.191
fee type	60	6.187
walk-in clinic	65	6.186
spread of covid	59	6.166
real lockdown	59	6.165
vaccinated today	59	6.165
kumbh mela	63	6.164
former guy	59	6.162
current lockdown	61	6.158
covid health	59	6.143
covid-19 cases surge	59	6.141
unvaccinated kid	59	6.131
keir starmer	61	6.130
distancing measure	75	6.129
important thread	60	6.122
jason kenney	61	6.113
lockdown end	59	6.102
greek alphabet	68	6.097
case in the country	62	6.096
laura ingraham	63	6.088
fauci my florida	58	6.083
covid injection	58	6.083
fucking pandemic	58	6.080
covid stat	58	6.079
negative covid test	58	6.079
hospitalization rate	64	6.078
covid figure	58	6.078
pregnant woman	358	6.067
experimental drug	69	6.050
vaccine access	58	6.048
breaking report	58	6.045
complete lockdown	59	6.039
brain fog	68	6.036
border crisis	60	6.034
sore throat	123	6.028
unnecessary death	63	6.015
increase in cases	63	6.003
voter suppression	75	6.001
prior infection	58	5.999
death certificate	119	5.998
sydney outbreak	57	5.993
positive covid test	57	5.989
alpha variant	57	5.984
regional nsw	62	5.981
daily infection	58	5.978
climate crisis	116	5.972
new vaccine	74	5.971
mass gathering	65	5.963
double lung transplant	58	5.953
current outbreak	62	5.951
patient in hospital	59	5.942
reported death	63	5.930
coronavirus test	63	5.925
red list	66	5.924
current vaccine	59	5.923
sydney covid	56	5.908
covid right	56	5.905
wave of covid	56	5.905
week of lockdown	57	5.905
indoor setting	58	5.904
vaccinated country	56	5.904
covid icu	56	5.902
covid death toll	56	5.899
dr chant	56	5.897
covid mortality	56	5.895
covid infection rate	56	5.893
home death	57	5.887
mrna technology	56	5.885
coming home	162	5.885
hospital system	81	5.885
fda approval	90	5.885
chief medical officer	93	5.884
covid hit	56	5.881
covid-19 today	56	5.878
lifting restriction	58	5.875
paying people	62	5.875
nhs app	56	5.873
tory mp	74	5.842
double lung	57	5.839
medical advice	104	5.826
supermarket shelf	66	5.824
covid-19 vaccination clinic	55	5.819
future pandemic	58	5.812
dominant strain	56	5.801
private hospital	97	5.799
airborne transmission	57	5.791
experimental gene therapy	55	5.787
kind of job	66	5.787
second shot	78	5.782
worldwide pandemic	57	5.779
underlying health condition	60	5.770
adverse event	184	5.765
teachers union	74	5.761
vaccination certificate	57	5.756
social distancing measure	67	5.741
flu pandemic	69	5.741
covid-19 complication	55	5.738
post lockdown	55	5.733
wuhan lab leak	54	5.732
nsw outbreak	54	5.732
people positive	54	5.731
covid certificate	54	5.730
corona spread	54	5.730
az vaccine	54	5.729
vaccine program	58	5.727
covid result	54	5.724
vaccination update	54	5.724
covid-19 disease	57	5.722
covid19 death	54	5.718
rich country	94	5.714
corona vaccine	54	5.712
pandemic management	54	5.705
consecutive day	112	5.703
pandemic unemployment	56	5.689
pre-existing condition	92	5.684
seven-day average	55	5.677
full interview	70	5.676
opioid epidemic	82	5.670
vaccine injury	57	5.668
vaccine distribution	56	5.664
public health crisis	73	5.654
age group	426	5.652
overdose death	77	5.645
new mask guidance	53	5.644
covid yesterday	53	5.644
vaccination rollout	53	5.642
delta wave	55	5.640
covid hysteria	53	5.638
covid-19 impact	59	5.637
radio host	92	5.634
lockdown level	53	5.627
lockdown day	53	5.626
happy doctor	53	5.626
new covid-19 case	53	5.625
thousand of lives	75	5.624
covid exposure	53	5.617
mixed message	72	5.616
online class	98	5.615
full video	67	5.605
straight day	68	5.604
covid-19 regulation	54	5.603
central govt	55	5.592
friendly reminder	59	5.585
community spread	58	5.585
cause of death	215	5.584
daily number	56	5.565
ssc gd	52	5.556
covid19 vaccination	52	5.555
delta coronavirus	52	5.553
vaccination number	52	5.552
anti mask	52	5.552
medical reason	80	5.548
sars-cov-2 virus	56	5.544
day average	54	5.538
taking precaution	58	5.527
mass death	58	5.526
night strike	52	5.525
whole country	127	5.524
lockdown period	57	5.524
hand sanitizer	92	5.515
vaccine for children	53	5.512
unethical experiment	52	5.510
first wave	115	5.501
relief money	53	5.497
quarantine rule	53	5.486
great thread	57	5.477
breakthrough covid case	51	5.469
covid cases yesterday	51	5.469
uk covid	51	5.468
dictatorship today	51	5.466
covid conspiracy	51	5.465
olympic athlete	68	5.454
children die	55	5.440
covid-19 prevention	53	5.435
lockdown policy	51	5.413
icu nurse	53	5.410
ron johnson	57	5.408
modi ji	51	5.400
staff shortage	60	5.398
crowded space	53	5.392
flu jab	55	5.392
indoor public space	51	5.391
infected illegal	50	5.382
bc of covid	50	5.381
single day	212	5.380
experimental jab	50	5.380
first vaccine	53	5.379
covid strategy	50	5.376
opening ceremony	163	5.375
republican governor	72	5.374
number of infections	56	5.374
covid isolation	50	5.369
tory government	62	5.368
digital id	55	5.365
week lockdown	50	5.362
pandemic death	50	5.359
international travel	93	5.358
million of people	268	5.358
new cases today	50	5.348
regular testing	54	5.346
new datum	172	5.332
coronavirus lockdown	58	5.326
polio vaccine	64	5.326
wave of infections	51	5.319
blm protest	50	5.318
simone biles	51	5.315
old people	119	5.309
culture war	76	5.305
delta variant case	49	5.294
vaccinated ppl	49	5.294
increasing day	54	5.293
pandemic last year	49	5.292
covid positivity	49	5.290
infectious disease	334	5.289
other disease	121	5.284
covid survivor	49	5.284
lockdown extension	49	5.281
drug overdose	79	5.278
total fatality	50	5.274
green pass	49	5.271
neutralizing antibody	59	5.265
month of the pandemic	50	5.264
