Item	Frequency	Score
covid	92087	1561.243
ðÿ	5640	487.095
lockdown	26415	363.019
covid19	3964	258.908
pandemic	56232	246.582
vaccinate	9980	232.447
vaccine	46338	172.507
covid-19	49097	149.013
corona	5748	148.345
fauci	2066	137.934
astrazeneca	2376	128.773
vaccination	10210	100.855
biden	9068	89.648
coronavirus	12909	87.282
distancing	3742	77.437
cdc	6022	70.283
moderna	949	66.013
jab	2421	64.955
vax	918	64.815
wuhan	1583	64.311
govt	3065	61.396
sars-cov-2	1193	61.150
mask	20560	60.880
post-pandemic	702	56.554
post-covid	702	56.507
cuomo	1816	55.068
desantis	865	54.882
pfizer	1679	54.706
anti-lockdown	579	52.941
anti-asian	583	51.635
ivermectin	629	48.948
ppl	1483	47.813
retweet	801	47.355
pre-pandemic	577	46.692
pre-covid	535	44.463
rollout	1423	41.002
birx	447	39.746
icu	1259	37.217
gov	1273	36.308
jandj	367	34.614
magufuli	343	30.403
quarantine	1926	28.502
positivity	745	27.135
breaking	1481	27.058
hospitalization	1119	26.635
holi	400	25.967
lmao	445	25.907
virus	10566	25.876
ï	874	25.435
variant	5315	25.363
âœ	271	25.343
unvaccinated	344	24.829
âtm	265	24.703
flu	2933	24.558
maskless	267	24.544
covax	264	24.445
ðÿtm	253	23.973
asymptomatic	599	23.780
icymi	259	22.938
curfew	677	22.815
cases	475	22.461
walensky	234	22.261
lockdowns	237	22.198
sunak	258	22.094
boris	1282	22.062
dose	6897	21.760
covid-related	253	21.582
dems	750	21.348
ppe	624	21.185
mar-a-lago	258	21.150
clot	964	21.046
n95	296	20.512
biontech	236	20.475
relief	9290	20.142
frontline	995	19.990
outbreak	3397	19.833
gqp	205	19.747
hesitancy	273	19.570
texans	714	19.570
psaki	217	19.569
ccp	583	19.437
reopen	2169	19.062
b117	196	18.822
bolsonaro	323	18.654
maharashtra	884	18.416
non-covid	196	18.364
oxford-astrazeneca	190	18.325
gop	2006	18.284
spreader	338	18.067
manchin	242	18.014
ð	229	17.937
seuss	307	17.859
whitty	213	17.663
uhuru	240	17.645
aapi	199	17.523
misinformation	638	17.321
trillion	2120	16.936
yall	259	16.924
abbott	984	16.844
trudeau	571	16.787
rt	1301	16.767
walgreen	203	16.539
redfield	235	16.408
hoax	711	16.403
covaxin	163	15.758
covidiot	160	15.594
appt	241	15.581
sinovac	161	15.414
immunity	1560	15.377
wtf	472	15.244
idk	298	15.061
epidemic	1650	15.027
anti-vaxxer	167	14.888
coronaviru	177	14.815
dem	681	14.751
mrna	567	14.528
reinfection	167	14.441
whitmer	251	14.305
smh	205	13.992
plz	298	13.871
hospitalize	551	13.793
epidemiologist	266	13.772
hospitalisation	208	13.752
tory	872	13.639
incompetence	452	13.612
swab	369	13.571
restriction	4893	13.373
imran	281	13.331
âž	135	13.329
c19	154	13.316
noem	145	13.287
sturgeon	383	13.262
neanderthal	305	13.152
surge	2039	13.122
pcr	603	13.085
denier	314	13.064
qanda	133	13.064
stimulus	1663	13.030
newsom	270	13.013
nhs	2351	13.008
hydroxychloroquine	162	12.857
vigil	505	12.838
contagious	457	12.826
novavax	135	12.747
fuck	4125	12.715
ffs	198	12.657
bioweapon	148	12.565
icus	149	12.537
ecq	130	12.529
kreme	156	12.475
post-lockdown	131	12.403
moron	410	12.251
sputnik	230	12.249
modi	766	12.199
ðÿš	122	12.172
krispy	157	12.152
shit	2319	12.090
doh	247	12.052
starmer	142	11.985
ji	415	11.832
aiims	146	11.821
mishandle	218	11.802
floridian	199	11.718
anti-masker	117	11.640
asians	299	11.548
pres	230	11.541
â	2013	11.476
sanchaung	114	11.432
confirmed	191	11.401
ðÿ1	113	11.350
âš	114	11.331
ðÿž	113	11.330
sop	288	11.306
passport	1529	11.283
republicans	1573	11.249
bullshit	557	11.248
insurrection	303	11.247
tories	297	11.233
duterte	258	11.210
pls	181	11.180
anti	825	11.095
pfizer-biontech	112	11.089
precaution	879	11.054
virology	182	11.044
flatten	668	11.039
tweet	2280	11.012
furlough	289	10.999
everard	135	10.908
kamala	209	10.870
oðÿ	107	10.798
sanitizer	232	10.782
infect	1238	10.771
raila	126	10.771
mandate	2582	10.720
asian-americans	120	10.658
nigga	167	10.648
ventilator	297	10.646
snp	359	10.606
hospitalise	168	10.586
hcq	112	10.585
virologist	128	10.540
ssr	203	10.524
kung	306	10.499
kenyatta	167	10.493
disinformation	290	10.486
superspreader	106	10.425
cpac	128	10.421
transmissible	134	10.412
rishi	176	10.393
vaxxed	104	10.328
sinopharm	103	10.280
pelosi	396	10.191
pl	692	10.098
vaers	108	10.097
wfh	114	10.092
pandemic-related	109	10.076
racist	1382	10.042
omg	402	10.042
amid	1450	10.029
tbh	186	9.943
stay-at-home	194	9.925
maga	141	9.925
wear	12116	9.921
covishield	97	9.841
single-day	120	9.837
idiot	1027	9.798
inoculate	195	9.773
ltc	177	9.732
yorkers	283	9.618
trump	7646	9.586
filibuster	198	9.574
deadly	1627	9.567
abt	228	9.544
sinophobia	94	9.535
nphet	94	9.525
bruh	99	9.525
gaslighting	105	9.504
billionaire	510	9.492
ur	575	9.436
potus	143	9.389
ve	413	9.318
frontliner	94	9.296
in-person	519	9.262
bts	196	9.261
mask-wearing	99	9.197
र	118	9.142
draconian	221	9.134
copr	91	9.114
az	487	9.037
mongering	124	9.035
zeneca	94	8.974
k-wool	87	8.969
ang	204	8.939
democrats	1671	8.927
msm	320	8.924
tracing	209	8.921
nah	256	8.902
infected	740	8.871
covid-positive	88	8.849
vaxx	85	8.773
cuz	323	8.745
inoculation	167	8.715
disgusting	402	8.687
daszak	85	8.633
tryna	93	8.630
americans	5121	8.612
