Item	Frequency	Score
covid vaccine	4052	511.742
covid-19 vaccine	3571	330.730
vaccine mandate	2248	297.113
omicron variant	2016	271.700
covid death	1946	252.567
new variant	2114	237.191
covid case	1905	230.701
covid variant	1447	195.288
covid test	1217	155.024
vaccine passport	972	131.276
natural immunity	1033	128.816
covid-19 vaccination	968	127.072
booster shot	976	123.666
covid booster	820	111.104
long covid	770	103.595
covid patient	809	102.771
vaccinated people	670	89.692
aaron rodgers	810	88.243
covid vaccination	647	87.390
mask mandate	710	86.640
unvaccinated people	644	86.195
covid shot	574	78.029
covid-19 case	1104	77.928
coronavirus variant	569	77.374
covid-19 variant	546	74.287
covid infection	522	69.197
covid restriction	551	68.928
vaccination rate	599	68.574
covid passport	478	65.151
covid-19 booster	472	64.369
new coronavirus	603	63.474
covid jab	454	61.895
travel ban	713	61.894
new case	1315	57.481
delta variant	418	57.074
pcr test	457	55.774
new omicron	404	55.228
global pandemic	625	54.516
vaccine dose	419	52.883
covid protocol	388	52.043
covid pandemic	396	48.343
biden administration	403	48.307
new covid variant	337	46.251
new covid	330	45.168
covid vax	320	43.962
new coronavirus variant	315	43.295
covid pass	311	42.718
wearing mask	420	41.940
covid-19 death	343	41.069
spike protein	317	40.667
corona virus	359	40.287
new death	339	40.060
stay home	326	39.786
vaccine for children	296	39.786
active case	387	39.346
covid response	289	38.830
social distancing	1052	38.644
coronavirus case	428	38.485
booster jab	278	38.250
start of the pandemic	304	38.199
getting covid	277	38.139
variant of concern	276	38.052
president biden	279	37.754
mrna vaccine	281	37.658
hp inc	275	37.489
coronavirus vaccine	319	37.476
second dose	310	37.051
big bird	325	36.807
covid testing	276	36.738
vaccination status	279	36.535
pandemic bill	263	36.303
covid outbreak	269	36.277
booster dose	279	36.248
vaccine for kids	261	36.011
covid mandate	255	35.227
vaccine booster	256	35.120
boris johnson	468	34.989
covid relief	257	34.650
big pharma	385	34.601
travel restriction	378	34.408
covid lockdown	256	34.382
covid-19 infection	320	34.268
covid vaccine mandate	245	33.896
first dose	309	33.625
covid rule	246	33.611
pandemic response	268	33.251
new omicron variant	236	32.689
covid-19 vaccine mandate	233	32.277
pfizer vaccine	235	31.572
flu shot	380	31.473
excess death	252	31.386
herd immunity	278	31.119
mask wear	239	30.869
case of omicron	222	30.809
covid number	219	30.090
healthcare worker	389	29.928
covid wave	215	29.758
covid-19 pandemic	1121	29.148
covid-19 test	266	29.015
covid insight	204	28.391
covid symptom	208	28.336
vaccine clinic	207	28.227
covid rate	203	28.144
covid policy	200	27.720
covid contract	199	27.710
post covid	201	27.692
rapid test	226	27.339
death rate	496	26.880
pre-pandemic level	194	25.842
positivity rate	211	25.440
real pandemic	181	25.205
covid treatment	180	25.047
infection rate	282	24.926
covid crisis	193	24.692
vaccine trial	208	24.687
covid-19 patient	253	24.649
deadly pandemic	180	24.472
new coronavirus case	187	24.225
case rate	185	24.169
mild symptom	201	24.161
mandatory vaccination	182	23.855
breakthrough case	169	23.643
joe rogan	174	23.192
covid situation	170	23.185
beginning of the pandemic	173	22.971
face mask	418	22.941
covid-19 booster shot	163	22.885
covid measure	164	22.847
joe biden	361	22.620
omicron case	161	22.618
covid toe	161	22.547
omicron coronavirus	160	22.484
covid strain	160	22.469
variant omicron	158	22.216
covid surge	158	22.097
covid-19 list	161	21.936
positive test	241	21.887
severe disease	194	21.835
wuhan lab	155	21.649
pfizer covid-19 vaccine	154	21.605
covid virus	156	21.583
third dose	159	21.579
treasure mama	151	21.276
covid-19 protocol	161	21.254
n95 mask	166	21.089
emergency use	181	20.919
new strain	182	20.680
total case	166	20.629
health official	397	20.520
vax rate	145	20.461
health measure	186	20.416
social distance	214	20.397
covid19 vaccine	144	20.276
covid pill	143	20.201
middle of a pandemic	147	20.066
vaccine injury	150	19.986
proof of vaccination	144	19.982
public health measure	162	19.863
positive case	206	19.772
desktop manufacturing company	138	19.530
covid-19 pill	138	19.530
antigen test	152	19.527
full lockdown	141	19.442
fourth wave	144	19.418
omicron coronavirus variant	137	19.396
trust worthy company	137	19.382
antiviral pill	137	19.376
covid hospitalization	137	19.325
worthy company	137	19.300
health minister	213	19.290
people die	175	19.204
china virus	137	19.103
death toll	408	19.102
vaccinated person	136	19.000
vax mandate	134	18.993
booster vaccine	135	18.883
covid booster shot	133	18.859
infrastructure bill	139	18.756
other vaccine	146	18.607
flu vaccine	236	18.375
covid-19 restriction	168	18.345
negative test	151	18.274
nhs staff	167	18.249
shameful news	128	18.178
severe illness	164	18.174
icu bed	136	17.792
covid-19 shot	125	17.735
early treatment	156	17.684
vaccine requirement	125	17.469
coronavirus infection	149	17.350
care worker	300	17.266
omicron covid	121	17.247
unvaccinated person	122	17.231
close contact	273	17.166
gain of function	124	17.147
covid-19 update	140	17.140
covid time	123	17.119
case number	191	17.106
anti vaxxer	120	17.055
breakthrough infection	120	17.036
vaccine rollout	120	16.891
nationwide lockdown	126	16.762
covid victim	117	16.665
catching covid	116	16.561
new lockdown	120	16.531
pandemic legislation	115	16.433
vaccination clinic	121	16.385
south african doctor	115	16.368
spreading covid	114	16.292
bill gates	239	16.221
biden admin	113	16.152
covid misinformation	112	16.025
one-day increase	112	15.966
panic buying	119	15.948
new vaccine	141	15.902
related death	137	15.882
health care worker	201	15.823
conspiracy theorist	207	15.820
cdc director	113	15.782
fear mongering	126	15.767
covid list	110	15.663
daily case	118	15.646
adverse reaction	229	15.639
entire pandemic	109	15.580
confirmed case	207	15.403
jen psaki	108	15.386
covid denier	107	15.342
covid ward	107	15.299
covid-19 outbreak	167	15.285
pre covid	106	15.172
covid update	106	15.057
covid positive	105	15.017
case of the omicron	104	14.964
ron desantis	105	14.787
chain issue	109	14.757
vaccine shot	104	14.749
total death	117	14.643
vaccine hesitancy	105	14.529
mass vaccination	111	14.487
pandemic law	100	14.412
year old	384	14.397
sars-cov-2 infection	106	14.365
survival rate	246	14.355
covid-19 testing	125	14.276
sajid javid	105	14.221
face covering	157	14.125
great quran	97	14.020
mandatory vaccine	99	14.011
next pandemic	100	13.970
vaccination mandate	96	13.834
cases today	99	13.760
vaccine equity	95	13.751
covid fear	95	13.720
stimulus check	103	13.718
respiratory virus	105	13.643
omicron covid variant	94	13.622
flu jab	102	13.614
vaccine card	94	13.607
vaccine patent	94	13.580
wannabe dictator	94	13.539
first lockdown	97	13.515
health expert	173	13.510
covid-19 vaccine booster	93	13.487
