Item	Frequency	Score
covid	79895	1497.896
ðÿ	4308	411.578
lockdown	26250	398.914
pandemic	52070	252.494
covid19	3352	242.151
vaccinate	5994	154.468
vaccine	36310	149.485
covid-19	42433	142.418
ø	2283	131.126
corona	4123	117.725
fauci	1533	113.310
coronavirus	12790	95.623
biden	7923	86.622
vaccination	7708	84.215
ù	822	81.432
cuomo	2233	74.761
wuhan	1624	72.900
distancing	3127	71.576
pfizer	1662	59.849
sars-cov-2	1021	57.902
cdc	4482	57.868
govt	2537	56.216
astrazeneca	899	54.222
mask	16399	53.701
retweet	810	52.880
jab	1761	52.305
moderna	660	50.942
desantis	709	49.809
post-covid	544	48.546
pre-covid	529	48.534
post-pandemic	529	47.271
n95	618	46.402
vax	580	45.514
ppl	1275	45.475
rollout	1420	45.213
pre-pandemic	472	42.320
quarantine	2567	41.932
ivermectin	479	41.352
gov	1201	37.866
covax	373	37.647
øaù	360	37.477
ùˆø	353	36.757
ùšø3_ø	350	36.468
ppe	901	33.609
ùˆùƒ_ø	320	33.428
ùšø	320	33.422
variant	6064	31.986
jandj	265	27.841
flu	2866	26.529
icu	807	26.473
boris	1388	26.378
virus	9622	26.058
trudeau	804	25.963
hospitalization	967	25.464
starmer	280	25.123
reopen	2555	24.801
covid-related	258	24.224
lmao	374	24.121
ï	725	23.358
anti-lockdown	222	23.011
misinformation	767	22.931
dems	726	22.830
ccp	619	22.759
âtm	219	22.660
breaking	1112	22.500
maskless	218	22.254
asymptomatic	506	22.242
cpac	248	21.393
outbreak	3300	21.301
frontline	957	21.248
b117	201	21.212
hancock	881	19.907
dose	5703	19.900
positivity	488	19.763
cases	357	18.753
sunak	195	18.614
hospitalisation	257	18.539
biontech	191	18.420
relief	7625	18.283
icymi	184	18.219
coronaviru	199	18.209
denier	397	18.091
gop	1793	18.073
anti-asian	178	18.062
psaki	179	17.932
tory	1035	17.849
rt	1240	17.665
âœ	167	17.583
insurrection	431	17.468
yall	242	17.464
lockdowns	166	17.414
manchin	209	17.239
ðÿtm	158	16.863
ltc	283	16.774
cancun	331	16.655
ð	191	16.607
hcq	160	16.177
transmissible	193	16.119
mutate	518	16.095
stay-at-home	290	16.061
idk	288	16.060
mrna	557	15.758
epidemiologist	276	15.722
pcr	644	15.412
