Item	Frequency	Score
covid	108420	1681.853
ðÿ	4255	336.527
corona	13119	309.483
lockdown	24076	302.767
covid19	4967	296.732
vaccinate	12783	272.375
pandemic	51676	207.344
vaccine	45684	155.616
govt	7823	143.091
covid-19	48388	134.377
fauci	2015	123.169
vaccination	10755	97.209
jandj	1118	94.695
kumbh	1253	93.701
icu	3202	86.181
remdesivir	1114	83.046
vax	1266	81.586
moderna	1242	78.900
astrazeneca	1568	77.989
distancing	3864	73.176
pfizer	2424	72.151
modi	4979	71.704
cdc	6491	69.317
ji	2653	67.739
retweet	1221	65.797
plz	1543	63.882
coronavirus	10171	62.943
ventilator	1757	55.959
ppl	1868	55.052
mask	20022	54.249
post-pandemic	735	54.215
wuhan	1401	52.161
walgreen	720	51.778
jab	2091	51.393
sars-cov-2	1071	50.329
ssrian	578	49.457
maharashtra	2610	49.369
ve	2438	49.271
र	746	49.180
क	693	48.495
म	597	43.854
kejriwal	701	43.342
post-covid	583	43.146
oxygen	10063	43.133
anti-lockdown	510	42.858
द	566	42.363
clot	2100	41.715
त	581	41.703
न	562	40.662
mela	719	40.417
curfew	1302	39.871
ivermectin	553	39.539
chsl	462	38.383
pre-pandemic	499	37.127
hai	1360	35.972
cbse	662	35.630
स	479	35.547
pre-covid	453	34.647
walgreens	646	34.262
bhi	502	34.231
b-positive	395	34.032
positivity	1024	34.025
gov	1256	32.807
ssrians	376	32.523
crematorium	668	32.417
biden	3574	32.398
appt	558	32.252
rollout	1195	31.577
delhi	7070	31.517
quarantine	2323	31.438
desantis	536	31.412
unvaccinated	476	31.233
pls	574	31.231
lakh	1930	31.080
n95	494	30.937
à	1345	29.614
pl	2231	29.483
plasma	4489	29.210
nahi	388	29.184
aiims	405	28.739
spo2	374	28.693
postpone	2769	28.376
o-positive	326	28.210
ð	397	27.974
ðÿtm	324	27.920
ज	346	27.754
cases	630	27.149
spreader	558	27.002
rt	2297	27.001
covaxin	305	26.274
ssc	748	26.258
shri	957	26.039
trudeau	964	25.759
a-positive	290	25.214
bjp	2059	24.929
lucknow	643	24.882
variant	5619	24.536
ग	300	24.150
asymptomatic	657	23.863
virus	10567	23.681
stay-at-home	521	23.618
urgently	1215	23.568
boris	1496	23.544
noida	545	23.533
exam	9855	23.376
hospitalization	1064	23.206
ppe	746	23.139
surge	3903	22.930
breaking	1369	22.916
icus	305	22.734
gujarat	1168	22.512
hesitancy	344	22.449
ssr	483	22.278
uddhav	289	22.106
sop	615	21.697
vaxxed	248	21.376
kya	323	20.806
lmao	384	20.585
ह	259	20.572
concentrator	385	20.382
โคว	229	20.197
non-covid	236	20.134
dose	6880	19.863
single-day	276	19.795
lockdowns	227	19.575
dm	1234	19.512
helpline	634	19.490
atleast	488	19.425
ï	726	19.407
modiji	225	19.364
sushant	257	19.293
ghaziabad	277	19.168
kabir	351	19.056
