Item	Frequency	Score
covid	82756	2055.800
omicron	7394	847.188
unvaccinated	4923	505.418
vaccinate	14106	481.142
vax	3266	334.677
ðÿ	2324	294.471
vaxxed	1710	226.190
lockdown	10235	206.170
pandemic	30263	194.461
covid19	1966	188.350
fauci	1880	183.675
vaccine	33544	182.978
pfizer	3472	165.045
jab	4126	161.771
booster	6024	130.206
covid-19	28251	125.644
moderna	1132	114.818
ivermectin	1015	114.599
vaccination	7348	106.350
unvaxxed	776	105.132
variant	13169	91.945
corona	2294	86.867
cdc	4832	82.611
myocarditis	685	81.100
sars-cov-2	1036	77.660
pre-pandemic	597	70.341
anti-vaxxer	553	68.723
biden	4639	67.228
vaxed	494	67.153
vaxx	472	64.262
wuhan	1011	60.212
mask	13550	58.792
al-yamani	428	58.019
govt	1916	56.256
icu	1274	55.029
coronavirus	5506	54.577
n95	514	51.064
rodgers	1494	50.962
ppl	1074	50.717
hospitalization	1390	48.269
pre-covid	355	43.256
post-pandemic	361	42.828
desantis	448	41.815
misinformation	1031	40.615
flu	3269	40.049
psaki	310	39.938
mandate	6495	39.391
anti-vax	297	38.786
immunity	2674	38.461
mrna	1029	38.178
retweet	435	37.813
distancing	1186	36.083
gov	819	34.245
post-covid	282	33.617
hospitalisation	355	33.364
covaxin	239	32.719
non-covid	242	32.441
breaking	1197	32.009
transmissible	287	31.001
jandj	216	29.989
quarantine	1378	29.873
nasser	444	29.778
randox	207	27.789
pcr	863	27.186
unvaxed	194	27.009
javid	248	26.813
hospitalize	738	26.812
rogan	277	26.740
virus	7203	25.848
anti-vaccine	211	25.663
antivaxxer	183	25.321
c19	199	24.425
antiviral	430	24.414
pfizer-biontech	175	24.120
immunocompromised	226	24.045
covid-related	193	24.019
anti-lockdown	174	23.861
mutate	581	23.775
cop26	179	23.736
vaxxer	167	23.313
maskless	170	22.963
vaers	174	22.575
र	207	22.284
boris	874	22.039
pharma	801	21.857
anti-covid	156	21.754
reinfection	175	21.699
biontech	168	21.318
disinformation	409	21.264
passport	1972	21.252
molnupiravir	149	20.994
lmao	242	20.770
icymi	159	20.726
cases	291	20.214
polio	461	19.924
outbreak	2310	19.762
moronic	202	19.682
smallpox	360	19.633
sajid	177	19.125
ï	446	19.098
bts	280	18.852
âtm	136	18.819
unjabbed	132	18.724
newsmax	172	18.709
walensky	133	18.706
epidemic	1369	18.248
dose	3941	18.224
mongering	178	18.198
ppe	364	18.160
covidiot	128	18.109
hospitalise	201	18.073
positivity	335	18.012
usafact	126	17.912
anti	900	17.648
lockdowns	125	17.378
infect	1351	17.167
austria	1529	17.056
anti-vaxx	120	16.918
botswana	375	16.904
hesitancy	157	16.610
eua	137	16.576
ffs	178	16.463
asymptomatic	280	16.422
ramaphosa	137	16.138
merck	295	15.642
msm	388	15.626
rittenhouse	136	15.506
mask-wearing	119	15.504
ðÿtm	107	15.233
tory	665	15.221
yall	156	15.017
astrazeneca	182	14.976
bullshit	508	14.959
ventilator	287	14.917
ivm	112	14.908
immunize	184	14.781
diwali	210	14.617
virologist	124	14.615
symptomatic	308	14.614
moron	333	14.520
epidemiologist	191	14.462
hcw	110	14.408
novavax	104	14.266
sushant	116	14.183
jcvi	102	14.160
airborne	645	14.151
surge	1500	14.140
nphet	98	14.028
spreader	177	13.995
wtf	293	13.897
gaslighting	108	13.870
nhs	1706	13.827
tyranny	461	13.767
pericarditis	107	13.654
transmissibility	101	13.527
delta	1616	13.492
bioweapon	109	13.492
âž	93	13.445
antibody	1123	13.433
anti-mask	95	13.425
tfg	107	13.397
rt	699	13.230
denier	216	13.165
infection	4078	13.144
rollout	306	13.133
unmask	200	13.126
monoclonal	208	13.099
ssr	173	13.008
blackpink	94	12.970
maga	128	12.966
idk	174	12.963
aaron	1269	12.821
fda	1350	12.805
ccp	259	12.777
ब	95	12.718
shit	1665	12.716
pill	1122	12.673
antivax	88	12.650
sleaze	115	12.466
coronaviruse	100	12.409
contagious	300	12.349
icus	100	12.343
hochul	88	12.295
omnicron	84	12.244
dems	290	12.228
hysteria	264	12.187
shameful	292	12.155
plz	177	12.135
smh	119	12.007
newsom	169	11.977
restriction	2975	11.917
panic	1175	11.814
âœ	82	11.782
remdesivir	92	11.747
जग	80	11.737
c-19	83	11.731
gqp	80	11.719
gain-of-function	86	11.693
osha	376	11.682
hoax	343	11.668
usafacts	79	11.581
leni	100	11.543
yr	661	11.461
plandemic	79	11.435
र_ब	77	11.339
च	81	11.319
tweet	1591	11.258
ucp	98	11.248
imam	440	11.235
preventable	226	11.154
comorbiditie	121	11.099
ji	265	11.090
paxlovid	75	11.071
vacc	78	11.068
thanksgiving	924	11.002
jisoo	75	10.945
trudeau	251	10.925
fuck	2416	10.917
yg	91	10.900
infected	621	10.879
ecohealth	77	10.869
clot	335	10.832
ðÿš	73	10.795
hydroxychloroquine	91	10.726
gauteng	105	10.694
aande	72	10.659
jee	113	10.652
idiot	759	10.602
wane	314	10.570
tbh	135	10.540
kenney	142	10.536
vaxxing	71	10.530
spread	6003	10.528
mandatory	1219	10.525
deadly	1219	10.497
youngkin	71	10.489
xenophobic	122	10.467
sick	2374	10.456
varient	75	10.442
frontline	350	10.409
qanon	82	10.386
hepa	106	10.379
mild	1223	10.274
