Item	Frequency	Score
coronavirus outbreak	1784	14.818
corona virus	955	8.397
confirmed case	946	8.327
wuhan coronavirus	805	7.235
novel coronavirus	767	6.941
public health	732	6.670
death toll	681	6.275
case of coronavirus	638	5.942
health emergency	617	5.779
hong kong	574	5.446
new coronavirus	558	5.322
wuhan virus	529	5.097
first case	519	5.020
coronavirus case	484	4.749
virus outbreak	475	4.679
public health emergency	384	3.974
health official	361	3.796
face mask	333	3.579
new year	326	3.525
global health	306	3.370
world health organization	278	3.153
deadly coronavirus	269	3.084
global health emergency	259	3.006
united states	257	2.991
chinese people	256	2.983
other country	250	2.936
coronavirus spread	247	2.913
hubei province	239	2.851
chinese government	230	2.781
new case	219	2.696
suspected case	211	2.634
chinese city	202	2.565
social medium	195	2.510
china coronavirus	191	2.479
global emergency	185	2.433
medical staff	182	2.410
south korea	181	2.402
deadly virus	179	2.386
infectious disease	177	2.371
new virus	174	2.348
international concern	170	2.317
travel ban	165	2.278
coronavirus fear	162	2.255
coronavirus patient	152	2.177
coronavirus death	147	2.139
incubation period	147	2.139
coronavirus infection	145	2.123
surgical mask	143	2.108
virus spread	136	2.053
medical supply	133	2.030
china virus	131	2.015
coronavirus death toll	127	1.984
cruise ship	124	1.960
emergency of international concern	122	1.945
british airways	117	1.906
health authority	117	1.906
coronavirus epidemic	117	1.906
chinese authority	117	1.906
corona virus outbreak	115	1.891
health emergency of international concern	115	1.891
fake news	114	1.883
health care	113	1.875
christmas island	110	1.852
wild animal	110	1.852
wuhan city	109	1.844
coronavirus update	109	1.844
disease control	106	1.821
many people	105	1.813
chinese national	105	1.813
bill gates	103	1.798
sars outbreak	103	1.798
live update	103	1.798
immune system	102	1.790
human-to-human transmission	100	1.775
n95 mask	96	1.744
china flight	96	1.744
disease outbreak	95	1.736
bat soup	95	1.736
case of the coronavirus	94	1.728
first case of coronavirus	92	1.713
confirmed case of coronavirus	92	1.713
wuhan coronavirus outbreak	90	1.697
chinese tourist	89	1.689
total number	88	1.682
bbc news	87	1.674
few day	86	1.666
spread of coronavirus	85	1.658
new hospital	85	1.658
seafood market	85	1.658
last week	85	1.658
number of cases	85	1.658
last year	84	1.651
trump administration	82	1.635
kobe bryant	82	1.635
coronavirus vaccine	81	1.627
press conference	81	1.627
wuhan china	80	1.620
health system	78	1.604
chinese coronavirus	78	1.604
travel restriction	78	1.604
conspiracy theory	78	1.604
flu shot	77	1.596
stock market	76	1.589
medical worker	76	1.589
health minister	75	1.581
first coronavirus	74	1.573
possible case	74	1.573
breaking news	74	1.573
us case	73	1.565
wuhan hospital	73	1.565
spanish flu	72	1.558
sri lanka	71	1.550
first confirmed case	70	1.542
close contact	70	1.542
second case	70	1.542
spread of the coronavirus	69	1.534
mortality rate	69	1.534
viral outbreak	68	1.527
chinese woman	68	1.527
wuhan citizen	67	1.519
first time	67	1.519
communist party	65	1.503
ground zero	64	1.496
health crisis	64	1.496
travel advisory	64	1.496
safe everyone	63	1.488
direct flight	63	1.488
orange county	63	1.488
wearing mask	63	1.488
health expert	62	1.480
person-to-person transmission	61	1.472
world health organisation	61	1.472
new strain	60	1.465
world war	60	1.465
president xi	60	1.465
hand sanitizer	59	1.457
number of people	59	1.457
respiratory illness	59	1.457
chinese citizen	59	1.457
health ministry	59	1.457
international emergency	59	1.457
treating patient	59	1.457
climate change	58	1.449
suspected coronavirus	58	1.449
case of novel coronavirus	57	1.442
travel history	57	1.441
trade deal	56	1.434
white house	56	1.434
wuhan university	56	1.434
next week	56	1.434
spread of the virus	56	1.434
state medium	56	1.434
eating bat	56	1.434
number of confirmed cases	56	1.434
biological weapon	55	1.426
new year holiday	54	1.418
coronavirus concern	54	1.418
front line	54	1.418
state department	54	1.418
infected people	54	1.418
virus case	54	1.418
good news	53	1.411
case of novel	53	1.411
swine flu	53	1.411
positive case	53	1.411
year holiday	52	1.403
charter flight	52	1.403
food market	52	1.403
strain of coronavirus	52	1.403
deadly coronavirus outbreak	52	1.403
infected patient	52	1.403
corona beer	52	1.403
global economy	51	1.395
coronavirus hospital	51	1.395
president trump	50	1.387
zero hedge	50	1.387
human right	50	1.387
coronavirus crisis	50	1.387
common cold	49	1.380
wuhan pneumonia	49	1.380
chinese health	48	1.372
first person-to-person	48	1.372
confirmed coronavirus	48	1.372
global pandemic	48	1.372
task force	48	1.372
middle east	47	1.364
ebola outbreak	47	1.364
new coronavirus outbreak	47	1.364
wash hand	47	1.364
reported case	47	1.364
dangerous pathogen	47	1.364
lassa fever	47	1.364
wildlife trade	47	1.364
concentration camp	46	1.356
national security	46	1.356
case of the virus	46	1.356
possible coronavirus	46	1.356
high risk	46	1.356
global public health	46	1.356
chinese official	46	1.356
us citizen	46	1.356
opioid epidemic	46	1.356
포켓돌즈 팬미팅 미뤄	45	1.349
san lazaro hospital	45	1.349
wet market	45	1.349
bed hospital	45	1.349
