Item	Frequency	Score
covid	69809	53.610
pandemic	66104	44.515
covid-19	57822	36.035
coronavirus	34034	24.664
lockdown	21317	16.935
mask	17880	12.829
ðÿ	14831	12.669
corona	14316	11.979
trump	21048	11.146
deaths	15620	10.598
virus	14685	9.823
cases	25541	8.825
distancing	9815	8.373
masks	9710	7.963
wear	13165	7.778
exams	8623	7.092
covid19	7558	6.923
vaccine	7940	6.269
positive	11607	5.191
exam	6853	5.136
govt	5340	5.031
tested	6931	4.768
cdc	4878	4.555
stay	10771	4.475
americans	7523	4.464
neet	4197	4.289
à	4298	4.263
testing	8218	4.234
spread	7182	4.224
jee	4120	4.222
â	4817	4.162
please	15255	4.102
postpone	4013	4.079
outbreak	4369	3.998
sir	5838	3.851
crisis	6042	3.651
safe	7463	3.572
tests	5479	3.492
wearing	4537	3.432
via	8597	3.349
u	4659	3.348
flu	3359	3.316
died	7243	3.303
quarantine	3071	3.284
biden	3165	3.259
lives	7809	3.249
during	25194	3.175
due	11782	3.172
infected	3217	3.134
schools	7258	3.065
students	16129	3.053
amid	3065	3.038
ï	2635	3.009
social	13198	3.006
economy	5813	3.001
india	6365	2.915
kids	5815	2.914
die	4280	2.908
why	15206	2.892
people	39977	2.865
health	16673	2.839
ca	10134	2.831
today	11670	2.799
vote	4676	2.789
test	7769	2.748
death	8284	2.746
relief	3614	2.740
workers	5490	2.710
stop	6818	2.709
shit	2710	2.704
sick	3130	2.687
recovered	2661	2.684
unemployment	2605	2.620
response	6371	2.620
dying	2647	2.588
millions	3220	2.573
fuck	2377	2.554
everyone	6622	2.536
hospital	5042	2.529
fucking	2333	2.527
plasma	2291	2.515
situation	5014	2.447
china	5320	2.419
country	9434	2.411
months	7412	2.397
confirmed	2990	2.390
thank	4553	2.380
fauci	1757	2.375
infection	2546	2.373
ppl	1795	2.370
w	3156	2.356
infections	2141	2.353
risk	6265	2.353
epidemic	1946	2.351
restrictions	2450	2.348
breaking	2597	2.347
protect	3881	2.340
us	25183	2.330
toll	2020	2.323
news	7951	2.320
immunity	1892	2.308
fight	4042	2.305
tweet	1814	2.269
voting	2384	2.259
doctors	2492	2.242
home	14448	2.239
wo	4240	2.230
gop	1805	2.228
care	9413	2.223
gonna	2084	2.216
now	26150	2.209
twitter	2449	2.201
spreading	1883	2.201
symptoms	2674	2.199
pls	1564	2.196
rt	1677	2.189
deadly	1859	2.174
patients	5107	2.172
worst	2498	2.172
ji	1545	2.168
plz	1504	2.162
hospitals	2161	2.159
reopen	1544	2.146
jobs	3534	2.146
donald	2060	2.136
dead	3712	2.134
going	12033	2.115
election	3488	2.107
republicans	1958	2.104
weeks	4564	2.101
recovery	2708	2.100
democrats	2065	2.098
yesterday	2468	2.093
let	7702	2.091
worse	2641	2.090
families	3933	2.089
blame	1911	2.087
reopening	1432	2.074
thousands	2971	2.072
shut	2062	2.072
numbers	3988	2.067
wuhan	1385	2.065
says	8598	2.064
government	10715	2.054
president	7108	2.053
august	5098	2.052
listen	2527	2.052
lockdowns	1344	2.044
vaccines	1511	2.030
modi	1416	2.030
lakh	1394	2.029
save	3728	2.028
update	3132	2.026
million	6891	2.019
postponed	1393	2.008
lock	1868	2.007
cancel	1498	1.985
need	15731	1.982
gov	1294	1.976
ve	1314	1.973
ppe	1278	1.972
usps	1273	1.969
lost	4733	1.958
america	4440	1.954
how	26420	1.947
daily	3852	1.946
minister	3549	1.945
help	13076	1.934
watch	3647	1.933
homes	2710	1.932
guidelines	2126	1.929
we	72190	1.928
no	29919	1.927
hoax	1233	1.923
doing	5970	1.906
total	4982	1.903
face	5288	1.893
do	41813	1.892
healthcare	2153	1.890
stupid	1633	1.884
reported	3763	1.882
retweet	1121	1.876
keep	7265	1.874
fake	1508	1.868
hydroxychloroquine	1101	1.863
fda	1384	1.862
y	1931	1.860
literally	1740	1.859
seriously	1975	1.855
measures	2562	1.852
lol	1536	1.852
days	7914	1.851
go	12504	1.851
mail	2042	1.850
nursing	1787	1.845
thread	1901	1.841
aug	1319	1.839
protest	1592	1.838
damn	1423	1.835
tomorrow	1729	1.833
get	20622	1.830
our	34774	1.828
bc	1544	1.827
week	6687	1.826
teachers	2547	1.824
uk	4044	1.824
experts	2250	1.824
ur	1151	1.822
getting	5578	1.822
wait	2612	1.819
pm	2934	1.809
hope	4419	1.805
cure	1378	1.802
hey	1672	1.796
tracing	1120	1.791
global	4992	1.789
outbreaks	1084	1.788
reminder	1246	1.784
immune	1423	1.783
affected	2095	1.779
businesses	2690	1.779
asymptomatic	1017	1.777
just	25365	1.775
failed	2324	1.773
emergency	2347	1.773
happening	1732	1.769
fighting	2040	1.767
saying	3338	1.765
rate	4118	1.762
still	12610	1.760
parents	3384	1.755
dear	1653	1.752
latest	3107	1.751
anyone	3998	1.746
till	1619	1.740
sad	1502	1.736
want	10516	1.734
nation	2346	1.732
wants	2579	1.724
follow	3232	1.720
florida	2061	1.704
dont	1413	1.696
struggling	1294	1.691
bjp	995	1.691
transmission	1579	1.689
killing	1582	1.689
nhs	1209	1.688
folks	1532	1.685
dems	921	1.681
hit	3126	1.681
middle	3255	1.679
join	2701	1.678
dangerous	1759	1.678
kill	1899	1.676
safely	1247	1.673
school	10067	1.672
cuomo	890	1.672
postponement	872	1.671
lakhs	866	1.668
hai	891	1.666
fear	2206	1.665
trying	3938	1.665
wave	1610	1.664
safety	3655	1.664
amidst	954	1.662
recession	1048	1.662
vulnerable	1347	1.661
unemployed	965	1.661
ass	1149	1.659
wanna	993	1.658
surge	1016	1.652
sars-cov-2	843	1.651
disaster	1405	1.647
suffering	1533	1.645
hate	1516	1.640
handling	1441	1.640
spike	1035	1.638
day	12841	1.637
here	13913	1.636
got	6930	1.636
recoveries	826	1.634
cancelled	1025	1.633
âtm	804	1.633
joe	1626	1.629
live	5287	1.628
thanks	3625	1.627
donate	995	1.625
lies	1598	1.624
herd	925	1.623
in-person	878	1.622
icu	831	1.620
tonight	1312	1.620
hcq	788	1.619
mental	2149	1.619
racism	1044	1.618
closed	2225	1.617
killed	2267	1.615
because	15789	1.614
imagine	1724	1.614
normal	2585	1.614
aged	1375	1.613
zero	1519	1.612
bihar	820	1.610
know	12671	1.609
pay	3930	1.608
officials	2169	1.607
misinformation	820	1.607
oh	2351	1.605
wash	1148	1.604
positivity	797	1.603
midst	972	1.602
protests	1077	1.600
remember	3145	1.593
forget	1581	1.591
job	4544	1.589
patient	2252	1.588
disease	2722	1.587
conducting	1082	1.582
isolation	991	1.581
conduct	1708	1.579
viral	931	1.577
facing	1535	1.577
highest	2036	1.577
wow	1108	1.575
racist	939	1.573
precautions	822	1.573
economic	3732	1.572
mandatory	1019	1.572
ðÿtm	726	1.571
medical	4088	1.571
postal	893	1.570
football	2056	1.570
shame	1046	1.568
say	7571	1.565
guys	1881	1.565
yes	3343	1.564
asking	1696	1.563
s	4062	1.562
plan	4868	1.561
bad	3526	1.560
lie	1277	1.560
media	4621	1.560
nothing	4170	1.558
public	8670	1.556
children	6588	1.554
elderly	996	1.553
floods	821	1.552
updates	1357	1.552
negative	1843	1.546
this	91280	1.546
worried	1083	1.545
sweden	971	1.541
rise	1926	1.541
rnc	692	1.533
protocols	913	1.532
hospitalized	726	1.531
governor	1471	1.530
happen	2119	1.528
infectious	841	1.527
reports	2739	1.523
conspiracy	908	1.522
joke	922	1.522
flood	1061	1.522
exposed	1270	1.519
r	2020	1.519
my	30687	1.518
yeah	1434	1.516
deserve	934	1.516
tell	3584	1.516
sorry	1468	1.514
frontline	715	1.514
governors	779	1.514
citizens	1670	1.513
cares	841	1.512
forced	1742	1.512
money	5095	1.511
wake	1105	1.511
pelosi	691	1.508
corruption	1041	1.507
incompetence	683	1.506
ok	1522	1.505
rally	961	1.505
hell	1355	1.505
staff	3884	1.500
bts	653	1.499
someone	3629	1.495
survive	1107	1.494
boris	709	1.494
wrong	2538	1.494
travel	2664	1.494
absolutely	1504	1.493
failure	1691	1.492
mandate	842	1.489
stimulus	758	1.487
nyc	784	1.486
massive	1457	1.482
refuse	886	1.481
gatherings	697	1.476
eviction	650	1.475
sop	620	1.475
n95	610	1.475
mortality	857	1.473
scared	817	1.473
dr	1434	1.473
rising	1286	1.469
think	9786	1.469
politicians	1010	1.466
tweets	692	1.466
mail-in	602	1.465
dumb	732	1.465
coming	3348	1.464
panic	798	1.464
telling	1329	1.462
bullshit	651	1.461
tally	650	1.461
congress	1813	1.460
âœ	584	1.460
delhi	905	1.459
curve	891	1.459
virtual	1483	1.459
poll	880	1.458
zealand	1329	1.458
calling	1580	1.457
excuse	846	1.456
about	31609	1.456
republican	1248	1.456
hospitalizations	597	1.456
talking	2001	1.454
lying	959	1.452
me	16807	1.451
false	1346	1.449
rules	2442	1.448
incompetent	621	1.447
done	4812	1.447
down	9706	1.447
give	5742	1.445
so	31355	1.444
should	13856	1.443
victoria	1036	1.443
kindly	699	1.441
brexit	742	1.440
every	8104	1.438
back	12404	1.436
leadership	2057	1.435
dies	777	1.435
voters	1053	1.435
aspirants	564	1.434
reporting	1441	1.434
selfish	646	1.432
happy	2387	1.432
nobody	1052	1.429
thing	4785	1.429
countries	3145	1.427
blm	579	1.427
webinar	689	1.427
ny	942	1.427
putting	1477	1.426
corrupt	730	1.423
distance	1795	1.423
senate	1282	1.423
georgia	1095	1.422
nurses	821	1.422
proud	1211	1.422
taking	3732	1.421
take	10350	1.421
ban	951	1.421
mom	1003	1.419
impacted	698	1.419
really	8058	1.418
wh	561	1.417
despite	2555	1.417
im	971	1.417
tory	599	1.416
putin	647	1.416
pence	577	1.415
what	26887	1.414
warns	621	1.414
ballots	620	1.412
doctor	1561	1.412
compartment	616	1.412
bill	2661	1.412
idiot	617	1.410
healthy	1684	1.408
who	29495	1.407
risking	554	1.406
continue	3313	1.406
morrison	614	1.406
scientists	1357	1.405
mcconnell	558	1.405
idiots	570	1.404
you	84806	1.404
pray	852	1.404
discharged	622	1.403
info	1285	1.403
trials	990	1.402
cnn	659	1.402
hi	1243	1.401
peak	1086	1.400
wonder	1379	1.400
read	5843	1.398
pushing	881	1.398
has	43610	1.397
ki	553	1.396
hands	2307	1.394
since	8861	1.393
flatten	518	1.393
ya	717	1.392
impact	2826	1.392
birx	497	1.391
miss	1517	1.390
blaming	559	1.390
rent	944	1.389
if	34225	1.389
forcing	725	1.388
losing	1125	1.388
states	5649	1.388
prayers	716	1.387
support	7740	1.387
politics	1442	1.387
waiting	1478	1.386
soon	2970	1.386
cant	676	1.385
anymore	905	1.385
hard	3896	1.385
seeing	1703	1.384
sign	1915	1.384
post	3538	1.384
kamala	501	1.383
guess	1437	1.381
ballot	699	1.381
pre-covid	485	1.380
ignoring	633	1.379
lose	1375	1.378
evictions	496	1.377
gone	1860	1.377
democrat	677	1.375
danger	966	1.374
again	6394	1.373
are	81400	1.373
month	2947	1.371
gates	772	1.370
already	4625	1.370
happened	1779	1.370
hear	2122	1.369
request	1917	1.369
weekend	1477	1.369
recover	789	1.369
billionaires	489	1.368
bs	581	1.368
bro	518	1.368
wtf	500	1.368
etc	1071	1.366
protesting	527	1.365
biggest	1401	1.365
have	61552	1.365
afford	855	1.364
prevent	1708	1.364
cm	867	1.363
usa	1476	1.362
ignore	794	1.362
tweeting	481	1.361
post-covid	459	1.359
did	12947	1.357
crazy	915	1.356
urgent	671	1.355
refusing	580	1.355
okay	981	1.355
everything	3266	1.355
guy	1610	1.354
sending	974	1.354
does	10884	1.353
check	2918	1.352
continues	1583	1.352
na	579	1.351
disgusting	507	1.350
convalescent	450	1.348
tens	612	1.348
omg	488	1.347
lmao	451	1.347
like	20440	1.347
caused	1675	1.347
ignored	738	1.346
russia	1305	1.346
ai	947	1.346
police	3144	1.346
responsible	1824	1.344
catch	1110	1.344
quarantined	449	1.343
stats	610	1.343
guidance	1166	1.343
student	3053	1.342
ð	438	1.342
demanding	699	1.342
essential	1563	1.341
staying	803	1.341
centres	725	1.339
friends	2962	1.336
lied	507	1.336
huge	1965	1.335
ventilators	437	1.335
dm	496	1.335
against	7430	1.335
orders	1198	1.335
facts	1174	1.335
antibodies	516	1.335
all	38528	1.334
believe	3370	1.334
count	1249	1.334
positives	462	1.333
birthday	872	1.333
not	55847	1.333
anxiety	794	1.332
too	7612	1.332
sept	505	1.331
administration	1893	1.331
respiratory	579	1.330
riots	497	1.330
ðÿ1	419	1.330
sops	426	1.330
billions	578	1.329
thinks	872	1.329
shutdown	507	1.328
helping	1467	1.328
nz	554	1.328
keeping	1433	1.328
voter	570	1.327
protecting	765	1.326
crowded	557	1.326
active	2094	1.326
briefing	533	1.326
jail	713	1.325
kills	576	1.325
residents	1499	1.325
fatalities	465	1.325
alert	732	1.325
population	2343	1.323
trumps	433	1.322
harris	694	1.321
speedy	471	1.321
zoom	589	1.321
needs	3947	1.320
illness	842	1.320
sturgis	412	1.319
devastating	561	1.319
gdp	603	1.318
shri	439	1.318
depression	867	1.318
concerns	1373	1.316
bars	823	1.316
threat	1132	1.315
yet	4449	1.314
dem	446	1.314
fault	757	1.314
loved	1309	1.313
viruses	535	1.312
person	4038	1.311
fall	2257	1.308
hunger	583	1.307
announces	553	1.307
ke	415	1.306
suicide	765	1.306
contracted	504	1.305
classes	1443	1.305
agree	1475	1.304
leaders	1887	1.304
gotta	516	1.304
nationwide	623	1.304
cbse	395	1.303
sa	538	1.303
propaganda	581	1.303
ill	747	1.302
amit	404	1.302
tho	447	1.302
