Item	Frequency	Score
covid	104021	82.947
pandemic	56539	39.878
covid-19	55769	36.315
vaccine	33650	24.800
coronavirus	21861	16.848
lockdown	20249	16.818
ðÿ	14031	12.537
mask	15666	11.819
deaths	13547	9.680
virus	13105	9.214
trump	13867	7.872
wear	11801	7.330
relief	10882	7.091
vaccines	7918	6.967
cases	17596	6.471
corona	6821	6.454
masks	7220	6.393
christmas	10588	6.032
stay	13738	5.807
americans	9018	5.429
covid19	4924	5.031
distancing	4965	4.878
positive	8842	4.237
tested	5743	4.228
spread	6865	4.220
cdc	4088	4.106
restrictions	4894	4.029
flu	4136	4.006
â	4173	3.850
died	8115	3.783
pfizer	3377	3.719
biden	3615	3.710
stimulus	3491	3.606
safe	7088	3.549
workers	7210	3.529
people	46402	3.457
uk	8367	3.437
bill	7760	3.368
please	11762	3.366
sick	4043	3.356
fuck	3364	3.351
shit	3483	3.336
strain	3394	3.334
outbreak	3232	3.295
via	8004	3.270
fucking	3236	3.262
lockdowns	2764	3.252
hospitals	3669	3.212
hospital	6361	3.173
vaccination	2821	3.131
govt	2561	3.004
wearing	3618	2.985
vaccinated	2446	2.952
everyone	7566	2.949
icu	2430	2.938
dying	3023	2.927
breaking	3372	2.909
variant	2671	2.908
why	14553	2.892
die	4061	2.889
ï	2363	2.881
thank	5485	2.862
mcconnell	2332	2.849
today	11376	2.847
ca	9740	2.842
millions	3501	2.824
health	15840	2.820
doses	2469	2.812
gop	2489	2.805
lives	6242	2.789
tests	3931	2.782
testing	4683	2.751
stop	6623	2.743
due	9570	2.739
healthcare	3478	2.708
tier	2410	2.691
crisis	3912	2.675
republicans	2679	2.652
home	16510	2.639
infected	2398	2.638
quarantine	2081	2.606
during	19470	2.594
test	6885	2.573
ppl	1961	2.567
u	3067	2.527
months	7492	2.512
fauci	1805	2.476
w	3220	2.467
news	8124	2.456
care	9938	2.425
getting	7496	2.422
spreading	2065	2.392
wo	4436	2.390
get	26141	2.390
immunity	1904	2.379
tweet	1830	2.341
businesses	3772	2.341
china	4863	2.332
patients	5328	2.329
surge	1867	2.327
brexit	1889	2.322
infections	1999	2.317
death	6488	2.313
nhs	2028	2.308
mitch	1654	2.284
gonna	2091	2.283
checks	2094	2.275
vote	3424	2.274
symptoms	2663	2.259
protect	3537	2.256
hoax	1592	2.253
worst	2498	2.237
senate	2620	2.235
lost	5326	2.230
doctors	2363	2.228
country	8234	2.224
us	22932	2.223
worse	2758	2.219
thread	2428	2.211
amid	1801	2.209
now	24804	2.190
wuhan	1479	2.190
congress	3197	2.183
yesterday	2515	2.183
deadly	1775	2.171
holidays	1928	2.159
got	9122	2.155
damn	1798	2.146
shut	2067	2.133
lock	1970	2.129
lol	1853	2.116
wave	2287	2.115
literally	2049	2.106
infection	2024	2.105
hope	5126	2.103
dec	1762	2.097
à	1400	2.092
holiday	2669	2.092
stupid	1868	2.091
days	8679	2.084
unemployment	1730	2.081
going	11248	2.070
frontline	1380	2.069
let	7262	2.065
government	10294	2.062
year	17694	2.057
families	3688	2.057
vaccinations	1340	2.057
do	43591	2.056
election	3201	2.044
bc	1792	2.040
boris	1356	2.029
fda	1550	2.027
rt	1394	2.026
watch	3715	2.025
wait	2908	2.019
weeks	4136	2.014
gov	1285	2.013
says	7975	2.009
nurses	1609	2.007
emergency	2689	2.000
economy	3301	2.000
toll	1495	2.000
struggling	1684	1.998
tomorrow	1909	1.995
need	15143	1.993
epidemic	1373	1.977
response	4299	1.976
week	6997	1.970
rules	3599	1.963
sad	1784	1.963
just	26968	1.963
moderna	1175	1.961
fake	1569	1.956
politicians	1682	1.947
numbers	3518	1.945
fight	3067	1.942
democrats	1736	1.941
twitter	1919	1.938
update	2798	1.931
tonight	1724	1.927
y	1955	1.925
hospitalizations	1147	1.925
social	7580	1.909
we	68125	1.902
