Item	Frequency	Score
covid	118596	1922.842
ðÿ	8949	738.642
vaccinate	26438	588.499
unvaccinated	7410	496.524
lockdown	24669	324.237
covid19	3722	232.560
vax	2976	199.345
pandemic	46002	192.925
fauci	2910	185.548
vaxxed	1865	161.290
vaccine	43735	155.711
covid-19	45767	132.844
corona	5044	124.537
cdc	10960	122.235
vaccination	12265	115.848
jab	4436	113.602
junta	2880	107.900
pfizer	2892	89.885
covishield	1011	89.169
govt	4267	81.670
ivermectin	1098	81.156
dose2	899	79.756
dose1	899	79.730
mask	27837	78.819
wuhan	2005	77.806
ppl	2197	67.595
desantis	1085	65.698
sars-cov-2	1316	64.479
misinformation	2349	60.253
coronavirus	9158	59.241
moderna	883	58.823
icu	2076	58.504
distancing	2881	57.076
hospitalization	2460	55.714
anti-vaxxer	676	55.014
delta	10099	54.840
variant	11683	53.260
post-pandemic	682	52.605
anti-lockdown	600	52.475
pre-pandemic	662	51.147
à	2184	50.080
biden	5155	48.788
unvaxxed	543	48.557
javid	687	47.846
hospitalisation	728	44.423
âtm	495	43.361
vaxed	473	42.339
gladys	1087	42.052
ï	1486	41.161
retweet	671	38.064
hospitalize	1610	38.062
gov	1378	37.575
astrazeneca	678	35.569
ðÿtm	393	35.132
post-covid	452	35.127
anti-vax	406	34.707
transmissible	488	34.317
vaxx	376	33.890
n95	518	33.837
boris	2012	33.020
ð	443	32.490
pre-covid	398	31.889
positivity	907	31.529
flu	3936	31.491
pcr	1522	31.257
sajid	450	31.226
quarantine	2182	30.867
jandj	339	30.694
vaers	365	30.565
covaxin	327	29.323
maskless	333	29.089
berejiklian	359	29.024
hesitancy	418	28.307
outbreak	5071	28.287
spreader	557	28.148
cases	618	27.823
âœ	311	27.718
virus	11802	27.640
myanmar	2026	26.606
disinformation	770	26.041
kerala	1661	25.976
immunity	2726	25.626
sinovac	287	25.588
ventilator	759	25.473
contagious	946	25.099
mrna	1027	24.964
ðÿš	271	24.734
asymptomatic	649	24.624
walensky	265	24.027
mandalay	442	23.972
hospitalise	405	23.564
nsw	3755	23.555
breaking	1340	23.440
anti-coup	258	23.050
psaki	262	22.450
pmc	664	22.293
ccp	695	22.109
immunocompromised	317	22.077
infect	2656	22.001
lmao	393	21.977
sagaing	257	21.961
lockdowns	245	21.957
ji	813	21.903
myocarditis	274	21.817
oðÿ	237	21.756
pingdemic	229	21.069
yangon	382	21.053
surge	3398	20.872
whitty	262	20.626
rollout	739	20.521
ffs	340	20.360
cower	398	19.840
self-isolate	269	19.818
plz	446	19.642
ðÿ1	212	19.570
morrison	1572	19.434
booster	1363	19.365
gqp	209	19.279
dose	6330	19.103
anti-vaccine	236	18.970
indoors	1256	18.805
covid-related	229	18.802
tsp	663	18.780
yall	301	18.733
âž	199	18.381
sac	864	17.980
moron	633	17.937
anti-mask	198	17.910
maga	275	17.895
yatra	283	17.734
c19	215	17.483
dictatorship	1147	17.462
intubate	220	17.433
lnp	257	17.322
kanwar	201	17.190
mutate	637	17.098
eid	423	16.980
โคว	181	16.859
covidiot	178	16.528
ramaphosa	214	16.436
superspreader	179	16.237
mandate	4089	16.212
icymi	184	15.881
à1	170	15.873
restriction	6007	15.695
ppe	480	15.681
unmask	367	15.627
presser	241	15.500
non-covid	171	15.483
politicize	282	15.405
infected	1352	15.404
vaxxer	164	15.299
starmer	192	15.247
zuma	279	15.233
epidemiologist	308	15.192
idk	314	15.173
denier	382	15.128
epidemic	1735	15.111
cbse	262	15.108
bullshit	783	15.047
passport	2132	15.019
wtf	484	14.955
bakrid	161	14.951
biontech	176	14.862
hosp	208	14.791
jobkeeper	173	14.771
self-isolating	182	14.715
modi	968	14.707
rt	1190	14.684
â	2691	14.654
anti	1143	14.653
mongering	217	14.629
hoax	661	14.611
infection	6909	14.532
virology	254	14.530
antivaxxer	153	14.267
nhs	2697	14.265
hcq	161	14.199
tory	946	14.144
dawei	161	14.143
र	197	14.134
dems	513	14.070
covax	154	14.066
ðÿž	149	14.027
hydroxychloroquine	185	13.966
pfizer-biontech	150	13.927
preventable	435	13.920
stupidity	590	13.881
á	191	13.821
anti-science	181	13.715
unvaxed	145	13.687
covid-positive	148	13.639
bioweapon	166	13.415
ptd	156	13.398
polio	471	13.391
virologist	173	13.382
gop	1531	13.372
