Item	Frequency	Score
covid	81617	1598.660
ðÿ	6159	614.293
fauci	4962	381.452
vaccinate	13081	351.866
lockdown	21569	342.471
covid19	3465	261.462
wuhan	5221	243.817
pandemic	46460	235.377
corona	7072	210.745
vaccine	33513	144.147
covid-19	38739	135.841
vax	1497	121.439
unvaccinated	1485	120.789
vaccination	10486	119.650
govt	5129	118.496
ivermectin	1168	104.055
jab	3164	97.927
moderna	1080	86.558
sars-cov-2	1409	83.238
post-pandemic	876	81.151
pfizer	2099	78.856
distancing	3225	77.106
coronavirus	8435	65.909
cdc	4694	63.306
covishield	564	60.419
myocarditis	609	57.111
post-covid	590	54.893
ccp	1428	54.349
ji	1678	54.160
daszak	500	52.975
astrazeneca	821	51.761
vaxxed	488	51.656
र	618	51.408
pre-pandemic	549	51.240
ppl	1224	45.609
variant	8267	45.536
hydroxychloroquine	516	45.137
virology	672	45.070
dose2	411	44.497
dose1	411	44.482
retweet	648	44.302
mask	12850	43.969
g7	983	43.840
icu	1189	40.578
à	1463	40.577
hancock	1703	39.978
hospitalisation	540	39.878
hcq	391	39.842
covaxin	370	39.720
anti-lockdown	367	39.031
द	411	38.915
plz	736	38.671
modi	2119	38.612
pre-covid	396	38.152
gov	1120	36.900
ï	1080	36.178
positivity	862	36.141
quarantine	2103	35.913
bioweapon	382	35.759
transmissible	415	35.235
ðÿš	322	35.069
delta	5310	34.857
biden	3040	34.788
mrna	1186	34.720
upsc	454	34.094
ð	384	33.985
sinovac	295	31.538
desantis	422	31.232
âtm	292	31.181
lab-leak	273	29.902
boris	1498	29.719
virologist	327	29.494
क	323	28.878
aiims	322	28.848
gain-of-function	280	28.556
virus	10080	28.518
lakh	1378	28.039
ðÿtm	257	27.963
hospitalization	1017	27.954
dose	7547	27.500
य	283	27.201
outbreak	4012	27.039
epex	250	26.731
n95	331	26.287
shri	764	26.246
ppe	668	26.115
âœ	239	25.804
anti-vaxxer	255	25.567
न	274	25.357
vaers	249	25.353
ब	246	25.004
jandj	225	24.809
coronaviruse	260	24.535
asymptomatic	535	24.524
hesitancy	285	23.449
rollout	690	23.107
hospitalize	804	23.069
त	248	22.864
bapu	221	22.403
gauteng	288	22.303
breaking	1049	22.178
aspirant	450	22.164
ese	283	22.161
novavax	210	22.148
asharamji	196	21.750
ग	210	21.453
misinformation	678	21.199
immunity	1861	21.153
covax	194	20.900
goi	243	20.519
이펙스	182	20.269
epidemic	1914	20.106
flu	2062	19.964
ramaphosa	217	19.947
pcr	791	19.711
cases	358	19.623
cbse	284	19.589
frontline	835	19.388
insan	179	19.290
âž	173	19.254
covid-related	194	19.221
ड	179	19.136
lmao	282	19.133
lockdowns	173	18.874
ugandan	385	18.702
vaxx	167	18.647
c19	189	18.512
gladys	389	18.428
museveni	219	18.129
म	189	18.046
gove	280	17.960
icymi	173	17.913
jandk	156	17.502
