Item	Frequency	Score
covid	116193	2166.910
ðÿ	10315	979.005
vaccinate	21606	553.217
unvaccinated	6872	529.609
vax	3888	299.181
ivermectin	3354	283.053
vaxxed	2220	220.476
pandemic	41224	198.861
covid19	2756	198.181
lockdown	12886	194.874
fauci	2473	181.392
vaccine	41221	168.808
covid-19	39888	133.176
jab	4033	118.786
vaccination	10786	117.184
icu	3277	105.964
pfizer	2958	105.688
unvaxxed	1039	105.670
anti-vaxxer	1010	93.889
desantis	1276	88.631
cdc	6888	88.398
moderna	1030	78.668
corona	2713	77.156
wuhan	1709	76.292
booster	4190	68.066
sars-cov-2	1165	65.647
vaxed	639	65.240
biden	5893	64.118
anti-vax	660	64.072
vaxx	625	63.887
hospitalization	2384	62.076
mask	18602	60.592
ppl	1656	58.652
govt	2609	57.503
rogan	784	56.029
âtm	557	55.835
pre-pandemic	596	52.935
myocarditis	591	52.836
misinformation	1709	50.471
hospitalize	1836	49.843
ï	1562	49.701
n95	622	46.457
kenney	863	46.198
ðÿtm	451	46.057
retweet	702	45.677
coronavirus	5991	44.595
à	1670	44.079
dewormer	436	42.802
gov	1316	41.246
anti-mask	402	40.523
anti-lockdown	394	39.876
distancing	1718	39.220
pre-covid	422	38.698
immunity	3555	38.387
enhypen	360	37.197
icus	420	37.077
post-covid	403	36.002
flu	3886	35.750
post-pandemic	394	35.247
nicki	592	34.765
mandate	7567	34.459
jcvi	344	34.375
anti-vaccine	377	34.125
minaj	475	33.258
hospitalisation	458	32.336
berejiklian	341	31.628
quarantine	1915	31.159
unvaxed	296	30.792
र	369	29.560
vaxxer	281	29.187
âœ	284	29.066
maskless	288	28.943
vaers	299	28.854
gladys	644	28.796
non-covid	285	28.794
ðÿš	271	28.300
ventilator	714	27.533
covid-related	292	27.160
ðÿ1	259	27.096
antivaxxer	261	27.042
disinformation	695	27.021
trudeau	840	26.971
newsom	509	26.443
passport	3208	25.937
jandj	246	25.785
lmao	401	25.686
monoclonal	551	25.602
asymptomatic	568	24.786
ucp	298	24.657
ð	289	24.584
outbreak	3781	24.269
virus	8760	23.602
mrna	839	23.475
breaking	1158	23.301
hesitancy	288	22.590
regeneron	240	22.400
pfizer-biontech	214	22.223
variant	4216	22.138
âž	210	22.098
c19	238	22.020
hospitalise	328	21.995
delta	3507	21.942
anti-vaxx	207	21.617
ðÿž	204	21.517
icymi	220	21.493
albertan	246	21.282
ivm	217	21.261
oðÿ	200	21.147
coronaviruse	233	21.061
immunocompromised	255	20.485
hcw	212	20.437
â	3230	20.208
jungwon	190	20.053
preventable	538	19.653
floridian	310	19.646
bts	388	19.592
positivity	485	19.543
spreader	328	19.248
yall	269	19.238
pcr	802	19.037
ni-ki	178	18.933
albertans	212	18.910
virology	290	18.887
cases	359	18.759
polio	573	18.612
antibody	2075	18.599
unmask	380	18.521
maga	247	18.464
nsw	2553	18.437
infect	1929	18.395
sept	1094	18.381
gqp	171	18.202
eua	201	18.171
anti-masker	170	18.010
remdesivir	192	17.905
dose	5136	17.831
panic	2358	17.761
anti	1188	17.490
ppe	461	17.285
epidemiologist	306	17.284
biontech	176	16.959
hydroxychloroquine	197	16.924
alberta	1942	16.919
anti-science	194	16.720
moron	511	16.679
sushant	182	16.553
ì	161	16.525
wtf	461	16.352
qanon	176	16.206
hgv	209	16.162
denier	353	16.052
fda	2242	15.948
anti-covid	148	15.779
walensky	147	15.690
epidemic	1566	15.685
covidiot	146	15.650
rt	1094	15.520
loomer	152	15.519
heeseung	144	15.499
ji	497	15.491
astrazeneca	251	15.485
whitty	168	15.439
smh	206	15.392
ðÿÿ	141	15.213
intubate	163	14.984
frontline	674	14.951
daszak	141	14.942
antivax	140	14.917
usafact	138	14.905
pharma	724	14.896
lockdowns	141	14.865
gain-of-function	148	14.834
covid-free	139	14.815
sunghoon	137	14.708
ssr	257	14.445
ateez	134	14.436
covishield	133	14.338
gaslighting	149	14.334
ffs	205	14.323
presser	192	14.262
shortage	2055	14.197
contagious	455	14.019
politicize	221	13.946
œ	143	13.938
pro-covid	128	13.901
gop	1384	13.901
psaki	137	13.876
surge	1950	13.801
ðÿœ	127	13.794
hcq	135	13.728
candace	217	13.656
mutate	439	13.616
rsv	198	13.450
namo	143	13.377
lnp	170	13.356
hinshaw	137	13.333
sick	4010	13.250
ecohealth	127	13.230
covaxin	122	13.148
ù	124	13.041
superspreader	123	13.038
msm	429	13.021
idiot	1238	12.959
buying	977	12.941
idk	231	12.921
rollout	399	12.862
pincode	122	12.832
shit	2230	12.785
measles	457	12.746
bullshit	574	12.722
infected	965	12.670
hoax	495	12.620
virologist	141	12.597
sinovac	117	12.518
comorbiditie	183	12.515
mongering	156	12.223
fuck	3600	12.208
brexit	1328	12.206
deadly	1851	11.957
anti-vaxer	110	11.903
š	126	11.869
symptomatic	329	11.788
tweet	2212	11.749
javid	139	11.735
ccp	316	11.733
reinfection	121	11.689
plandemic	107	11.610
जग	104	11.479
bbmp	119	11.476
qld	327	11.327
infection	4673	11.311
र_द	100	11.080
tiktok	182	11.079
unvax	100	11.076
boris	580	11.073
pox	177	11.037
selfish	676	10.946
mismanagement	245	10.944
pls	158	10.761
abbott	567	10.744
tory	618	10.670
tracing	228	10.617
bioweapon	112	10.604
petrol	786	10.541
deathsantis	94	10.475
firebreak	105	10.416
ðÿ3	93	10.375
stupidity	380	10.352
transmissible	120	10.269
covax	94	10.165
heartbreaking	285	10.158
modi	577	10.138
tyranny	449	10.125
vic	558	10.072
sunoo	90	10.021
smallpox	239	9.985
âš	90	9.970
kamala	173	9.946
breakthrough	947	9.923
coronaviru	104	9.880
yr	755	9.846
ahs	148	9.832
incompetence	294	9.831
spread	7446	9.805
ž	91	9.802
ur	543	9.795
abt	212	9.752
mu	576	9.752
restriction	3235	9.734
nhs	1591	9.699
qanda	87	9.678
death	19276	9.670
morrison	674	9.655
eviction	413	9.615
ट	89	9.560
long-covid	85	9.552
enyart	88	9.545
hosp	113	9.531
sars	186	9.467
tfg	97	9.396
omg	340	9.361
c-19	86	9.340
sajid	110	9.335
hospital	11326	9.332
fatality	504	9.292
pneumonia	420	9.258
doh	170	9.248
covid-positive	84	9.243
वस	82	9.210
tbh	155	9.161
crore	647	9.160
mump	98	9.073
cuz	305	9.072
die	16679	9.058
texans	295	9.055
clot	370	9.022
masker	85	8.984
bolsonaro	136	8.967
super-spreader	80	8.854
neet	110	8.853
flatten	485	8.852
jobkeeper	86	8.837
pandemic-related	85	8.773
swab	213	8.760
aà	77	8.754
nipah	85	8.704
ë	80	8.704
deworming	92	8.700
crowdfund	83	8.696
mishandle	143	8.673
kainkariyam	76	8.661
balaji187-1	76	8.661
okhdfcbank	76	8.661
wk	161	8.650
vacc	79	8.647
curfew	227	8.643
hochul	79	8.599
stfu	88	8.571
confirmed	128	8.566
inoculate	154	8.558
mask-wearing	83	8.553
wear	9494	8.553
nah	223	8.546
dumbass	106	8.537
bro	351	8.525
dems	266	8.515
aï	75	8.497
jimin	84	8.475
downplay	230	8.459
