Item	Frequency	Score
coronavirus	24658	47.903
covid-19	18145	30.973
pandemic	15827	29.379
lockdown	12678	26.896
ðÿ	6746	15.486
trump	9852	14.063
covid	6116	13.548
virus	7554	13.475
corona	5793	13.127
deaths	5712	10.579
distancing	4515	10.267
china	8804	9.287
stay	7557	8.136
covid19	2799	6.986
cases	6747	6.479
crisis	3855	5.887
outbreak	2429	5.601
masks	2168	5.213
â	2295	5.151
govt	1889	4.891
spread	3034	4.773
wuhan	1731	4.661
testing	3290	4.574
workers	3607	4.455
americans	2720	4.413
fight	2985	4.085
tested	2019	3.942
via	3689	3.848
doctors	1825	3.725
vaccine	1539	3.723
positive	2889	3.691
home	8945	3.659
fauci	1216	3.600
ppe	1234	3.590
safe	2748	3.587
amid	1388	3.545
quarantine	1251	3.544
patients	3237	3.442
died	2784	3.440
social	5589	3.433
cdc	1229	3.426
please	4568	3.410
flu	1273	3.399
chinese	2421	3.396
lives	2895	3.282
à	1101	3.273
hospital	2516	3.260
response	3014	3.256
ï	1076	3.241
breaking	1490	3.239
president	4343	3.215
thank	2407	3.204
hospitals	1400	3.203
tests	1758	3.139
die	1710	3.111
death	3481	3.095
mask	1225	3.091
nhs	1191	3.078
people	15534	3.033
during	8682	2.995
infected	1104	2.992
relief	1484	2.984
news	3872	2.979
india	2360	2.944
today	4510	2.938
health	6305	2.924
toll	1041	2.903
rt	947	2.863
confirmed	1382	2.829
why	5429	2.824
weeks	2398	2.815
stop	2540	2.747
economy	1907	2.744
briefing	895	2.730
dying	1036	2.708
everyone	2596	2.685
fake	992	2.674
u	1255	2.651
sick	1121	2.644
fuck	917	2.642
uk	2347	2.634
spreading	912	2.624
country	3786	2.613
us	10397	2.611
ventilators	756	2.607
stay-at-home	756	2.602
hydroxychloroquine	738	2.580
nurses	919	2.569
protect	1601	2.562
watch	1921	2.560
democrats	1020	2.551
ca	3270	2.531
biden	792	2.522
lock	972	2.509
w	1249	2.490
healthcare	1187	2.490
april	2551	2.454
tweet	743	2.426
shit	843	2.426
says	3770	2.418
epidemic	739	2.403
retweet	652	2.393
medical	2512	2.383
now	10242	2.354
fighting	1149	2.352
recovered	794	2.347
let	3177	2.317
reopen	641	2.303
gates	787	2.293
pelosi	622	2.282
millions	992	2.279
blame	806	2.277
america	1970	2.274
frontline	625	2.270
donald	830	2.268
doing	2690	2.267
emergency	1226	2.263
governor	1020	2.263
due	2943	2.260
ppl	605	2.259
daily	1705	2.250
media	2642	2.245
boris	621	2.239
deadly	708	2.225
care	3440	2.217
gov	588	2.215
government	4246	2.204
orders	1026	2.201
pm	1404	2.195
cuomo	574	2.195
governors	623	2.194
communist	729	2.173
fucking	661	2.156
cure	694	2.153
test	2115	2.141
symptoms	938	2.135
nigeria	671	2.130
nyc	613	2.128
global	2264	2.128
help	5293	2.118
save	1435	2.105
curve	669	2.090
donate	599	2.084
shut	758	2.076
n95	500	2.067
thousands	1081	2.062
hoax	516	2.057
essential	1124	2.053
nation	1097	2.042
total	1989	2.039
restrictions	715	2.033
ji	500	2.030
kits	578	2.028
citizens	978	2.028
immunity	544	2.010
experts	956	2.010
lab	797	2.007
infection	717	2.007
doctor	1006	2.003
measures	1050	1.999
vulnerable	684	1.991
we	27318	1.990
yesterday	832	1.983
wo	1322	1.974
easter	564	1.972
staying	649	1.967
going	4065	1.965
italy	780	1.965
pls	464	1.965
icu	468	1.964
gop	527	1.963
follow	1416	1.962
cnn	521	1.956
supplies	736	1.947
modi	478	1.946
million	2407	1.940
officials	1055	1.939
update	1078	1.939
need	5625	1.938
businesses	1115	1.937
worst	765	1.936
join	1205	1.927
gonna	603	1.926
lied	469	1.918
against	4101	1.912
kill	859	1.911
keep	2718	1.907
infections	545	1.902
numbers	1304	1.899
propaganda	520	1.893
dems	438	1.891
stupid	600	1.887
disease	1270	1.883
our	13124	1.881
hope	1701	1.876
thread	717	1.874
how	9295	1.873
isolation	515	1.871
homes	947	1.871
listen	803	1.870
ban	605	1.868
twitter	688	1.863
saying	1311	1.857
anyone	1584	1.853
minister	1214	1.850
lagos	417	1.844
worse	797	1.841
stimulus	454	1.840
briefings	405	1.840
countries	1617	1.837
protective	522	1.836
handling	647	1.836
tomorrow	631	1.828
dear	650	1.825
days	2840	1.819
reported	1316	1.818
dies	483	1.814
reopening	400	1.812
video	1953	1.812
world	5537	1.811
dangerous	726	1.801
ccp	383	1.794
police	1691	1.794
sir	746	1.791
risk	1633	1.788
fox	604	1.786
ventilator	371	1.780
delhi	505	1.777
dead	1054	1.776
ny	543	1.775
do	14335	1.774
dr	728	1.774
threat	721	1.773
vote	918	1.771
who	13715	1.770
racist	444	1.768
muslims	531	1.765
warned	494	1.758
latest	1144	1.757
democrat	444	1.753
ð	352	1.752
go	4312	1.752
calling	788	1.749
lying	516	1.745
telling	671	1.745
guidelines	660	1.744
face	1744	1.741
here	5452	1.740
till	593	1.740
s	1704	1.734
helping	844	1.734
live	2086	1.729
money	2198	1.726
wearing	604	1.725
asking	733	1.723
lies	649	1.723
nursing	576	1.715
states	2664	1.713
seriously	632	1.712
bill	1281	1.711
families	1096	1.711
pray	482	1.710
donated	433	1.701
lockdowns	330	1.698
trying	1478	1.695
obama	666	1.694
nurse	492	1.692
panic	409	1.689
this	36566	1.688
protest	496	1.685
birx	319	1.685
week	2216	1.680
folks	557	1.678
happening	577	1.676
thanks	1382	1.676
lie	537	1.676
impeachment	348	1.674
hate	575	1.672
sad	512	1.671
solidarity	391	1.670
