Item	Frequency	Score
social distancing	8877	7.701
new case	3861	3.915
covid-19 case	3703	3.795
coronavirus case	3594	3.713
public health	2730	3.061
face mask	2691	3.031
covid-19 pandemic	2626	2.982
coronavirus pandemic	2610	2.970
covid case	2311	2.745
corona virus	2240	2.691
global pandemic	2131	2.609
wearing mask	1711	2.292
united states	1654	2.249
covid death	1583	2.195
social distance	1503	2.135
many people	1457	2.100
nursing home	1438	2.086
death toll	1372	2.036
white house	1330	2.004
middle of a pandemic	1325	2.000
death rate	1315	1.993
new coronavirus	1259	1.950
health care	1236	1.933
first time	1222	1.922
covid patient	1196	1.903
president trump	1164	1.879
donald trump	1156	1.873
coronavirus death	1142	1.862
trump administration	1124	1.848
covid test	1109	1.837
covid-19 vaccine	1097	1.828
other country	1096	1.827
last week	1078	1.814
covid-19 death	1031	1.778
mental health	1024	1.773
coronavirus vaccine	1014	1.765
active case	1007	1.760
covid-19 patient	1000	1.755
care home	983	1.742
positive case	982	1.741
new york	972	1.734
face covering	938	1.708
second wave	907	1.685
young people	890	1.672
china virus	875	1.661
stay home	858	1.648
loved one	830	1.627
new coronavirus case	808	1.610
confirmed case	805	1.608
coronavirus outbreak	799	1.603
covid-19 test	797	1.602
social medium	791	1.597
test result	789	1.596
small business	765	1.577
herd immunity	753	1.568
pandemic situation	744	1.562
health official	720	1.544
good news	702	1.530
covid-19 crisis	701	1.529
boris johnson	683	1.516
next week	680	1.513
total number	665	1.502
family member	663	1.500
mask mandate	646	1.488
damn mask	637	1.481
other people	628	1.474
new death	623	1.470
single day	613	1.463
coronavirus crisis	608	1.459
final year	604	1.456
covid-19 testing	599	1.452
few month	586	1.442
american people	585	1.442
health expert	584	1.441
herman cain	580	1.438
fucking mask	570	1.430
mask in public	568	1.429
healthcare worker	565	1.427
total case	564	1.426
pandemic response	560	1.423
conspiracy theory	557	1.420
last night	554	1.418
covid-19 outbreak	552	1.417
infectious disease	549	1.414
federal government	541	1.408
few day	534	1.403
covid-19 infection	528	1.399
contact tracing	516	1.390
south africa	514	1.388
coronavirus infection	513	1.387
unemployment benefit	504	1.380
clinical trial	502	1.379
mortality rate	502	1.379
last year	501	1.378
few week	497	1.375
covid crisis	494	1.373
infection rate	494	1.373
hong kong	493	1.372
immune system	479	1.362
essential worker	477	1.360
number of cases	475	1.359
coronavirus relief	469	1.354
common sense	465	1.351
lot of people	464	1.350
positive test	464	1.350
joe biden	463	1.350
coronavirus test	454	1.343
case of coronavirus	448	1.338
human right	444	1.335
next year	443	1.334
reopening school	439	1.331
press conference	438	1.331
bbc news	438	1.331
coronavirus response	429	1.324
n95 mask	429	1.324
health worker	427	1.322
covid vaccine	426	1.322
covid testing	426	1.322
task force	426	1.322
right thing	425	1.321
positivity rate	424	1.320
relief bill	422	1.319
speedy recovery	422	1.319
prime minister	421	1.318
corona case	419	1.316
care worker	415	1.313
new zealand	414	1.313
high risk	411	1.310
cases today	409	1.309
same time	407	1.307
long term	403	1.304
health crisis	403	1.304
covid response	402	1.303
new study	401	1.303
other state	401	1.303
novel coronavirus	399	1.301
fake news	399	1.301
wear mask	398	1.300
mask wear	395	1.298
public school	395	1.298
icu bed	393	1.297
health insurance	392	1.296
covid pandemic	391	1.295
high school	390	1.294
deadly pandemic	386	1.291
coronavirus patient	384	1.290
south korea	384	1.290
chinese virus	383	1.289
front line	378	1.285
cdc guideline	378	1.285
recovery rate	376	1.284
covid party	376	1.284
face cover	376	1.284
number of people	371	1.280
ten of thousands	368	1.278
long time	368	1.278
only thing	365	1.276
public transport	360	1.272
good morning	355	1.268
climate change	355	1.268
black people	351	1.265
coronavirus testing	351	1.265
only way	350	1.264
number of deaths	348	1.263
economic recovery	344	1.260
contact trace	343	1.259
economic crisis	342	1.258
last month	339	1.256
covid relief	337	1.254
bill gates	333	1.251
cases surge	333	1.251
year student	333	1.251
covid number	331	1.250
fox news	329	1.248
physical distancing	327	1.247
coronavirus update	319	1.241
excess death	308	1.233
grocery store	305	1.230
covid-19 response	305	1.230
covid situation	304	1.229
testing site	304	1.229
health system	302	1.228
blood component	302	1.228
mandatory mask	301	1.227
world health organization	299	1.226
hundred of thousands	296	1.223
trump admin	295	1.223
hot spot	293	1.221
public space	291	1.220
health issue	290	1.219
live update	290	1.219
good thing	290	1.219
rest of the world	288	1.217
thousand of people	288	1.217
breaking news	288	1.217
same thing	284	1.214
uk government	284	1.214
covid-19 relief	283	1.214
good job	282	1.213
international student	280	1.211
total death	279	1.211
white people	279	1.211
hand sanitizer	278	1.210
fatality rate	277	1.209
hard work	277	1.209
final year student	276	1.208
spread of coronavirus	275	1.208
trump virus	274	1.207
russian bounty	274	1.207
covid-19 lockdown	273	1.206
country in the world	273	1.206
great job	271	1.205
immune response	270	1.204
covid19 case	270	1.204
midst of a pandemic	270	1.204
antibody test	268	1.202
medical expert	268	1.202
people die	267	1.202
public health expert	266	1.201
next month	266	1.201
disney world	266	1.201
online class	265	1.200
coronavirus lockdown	264	1.199
supreme court	262	1.198
public place	261	1.197
cloth mask	259	1.196
safety measure	259	1.196
whole world	258	1.195
local government	257	1.194
spread of the virus	255	1.192
relief package	255	1.192
health department	254	1.192
opening school	254	1.192
coronavirus briefing	253	1.191
health care worker	253	1.191
covid outbreak	252	1.190
healthcare system	251	1.189
new york times	251	1.189
good luck	251	1.189
daily case	250	1.189
covid-19 update	249	1.188
distancing rule	248	1.187
new infection	247	1.186
executive order	247	1.186
same people	246	1.186
million of people	246	1.186
child care	246	1.186
vaccine trial	245	1.185
many time	245	1.185
lockdown period	244	1.184
covid infection	244	1.184
school district	244	1.184
staying home	244	1.184
health minister	243	1.183
job loss	241	1.182
corona crisis	240	1.181
human trial	239	1.180
deadly virus	239	1.180
new record	238	1.180
difficult time	238	1.180
social distancing rule	236	1.178
new case of coronavirus	236	1.178
lockdown rule	234	1.177
killing people	231	1.174
distancing measure	231	1.174
state government	231	1.174
community transmission	231	1.174
private school	231	1.174
case count	230	1.174
swine flu	229	1.173
side effect	229	1.173
corona pandemic	228	1.172
trump supporter	228	1.172
last time	227	1.171
saving life	227	1.171
record number	226	1.171
supply chain	226	1.171
case number	226	1.171
lockdown measure	225	1.170
lockdown restriction	224	1.169
aged care	223	1.168
covid19 pandemic	223	1.168
coronavirus surge	223	1.168
good idea	222	1.168
american soldier	222	1.168
human life	221	1.167
corona warrior	221	1.167
death certificate	221	1.167
school year	221	1.167
matt hancock	220	1.166
great news	220	1.166
police brutality	219	1.165
wearing face	217	1.164
common cold	216	1.163
staff member	216	1.163
big deal	215	1.162
hospital bed	215	1.162
close contact	215	1.162
private hospital	215	1.162
related death	214	1.162
conducting exam	214	1.162
death count	213	1.161
covid symptom	213	1.161
trump rally	213	1.161
medical student	213	1.161
relief fund	212	1.160
american life	211	1.159
dr fauci	211	1.159
senate republicans	211	1.159
frontline worker	210	1.159
past week	209	1.158
positive patient	207	1.156
pandemic time	206	1.156
stay-at-home order	206	1.156
flu season	205	1.155
social distancing measure	205	1.155
human being	205	1.155
covid time	204	1.154
covid-19 virus	204	1.154
intensive care	204	1.154
happy birthday	204	1.154
first place	203	1.153
face shield	201	1.152
black lives matter	201	1.152
spanish flu	200	1.151
bad news	200	1.151
day in a row	199	1.150
first day	198	1.149
positive result	197	1.149
cdc director	197	1.149
covid-19 situation	195	1.147
wash hand	195	1.147
care system	194	1.146
pm modi	194	1.146
police officer	194	1.146
covid positive	194	1.146
coronavirus aid	193	1.146
lives matter	193	1.146
surgical mask	193	1.146
test kit	192	1.145
mask order	192	1.145
social care	192	1.145
covid-19 datum	191	1.144
covid datum	191	1.144
business owner	190	1.143
medical professional	190	1.143
entire world	190	1.143
betsy devos	190	1.143
coronavirus task force	190	1.143
trump campaign	190	1.143
good time	190	1.143
covid virus	188	1.142
other thing	188	1.142
health condition	188	1.142
local lockdown	188	1.142
disease control	188	1.142
black life	187	1.141
virus case	186	1.140
doing nothing	185	1.140
washington post	185	1.140
public health crisis	185	1.140
covid-19 spread	185	1.140
new report	185	1.140
covid-19 treatment	183	1.138
post lockdown	183	1.138
new york city	182	1.137
conspiracy theorist	182	1.137
home order	182	1.137
distancing guideline	180	1.136
next time	180	1.136
first wave	180	1.136
cause of death	179	1.135
many life	179	1.135
reopening plan	178	1.134
poor people	178	1.134
current situation	178	1.134
wuhan virus	178	1.134
total number of cases	176	1.133
corona patient	176	1.133
year exam	176	1.133
stock market	175	1.132
same day	175	1.132
heart attack	174	1.131
same way	173	1.131
coronavirus task	173	1.131
care facility	172	1.130
number of coronavirus	171	1.129
coronavirus spread	171	1.129
daily record	171	1.129
social distancing guideline	171	1.129
big pharma	170	1.128
students life	170	1.128
new normal	170	1.128
health ministry	170	1.128
community spread	170	1.128
stimulus check	169	1.128
complete lockdown	169	1.128
taking care	168	1.127
spread of the coronavirus	167	1.126
coronavirus relief bill	167	1.126
covid-19 symptom	167	1.126
medical care	167	1.126
hard time	167	1.126
final year exam	166	1.125
practicing social distancing	166	1.125
practice social distancing	165	1.125
compartment exam	165	1.125
start of the pandemic	165	1.125
public housing	164	1.124
nhs staff	163	1.123
public health official	162	1.122
president donald trump	162	1.122
new way	162	1.122
health service	162	1.122
economic impact	162	1.122
lack of leadership	162	1.122
cases increase	161	1.122
great work	161	1.122
systemic racism	160	1.121
whole pandemic	160	1.121
travel restriction	160	1.121
age group	160	1.121
post covid	160	1.121
protective equipment	160	1.121
vaccine candidate	159	1.120
recovered patient	159	1.120
other day	159	1.120
vaccine research	159	1.120
local authority	159	1.120
tax cut	158	1.119
middle class	158	1.119
coronavirus datum	158	1.119
many other	158	1.119
deaths today	158	1.119
new jersey	157	1.119
covid-19 restriction	157	1.119
migrant worker	157	1.119
full story	157	1.119
kimberly guilfoyle	157	1.119
surge in coronavirus	157	1.119
election day	156	1.118
little bit	156	1.118
pandemic go	156	1.118
fucking pandemic	156	1.118
wearing face mask	155	1.117
thousand of lives	154	1.116
black man	154	1.116
pay rise	154	1.116
health care system	153	1.115
daily death	153	1.115
vulnerable people	152	1.115
disabled people	151	1.114
mitch mcconnell	151	1.114
unemployment rate	151	1.114
covid lockdown	150	1.113
stay safe	150	1.113
press briefing	150	1.113
pandemic hit	150	1.113
coronavirus death toll	150	1.113
covid-19 recovery	150	1.113
telling people	149	1.112
containment zone	149	1.112
republican party	149	1.112
daily coronavirus	149	1.112
social security	149	1.112
elected official	148	1.112
many case	148	1.112
large number	148	1.112
medical staff	148	1.112
roger stone	148	1.112
new yorkers	148	1.112
red zone	148	1.112
middle of a global pandemic	147	1.111
vast majority	147	1.111
medical condition	147	1.111
current pandemic	146	1.110
death panel	146	1.110
school reopen	146	1.110
testing kit	145	1.109
money with social media	145	1.109
many country	145	1.109
global health	145	1.109
many state	145	1.109
plasma donor	145	1.109
pre-existing condition	145	1.109
tough time	145	1.109
los angeles	144	1.109
airborne transmission	144	1.109
cases rise	144	1.109
red state	143	1.108
healthy people	143	1.108
