Item	Frequency	Score
covid vaccine	4722	450.176
covid-19 vaccine	6127	428.048
covid relief	3376	334.811
covid death	2118	207.628
covid-19 vaccination	1342	132.907
covid test	1362	131.081
relief bill	1386	130.286
covid case	1295	118.793
coronavirus vaccine	1226	107.074
global pandemic	1559	102.060
covid relief bill	840	85.818
vaccine rollout	848	85.805
covid vaccination	823	83.933
president biden	812	81.750
vaccine dose	840	79.536
relief package	881	78.149
social distancing	2827	78.093
middle of a pandemic	767	76.173
covid-19 case	1343	71.586
covid patient	699	67.340
new variant	755	64.538
covid-19 relief	658	62.338
covid restriction	644	60.908
first dose	668	54.359
new case	1646	54.317
stay home	588	53.837
corona virus	639	53.837
covid-19 death	588	52.877
covid pandemic	544	50.086
biden administration	534	48.307
long covid	456	46.849
coronavirus variant	441	45.672
wearing mask	578	43.530
matt hancock	440	43.324
vaccination site	423	43.133
stimulus check	449	43.011
herd immunity	506	42.442
active case	552	42.297
vaccine distribution	423	42.055
covid response	407	41.208
covid-19 test	503	41.069
covid jab	386	40.073
social distance	565	39.961
second dose	438	39.449
pandemic response	422	39.345
boris johnson	675	38.036
essential worker	444	37.910
covid-19 variant	364	37.872
new death	421	37.600
covid variant	359	37.378
china virus	362	37.114
covid bill	354	36.829
covid relief package	353	36.634
vaccine passport	352	36.603
american rescue	354	36.554
ùšø3 ø	350	36.468
hotel quarantine	361	36.369
rescue plan	395	36.191
covid-19 pandemic	1841	36.080
first lockdown	355	35.630
covid lockdown	349	35.346
covid protocol	343	35.047
coronavirus case	514	34.942
coronavirus relief	362	34.880
coronavirus pandemic	945	34.684
american rescue plan	327	34.135
covid testing	336	33.831
ùˆùƒ ø	320	33.428
mask mandate	355	33.253
healthcare worker	543	31.498
covid crisis	323	30.945
covid contract	294	30.781
nursing home	1736	30.450
deadly pandemic	296	30.136
coronavirus death	297	28.875
lockdown restriction	308	28.837
start of the pandemic	301	28.775
emergency use	332	28.641
n95 mask	302	28.617
relief plan	279	28.454
death rate	695	28.401
vaccine appointment	269	28.201
new coronavirus	348	28.083
covid19 vaccine	268	28.075
covid infection	269	27.506
joe biden	581	27.377
pfizer vaccine	265	27.013
