Item	Frequency	Score
coronavirus	2534	119.226
wuhan	1174	62.014
china	1887	46.772
outbreak	815	39.526
virus	736	31.073
confirmed	443	17.326
chinese	557	16.597
cases	554	12.608
infected	231	11.673
spread	305	10.824
china''s	208	10.268
breaking	226	9.939
corona	173	9.864
flights	199	9.757
epidemic	180	9.725
deadly	171	8.823
masks	160	8.678
hospital	302	8.598
sars	143	8.424
hong	176	8.345
novel	220	7.996
cdc	135	7.627
kong	156	7.530
emergency	209	7.472
spreading	136	7.231
quarantine	121	7.080
mask	134	6.852
toll	123	6.702
flu	119	6.609
travel	230	6.321
deaths	125	6.040
health	544	5.955
hubei	88	5.602
symptoms	128	5.478
suspected	96	5.296
vaccine	93	5.096
confirms	83	5.024
ban	98	5.002
via	200	4.968
case	378	4.904
lockdown	78	4.862
philippines	86	4.860
province	105	4.839
mainland	80	4.810
medical	218	4.645
trump	120	4.641
spreads	73	4.603
citizens	114	4.576
infection	90	4.532
amid	76	4.451
patients	172	4.349
ncov	63	4.315
global	205	4.277
singapore	75	4.169
sick	83	4.164
pandemic	75	4.152
disease	137	4.146
hospitals	79	4.122
protect	116	4.099
korea	82	4.075
taiwan	66	4.040
quarantined	58	4.021
thailand	68	4.018
update	110	3.969
patient	112	3.949
panic	62	3.832
japan	94	3.779
people	792	3.766
malaysia	60	3.748
wash	65	3.725
govt	54	3.714
please	204	3.700
situation	123	3.697
tested	76	3.692
hk	52	3.651
bats	54	3.634
doctors	72	3.625
racist	57	3.619
stop	141	3.582
authorities	82	3.570
death	165	3.535
lab	71	3.505
news	189	3.499
wear	78	3.494
officials	92	3.468
shit	57	3.452
australia	103	3.380
declares	48	3.362
ppl	46	3.360
reported	115	3.350
declared	64	3.339
stay	115	3.329
border	73	3.326
dead	96	3.292
countries	132	3.263
ebola	45	3.260
jan	56	3.256
transmission	63	3.250
pneumonia	45	3.250
kobe	43	3.210
infections	50	3.182
updates	61	3.159
says	206	3.146
safe	96	3.144
doctor	74	3.102
infectious	45	3.095
n95	40	3.094
epicenter	40	3.074
flight	70	3.056
nationals	42	2.994
concern	66	2.976
ไวร	37	2.947
gov	38	2.936
r0	37	2.935
cities	72	2.920
contain	61	2.891
u	57	2.869
beijing	43	2.861
fears	43	2.843
due	156	2.843
hands	90	2.839
million	152	2.828
everyone	112	2.814
bat	40	2.790
evacuate	35	2.788
shut	48	2.785
threat	57	2.782
prevention	51	2.781
airport	61	2.762
racism	40	2.757
country	164	2.755
latest	84	2.754
government	221	2.750
rt	36	2.731
scientists	57	2.718
americans	61	2.715
measures	65	2.714
u.s.	144	2.685
airlines	39	2.679
rises	37	2.672
fucking	38	2.672
viruses	36	2.672
experts	58	2.667
die	57	2.662
respiratory	36	2.645
uk	96	2.638
crisis	60	2.636
diagnosed	38	2.634
worried	41	2.633
contagious	32	2.623
shanghai	35	2.612
xi	34	2.593
diseases	47	2.592
video	122	2.588
incubation	31	2.580
worse	53	2.572
risk	104	2.567
passengers	40	2.552
canada	75	2.533
us	411	2.532
pray	38	2.520
fake	37	2.517
donated	35	2.505
cough	31	2.502
public	220	2.500
fever	34	2.500
positive	73	2.479
now	441	2.477
media	120	2.460
january	97	2.452
doh	28	2.451
days	162	2.439
alert	36	2.432
avoid	64	2.431
eat	54	2.425
trump''s	33	2.424
vietnam	37	2.411
cure	34	2.411
live	126	2.407
serious	64	2.404
viral	31	2.395
filipinos	27	2.393
france	56	2.391
city	199	2.387
w	48	2.384
macau	27	2.382
surgical	33	2.379
retweet	26	2.361
scared	31	2.359
worldwide	43	2.355
snakes	28	2.352
dying	34	2.341
russia	48	2.341
reports	73	2.336
affected	47	2.333
ccp	26	2.331
prevent	57	2.326
why	179	2.323
borders	33	2.317
person-to-person	25	2.308
tourists	31	2.296
fuck	30	2.293
official	66	2.291
isolation	30	2.290
animals	53	2.273
ph	29	2.263
dangerous	42	2.259
died	68	2.256
warns	26	2.249
response	79	2.246
duterte	24	2.241
cancelled	28	2.236
supplies	37	2.223
illness	34	2.214
eating	40	2.208
ca	114	2.207
cancel	27	2.205
screening	32	2.199
thousands	48	2.188
cnn	26	2.186
outbreaks	24	2.183
thread	37	2.174
treat	39	2.169
india	66	2.169
taal	22	2.155
scary	26	2.154
jokes	25	2.150
traveled	27	2.146
workers	61	2.144
evacuated	23	2.139
total	86	2.136
watch	62	2.128
coughing	22	2.117
manila	23	2.116
tweet	24	2.115
nepal	24	2.106
confirm	29	2.099
communist	28	2.094
originated	24	2.090
eruption	22	2.090
happening	34	2.087
world	263	2.083
fear	46	2.082
announced	58	2.078
plane	33	2.071
lunar	23	2.069
impeachment	22	2.067
worry	33	2.066
locked	27	2.061
close	88	2.056
australian	45	2.055
info	37	2.055
residents	45	2.047
citizen	28	2.042
strain	25	2.036
excuse	25	2.024
travelers	23	2.021
suspend	21	2.018
killed	47	2.014
embassy	23	2.012
measles	20	1.999
frontline	20	1.989
beds	25	1.988
nigeria	24	1.974
face	83	1.968
bryant	20	1.966
worst	32	1.965
asians	19	1.961
airways	20	1.961
yourself	51	1.955
muslims	26	1.953
wo	53	1.948
fight	48	1.943
iran	31	1.940
plague	20	1.939
biological	28	1.938
suspends	18	1.937
temporarily	22	1.929
gates	24	1.929
huawei	19	1.927
temporary	29	1.926
chernobyl	18	1.923
advisory	26	1.922
asymptomatic	18	1.921
s	79	1.919
pls	18	1.916
protective	23	1.913
precautions	19	1.910
treating	23	1.910
investigation	36	1.910
coming	71	1.908
declare	21	1.906
na	20	1.904
joke	22	1.903
influenza	19	1.901
nobody	27	1.893
lazaro	17	1.892
follow	55	1.890
unprecedented	21	1.889
severe	30	1.885
millions	30	1.877
here	241	1.873
staff	77	1.868
carrie	18	1.867
rapidly	27	1.866
camps	22	1.865
y	29	1.864
n''t	646	1.863
germany	38	1.863
admitted	25	1.858
wearing	28	1.857
fighting	33	1.855
weeks	58	1.854
soup	20	1.844
from	1427	1.843
สโคโรนา	16	1.842
indonesia	21	1.841
earthquake	20	1.841
help	185	1.838
feb	20	1.835
cruise	23	1.835
epicentre	16	1.835
facility	36	1.827
sanitizer	16	1.827
medics	16	1.825
woman	54	1.821
liang	16	1.820
trade	58	1.819
how	368	1.819
closes	18	1.818
globally	20	1.818
saying	52	1.818
chicago	33	1.812
hundreds	31	1.808
risking	16	1.804
volcano	17	1.800
just	384	1.795
save	47	1.791
wudong	15	1.789
lying	22	1.786
sa	18	1.783
weibo	15	1.783
twitter	26	1.780
hiding	19	1.779
sneeze	15	1.777
nurse	22	1.775
bio	17	1.774
restrictions	23	1.772
healthcare	29	1.772
beijing''s	15	1.771
has	830	1.767
gonna	21	1.766
checked	22	1.766
wild	32	1.766
preparedness	16	1.764
suspending	15	1.764
vaccines	17	1.757
evacuation	16	1.755
lam	15	1.755
reminder	18	1.754
misinformation	15	1.747
vs	21	1.743
uae	16	1.742
deal	57	1.738
virus-hit	14	1.737
wuhan''s	14	1.736
bc	21	1.736
human-to-human	14	1.735
rats	17	1.734
closed	37	1.732
jared	15	1.731
nurses	19	1.727
wow	20	1.727
immune	20	1.726
wait	36	1.722
cebu	14	1.721
seafood	16	1.721
jinping	14	1.720
arrived	30	1.715
detected	19	1.713
harvard	19	1.712
prepared	32	1.708
hygiene	16	1.705
truth	40	1.699
tests	30	1.695
suits	17	1.693
already	90	1.693
grave	18	1.693
australians	15	1.687
floods	15	1.687
person	83	1.684
fatalities	14	1.684
travelling	18	1.684
ill	20	1.683
concerned	30	1.683
numbers	45	1.682
international	103	1.682
coronaviruses	13	1.681
lieber	13	1.680
suspended	18	1.679
bad	58	1.674
banned	17	1.673
allegedly	17	1.670
contact	66	1.669
arriving	17	1.669
trapped	16	1.669
contagion	13	1.668
trying	59	1.667
accelerating	14	1.666
meanwhile	24	1.666
wilbur	13	1.664
postponed	14	1.663
halt	15	1.663
outside	60	1.663
warned	18	1.660
who	524	1.660
airports	15	1.660
imagine	27	1.658
passenger	19	1.655
strand	14	1.654
xinjiang	13	1.653
about	539	1.652
literally	21	1.651
toronto	21	1.650
africa	34	1.648
showing	33	1.647
scare	14	1.643
streets	24	1.642
reuters	15	1.640
thank	41	1.639
travellers	14	1.637
conspiracy	16	1.635
bans	13	1.631
ighalo	12	1.631
ww3	12	1.630
announces	15	1.629
climbs	13	1.629
south	86	1.627
kill	27	1.626
safety	53	1.626
bushfires	12	1.622
emerging	21	1.620
asking	27	1.620
presumptive	12	1.619
uyghur	12	1.617
know	190	1.612
carriers	15	1.612
risen	14	1.611
guangdong	12	1.611
yesterday	24	1.610
deserve	16	1.609
epidemics	12	1.609
leaked	13	1.607
president	79	1.605
send	38	1.604
humans	24	1.603
airborne	13	1.601
asian	21	1.601
closing	20	1.601
scientist	17	1.600
markets	30	1.597
monitoring	26	1.595
travelled	14	1.595
flew	15	1.595
protests	16	1.595
feb.	15	1.594
sent	45	1.594
victims	22	1.594
collapsing	12	1.593
minister	40	1.592
california	40	1.591
population	46	1.591
control	97	1.591
admin	14	1.590
omg	12	1.588
continues	31	1.584
linked	22	1.582
flying	22	1.582
man	99	1.581
new	471	1.579
rumours	12	1.579
lives	47	1.579
ใหม	11	1.579
นธ	11	1.579
do	518	1.576
crash	18	1.574
let	82	1.574
mers	11	1.573
stranded	12	1.573
briefing	13	1.573
hazmat	11	1.572
bodies	24	1.572
pathogens	12	1.572
evacuating	11	1.571
expert	25	1.570
far	83	1.569
evacuees	11	1.569
organization	43	1.567
bolton	12	1.567
wanna	13	1.567
yet	83	1.567
seriously	22	1.567
currently	54	1.566
warfare	14	1.565
patent	18	1.565
knows	29	1.564
dont	18	1.564
locust	11	1.562
united	83	1.562
today	89	1.562
ang	11	1.561
declaration	16	1.561
negative	28	1.560
hit	42	1.559
ross	15	1.557
fatality	11	1.557
predicted	15	1.553
allah	14	1.552
philippine	12	1.552
started	66	1.551
anyone	51	1.551
washing	14	1.549
postpone	11	1.548
monitored	13	1.548
infect	11	1.545
lol	16	1.544
jan.	14	1.541
urgent	14	1.540
beer	19	1.538
kills	13	1.536
blame	16	1.535
ukraine	15	1.534
let''s	14	1.527
blocked	14	1.527
สโคโรน	10	1.526
usa	27	1.526
lassa	10	1.524
biden	12	1.523
entering	18	1.522
killer	14	1.520
remember	44	1.520
fires	14	1.519
regions	22	1.515
kushner	10	1.514
market	87	1.513
super	25	1.511
rmb	10	1.510
cured	11	1.510
shows	53	1.508
italy	20	1.507
abt	10	1.507
zero	20	1.507
according	76	1.504
symptom	11	1.503
economy	34	1.501
closely	21	1.501
still	158	1.500
dies	13	1.499
trudeau	10	1.498
heartbreaking	10	1.497
treated	22	1.496
properly	22	1.495
shortage	12	1.495
getting	65	1.494
sending	18	1.492
pathogen	10	1.492
asia	22	1.491
volcanic	11	1.490
hiv	16	1.489
all	645	1.488
snake	12	1.485
transmitted	13	1.485
ontario	16	1.485
waiting	25	1.484
mortality	13	1.481
protecting	15	1.481
pilots	12	1.480
salute	10	1.480
psa	10	1.478
t	31	1.477
stuck	16	1.477
filipino	10	1.475
combat	18	1.474
footage	13	1.474
identified	26	1.474
isolated	14	1.474
thai	12	1.473
shocking	11	1.472
anti-chinese	9	1.472
delta	13	1.471
tomorrow	17	1.470
biggest	24	1.469
detention	12	1.468
videos	20	1.468
arrested	17	1.468
unverified	9	1.467
awareness	21	1.467
alarming	10	1.466
eu	21	1.466
voa	9	1.466
pakistan	16	1.465
originating	10	1.465
visitors	22	1.465
canadians	11	1.464
visa	13	1.464
sneezing	9	1.463
hopkins	11	1.462
states	90	1.461
censorship	10	1.459
afp	10	1.458
earthquakes	10	1.456
crowded	11	1.456
leave	44	1.455
nose	15	1.455
foreign	35	1.454
investigate	15	1.454
asu	9	1.454
opioid	10	1.454
ship	25	1.452
least	76	1.451
precaution	9	1.450
eruptions	9	1.448
guangzhou	9	1.447
folks	17	1.447
wtf	9	1.446
preventing	13	1.446
morning	39	1.446
happens	23	1.445
tf	9	1.445
advice	29	1.444
potential	47	1.443
incompetence	9	1.443
freaking	9	1.443
hope	49	1.442
week	75	1.442
sorry	20	1.442
believe	56	1.442
bbc	15	1.441
hhs	9	1.441
specialized	13	1.440
flood	14	1.440
dept	9	1.439
christmas	25	1.438
discharged	10	1.438
trending	9	1.438
overwhelmed	10	1.434
healthy	26	1.434
ka	9	1.433
officially	15	1.433
worrying	10	1.432
bro	9	1.432
praying	10	1.430
telling	19	1.429
survive	15	1.429
concentration	15	1.427
meat	17	1.427
got	88	1.427
jakarta	9	1.426
predict	12	1.426
contracted	10	1.426
restrict	10	1.425
rumors	10	1.425
korean	14	1.424
malaysian	9	1.424
dept.	9	1.423
respond	18	1.423
warn	10	1.422
researchers	24	1.421
disgusting	9	1.421
aandm	8	1.421
headline	10	1.421
jiayou	8	1.421
over	268	1.421
pheic	8	1.421
outbreak''s	8	1.421
