Item	Frequency	Score
covid	15481	2207.826
ðÿ	1120	813.064
unvaccinated	1031	607.514
vaccinate	3040	595.232
ivermectin	486	313.560
vax	452	266.067
fauci	434	243.191
vaxxed	298	226.298
pandemic	5451	201.086
lockdown	1644	190.131
covid19	345	189.748
vaccine	5733	179.537
covid-19	5338	136.290
vaccination	1493	124.037
jab	549	123.644
desantis	224	118.750
pfizer	429	117.178
icu	460	113.725
anti-vaxxer	144	102.284
unvaxxed	126	98.069
wuhan	285	97.173
cdc	940	92.248
moderna	151	88.104
anti-vax	116	85.791
corona	350	76.123
biden	913	75.946
rogan	139	75.717
booster	579	71.920
र	117	70.572
hospitalization	333	66.290
enhypen	82	64.053
vaxed	82	64.041
sars-cov-2	147	63.365
mask	2537	63.193
vaxx	78	61.018
govt	346	58.315
ppl	196	53.120
misinformation	234	52.833
hospitalize	248	51.477
retweet	101	50.192
coronavirus	880	50.084
myocarditis	71	48.612
icus	70	47.022
anti-vaccine	66	45.389
anti-mask	59	45.362
immunity	536	44.244
âtm	57	43.908
kenney	107	43.830
ï	176	42.869
jcvi	56	42.558
jungwon	54	42.416
anti-lockdown	54	41.747
mandate	1187	41.327
dewormer	55	41.324
breaking	267	40.934
gov	163	39.084
pre-pandemic	57	38.948
ni-ki	48	37.982
n95	65	37.272
nicki	83	37.233
minaj	69	36.869
berejiklian	52	36.735
post-pandemic	53	36.234
sunghoon	45	35.443
flu	492	34.616
quarantine	278	34.573
passport	553	34.166
bts	89	33.998
post-covid	49	33.536
distancing	190	33.205
regeneron	46	32.418
covid-related	44	31.161
antivaxxer	39	30.759
monoclonal	86	30.470
heeseung	38	30.260
ðÿtm	38	30.029
floridian	62	29.725
hospitalisation	54	29.223
ðÿš	36	28.734
disinformation	96	28.521
maskless	37	28.452
pre-covid	39	27.610
âœ	35	27.449
coronaviruse	40	27.381
unvaxed	34	27.170
non-covid	35	27.100
ivm	36	26.724
newsom	67	26.614
rt	242	26.158
virology	53	26.148
anti-vaxx	33	26.138
ventilator	88	25.972
जग	32	25.658
anti-masker	32	25.489
outbreak	517	25.374
hesitancy	41	24.527
pfizer-biontech	31	24.512
vaers	33	24.497
immunocompromised	40	24.420
mrna	114	24.382
र_द	30	24.126
virus	1171	24.126
covid-free	30	23.809
hospitalise	46	23.543
trudeau	95	23.369
psaki	31	23.327
âž	29	23.281
biontech	32	23.227
walensky	29	23.166
ucp	36	22.840
lmao	46	22.609
à	111	22.533
albertan	34	22.446
ट	29	22.392
gladys	65	22.326
anti-science	34	22.132
polio	88	21.804
loomer	28	21.473
hcw	29	21.337
remdesivir	30	21.223
oðÿ	26	21.029
ecohealth	27	20.910
antivax	26	20.770
antibody	303	20.759
yall	38	20.727
preventable	74	20.653
epidemiologist	48	20.625
positivity	67	20.624
variant	511	20.523
pro-covid	25	20.269
icymi	27	20.229
वस	25	20.150
maga	35	19.949
daszak	25	19.911
delta	416	19.910
pcr	109	19.777
unmask	53	19.723
gain-of-function	26	19.609
hydroxychloroquine	30	19.576
usafact	24	19.494
whitty	28	19.442
nsw	352	19.435
vaxxer	24	19.408
sunoo	24	19.401
hgv	33	19.364
asymptomatic	57	19.120
candace	40	19.005
ज	25	18.747
gqp	23	18.694
eua	27	18.643
presser	33	18.525
albertans	27	18.439
य_ब	22	17.959
covidiot	22	17.882
infect	245	17.869
cases	44	17.614
panic	303	17.454
virologist	26	17.424
gop	227	17.410
ji	73	17.363
fda	319	17.346
jandj	21	17.180
measles	81	17.180
covishield	21	17.106
denier	49	17.013
astrazeneca	36	16.927
ष	22	16.926
frontline	99	16.767
gaslighting	23	16.759
spreader	37	16.682
deathsantis	20	16.416
qanon	23	16.196
intubate	23	16.100
म	23	16.088
lnp	27	16.064
dose	604	16.039
superspreader	20	15.975
epidemic	208	15.930
deworming	23	15.860
pls	31	15.827
mump	23	15.621
œ	21	15.541
anti-covid	19	15.509
jimin	21	15.387
politicize	32	15.378
alberta	230	15.332
sept	119	15.318
merch	28	15.174
c19	21	15.145
rsv	29	14.988
namo	21	14.916
š	21	14.890
abt	43	14.886
wolski	19	14.878
ðÿ1	18	14.869
shortage	281	14.843
hinshaw	20	14.780
moron	59	14.764
âš	18	14.725
anti-vaxer	18	14.647
pharma	92	14.481
â	301	14.419
unvax	17	14.099
ðÿž	17	14.074
sushant	20	14.047
surge	255	13.801
abbott	95	13.714
contagious	58	13.674
anti	121	13.655
ù	17	13.625
wtf	50	13.622
kamala	31	13.429
mutate	56	13.290
heartbreaking	49	13.248
msm	57	13.225
प	18	13.188
hostin	16	13.102
brexit	186	13.067
comorbiditie	25	13.046
lockdowns	16	13.029
zahawi	16	12.961
enyart	16	12.894
ffs	24	12.893
biafra	24	12.882
trumper	17	12.866
infected	128	12.850
boris	88	12.818
ð	19	12.766
veritas	28	12.751
tyranny	73	12.536
deadly	253	12.495
tiktok	27	12.492
ppe	43	12.434
plandemic	15	12.376
shit	281	12.322
super-spreader	15	12.271
sick	484	12.232
jabs	15	12.132
pincode	15	12.122
hosp	19	12.036
firebreak	16	11.990
betadine	15	11.982
lakh	80	11.963
modi	89	11.927
authoritarianism	27	11.915
rollout	48	11.858
carlson	55	11.830
rubella	23	11.788
buying	116	11.762
ateez	14	11.734
morrison	107	11.692
covaxin	14	11.660
tweet	287	11.657
द	16	11.657
restriction	505	11.614
hoax	59	11.525
स	16	11.515
covid-positive	14	11.513
flatten	82	11.393
omg	54	11.313
infection	608	11.254
billionaire	72	11.236
uttar	44	11.192
unga	16	11.106
smh	19	11.065
javid	17	11.026
ðÿœ	13	11.015
vaxer	13	11.008
incompetence	43	10.958
yr	110	10.955
long-hauler	13	10.943
ladapo	13	10.914
ग	14	10.889
fuck	416	10.792
tbh	24	10.746
symptomatic	39	10.718
draconian	31	10.701
rampal	14	10.683
wilcannia	13	10.572
hcws	13	10.556
idiot	131	10.506
bolsonaro	21	10.479
bbmp	14	10.413
petrol	101	10.361
hcq	13	10.357
navarro	25	10.346
immunize	22	10.326
crore	95	10.268
ðÿ3	12	10.250
aðÿ	12	10.247
mu	79	10.220
ओ	12	10.216
irresponsible	53	10.210
death	2657	10.193
bioweapon	14	10.175
pro-life	42	10.164
ø	22	10.135
fatality	72	10.135
nhs	217	10.113
qld	38	10.103
jobless	28	10.103
pneumonia	60	10.094
unscientific	20	10.079
die	2423	10.063
nadhim	12	10.027
nipah	13	10.026
seokjin	12	10.016
ccp	35	9.993
miami-dade	26	9.980
eviction	56	9.961
selfish	80	9.922
bullshit	58	9.879
ž	12	9.876
diwas	12	9.864
clot	53	9.860
texans	42	9.833
ramaphosa	14	9.811
pres	23	9.791
disgusting	54	9.787
reinfection	13	9.762
mongering	16	9.745
sajid	15	9.701
overreach	21	9.676
ssr	22	9.641
pox	20	9.616
alarmist	19	9.536
hospital	1513	9.533
spread	942	9.486
covid-recovered	11	9.479
wonie	11	9.474
jandk	11	9.472
avataran	11	9.471
kerala	68	9.468
fully-vaccinated	11	9.466
long-covid	11	9.463
youngkin	11	9.439
enha	11	9.437
indoors	71	9.436
engene	11	9.402
jobkeeper	12	9.369
unmuzzle	11	9.366
hysteria	35	9.356
antiscience	11	9.343
pl	76	9.341
cuz	41	9.318
dems	38	9.274
non-vaccinate	11	9.257
mishandle	20	9.237
conspiracy	175	9.234
mayorkas	11	9.218
tyrannical	22	9.175
confirmed	18	9.166
doh	22	9.158
wh	31	9.115
tetanus	19	9.046
mandatory	182	9.031
hoya	17	9.022
smallpox	28	8.987
tfg	12	8.936
disgraceful	23	8.936
obese	50	8.918
tory	67	8.875
stewie	12	8.812
plz	22	8.800
unethical	35	8.798
stupidity	42	8.790
breakthrough	109	8.747
furlough	27	8.730
bro	47	8.724
nyt	28	8.709
pharmally	10	8.708
niaid	14	8.705
sit-at-home	10	8.672
wear	1256	8.653
yup	34	8.648
de-wormer	10	8.618
n95s	10	8.601
whistleblower	42	8.573
prolong	40	8.570
panic-buying	10	8.567
reopen	115	8.555
moh	15	8.525
bombshell	20	8.524
snp	34	8.513
misinform	18	8.466
roque	14	8.443
reminder	168	8.439
coronavirus-related	11	8.416
ë	10	8.362
viral	117	8.359
ल	11	8.358
sep	136	8.345
idaho	109	8.343
wapo	14	8.332
μ	20	8.330
य	11	8.328
morgue	18	8.324
vic	60	8.313
mismanagement	24	8.306
americans	587	8.304
dept	36	8.295
tracing	23	8.292
coerce	32	8.284
toll	159	8.275
cking	13	8.275
diphtheria	15	8.270
immunologist	12	8.257
nih	70	8.251
unproven	20	8.233
ventilation	74	8.184
cnn	107	8.147
pediatric	90	8.144
ã	10	8.126
ade	15	8.126
dumbass	13	8.052
ब	10	8.052
cough	99	8.033
lemming	14	8.003
manchin	12	7.967
mask-wearing	10	7.952
kid	1223	7.943
overwhelm	97	7.943
ज_jen_पद_बढ	9	7.938
unjabbed	9	7.938
belift	9	7.933
aande	9	7.931
insurrection	25	7.926
avoidable	20	7.920
idk	18	7.915
qr	32	7.896
freedumb	9	7.894
tradie	10	7.881
tucker	59	7.876
nope	43	7.876
capita	53	7.874
sars	20	7.870
wk	19	7.856
shandro	9	7.847
aarogya	9	7.828
shot	692	7.815
kn95	9	7.800
covax	9	7.702
journo	11	7.687
zip-tie	9	7.671
sickening	18	7.668
c-19	9	7.667
er	106	7.657
chickenpox	12	7.645
hochul	9	7.615
ì	9	7.613
couzens	9	7.588
dem	41	7.586
covid-safe	9	7.581
fck	9	7.566
murdoch	32	7.526
leaky	21	7.519
cowin	9	7.496
florida	561	7.493
ur	54	7.491
tak	15	7.491
backlog	32	7.490
ration	51	7.469
underreport	12	7.444
testicle	19	7.442
transmissible	11	7.433
sood	10	7.432
in-person	49	7.395
denmark	104	7.368
sonu	10	7.363
stillbirth	13	7.357
curfew	25	7.337
junta	21	7.319
overrule	24	7.306
preprint	13	7.296
ahs	14	7.283
disingenuous	17	7.261
deena	10	7.260
at-home	15	7.258
ipob	9	7.246
gavin	46	7.225
pathetic	46	7.222
rochelle	18	7.204
vac	19	7.186
avg	23	7.174
liar	54	7.173
एचईड	8	7.167
comirnaty	8	7.167
μðÿ	8	7.166
oswalt	10	7.164
pro-vax	8	7.146
क	10	7.145
infuriate	24	7.139
insane	81	7.139
chaturthi	9	7.130
ganesh	15	7.126
duterte	19	7.118
everard	10	7.104
ltc	15	7.100
qiushi	8	7.099
nah	24	7.098
nft	9	7.081
rct	14	7.077
nurse	402	7.073
antivaxer	8	7.064
amid	121	7.063
stay-at-home	16	7.048
ontarian	9	7.046
newsweek	25	7.045
dumb	85	7.036
disgrace	40	7.034
insanity	38	7.022
yujin	8	7.019
kayo	9	7.011
hhs	29	7.003
acip	9	6.992
jungkook	9	6.981
denialism	9	6.970
botch	13	6.966
sniffle	12	6.965
theorist	45	6.961
dm	47	6.954
bs	58	6.924
pro-death	8	6.903
maharaj	16	6.900
novant	8	6.876
untested	16	6.875
walgreens	13	6.845
tories	21	6.843
fda-approved	12	6.834
remainer	9	6.824
hesitant	30	6.810
debunk	28	6.810
cvs	27	6.807
hypocrisy	37	6.795
bruh	8	6.777
republicans	112	6.769
farrel	8	6.748
erin	44	6.743
masker	8	6.729
ioannidis	8	6.697
nigga	12	6.695
life-saving	22	6.693
wiv	8	6.693
oan	8	6.676
twt	8	6.668
snitch	12	6.643
incompetent	33	6.638
taxpayer-funded	10	6.633
herd	91	6.621
administer	192	6.617
moratorium	28	6.592
pandemic-related	8	6.572
stupid	193	6.566
cpc	23	6.546
immune	168	6.544
overwhelmed	14	6.543
endemic	43	6.530
normalise	13	6.527
ecmo	9	6.524
airborne	51	6.512
inoculate	15	6.507
palaszczuk	8	6.488
bestie	9	6.487
propaganda	107	6.481
globalist	13	6.457
asap	34	6.456
goes	16	6.452
scotus	12	6.445
coercion	26	6.445
surpass	71	6.438
californian	23	6.425
seven-day	12	6.413
positive	817	6.397
엔하이픈	7	6.395
covid-denying	7	6.394
engenes	7	6.394
zero-covid	7	6.392
authoritarian	35	6.385
neet	10	6.378
z-pak	7	6.373
방탄소년단	7	6.371
randd	7	6.368
pericarditis	8	6.368
shameful	26	6.361
b4	14	6.356
inslee	10	6.352
dengue	18	6.349
trumpism	8	6.347
anti-vaccination	8	6.340
jfc	8	6.337
sask	9	6.333
pradesh	59	6.322
hobi	7	6.320
jake	78	6.315
healthcare	357	6.311
boebert	7	6.309
infectious	79	6.305
precaution	59	6.300
pregnant	157	6.297
z21	7	6.295
keymaker	7	6.290
bc	184	6.290
wane	32	6.286
jair	9	6.282
downplay	22	6.282
biafraland	7	6.279
complicit	17	6.252
shri	24	6.250
owens	33	6.250
magas	7	6.245
mhra	9	6.197
frontliner	7	6.184
vacc	7	6.170
coronaviru	8	6.166
newsmax	9	6.164
namjoon	7	6.149
sop	18	6.140
vaccine-related	7	6.136
í	8	6.134
starmer	8	6.130
anti-parasitic	7	6.125
nenshi	7	6.113
annastacia	7	6.111
fl	77	6.100
sanitizer	15	6.085
tirelessly	22	6.083
skyrocket	24	6.078
msnbc	21	6.072
dishonorably	7	6.072
aoc	13	6.071
rt-pcr	10	6.067
ม	7	6.057
erectile	13	6.055
refuse	457	6.054
hazzard	9	6.047
grift	7	6.044
fb	30	6.037
wanna	65	6.032
त	8	6.012
suga	8	6.003
lancet	21	5.997
brainwash	19	5.983
cov	8	5.982
aborted	12	5.978
blame	255	5.970
antigen	34	5.960
kimi	10	5.937
seatbelt	15	5.935
hepa	10	5.934
fear-mongering	8	5.932
bernier	9	5.925
crisis	493	5.902
sweden	125	5.894
asshole	30	5.894
normality	13	5.889
symptom	359	5.875
yrs	15	5.859
hai	23	5.857
frydenberg	7	5.846
fake	157	5.839
immunosuppressed	7	5.839
nuts	10	5.831
ifr	10	5.820
nyc	76	5.819
twat	9	5.807
ck	18	5.806
lifesaving	14	5.804
tryna	7	5.797
unconscionable	11	5.793
self-isolate	8	5.780
sturgeon	19	5.749
gonna	149	5.742
orwellian	10	5.741
leni	8	5.734
langkawi	8	5.734
lol	150	5.728
demonize	15	5.722
swollen	24	5.720
pediatrician	19	5.719
robredo	7	5.719
efficacy	72	5.716
respiratory	76	5.703
single-dose	7	5.695
ron	129	5.691
kante	7	5.684
lmfao	7	5.652
wearing	10	5.634
w	360	5.630
kainkariyam	6	5.625
balaji187-1	6	5.625
fauci-funded	6	5.625
okhdfcbank	6	5.625
longcovid	6	5.625
covid-zero	6	5.625
œà	6	5.625
antimasker	6	5.624
ðÿtmðÿ	6	5.623
pmjt	6	5.623
covid-denier	6	5.623
sarscov2	6	5.621
jacinda	8	5.620
wonyoung	6	5.618
influenza	44	5.616
anti-vaxxers	6	5.610
whooping	11	5.607
despicable	16	5.599
un-vaccinated	6	5.598
weverse	6	5.598
vaccine-hesitant	6	5.595
cov2	6	5.592
jinjin	6	5.592
appalling	24	5.585
mndaa	6	5.585
sociopathic	8	5.584
aï	6	5.584
bungle	10	5.577
ofâ	6	5.575
bnt162b2	6	5.575
fam	13	5.569
welp	7	5.568
pre-print	7	5.567
rand	42	5.565
k-pop	10	5.564
selfishness	18	5.559
falsey	6	5.556
high-risk	30	5.554
mother-of-four	6	5.553
atagi	6	5.553
damn	136	5.547
antiviral	16	5.542
kemp	21	5.542
aus	18	5.541
unemployment	124	5.540
sinopharm	6	5.540
kiit	6	5.513
maderna	6	5.509
unconstitutional	35	5.495
rikers	7	5.483
veronica	23	5.477
fyi	18	5.475
politicization	8	5.466
