Item	Frequency	Score
social distancing	564	10.960
nursing home	162	3.861
coronavirus pandemic	159	3.808
corona virus	130	3.296
global pandemic	110	2.943
death toll	110	2.943
new case	108	2.907
white house	105	2.854
covid-19 pandemic	105	2.854
covid-19 case	102	2.801
lockdown rule	99	2.748
public health	91	2.607
dominic cummings	89	2.572
coronavirus case	86	2.519
coronavirus death	85	2.501
donald trump	75	2.325
care home	74	2.307
united states	72	2.272
stay-at-home order	71	2.254
new york	71	2.254
ðÿ ̃	71	2.254
middle of a pandemic	70	2.236
black people	67	2.183
face mask	65	2.148
death rate	65	2.148
president trump	64	2.130
covid death	62	2.095
boris johnson	62	2.095
covid-19 death	62	2.095
social distance	61	2.077
stay home	56	1.989
last week	55	1.971
many people	54	1.954
health care	53	1.936
social medium	53	1.936
coronavirus crisis	51	1.901
trump administration	51	1.901
dr. fauci	47	1.830
other country	46	1.812
new coronavirus	46	1.812
small business	46	1.812
fake news	46	1.812
first time	45	1.795
coronavirus patient	45	1.795
covid-19 crisis	44	1.777
mental health	44	1.777
positive case	44	1.777
coronavirus lockdown	44	1.777
coronavirus response	43	1.759
home order	43	1.759
essential worker	41	1.724
covid-19 patient	40	1.706
covid patient	40	1.706
prime minister	39	1.689
coronavirus outbreak	39	1.689
confirmed case	38	1.671
covid case	38	1.671
wearing mask	36	1.636
active case	35	1.618
pandemic response	35	1.618
front line	35	1.618
healthcare worker	35	1.618
second wave	34	1.600
china virus	34	1.600
hong kong	33	1.583
white people	33	1.583
loved one	32	1.565
new zealand	32	1.565
contact tracing	32	1.565
task force	32	1.565
migrant worker	31	1.547
ï ̧	30	1.530
american people	30	1.530
last night	30	1.530
south korea	30	1.530
federal government	29	1.512
chinese virus	29	1.512
few day	29	1.512
total number	28	1.494
wuhan virus	28	1.494
herd immunity	27	1.477
other people	27	1.477
coronavirus vaccine	27	1.477
last year	27	1.477
good news	27	1.477
fox news	26	1.459
family member	26	1.459
new death	26	1.459
same time	26	1.459
covid-19 vaccine	25	1.442
conspiracy theory	25	1.442
press conference	25	1.442
coronavirus test	24	1.424
bill gates	24	1.424
president @realdonaldtrump	24	1.424
new coronavirus case	24	1.424
n95 mask	24	1.424
distancing guideline	24	1.424
last month	24	1.424
breaking news	24	1.424
social distancing guideline	24	1.424
coronavirus relief	24	1.424
covid-19 testing	23	1.406
novel coronavirus	23	1.406
covid-19 outbreak	23	1.406
ten of thousands	23	1.406
few week	23	1.406
wuhan lab	22	1.389
executive order	22	1.389
south africa	22	1.389
health official	22	1.389
lot of people	22	1.389
coronavirus testing	22	1.389
care worker	22	1.389
trump admin	22	1.389
communist party	22	1.389
coronavirus infection	22	1.389
high risk	21	1.371
infection rate	21	1.371
climate change	21	1.371
distancing rule	21	1.371
total case	21	1.371
joe biden	21	1.371
world health organization	21	1.371
social distancing rule	21	1.371
mortality rate	21	1.371
spread of #covid19	21	1.371
frontline worker	21	1.371
common sense	20	1.353
lockdown restriction	20	1.353
police brutality	20	1.353
medical supply	20	1.353
covid-19 lockdown	20	1.353
health expert	20	1.353
global health	19	1.336
lockdown order	19	1.336
contact trace	19	1.336
र ा	19	1.336
next week	19	1.336
excess death	19	1.336
hard work	19	1.336
covid-19 relief	19	1.336
number of cases	18	1.318
व ा	18	1.318
covid-19 infection	18	1.318
human right	18	1.318
corona case	18	1.318
memorial day weekend	18	1.318
black man	18	1.318
bbc news	18	1.318
navajo nation	17	1.300
mass testing	17	1.300
tear gas	17	1.300
health worker	17	1.300
mitch mcconnell	17	1.300
