Item	Frequency	Score
covid	13525	76.001
pandemic	7467	37.133
covid-19	7999	36.659
trump	7227	27.187
coronavirus	4760	25.351
lockdown	3286	19.077
mask	2543	13.383
virus	2346	11.408
deaths	1910	9.614
biden	1462	8.838
cases	3373	8.586
masks	1396	8.369
tested	1622	7.676
trump''s	1318	7.649
positive	2388	7.594
wear	1719	7.499
americans	1547	6.422
corona	962	6.415
distancing	900	5.960
covid19	847	5.882
cdc	784	5.214
vaccine	846	5.101
president	2517	4.848
flu	733	4.773
vote	1172	4.639
donald	792	4.553
stay	1416	4.343
relief	861	4.265
spread	955	4.146
outbreak	586	3.957
infected	586	3.898
died	1190	3.889
debate	791	3.878
pence	512	3.858
breaking	672	3.771
wearing	692	3.759
test	1483	3.702
restrictions	597	3.573
joe	672	3.495
sick	602	3.480
fauci	429	3.472
govt	447	3.470
quarantine	448	3.454
testing	867	3.413
tests	723	3.409
wh	421	3.381
lives	1082	3.303
hospital	937	3.271
gop	436	3.245
people	6126	3.219
white	1524	3.176
doctors	547	3.155
die	645	3.152
lockdowns	372	3.133
election	788	3.130
safe	867	3.128
immunity	407	3.112
please	1516	3.083
palliatives	359	3.078
today	1745	3.052
rallies	362	2.990
republicans	451	2.990
n''t	9467	2.972
negative	636	2.954
why	2061	2.884
senate	528	2.874
health	2291	2.868
economy	747	2.867
stop	982	2.845
rally	398	2.832
ca	1378	2.832
ðÿ	312	2.805
protect	662	2.789
tweet	342	2.785
response	926	2.771
everyone	998	2.767
infection	430	2.757
via	931	2.755
deadly	358	2.712
crisis	563	2.702
fuck	351	2.697
says	1571	2.683
healthcare	485	2.671
fucking	344	2.665
house	1683	2.648
campaign	729	2.631
dying	365	2.614
millions	447	2.612
hospitals	391	2.609
months	1110	2.605
care	1529	2.604
shit	340	2.562
during	2728	2.560
let	1312	2.546
country	1356	2.532
infections	324	2.520
herd	290	2.517
voting	372	2.477
hoax	265	2.473
wave	408	2.468
wo	655	2.464
spreading	307	2.463
w	455	2.458
days	1483	2.455
death	987	2.452
boris	267	2.442
symptoms	421	2.434
weeks	745	2.431
gonna	326	2.423
news	1136	2.422
barrett	262	2.419
worse	441	2.412
johnson	408	2.407
now	3808	2.359
china	700	2.357
yesterday	397	2.347
mcconnell	242	2.344
patients	752	2.317
recovery	423	2.313
amid	275	2.308
