Item	Frequency	Score
covid vaccine	820	491.197
covid-19 vaccine	755	331.632
covid case	496	284.670
covid patient	388	232.570
covid death	303	186.763
vaccine passport	200	128.132
covid test	209	126.440
covid-19 vaccination	197	122.684
covid crisis	192	113.089
covid-19 case	333	111.255
covid situation	157	98.262
corona virus	180	94.673
second wave	274	92.775
board exam	170	91.353
blood component	149	87.545
social distancing	471	81.752
vaccine dose	137	81.498
oxygen cylinder	133	80.546
covid relief	117	73.683
icu bed	122	72.690
covid positive	111	71.298
vaccinated people	104	66.290
covid vaccination	102	65.592
coronavirus case	152	64.372
speedy recovery	126	63.526
coronavirus vaccine	115	63.469
global pandemic	150	61.964
kumbh mela	101	61.748
vaccine rollout	95	60.701
covid restriction	102	60.629
active case	126	60.351
mask mandate	102	59.319
essential worker	111	59.090
oxygen supply	109	58.637
wearing mask	124	58.433
covid hospital	89	57.338
covid pandemic	99	57.154
stay home	99	56.912
patient name	92	56.609
election rally	94	56.388
new case	269	55.776
blood clot	208	55.068
blood group	107	54.719
covid protocol	82	52.162
covid-19 patient	113	51.426
number of units	116	51.052
covid passport	78	50.647
corona case	77	49.731
second dose	87	49.027
positivity rate	87	48.920
covid shot	74	48.098
hospital bed	143	47.956
wear mask	75	47.245
pandemic situation	74	45.846
pandemic response	78	45.556
modi govt	70	44.696
first dose	87	44.635
middle of a pandemic	70	44.101
social distance	99	43.934
covid-19 death	77	43.670
president biden	68	43.488
boris johnson	122	43.129
vaccine appointment	66	42.942
herd immunity	81	42.692
plasma donor	63	40.487
pm modi	79	40.181
mrna vaccine	63	39.981
super spreader	62	39.815
new coronavirus	79	39.733
offline exam	61	39.732
covid-19 situation	70	39.670
long covid	60	38.910
third wave	78	38.553
doug ford	62	38.222
covid infection	60	38.165
new death	68	38.153
covid wave	57	37.161
covid response	58	37.006
oxygen bed	56	36.635
covid surge	56	36.467
frontline worker	65	35.643
oxygen level	85	35.219
covid-19 pandemic	278	34.249
new coronavirus case	56	34.016
oxygen shortage	52	33.923
health minister	80	33.853
jandj vaccine	51	33.478
covid variant	50	32.840
covid recovery	50	32.498
night curfew	50	32.134
china virus	49	31.718
covid number	48	31.239
positive case	67	30.125
new variant	55	29.997
covid-19 infection	57	29.070
covid care	44	28.859
deadly pandemic	45	28.835
death toll	130	28.691
covid rule	44	28.662
stay-at-home order	56	28.639
rahul gandhi	56	28.312
covid19 case	43	28.235
complete lockdown	43	27.780
healthcare worker	76	27.773
oxygen concentrator	46	27.700
start of the pandemic	46	27.671
daily case	45	27.546
stay safe	44	27.100
covid-19 test	52	26.958
modi ji	41	26.764
vaccination site	40	26.031
covid jab	39	25.809
total case	44	25.705
new availability	39	25.475
death rate	99	25.466
vaccination drive	39	25.441
positive patient	43	25.400
registration link	42	25.300
new available appointment	38	25.200
covid spread	38	25.035
available appointment	39	24.966
covid testing	39	24.939
covid-19 surge	38	24.726
covid time	38	24.629
covid outbreak	38	24.627
covid hero	37	24.524
biden administration	42	24.320
pcr test	41	24.245
johnson vaccine	36	23.905
covid lockdown	37	23.874
humble request	37	23.805
lockdown restriction	40	23.700
red list	41	23.673
private hospital	59	23.544
chinese virus	36	23.460
home order	38	23.330
coronavirus variant	35	23.281
covid facility	35	23.267
covid resource	35	23.259
covid management	35	23.239
covid victim	35	23.227
vaccination appointment	35	23.175
oxygen plant	35	23.034
mass vaccination	38	22.954
vaccine shot	35	22.954
covid denier	34	22.615
covid centre	34	22.613
covid-19 crisis	59	22.560
appropriate behaviour	36	22.508
coronavirus pandemic	97	22.501
astrazeneca vaccine	34	22.499
first lockdown	35	22.442
covid guideline	34	22.365
gun violence	77	22.316
sick day	48	22.205
vaccine clinic	34	22.205
ssrians help	33	22.015
covid-19 hate	33	22.013
covid bed	33	21.993
pfizer vaccine	34	21.969
vaccine today	33	21.938
political rally	40	21.918
wuhan lab	33	21.850
paid sick leave	39	21.699
vaccine supply	34	21.629
vaccine shortage	33	21.575
medical oxygen	33	21.437
covid contract	32	21.370
coronavirus infection	39	21.339
lockdown rule	33	21.218
covid recovery patient	31	20.742
getting covid	31	20.712
next pandemic	32	20.700
recovery patient	31	20.700
covid19 vaccine	31	20.680
paid sick day	33	20.164
covid-19 restriction	39	20.118
state govt	32	20.036
covid ward	30	20.015
covid treatment	30	20.007
cases today	31	19.968
vaccine distribution	31	19.886
covid-19 variant	29	19.461
west bengal	75	19.352
vaccination program	35	19.335
central govt	30	19.318
excess death	32	19.261
students life	29	19.068
cases increase	29	18.885
rite aid	32	18.861
need plasma	28	18.829
covid report	28	18.804
modi government	35	18.778
covid warrior	28	18.770
uk variant	28	18.758
people die	36	18.756
may allah	33	18.713
oxygen support	28	18.620
infection rate	44	18.612
ppe kit	28	18.560
face mask	71	18.559
internal assessment	30	18.545
tucker carlson	31	18.505
beginning of the pandemic	29	18.457
free vaccine	28	18.441
home isolation	28	18.383
hotel quarantine	28	18.223
covid-19 vaccination appointment	27	18.194
az vaccine	27	18.184
total death	31	18.176
covid-19 vaccine dose	27	18.145
vaccine hesitancy	28	18.120
corona patient	27	18.118
narendra modi	36	18.022
shortage of oxygen	27	18.013
ted nugent	29	17.816
number of appt slots	26	17.558
appt slot	26	17.557
health crisis	54	17.345
moderna vaccine	26	17.289
rare blood	27	17.240
pandemic time	26	17.235
wuhan virus	26	17.085
conspiracy theorist	47	16.994
lockdown measure	29	16.987
astrazeneca covid-19 vaccine	25	16.902
coronavirus death	27	16.895
sick leave	56	16.890
covid cases	25	16.889
covid-19 outbreak	39	16.859
real pandemic	25	16.854
covid hotspot	25	16.853
mild symptom	29	16.805
state board exam	25	16.795
health official	68	16.740
new infection	34	16.734
daily death	26	16.714
covid virus	25	16.640
full lockdown	25	16.504
god kabir	24	16.284
covid status	24	16.249
entire pandemic	24	16.226
covid-19 relief	26	16.172
ssc chsl	24	16.153
delhi govt	24	16.100
vaccination clinic	25	16.075
death count	26	16.028
covid symptom	24	15.950
urgent help	25	15.938
n95 mask	26	15.898
mask wear	25	15.784
sant shri asharamji bapu	23	15.647
covid vaccine dose	23	15.646
walgreen drug store	23	15.637
anti lockdown	23	15.636
weekend lockdown	23	15.599
conducting exam	23	15.572
anti-lockdown protest	23	15.517
bill gates	48	15.474
covid-19 protocol	24	15.302
case rate	24	15.230
recovered patient	23	15.224
vaccine production	24	15.112
helpline number	24	15.089
contact number	39	15.060
american rescue plan	22	15.009
rare blood clot	22	15.009
saving life	37	14.968
covid spike	22	14.962
covid prevention	22	14.960
corona vaccine	22	14.957
maharashtra govt	22	14.907
exam centre	23	14.885
american rescue	22	14.881
arvind kejriwal	23	14.770
health infrastructure	25	14.728
joe biden	49	14.725
handling of the pandemic	22	14.720
online exam	25	14.655
corona crisis	22	14.512
urgent requirement	23	14.510
