Item	Frequency	Score
covid vaccine	889	602.961
covid relief	784	552.808
covid-19 vaccine	968	481.285
relief bill	452	301.219
covid relief bill	327	236.033
covid death	272	189.880
mask mandate	278	181.243
covid case	269	175.215
covid-19 vaccination	216	152.126
covid test	220	150.570
president biden	197	140.461
coronavirus vaccine	206	127.894
vaccine dose	153	102.845
american rescue	139	100.388
covid restriction	145	97.061
covid vaccination	132	95.681
american rescue plan	129	94.043
covid patient	132	90.194
rescue plan	140	89.962
global pandemic	192	89.548
covid bill	121	88.175
covid-19 case	231	87.527
first dose	150	86.413
vaccine passport	113	82.358
social distancing	416	81.784
vaccine rollout	111	80.014
china virus	110	79.130
covid-19 relief	113	75.997
relief package	120	75.795
biden administration	112	71.687
corona virus	101	60.468
vaccinated people	83	60.017
stimulus check	88	59.638
pandemic response	86	56.668
wearing mask	104	55.546
middle of a pandemic	78	55.406
covid shot	75	55.067
social distance	104	52.145
boris johnson	125	49.963
covid-19 death	76	48.718
vaccination site	67	48.505
new case	205	48.189
positivity rate	75	47.787
active case	87	47.361
covid pandemic	71	46.594
covid relief package	63	46.269
third wave	82	45.761
long covid	61	44.656
herd immunity	73	43.563
second dose	67	42.877
first lockdown	60	42.669
coronavirus case	88	42.438
pay rise	80	41.205
covid-19 relief bill	56	41.096
covid testing	57	40.652
covid jab	55	40.629
vaccine appointment	55	40.589
covid response	55	39.675
stay home	60	39.347
vaccine shot	53	38.665
covid-19 pandemic	276	38.489
joe biden	115	38.384
covid outbreak	53	38.338
astrazeneca vaccine	52	38.249
coronavirus pandemic	146	38.107
biden admin	51	37.738
vaccine distribution	53	37.611
kung flu	51	37.561
essential worker	61	37.092
ron desantis	51	37.007
coronavirus relief	54	36.978
covid lockdown	51	36.727
covid-19 restriction	63	36.164
mass vaccination	53	35.734
new variant	58	35.668
covid19 vaccine	48	35.518
covid contract	47	34.888
death rate	119	34.528
covid protocol	47	34.208
astrazeneca covid-19 vaccine	46	34.142
cdc guideline	52	33.984
start of the pandemic	50	33.856
covid passport	45	33.442
covid-19 test	57	33.280
covid variant	44	32.736
coronavirus variant	44	32.726
new death	51	32.540
speedy recovery	56	32.368
new coronavirus	56	32.054
pandemic relief	42	30.670
frontline worker	49	30.556
vaccine today	41	30.466
spring break	89	30.322
