Item	Frequency	Score
covid relief	621	482.864
covid vaccine	595	445.152
covid-19 vaccine	698	382.743
covid death	339	260.540
relief bill	244	179.639
president biden	173	136.019
covid case	181	130.207
covid relief bill	157	125.405
covid-19 vaccination	160	124.410
global pandemic	241	123.671
covid test	162	122.412
coronavirus vaccine	161	110.316
relief package	158	109.631
vaccine dose	133	98.600
middle of a pandemic	114	88.684
covid patient	116	87.412
vaccine rollout	100	79.477
american rescue	99	79.038
matt hancock	99	75.767
american rescue plan	94	75.746
rescue plan	104	73.836
covid-19 relief	99	73.435
covid vaccination	90	72.168
covid-19 case	171	71.528
social distancing	328	71.126
covid restriction	92	68.170
covid contract	81	65.387
new variant	96	64.399
covid-19 death	88	61.948
covid pandemic	85	61.212
covid relief package	76	61.207
corona virus	89	58.767
stay home	78	56.007
biden administration	78	55.244
new case	203	52.579
long covid	62	49.920
first dose	77	49.247
pandemic response	67	48.799
covid response	59	46.743
home death	58	46.275
joe biden	124	45.543
essential worker	67	44.741
herd immunity	66	43.424
vaccine passport	52	42.274
social distance	76	42.144
vaccine distribution	54	42.129
wearing mask	71	41.987
covid testing	53	41.648
covid variant	51	41.554
covid jab	51	41.512
covid bill	51	41.507
hotel quarantine	52	40.984
start of the pandemic	55	40.864
vaccination site	51	40.863
stimulus check	53	39.910
boris johnson	89	39.337
nursing home death	48	38.847
coronavirus relief	51	38.464
coronavirus variant	47	38.361
active case	63	37.960
covid-19 pandemic	246	37.824
nursing home	275	37.811
covid-19 variant	45	36.771
andrew cuomo	47	35.603
healthcare worker	78	35.435
second dose	50	35.430
coronavirus pandemic	123	35.419
lockdown restriction	47	34.355
deadly pandemic	43	34.219
covid lockdown	43	34.207
death rate	105	33.598
relief plan	42	33.437
death toll	121	33.291
first lockdown	41	32.382
coronavirus death	42	31.942
nhs staff	50	31.756
coronavirus case	59	31.540
covid infection	39	31.160
wuhan lab	38	30.984
mask mandate	42	30.937
covid rule	38	30.832
covid crisis	41	30.828
china virus	38	30.746
n95 mask	41	30.428
positivity rate	42	29.835
covid19 vaccine	36	29.540
ted cruz	50	29.185
new coronavirus	46	29.101
covid protocol	36	29.039
ron desantis	36	29.016
covid denier	35	28.785
covid-19 test	44	28.440
president joe biden	34	27.908
mask wear	36	27.637
mrna vaccine	34	27.261
african variant	33	27.185
budget resolution	37	26.874
pcr test	36	26.497
pfizer vaccine	33	26.420
care home	93	25.971
double mask	31	25.603
new death	36	25.514
covid number	31	25.385
covid-19 infection	39	24.951
covid-19 virus	37	24.943
face mask	75	24.352
covid time	30	24.294
south african variant	29	24.046
pre covid	29	23.965
lockdown rule	30	23.956
winter storm	47	23.595
indoor dining	31	23.497
minimum wage	168	23.485
biden admin	28	23.236
emergency use	34	23.179
covid-19 patient	40	23.125
covid-19 response	34	23.049
new strain	34	22.793
vaccine appointment	27	22.425
super spreader	27	22.100
vaccination programme	30	22.085
tory mp	34	21.881
midst of a pandemic	27	21.779
rapid test	30	21.679
ياريس ارجوك الطلاب هتموت	26	21.676
vaccine supply	27	21.456
vaccine shot	26	21.364
positive case	37	20.988
blue state	32	20.973
reopening school	26	20.911
frontline worker	30	20.898
covid shot	25	20.868
covid death rate	25	20.846
covid-19 relief bill	25	20.731
relief check	25	20.722
covid-19 restriction	32	20.594
covid outbreak	25	20.406
next pandemic	25	20.218
vp harris	24	20.077
infection rate	38	20.022
whole pandemic	24	20.002
positive test	37	19.960
beginning of the pandemic	25	19.796
pandemic contract	23	19.289
super bowl	73	19.287
zero covid	23	19.286
covid stimulus	23	19.242
budget reconciliation	25	19.241
covid-19 vaccine dose	23	19.238
uk variant	23	19.215
total case	26	19.200
vaccine trial	27	19.176
covid risk	23	19.140
pm modi	29	18.843
online exam	26	18.774
health official	61	18.706
travel restriction	34	18.640
cases today	23	18.570
cdc guideline	25	18.427
vaccinated people	22	18.236
vaccination drive	22	18.212
covid situation	22	17.997
teachers union	28	17.907
moment of silence	31	17.762
ياريس ارجوك الطلاب بتموت	21	17.700
covid passport	21	17.691
covid-19 shot	21	17.651
mass vaccination	23	17.571
craig kelly	21	17.539
excess death	23	17.379
survival check	21	17.350
full lockdown	21	17.263
school reopen	21	17.261
ùšø3 ø	20	16.904
hazard pay	21	16.875
first vaccine	21	16.866
pandemic situation	21	16.861
coronavirus vaccination	20	16.821
quarantine hotel	20	16.804
astrazeneca vaccine	20	16.790
covid-19 testing	25	16.761
captain tom	20	16.731
coronavirus restriction	22	16.685
covid-19 protocol	21	16.632
surgical mask	24	16.629
covid virus	20	16.624
pandemic relief	20	16.567
cdc director	20	16.495
third wave	26	16.491
health secretary	24	16.287
health minister	30	16.199
covid nursing home	19	16.108
covid nursing	19	16.107
covid-19 update	22	16.012
safety protocol	26	15.998
post covid	19	15.938
covid-19 relief package	19	15.914
german radio	20	15.862
chinese virus	19	15.796
care worker	46	15.717
covid-19 crisis	32	15.468
bill gates	38	15.302
impeachment trial	21	15.272
severe illness	23	15.228
tory donor	18	15.183
kid in cages	18	15.179
stay-at-home order	23	15.068
handling of the pandemic	18	15.017
cloth mask	19	14.977
wuhan virus	18	14.902
cdc guidance	18	14.759
vaccine hesitancy	18	14.736
coronavirus vaccine dose	17	14.506
day lockdown	17	14.478
vaccine site	17	14.478
rand paul	21	14.468
dose of vaccine	18	14.459
covid policy	17	14.448
coronavirus outbreak	27	14.418
asian americans	23	14.319
health worker	47	14.316
egyptian student	17	14.289
home resident	22	14.267
coronavirus response	18	14.249
vaccination rate	20	14.235
covid-19 outbreak	26	14.144
ongoing pandemic	18	14.096
rishi sunak	17	14.089
school closure	22	13.935
health measure	21	13.912
health expert	30	13.860
ùˆùƒ ø	16	13.724
covid relief check	16	13.723
fucking pandemic	16	13.717
doug ford	17	13.708
variant case	16	13.706
covid plan	16	13.683
severe disease	20	13.645
covid spread	16	13.634
health care worker	29	13.603
vaccine production	17	13.473
key worker	20	13.464
home order	17	13.442
pandemic hit	17	13.363
people die	20	13.252
great reset	16	13.226
community transmission	17	13.184
vaccination campaign	18	13.064
radio host	25	12.981
governor cuomo	19	12.930
new coronavirus variant	15	12.928
german radio host	15	12.928
contagious variant	15	12.926
entire pandemic	15	12.882
emergency use authorization	16	12.859
student debt	23	12.822
french nun	15	12.756
vaccination program	18	12.714
public health official	22	12.702
coronavirus relief package	15	12.688
public health measure	17	12.675
coronavirus infection	18	12.648
strict lockdown	15	12.513
pre-pandemic level	15	12.351
stimulus bill	17	12.300
black americans	18	12.271
american people	86	12.267
live update	18	12.252
fatality rate	19	12.143
bc of covid	14	12.132
covid relief plan	14	12.129
variant of the coronavirus	14	12.128
vice president harris	14	12.125
lockdown sceptic	14	12.125
astrazeneca covid-19 vaccine	14	12.120
third lockdown	14	12.119
getting covid	14	12.115
covid datum	14	12.096
namo app	14	12.089
dido harding	14	12.082
covid-19 aid	14	12.062
covid transmission	14	12.061
vaccine update	14	12.060
vaccination centre	14	12.029
staying home	19	12.000
covid update	14	11.993
health ministry	22	11.967
priority group	15	11.967
course of the pandemic	14	11.951
use authorization	15	11.948
wuhan institute	14	11.912
sick day	20	11.891
opening school	14	11.873
speaker pelosi	15	11.801
single dose	20	11.664
candle lighting	14	11.653
wage hike	15	11.650
justin trudeau	16	11.648
covid-19 lockdown	16	11.615
mass testing	14	11.601
national lockdown	15	11.571
positive patient	15	11.569
minimum wage hike	14	11.560
vaccination clinic	14	11.526
senate floor	20	11.520
health emergency	23	11.513
economic recovery	35	11.476
second wave	26	11.459
economic relief	14	11.454
cdc report	14	11.437
disabled people	40	11.395
military coup	24	11.365
case rate	14	11.348
loved one	101	11.329
total death	15	11.329
captain sir tom moore	13	11.327
covid briefing	13	11.327
day of a positive test	13	11.325
vice president kamala harris	13	11.317
covid-19 vaccine rollout	13	11.317
covid19 death	13	11.309
covid mask	13	11.304
hate crime	37	11.275
new cases today	13	11.266
covid issue	13	11.261
schools reopen	13	11.227
tom brady	19	11.226
candle lighting ceremony	13	11.224
covid-19 stimulus	13	11.210
uk lockdown	13	11.209
pandemic end	13	11.184
prior infection	13	11.182
flu pandemic	16	11.179
midst of a global pandemic	13	11.145
oxford vaccine	13	11.128
min wage	13	11.126
modi govt	13	11.118
federal minimum wage	15	11.118
covid symptom	13	11.105
hot year	13	11.061
death datum	13	11.017
jim jordan	13	10.982
trump admin	13	10.952
pandemic restriction	13	10.931
covid19 pandemic	13	10.919
coronavirus crisis	17	10.795
super bowl party	13	10.784
fake news	38	10.782
impact of the pandemic	14	10.772
health crisis	26	10.624
red list	14	10.595
lockdown measure	14	10.587
minimum wage increase	14	10.576
bbc news	31	10.558
asian community	15	10.548
covid-19 vaccination site	12	10.541
pls rt	12	10.527
covid management	12	10.520
new coronavirus case	13	10.520
last lockdown	12	10.507
corona vaccine	12	10.505
covid treatment	12	10.491
dr fauci	12	10.473
covid measure	12	10.463
natural immunity	13	10.454
contact trace	15	10.432
lighting ceremony	13	10.419
coronavirus relief bill	12	10.409
death number	12	10.377
vaccine clinic	12	10.335
relief loan	12	10.305
saving life	20	10.301
vaccination effort	12	10.296
corona pandemic	12	10.252
post-pandemic world	12	10.239
wear mask	12	10.215
post-covid world	12	10.214
day average	12	10.185
conspiracy theorist	22	10.161
spanish flu	14	10.117
gop senator	13	10.104
nicola sturgeon	13	10.098
uk government	43	10.081
spread of coronavirus	13	10.016
deadly virus	14	10.011
coronavirus update	12	9.990
red state	16	9.974
icu admission	12	9.959
public money	23	9.942
public health	267	9.935
senate republicans	16	9.922
contact tracing	15	9.922
confirmed case	22	9.893
covid-19 safety	12	9.835
daily case	12	9.792
early treatment	14	9.776
fuck covid	11	9.747
zero covid strategy	11	9.747
covid-19 vaccine shot	11	9.743
lockdown birthday	11	9.741
uk strain	11	9.739
covid death toll	11	9.733
people with learning disabilities	14	9.733
course of this pandemic	11	9.729
covid victim	11	9.721
covid news	11	9.720
lifting lockdown	11	9.720
offline exam	11	9.719
new covid	11	9.717
death in nursing homes	11	9.716
anal swab	11	9.714
number of deaths	20	9.713
covid rate	11	9.708
covid hit	11	9.704
cases drop	11	9.697
pandemic fatigue	11	9.674
hospital admission	19	9.673
middle of a global pandemic	11	9.670
anti-asian racism	11	9.655
rise in hate crimes	11	9.649
underlying condition	14	9.640
aerosol transmission	11	9.619
coronavirus death toll	11	9.603
post lockdown	11	9.602
covid era	11	9.598
covid-19 rule	11	9.592
rise in hate	11	9.579
grocery worker	11	9.551
piers morgan	12	9.541
covid-19 regulation	11	9.527
great news	31	9.522
other vaccine	12	9.521
new lockdown	11	9.416
domestic travel	12	9.409
economic crisis	43	9.379
vaccine delivery	11	9.331
common cold	16	9.323
covid-19 symptom	12	9.299
fear mongering	12	9.277
jeff bezos	13	9.268
stimulus package	18	9.247
coronavirus lockdown	12	9.231
covid-19 transmission	11	9.231
nursing home resident	13	9.227
panic buying	11	9.156
nhs worker	11	9.130
safety measure	23	9.129
good morning	33	9.115
betsy devos	11	9.097
life expectancy	43	9.034
people get	18	9.015
republican support	11	8.997
new infection	14	8.963
crony ratio	10	8.952
south africa variant	10	8.952
covid vaccine dose	10	8.951
covid i	10	8.951
variant of concern	10	8.950
covid19 vaccination	10	8.949
vaccination rollout	10	8.947
covid today	10	8.947
covid strain	10	8.946
johnson vaccine	10	8.945
covid strategy	10	8.942
quarantine worker	10	8.938
lockdown state	10	8.937
covid stuff	10	8.929
paid sick day	11	8.928
social murder	10	8.926
marjorie taylor greene	10	8.925
damn mask	10	8.924
peter daszak	10	8.922
pandemic aid	10	8.916
pandemic management	10	8.909
asymptomatic spread	10	8.909
vaccination appointment	10	8.908
vaccination center	10	8.905
community of color	16	8.900
death count	11	8.898
vaccine plan	10	8.890
cobra meeting	10	8.888
covax facility	10	8.886
speedy recovery	13	8.866
nose mask	10	8.862
covid regulation	10	8.862
uk gov	10	8.853
house democrats	15	8.827
vaccination plan	10	8.818
public health emergency	15	8.814
case number	16	8.810
coronavirus patient	11	8.808
healthy people	17	8.802
pandemic time	10	8.788
people struggle	14	8.787
covid safety	10	8.764
cuomo administration	10	8.708
save life	10	8.707
devin nunes	10	8.680
tie-breaking vote	10	8.661
cdc study	10	8.660
seasonal flu	12	8.652
mandatory quarantine	10	8.600
covid-19 guideline	10	8.555
daily death	10	8.522
joel osteen	10	8.510
care home resident	10	8.500
rich country	16	8.489
dose of the vaccine	10	8.484
living wage	20	8.475
sars-cov-2 infection	10	8.442
current pandemic	11	8.424
killing people	15	8.418
jared kushner	11	8.413
underlying health	11	8.403
spike protein	10	8.357
testing site	12	8.354
jeremy lin	10	8.338
year anniversary	17	8.329
national emergency	15	8.310
breathing problem	13	8.300
virtue signal	10	8.295
relief fund	12	8.292
travel ban	15	8.272
remote learning	12	8.205
first batch	17	8.194
paid sick leave	11	8.186
antigen test	10	8.165
vaccinating teacher	9	8.156
people positive	9	8.155
dose of the coronavirus vaccine	9	8.155
covid origin	9	8.155
variant of coronavirus	9	8.154
vaccine equity	9	8.154
