Item	Frequency	Score
coronavirus	2961	49.723
pandemic	1909	30.616
covid-19	2062	30.460
lockdown	1399	25.716
trump	1192	14.689
covid	748	14.277
virus	861	13.297
corona	621	12.243
deaths	723	11.507
distancing	532	10.446
china	1096	9.965
stay	855	7.973
covid19	352	7.512
cases	799	6.627
crisis	452	5.961
ðÿ	246	5.569
outbreak	276	5.520
spread	401	5.366
masks	255	5.287
govt	222	4.956
americans	359	4.947
testing	406	4.844
wuhan	206	4.769
tested	289	4.705
workers	443	4.701
fight	386	4.504
vaccine	198	4.046
trump''s	188	3.982
doctors	225	3.922
fauci	154	3.849
positive	343	3.776
amid	169	3.686
president	568	3.596
home	1007	3.568
safe	314	3.552
quarantine	145	3.551
chinese	294	3.539
social	667	3.535
via	387	3.532
died	331	3.524
breaking	190	3.493
please	532	3.433
ppe	134	3.432
hospital	308	3.423
flu	148	3.413
patients	368	3.392
hospitals	172	3.354
thank	291	3.327
response	349	3.261
lives	330	3.243
nhs	147	3.228
death	418	3.201
tests	206	3.173
die	200	3.140
infected	136	3.130
people	1845	3.114
stop	340	3.113
today	549	3.079
india	287	3.071
weeks	307	3.068
cdc	121	3.058
health	757	3.029
why	675	3.020
fake	136	3.012
dying	138	2.992
news	443	2.951
rt	114	2.943
economy	240	2.939
mask	132	2.939
democrats	139	2.864
during	953	2.852
toll	117	2.847
briefing	110	2.843
everyone	319	2.828
epidemic	108	2.792
sick	139	2.779
stay-at-home	96	2.760
hydroxychloroquine	93	2.722
biden	103	2.720
relief	150	2.699
retweet	90	2.664
uk	273	2.648
lock	121	2.639
ventilators	89	2.637
country	440	2.625
us	1208	2.624
fuck	104	2.608
healthcare	146	2.604
u	141	2.597
w	151	2.573
confirmed	140	2.567
spreading	101	2.551
nurses	105	2.550
watch	218	2.522
protect	179	2.496
recovered	99	2.463
emergency	159	2.463
governor	133	2.461
millions	128	2.459
ca	362	2.437
media	335	2.430
curve	96	2.388
orders	133	2.385
à	78	2.382
doing	329	2.379
china''s	94	2.361
april	281	2.356
blame	98	2.351
fucking	88	2.347
now	1178	2.343
deadly	89	2.342
fighting	132	2.341
reopen	76	2.337
pm	176	2.335
medical	283	2.331
says	418	2.330
gates	93	2.325
shit	91	2.322
cuomo	73	2.316
thousands	147	2.316
governors	79	2.316
ppl	72	2.297
due	346	2.294
â	88	2.289
pelosi	72	2.283
global	283	2.271
doctor	139	2.271
nyc	79	2.267
test	262	2.266
n''t	2231	2.261
shut	100	2.257
restrictions	97	2.247
government	500	2.241
frontline	70	2.229
citizens	129	2.221
tweet	74	2.220
dr.	214	2.213
million	325	2.213
let	347	2.206
save	176	2.202
