Item	Frequency	Score
covid vaccine	812	588.600
covid-19 vaccine	589	313.211
covid death	411	306.037
covid case	396	275.145
vaccine mandate	350	265.676
vaccine passport	288	222.605
covid test	250	182.656
covid patient	247	179.432
natural immunity	249	177.908
covid-19 vaccination	200	150.547
mask mandate	194	135.398
booster shot	177	128.715
covid vaccination	158	122.119
delta variant	152	118.064
covid passport	147	114.261
vaccinated people	129	99.038
covid restriction	134	95.872
unvaccinated people	124	95.176
covid-19 case	219	88.675
long covid	108	83.611
vaccination rate	122	80.040
panic buying	107	78.415
icu bed	105	75.690
joe rogan	97	72.129
covid infection	89	67.753
global pandemic	133	66.459
vaccine dose	89	64.285
active case	107	62.018
covid-19 death	88	60.079
healthcare worker	134	58.637
president biden	74	56.975
new case	224	56.219
biden administration	78	53.580
covid jab	67	52.593
covid booster	66	51.877
herd immunity	80	50.881
covid hospitalization	64	50.152
covid outbreak	65	49.945
covid shot	63	49.537
ron desantis	62	47.787
covid response	61	46.846
pcr test	66	46.396
covid pandemic	66	46.295
covid-19 patient	83	45.802
coronavirus vaccine	68	45.672
wuhan lab	58	45.367
covid protocol	58	44.802
vaccination status	59	44.152
wearing mask	77	44.104
new death	64	43.347
covid testing	55	41.891
getting covid	53	41.795
covid number	53	41.420
proof of vaccination	53	41.129
covid relief	53	40.844
middle of a pandemic	53	40.500
pandemic response	57	40.402
covid treatment	51	40.118
death rate	128	39.632
vaccine requirement	50	38.843
deadly pandemic	50	38.447
covid vaccine mandate	48	38.000
covid-19 infection	61	37.428
covid-19 test	60	37.340
panic buy	48	37.279
covid policy	47	37.050
start of the pandemic	51	36.824
social distancing	174	36.709
covid-19 booster	46	36.455
negative test	53	35.950
horse dewormer	45	35.675
covid mandate	44	34.906
antibody treatment	45	34.495
corona virus	53	34.271
covid symptom	44	34.202
rapid test	49	33.816
wuhan institute	43	33.525
vaccine booster	42	33.136
monoclonal antibody	83	33.082
covid vax	39	31.060
mrna vaccine	40	30.953
underlying health	44	30.103
covid rule	38	29.919
covid crisis	41	29.913
health care worker	67	29.764
covid-19 pandemic	197	29.406
covid surge	37	29.365
pfizer vaccine	37	28.632
covid-19 vaccine mandate	35	27.972
underlying health condition	38	27.931
case rate	37	27.613
positivity rate	40	27.611
people die	43	26.769
cdc director	34	26.551
covid spread	33	26.267
death toll	98	26.211
care worker	78	25.566
joe biden	71	25.482
vaccinated person	32	25.320
flu pandemic	39	25.305
first dose	40	25.193
gain of function	32	24.937
covid denier	31	24.856
breakthrough case	31	24.845
vaccine hesitancy	32	24.698
nicki minaj	38	24.505
tucker carlson	34	24.275
health minister	47	24.263
र द	30	24.126
covid death rate	30	24.087
big pharma	46	23.940
covid-19 testing	37	23.699
covid-19 booster shot	29	23.354
biden admin	29	23.325
monoclonal antibody treatment	29	23.208
positive case	42	23.025
coronavirus case	44	22.984
new coronavirus	37	22.862
religious exemption	33	22.841
total case	32	22.736
covid lockdown	29	22.700
spanish flu	34	22.689
hospital bed	55	22.605
pfizer booster	28	22.585
jason kenney	29	22.499
covid ward	28	22.484
boris johnson	51	22.095
covid situation	28	21.976
mandatory vaccination	29	21.902
