Item	Frequency	Score
covid	16244	1969.379
ðÿ	1089	672.212
vaccinate	3705	616.681
unvaccinated	1127	564.585
lockdown	3175	312.052
covid19	489	228.484
fauci	465	221.566
junta	727	203.292
vax	382	191.368
pandemic	6096	191.171
vaxxed	244	157.813
vaccine	5900	157.074
covid-19	6381	138.497
cdc	1596	133.090
vaccination	1677	118.443
corona	636	117.437
jab	591	113.174
pfizer	396	92.026
govt	638	91.285
wuhan	306	88.731
ivermectin	155	85.621
mask	3898	82.529
desantis	168	75.959
à	431	73.778
misinformation	363	69.580
icu	322	67.803
sars-cov-2	182	66.662
anti-vaxxer	106	64.347
covishield	97	64.254
coronavirus	1321	63.892
javid	122	63.278
ppl	260	59.857
moderna	113	56.322
pre-pandemic	97	55.957
delta	1358	55.142
distancing	371	54.968
biden	769	54.409
dose2	81	54.061
dose1	81	54.043
variant	1575	53.689
anti-lockdown	82	53.605
hospitalization	311	52.683
mandalay	130	51.998
unvaxxed	75	50.117
hospitalisation	105	47.856
sajid	90	46.316
post-pandemic	80	46.249
myanmar	465	45.555
hospitalize	247	43.625
vaxed	61	40.865
boris	329	40.333
kerala	339	39.550
astrazeneca	100	39.169
transmissible	74	38.807
tsp	183	38.423
yangon	93	37.826
maskless	57	36.963
gladys	127	36.794
breaking	270	35.216
sac	224	34.638
vaers	55	34.322
berejiklian	57	34.291
quarantine	322	34.045
disinformation	135	34.021
dictatorship	300	33.988
anti-vax	53	33.902
gov	166	33.878
n95	69	33.706
âtm	51	33.630
anti-coup	51	33.605
positivity	129	33.506
retweet	78	33.170
kanwar	52	32.391
sagaing	51	32.136
spreader	85	32.040
psaki	49	31.023
pcr	202	31.022
ï	145	30.118
post-covid	51	29.772
ðÿš	43	29.160
flu	476	28.486
vaxx	42	28.472
ji	141	28.315
outbreak	674	28.114
cases	83	27.940
á	53	27.839
yatra	60	27.712
pre-covid	46	27.681
jandj	40	27.199
immunity	384	26.987
ventilator	107	26.833
intubate	46	26.772
sinovac	40	26.626
virus	1519	26.602
cower	71	26.280
bakrid	39	26.278
ccp	109	25.867
dawei	40	25.473
monywa	38	25.398
contagious	126	24.998
à1	36	24.552
rollout	118	24.441
asymptomatic	86	24.404
infect	393	24.332
covaxin	36	24.315
self-isolate	44	24.059
morrison	260	24.002
pingdemic	35	23.936
walensky	35	23.742
hesitancy	46	23.427
hospitalise	53	23.072
self-isolating	38	22.487
ðÿtm	33	22.428
mrna	122	22.206
maga	46	22.204
myocarditis	37	22.021
whitty	37	21.733
launglon	31	21.312
ptd	34	21.260
sunak	34	20.873
plz	63	20.719
doyoung	30	20.546
surge	447	20.532
lmao	49	20.531
lockdowns	30	20.187
rt	219	20.155
nsw	427	20.040
eid	67	20.028
floridian	48	19.771
insein	29	19.626
mutate	98	19.624
anti-military	30	19.541
pro-democracy	50	19.384
bts	59	19.373
immunocompromised	37	19.366
monkeypox	29	19.145
booster	179	19.020
mandate	640	18.967
mask-wearing	30	18.865
indoors	168	18.809
virology	44	18.637
hydroxychloroquine	33	18.358
dose	810	18.280
passport	347	18.262
covid-positive	27	18.250
kalay	27	18.123
salingyi	26	18.017
ffs	40	17.991
junghwan	26	17.989
zuma	44	17.857
hpakant	26	17.829
abduct	98	17.681
kumbh	29	17.673
genocidal	50	17.575
non-covid	26	17.471
dems	84	17.159
c19	28	17.048
modi	149	16.902
covax	25	16.867
cbse	39	16.745
โคว	24	16.725
unvaxed	24	16.703
gqp	24	16.695
covid-related	27	16.682
covidiot	24	16.655
ramaphosa	29	16.644
starmer	28	16.549
frontliner	24	16.174
coronaviru	27	16.082
oxygen	478	16.045
preventable	67	15.978
anti-covid	23	15.931
shri	74	15.863
hoax	96	15.847
infected	185	15.759
kachin	28	15.635
unmask	49	15.602
launglone	22	15.417
oðÿ	22	15.407
vaxxer	22	15.344
infection	973	15.302
tories	57	15.268
symptomatic	66	15.267
restriction	781	15.260
boebert	22	15.206
tory	136	15.192
anti	158	15.142
stupidity	86	15.106
frontline	104	14.997
nhs	379	14.986
marjorie	57	14.961
namjoon	22	14.822
ì	22	14.786
š18à	21	14.762
žà	21	14.761
pmc	58	14.692
gop	225	14.685
ม	22	14.601
biontech	23	14.544
denier	49	14.528
hcq	22	14.488
anti-mask	21	14.406
pls	33	14.383
superspreader	21	14.364
curfew	59	14.355
ल	23	14.170
anti-science	25	14.139
jobkeeper	22	14.091
anti-vaccine	23	14.062
द	23	14.051
sop	50	13.937
nld	24	13.838
lnp	27	13.766
billionaire	104	13.751
moron	64	13.639
epidemic	209	13.621
jcvi	20	13.592
mismanagement	47	13.544
hannity	43	13.537
aung	34	13.506
tak	33	13.490
âž	19	13.408
epidemiologist	36	13.346
virologist	23	13.308
antivax	19	13.276
bullshit	92	13.246
yall	28	13.239
fuck	600	13.224
â	323	13.159
pro-vaccine	19	13.108
ugandan	43	13.067
न	22	13.027
abt	44	13.005
irresponsible	79	12.873
breakthrough	189	12.844
shit	344	12.821
ðÿ1	18	12.790
ðÿœ	18	12.788
ppe	52	12.772
ðÿž	18	12.768
idk	35	12.735
incompetence	59	12.728
presser	26	12.639
amid	254	12.545
hosp	23	12.363
pincode	18	12.347
coup	167	12.304
nak	20	12.194
œ	19	12.162
wear	2069	12.113
sars	37	12.102
removalist	20	12.097
icus	20	12.068
eua	20	12.056
dapat	17	11.982
tweet	345	11.911
icymi	18	11.866
smh	24	11.829
य	19	11.817
mongering	23	11.746
tbh	31	11.745
ž	17	11.697
selfish	111	11.674
irrawaddy	20	11.618
downplay	49	11.581
क	20	11.574
pharma	86	11.549
polio	54	11.525
ð	20	11.509
pro-covid	16	11.483
deadly	272	11.425
anti-masker	16	11.405
swab	43	11.374
âš	16	11.369
မ	17	11.368
nkandla	16	11.277
magway	16	11.274
âœ	16	11.267
sick	524	11.261
one-day	64	11.173
ping	87	11.142
brexit	186	11.122
confirmed	26	11.114
provincetown	21	11.053
ပ	16	11.028
chickenpox	21	11.009
र	20	10.917
mishandle	28	10.886
coz	32	10.871
က	16	10.832
asharamji	15	10.830
aande	15	10.821
spread	1256	10.750
walk-in	65	10.726
antivaxxer	15	10.723
wh	43	10.682
prayut	16	10.676
cv19	15	10.666
pfizer-biontech	15	10.662
anti-regime	16	10.654
wembley	42	10.640
mela	23	10.599
super-spreader	15	10.578
yg	18	10.551
