Item	Frequency	Score
lmaoo	4	4.983
timberview	4	4.982
weverse	4	4.981
sub-lineage	4	4.980
cmoh	4	4.977
post-vaccine	4	4.977
unbelievable	26	4.976
dalgona	4	4.970
long-hauler	4	4.970
lakh	25	4.969
prosource	4	4.965
yge	4	4.964
kid-size	4	4.964
irving	25	4.961
vulnerable	123	4.959
sharri	4	4.955
worker	609	4.952
criminally	9	4.952
à	18	4.952
wapo	6	4.952
dior	8	4.949
oann	4	4.945
fcking	4	4.943
no-pay	4	4.942
ako	5	4.936
क	5	4.929
unprotected	13	4.928
handling	80	4.927
floki	4	4.925
yesterday	223	4.922
norway	66	4.915
biodegraded	4	4.914
apologise	19	4.912
sf9	4	4.911
denmark	53	4.908
til	21	4.901
nadhim	4	4.896
scomo	4	4.895
mkhize	4	4.886
zero	193	4.883
modiji	4	4.879
overwhelmingly	22	4.878
rightwing	6	4.874
vilify	8	4.873
lanzhou	5	4.871
horrific	24	4.867
exacerbate	27	4.866
zahawi	4	4.865
bahut	4	4.865
selfishness	12	4.865
fascism	21	4.865
ค	4	4.862
canberrans	4	4.862
bcz	4	4.862
wilfully	6	4.858
surpass	41	4.858
endemicity	4	4.852
aucklanders	4	4.852
florida	279	4.847
furin	4	4.845
high-risk	20	4.841
tae	8	4.837
soler	5	4.831
bhai	6	4.830
luv	8	4.824
funded	19	4.824
exceptionalism	6	4.823
ž	4	4.823
sociopath	7	4.820
hindsight	14	4.819
lab	207	4.819
inoculation	8	4.817
refuser	4	4.816
safe	518	4.814
bollox	4	4.813
namjoon	4	4.812
sadly	76	4.810
mew	7	4.805
no10	4	4.803
hochul	4	4.802
vaccine-related	4	4.802
ट	4	4.799
vro	4	4.797
ctv	9	4.794
ass	82	4.792
pple	4	4.788
osterholm	4	4.787
stay	793	4.786
mumps	6	4.780
pilots	7	4.778
disgraceful	9	4.777
testing	292	4.776
scare	87	4.775
in-person	24	4.774
ด	4	4.771
ht	13	4.759
lemming	6	4.756
selfish	29	4.756
pangilinan	4	4.755
sht	4	4.752
tirelessly	13	4.748
eviction	20	4.742
nett	5	4.740
hardest	9	4.740
bruh	4	4.733
ก	4	4.732
appt	6	4.730
grift	4	4.730
seatbelt	9	4.730
rahe	4	4.721
morbidly	5	4.719
frm	5	4.717
exc	5	4.716
uni	18	4.713
fdny	5	4.707
tocilizumab	4	4.706
crowded	26	4.700
skibbereen	4	4.696
vivek	6	4.696
nyc	47	4.693
world-beating	4	4.692
ck	11	4.690
doctor	453	4.689
prof	23	4.685
ifr	6	4.684
senedd	4	4.680
zeneca	4	4.672
aborted	7	4.671
puja	8	4.671
mild	74	4.670
woeful	6	4.668
heartbroken	8	4.665
kbs	5	4.664
eradicate	24	4.664
dumb	43	4.660
totalitarian	13	4.650
yeadon	4	4.649
calamitous	5	4.649
र	5	4.649
speers	4	4.646
callous	9	4.645
flim	4	4.644
krystle	4	4.642
recover	201	4.637
tldr	4	4.637
excuse	98	4.637
tetanus	7	4.631
biafra	6	4.630
pandal	4	4.627
nonpublic	5	4.625
mogg	4	4.618
ban	203	4.617
hyung	4	4.617
jee	6	4.616
isolation	62	4.614
sequela	5	4.613
telehealth	11	4.608
literally	130	4.600
aiba	4	4.600
negligence	27	4.597
protest	211	4.594
vs	88	4.591
chemo	10	4.591
amish	11	4.589
lock	247	4.588
no-one	22	4.584
second-highest	6	4.582
negligent	13	4.581
depopulation	5	4.579
ubi	6	4.577
overage	5	4.574
catastrophic	27	4.570
shame	85	4.568
u	213	4.566
easing	10	4.564
chika	4	4.562
sickkids	4	4.562
multi-system	4	4.557
fam	8	4.553
barrington	8	4.552
