Item	Frequency	Score
covid	10540	1550.691
ðÿ	754	564.940
lockdown	3198	381.383
covid19	458	259.589
pandemic	6751	256.894
vaccinate	823	166.416
vaccine	4540	146.674
fauci	240	139.042
covid-19	5117	134.774
corona	506	113.389
biden	1302	111.674
coronavirus	1699	99.677
cuomo	354	92.927
vaccination	966	82.825
wuhan	232	81.671
ø	178	80.447
desantis	125	68.650
distancing	358	64.328
govt	358	62.228
cdc	614	62.200
ù	79	61.652
post-covid	84	58.642
retweet	113	57.830
mask	2241	57.586
pfizer	199	56.256
moderna	93	56.250
astrazeneca	114	53.960
quarantine	390	49.962
pre-covid	69	49.657
sars-cov-2	109	48.599
n95	81	47.706
ppl	170	47.565
jab	203	47.343
rollout	183	45.721
pre-pandemic	65	45.664
post-pandemic	58	40.793
ivermectin	60	40.662
vax	63	38.908
ppe	128	37.426
gov	142	35.155
covid-related	48	34.956
jandj	42	34.383
bts	84	33.114
dems	131	32.199
hancock	182	32.134
ï	126	31.741
cpac	47	31.417
âtm	39	31.278
breaking	195	30.888
variant	742	30.716
trudeau	117	29.604
covax	37	29.520
psaki	38	29.250
unlawfully	77	28.767
lmao	57	28.727
reopen	367	27.944
flu	377	27.382
boris	183	27.285
maskless	33	26.255
icu	100	25.752
ccp	89	25.633
virus	1201	25.524
cancun	65	25.405
anti-lockdown	31	25.122
relief	1259	23.683
hospitalization	114	23.577
yall	42	23.537
ياريس_ارجوك_الطلاب_هتموت	28	23.266
biontech	31	23.213
rt	200	22.321
mutate	92	22.314
sunak	30	22.286
starmer	31	21.940
tory	161	21.751
icymi	28	21.576
ðÿtm	26	21.486
asymptomatic	61	21.064
aï	25	20.727
insurrection	65	20.601
outbreak	406	20.568
denier	57	20.327
dose	732	20.043
misinformation	85	19.980
manchin	31	19.938
b117	24	19.938
trillion	287	19.881
frontline	114	19.877
anti-asian	25	19.810
positivity	60	19.082
anti-vaxxer	25	19.068
gop	241	19.058
hcq	24	18.875
pelosi	83	18.313
spreader	39	18.090
ياريس_ارجوك_الطلاب_بتموت	21	17.700
ùˆø	21	17.693
nhs	365	17.504
hesitancy	28	17.501
wenliang	21	17.388
pls	33	17.318
lockdowns	21	17.295
ùšø3_ø	20	16.904
øaù	20	16.902
âž	20	16.851
kamala	37	16.410
newsom	39	16.183
coronil	19	16.035
billionaire	100	16.012
tories	49	15.910
daszak	19	15.822
superspreader	19	15.675
contagious	64	15.523
ùšø	18	15.312
ðÿš	18	15.304
asians	46	15.281
ðÿž	18	15.280
bioweapon	21	15.272
cronyism	24	15.237
epidemiologist	34	15.217
pcr	81	15.215
republicans	244	15.115
sinovac	18	14.984
fuck	559	14.946
idk	34	14.917
immunity	174	14.887
stay-at-home	34	14.819
epidemic	185	14.624
novavax	18	14.599
ðÿtmðÿ	17	14.514
mrna	65	14.454
qanda	17	14.382
incompetence	55	14.356
ji	58	14.286
hoax	71	14.247
âœ	17	14.243
sputnik	31	14.232
modi	102	14.070
half-staff	18	14.004
impeach	45	13.917
transmissible	21	13.878
bipartisanship	21	13.836
ùˆùƒ_ø	16	13.724
curfew	46	13.601
crony	39	13.581
reinfection	18	13.564
noem	17	13.502
undercount	19	13.404
namo	18	13.290
abt	37	13.262
hospitalisation	23	13.224
dem	70	13.183
wh	44	13.176
swab	41	13.099
virology	25	13.044
wtf	46	12.945
matuschik	15	12.927
ðÿ1	15	12.922
gqp	15	12.903
covidiot	15	12.873
oxford-astrazeneca	15	12.868
dido	21	12.787
stimulus	188	12.785
â	258	12.756
ffs	23	12.753
floridian	25	12.720
infect	168	12.668
publix	20	12.562
cases	30	12.538
smh	21	12.517
in-person	81	12.476
hydroxychloroquine	18	12.426
unvaccinated	19	12.298
ltc	26	12.251
restriction	516	12.240
schumer	38	12.157
eviction	66	12.062
walensky	14	12.035
wanna	126	11.945
tbh	26	11.944
feb	191	11.894
anti-mask	14	11.841
kenney	27	11.798
texans	49	11.774
œ	15	11.689
deadly	228	11.620
disinformation	37	11.569
maharashtra	63	11.475
kroger	24	11.404
ðÿ3	13	11.338
double-masking	13	11.335
covid-relief	13	11.303
mishandle	24	11.300
becerra	16	11.270
filibuster	27	11.238
qanon	15	11.179
democrats	241	11.158
hospitalize	51	11.131
pandemic-related	14	11.125
disgraceful	28	11.100
jobkeeper	14	11.089
self-isolate	16	11.067
valentine	116	11.049
flatten	77	11.042
tweet	263	11.023
sturgeon	36	10.885
avoidable	27	10.841
inoculate	25	10.815
nyt	34	10.812
shit	238	10.774
snp	42	10.763
irresponsible	54	10.719
kushner	25	10.682
mongering	17	10.611
klopp	24	10.544
oðÿ	12	10.536
resuscitate	20	10.474
piers	24	10.461
disgusting	56	10.453
boebert	12	10.398
sinopharm	12	10.382
pfizer-biontech	12	10.380
comorbiditie	19	10.367
toll	193	10.345
facemask	15	10.338
americans	707	10.313
super-spreader	12	10.298
ventilator	33	10.278
rishi	20	10.258
cover-up	35	10.200
re-opening	22	10.166
politicize	20	10.127
asian-americans	13	10.073
amid	167	10.024
pl	79	10.005
bruh	12	9.970
groundhog	19	9.890
prioritized	29	9.814
devos	18	9.802
trump	900	9.792
wear	1366	9.706
sushant	13	9.701
nphet	11	9.657
furlough	29	9.630
nah	32	9.626
bombshell	22	9.603
sceptic	20	9.556
bro	50	9.551
racism	163	9.549
mkhize	11	9.516
bipartisan	58	9.490
mismanage	16	9.462
serco	14	9.446
non-covid	11	9.441
msm	39	9.421
moron	36	9.410
c19	12	9.289
myanmar	77	9.273
bestie	13	9.266
ur	65	9.260
roadmap	60	9.259
î	14	9.257
pres	21	9.253
rubina	11	9.240
single-shot	12	9.229
disproportionately	38	9.187
cruz	105	9.145
impeachment	61	9.095
whitty	12	9.075
icus	12	9.020
htar	10	8.892
post-covid-19	11	8.860
tryna	11	8.834
prioritised	17	8.779
xenophobia	19	8.730
jimin	11	8.726
snowstorm	20	8.717
cuz	37	8.694
maga	14	8.650
goalpost	13	8.644
lmfao	11	8.614
biden-harris	10	8.606
death	2168	8.581
ncdc	11	8.571
bailout	44	8.552
covid-safe	10	8.549
द	11	8.522
mcconnell	38	8.509
anti-vax	10	8.494
plexiglass	13	8.488
bullshit	48	8.466
ebola	45	8.464
š	11	8.444
coronaviru	11	8.386
hospitalise	15	8.348
expectancy	45	8.319
patanjali	13	8.256
keir	13	8.235
ramdev	10	8.235
underreport	13	8.234
sinema	10	8.224
mismanagement	23	8.216
pneumonia	47	8.198
appt	14	8.189
sanitizer	20	8.188
tie-breaking	10	8.182
nature-origin	9	8.157
vaxx	9	8.142
covid-era	9	8.092
immunocompromised	12	8.087
âš	9	8.074
virologist	11	8.071
sick	308	8.041
globalist	16	8.040
plandemic	9	8.035
fgm	17	8.035
preprint	14	8.032
sindh	18	8.028
fatality	55	8.024
bezos	16	8.013
disha	10	8.010
gaslighting	10	8.010
superbowl	13	8.005
mnuchin	13	7.978
asap	41	7.973
confirmed	15	7.966
covid-positive	9	7.964
once-in-a-century	9	7.957
disgrace	44	7.952
infection	416	7.951
trumps	13	7.947
reminder	153	7.932
plz	19	7.893
urgently	42	7.881
junta	22	7.875
downplay	27	7.860
limbaugh	21	7.853
parliamentarian	29	7.815
salmond	12	7.813
incite	37	7.796
liar	57	7.795
nahi	10	7.791
despicable	22	7.766
nope	41	7.750
sars	19	7.722
brexit	106	7.719
moratorium	32	7.719
bidens	10	7.698
म	10	7.689
wk	18	7.688
efficacy	94	7.664
unhoused	9	7.662
magufuli	9	7.647
creat	10	7.645
jacinda	11	7.643
incompetent	37	7.639
hardest	19	7.626
spread	732	7.607
re-open	18	7.605
talkradio	9	7.594
osteen	10	7.576
jobless	20	7.562
vaers	9	7.558
suriya	9	7.541
manaus	10	7.523
shameful	30	7.514
callous	19	7.474
precaution	68	7.465
shri	28	7.457
hcw	9	7.452
jurgen	15	7.451
ramaphosa	10	7.448
flout	15	7.418
jared	41	7.415
ssr	16	7.367
ولادك_بينادوك_صحتنا_ياريس	8	7.362
âƒ	8	7.361
zero-covid	8	7.356
byline	15	7.355
ardern	12	7.344
yr	71	7.337
calcifediol	8	7.328
ateez	8	7.325
vibes	24	7.319
aktu	8	7.316
democrat	204	7.314
idiot	88	7.312
infectious	89	7.311
anti-masker	8	7.310
sop	21	7.306
infected	70	7.305
briefing	86	7.299
anti-covid	8	7.297
roll-out	17	7.295
single-dose	9	7.263
bungle	13	7.260
journo	10	7.259
retweeting	9	7.256
whitmer	14	7.232
passport	112	7.201
wfh	9	7.191
nursing	249	7.171
drive-thru	12	7.169
dm	47	7.168
pandemic-induced	8	7.165
denialism	9	7.162
reinfected	8	7.150
tracing	19	7.131
ucp	10	7.111
slavitt	8	7.106
avg	22	7.084
barbados	27	7.080
shameless	19	7.075
meghan	26	7.069
cummings	26	7.055
aerosol	36	7.049
asshole	35	7.043
johnson	389	7.042
inequity	24	7.028
post-lockdown	8	7.021
potus	12	7.018
grifter	9	7.017
coronaviruse	9	7.016
gofundme	11	6.968
