Item	Frequency	Score
covid vaccine	700	457.281
covid-19 vaccine	769	368.236
covid death	436	292.484
covid test	240	158.080
covid relief	221	150.725
covid case	220	138.141
coronavirus vaccine	211	126.121
covid-19 vaccination	171	116.170
national lockdown	167	104.684
covid patient	159	104.439
global pandemic	223	100.048
vaccine rollout	144	99.682
covid vaccination	134	93.528
covid-19 death	149	91.173
middle of a pandemic	131	88.984
covid-19 case	223	81.380
president biden	116	80.046
new variant	134	78.311
stay home	124	77.402
social distancing	389	73.649
boris johnson	173	66.387
coronavirus death	98	64.118
vaccine dose	95	61.846
first lockdown	86	58.511
covid response	84	57.874
coronavirus variant	79	55.837
vaccine distribution	82	55.550
second dose	90	55.191
china virus	76	52.961
new case	232	52.472
joe biden	162	51.891
vaccination drive	74	51.583
lockdown rule	75	51.157
nhs staff	92	50.550
first dose	89	49.697
covid-19 test	88	49.078
coronavirus case	105	48.649
new strain	82	47.102
stay-at-home order	85	46.887
mask mandate	73	46.488
pcr test	72	45.607
covid restriction	69	44.962
new coronavirus	82	44.868
deadly pandemic	65	44.856
corona virus	77	44.597
death toll	186	44.569
wearing mask	82	42.338
pandemic response	66	42.101
covid lockdown	57	39.442
covid rule	56	39.393
covid pandemic	62	39.311
biden administration	63	39.221
new death	63	38.533
covid variant	54	38.496
covid-19 variant	54	38.483
healthcare worker	97	38.431
covid-19 relief	58	38.018
home order	57	37.570
death rate	134	37.396
frontline worker	62	37.037
stimulus check	56	36.894
herd immunity	64	36.893
essential worker	63	36.883
active case	68	35.820
vaccination site	51	35.806
coronavirus pandemic	142	35.703
covid denier	50	35.660
social distance	72	34.982
pfizer vaccine	50	34.642
full lockdown	49	34.162
covid-19 patient	68	33.986
covid crisis	50	32.769
start of the pandemic	49	31.993
face mask	112	31.633
relief bill	48	31.621
covid protocol	45	31.606
whole pandemic	44	31.422
uk variant	43	30.739
lockdown restriction	48	30.734
long covid	42	29.934
covid testing	43	29.787
covid infection	42	29.361
rate in the world	48	29.340
second wave	78	29.162
covid-19 pandemic	216	29.045
covid number	40	28.476
death rate in the world	39	27.960
super spreader	39	27.618
care home	113	27.534
excess death	42	27.176
covid outbreak	38	26.765
positivity rate	43	26.764
matt hancock	39	26.687
covid ward	37	26.574
covid situation	37	25.974
mask wear	37	24.899
covid death rate	34	24.569
midst of a pandemic	35	24.525
covid-19 testing	42	24.214
key worker	42	24.026
lockdown measure	38	23.896
positive test	51	23.890
travel ban	52	23.742
infection rate	51	23.354
covid-19 outbreak	50	23.308
