Item	Frequency	Score
covid	10859	2083.815
omicron	1030	911.581
unvaccinated	744	589.913
vaccinate	1919	505.618
vax	413	326.942
ðÿ	310	303.400
fauci	334	251.803
vaxxed	222	226.837
lockdown	1373	213.641
pandemic	3845	190.857
pfizer	507	186.129
vaccine	4388	184.901
jab	562	170.199
covid19	229	169.546
booster	837	139.741
covid-19	3537	121.516
unvaxxed	115	120.209
moderna	150	117.511
vaccination	1039	116.154
ivermectin	123	107.331
variant	1886	101.715
cdc	672	88.741
sars-cov-2	149	86.219
corona	289	84.545
biden	701	78.457
myocarditis	85	77.775
anti-vaxxer	81	77.638
pre-pandemic	74	67.389
rodgers	242	63.705
vaxed	60	63.067
mask	1852	62.072
wuhan	134	61.638
psaki	62	61.192
icu	181	60.362
govt	252	57.153
coronavirus	738	56.507
vaxx	51	53.803
breaking	258	53.163
hospitalization	194	52.020
anti-vax	51	51.140
al-yamani	48	50.397
mandate	997	46.701
desantis	64	46.074
randox	44	45.009
n95	58	44.605
retweet	65	43.549
mrna	151	43.241
misinformation	136	41.381
ppl	109	39.837
immunity	358	39.773
post-pandemic	42	38.578
pre-covid	40	37.765
rogan	50	37.009
post-covid	40	36.752
distancing	156	36.660
bts	70	35.952
hospitalisation	49	35.528
gov	109	35.198
javid	42	34.837
jandj	32	34.176
covaxin	32	33.807
flu	352	33.328
transmissible	39	32.503
maskless	31	31.953
boris	164	31.863
cop26	30	30.451
ð	35	30.435
anti-covid	28	29.779
hesitancy	37	29.621
non-covid	28	29.098
anti-vaccine	31	29.008
blackpink	28	28.605
passport	341	28.361
covid-related	29	27.736
pcr	113	27.495
biontech	28	27.186
mutate	86	27.142
nasser	52	26.987
newsmax	32	26.549
quarantine	158	26.477
virus	955	26.473
hospitalize	93	26.107
antivaxxer	24	25.640
ï1	24	25.479
disinformation	62	24.835
hospitalise	36	24.757
anti-lockdown	23	24.343
polio	73	24.300
molnupiravir	22	23.805
unvaxed	22	23.784
c19	24	22.816
smallpox	54	22.686
र	27	22.447
austria	258	22.206
yg	25	22.206
antiviral	50	21.972
immunocompromised	26	21.454
sleaze	26	21.205
pharma	100	21.086
mask-wearing	21	20.804
sajid	25	20.797
walensky	19	20.540
pfizer-biontech	19	20.388
sushant	22	20.381
cases	37	19.863
virologist	22	19.723
ðÿš	18	19.658
positivity	47	19.489
anti-vaxx	18	19.447
hysteria	55	19.409
âtm	18	19.219
merch	26	18.791
ventilator	47	18.771
unjabbed	17	18.633
vaxxer	17	18.545
tory	105	18.528
outbreak	279	18.443
jisoo	17	18.422
reinfection	19	18.342
icymi	18	18.242
mongering	23	18.166
infect	185	18.154
spreader	30	18.149
nhs	283	17.702
dose	494	17.648
