Item	Frequency	Score
covid	14566	1716.155
ðÿ	726	435.832
corona	1650	295.649
covid19	651	295.389
lockdown	3067	292.944
vaccinate	1788	289.345
pandemic	6744	205.523
govt	1168	162.234
vaccine	6205	160.534
fauci	299	138.723
covid-19	6182	130.395
kumbh	223	126.349
vaccination	1381	94.807
jandj	144	92.659
modi	804	87.903
icu	428	87.488
moderna	181	87.252
ji	426	82.547
à	465	77.340
remdesivir	133	75.387
retweet	182	74.406
distancing	509	73.213
astrazeneca	193	72.948
cdc	867	70.320
pfizer	311	70.318
vax	135	66.222
coronavirus	1343	63.125
ventilator	255	61.647
wuhan	208	58.762
plz	186	58.529
maharashtra	401	57.572
mask	2692	55.398
ssrian	84	54.486
sars-cov-2	152	54.208
mela	122	51.897
post-pandemic	91	51.033
क	95	50.459
oxygen	1550	50.452
ppl	220	49.282
kejriwal	104	48.747
म	85	47.353
anti-lockdown	72	45.884
ð	85	44.979
र	88	44.143
jab	229	42.797
ve	276	42.399
clot	280	42.242
crematorium	114	41.850
द	73	41.516
ivermectin	74	40.172
unvaccinated	81	40.143
cbse	98	39.982
त	72	39.302
chsl	62	39.104
post-covid	69	38.872
न	70	38.513
positivity	150	37.811
aiims	69	36.946
desantis	83	36.824
curfew	158	36.777
ðÿtm	56	36.342
delhi	1073	36.322
biden	527	36.271
walgreen	65	35.768
covaxin	55	35.620
hai	175	35.163
pls	81	33.428
स	59	33.311
greensill	51	33.061
quarantine	321	32.987
uddhav	57	32.679
lakh	267	32.647
ssrians	49	32.202
gov	162	32.145
spreader	86	31.512
pre-pandemic	55	31.222
garu	50	30.999
n95	65	30.918
pl	308	30.906
rollout	153	30.715
breaking	242	30.699
ï	150	30.276
ppe	127	29.812
trudeau	146	29.584
shri	143	29.509
ssc	110	29.281
spo2	50	29.121
postpone	362	28.176
pre-covid	48	28.057
rt	311	27.762
bjp	302	27.755
bhi	53	27.606
nahi	48	27.474
ज	45	27.427
walgreens	67	27.121
âtm	42	27.110
plasma	543	26.842
adityanath	47	26.145
gujarat	178	26.022
urgently	176	25.906
cases	79	25.882
lucknow	88	25.846
ðÿš	39	25.820
modiji	40	25.804
stay-at-home	75	25.774
boris	211	25.208
ssr	72	25.152
b-positive	38	25.135
ndtv	49	24.931
haridwar	48	24.763
variant	737	24.443
goi	48	24.236
mrna	137	24.208
noida	73	23.932
concentrator	59	23.623
hospitalization	142	23.519
cremation	90	23.492
hospitalisation	52	23.387
icus	41	23.194
virus	1357	23.098
appt	52	23.025
ह	38	22.821
exam	1265	22.791
sushant	40	22.651
rahul	94	22.519
bengal	218	22.516
sop	83	22.230
helpline	95	22.131
asymptomatic	80	22.101
arvind	52	22.091
surge	493	22.001
dm	182	21.835
ल	37	21.656
vaxxed	33	21.593
ghaziabad	41	21.451
asharamji	32	21.378
epidemic	335	21.162
ke	85	21.147
ramadan	93	21.132
manmohan	49	20.817
bapu	34	20.800
tablighi	33	20.795
sant	60	20.782
ðÿtmðÿ	31	20.735
dose	943	20.677
vtu	32	20.673
covishield	31	20.642
kabir	50	20.566
incompetence	99	20.552
narendra	88	19.790
o-positive	29	19.383
starmer	34	19.374
biontech	32	19.346
misinformation	102	19.212
lmao	47	19.180
pfizer-biontech	29	19.167
covid-related	32	19.078
hesitancy	38	18.955
non-covid	29	18.856
drdo	34	18.837
maskless	29	18.762
speedy	148	18.761
godi	28	18.484
lockdowns	28	18.400
crore	205	18.197
ur	161	18.194
a-positive	27	18.122
passport	354	18.106
frontline	129	18.032
immunity	262	17.930
bhai	39	17.808
mismanagement	64	17.785
โคว	26	17.554
vihar	33	17.505
ncr	50	17.317
bolsonaro	43	17.304
thackeray	44	17.269
outbreak	424	17.212
sputnik	47	17.161
india	3111	16.993
atleast	56	16.990
ab-positive	25	16.901
didi	37	16.880
hospitalize	97	16.814
aï	25	16.796
non-essential	49	16.647
nugent	44	16.508
hcq	26	16.500
flu	283	16.497
rampal	27	16.482
denier	57	16.366
sunak	27	16.313
jandk	24	16.271
covidiot	24	16.214
jamaat	31	16.191
chhattisgarh	42	16.161
ontarian	27	16.149
श	26	16.129
nagpur	40	16.059
tweet	478	16.020
covid-positive	24	15.898
cremate	46	15.898
ambani	31	15.827
pyre	35	15.733
mishandle	42	15.611
mamata	30	15.555
ipl	57	15.451
anti-asian	24	15.449
bhopal	42	15.352
precaution	176	15.328
shameless	53	15.262
covax	23	15.183
amid	314	15.056
hosp	29	14.975
single-day	27	14.918
kya	30	14.896
yogi	65	14.879
ka	89	14.833
karnataka	89	14.693
o2	84	14.553
mumbai	229	14.549
rohini	25	14.524
bihar	73	14.495
bharat	51	14.486
rt-pcr	31	14.450
ग	23	14.448
ðÿ1	21	14.367
hoga	22	14.354
albertans	25	14.303
sauda	22	14.281
