Item	Frequency	Score
covid	5868	38.955
covid-19	7066	37.768
pandemic	6421	37.262
coronavirus	5675	34.925
lockdown	3529	23.669
corona	1920	13.645
trump	2753	12.439
cases	4056	11.880
distancing	1613	11.419
virus	1803	10.312
deaths	1756	10.257
ðÿ	1362	10.200
mask	1491	9.426
masks	1263	8.785
covid19	922	7.203
wear	1099	5.768
testing	1317	5.612
positive	1469	5.596
govt	699	5.534
tested	891	5.186
rally	736	5.119
spread	1004	4.943
stay	1394	4.919
protests	659	4.721
americans	933	4.711
outbreak	592	4.504
crisis	893	4.462
à	478	4.114
wearing	648	4.038
trump''s	521	4.006
please	1712	3.963
lives	1130	3.926
social	1956	3.752
tulsa	408	3.654
â	453	3.527
safe	846	3.490
delhi	458	3.490
breaking	506	3.407
vaccine	435	3.406
today	1620	3.284
people	5311	3.256
spike	384	3.244
patients	951	3.213
exams	367	3.169
hospitals	438	3.165
amid	368	3.104
economy	703	3.096
infected	367	3.088
quarantine	325	3.072
during	2831	3.069
tests	542	3.064
died	772	3.064
via	900	3.053
cdc	327	3.021
hospital	718	2.979
china	797	2.978
florida	530	2.978
shit	360	2.963
health	2033	2.963
protest	386	2.944
flu	327	2.921
reopening	294	2.912
fucking	333	2.895
racism	330	2.868
due	1215	2.843
death	998	2.827
wave	416	2.798
infections	321	2.777
stop	816	2.771
india	695	2.763
texas	528	2.742
sick	370	2.715
worst	400	2.711
confirmed	415	2.711
weeks	727	2.705
ca	1119	2.700
fight	571	2.678
workers	627	2.667
epidemic	275	2.655
reopen	257	2.651
uk	744	2.628
june	927	2.611
why	1579	2.602
protect	519	2.601
restrictions	332	2.600
yesterday	392	2.596
response	733	2.593
biden	263	2.593
u	386	2.588
rt	253	2.557
dying	302	2.553
country	1166	2.540
thousands	454	2.525
fuck	270	2.512
hospitalizations	227	2.510
nursing	336	2.507
fauci	224	2.505
news	1010	2.501
toll	262	2.485
now	3442	2.483
die	403	2.479
n''t	6736	2.477
everyone	748	2.472
test	798	2.469
boris	232	2.463
racist	252	2.446
home	1825	2.413
ï	216	2.407
spreading	253	2.402
police	765	2.390
us	2982	2.367
riots	218	2.365
president	976	2.364
numbers	549	2.352
recovered	252	2.345
months	841	2.344
protesters	230	2.342
millions	327	2.337
tracing	215	2.335
thank	514	2.323
risk	716	2.316
care	1143	2.306
surge	223	2.301
blame	259	2.292
ppl	196	2.284
governor	327	2.276
pence	196	2.262
w	347	2.262
daily	544	2.257
going	1503	2.253
icu	191	2.244
deadly	228	2.242
unemployment	238	2.241
infection	270	2.232
gop	210	2.227
sir	330	2.223
doctors	286	2.220
tweet	202	2.210
vote	401	2.210
says	1076	2.198
homes	376	2.183
nhs	225	2.180
shut	260	2.178
lock	248	2.174
blm	180	2.173
reported	528	2.170
rallies	184	2.167
rate	621	2.159
beds	224	2.159
arizona	245	2.157
face	719	2.149
lockdowns	172	2.148
protesting	181	2.145
y	282	2.145
fake	223	2.141
johnson	294	2.138
let	920	2.137
symptoms	297	2.129
ppe	172	2.126
week	925	2.114
government	1287	2.112
million	844	2.107
donald	234	2.104
worse	310	2.101
healthcare	295	2.100
recovery	312	2.084
literally	245	2.083
governors	180	2.080
experts	318	2.072
wo	448	2.070
relief	281	2.066
pm	411	2.065
fighting	302	2.062
modi	169	2.056
total	637	2.051
wuhan	158	2.042
we	8856	2.029
reminder	185	2.027
tomorrow	238	2.025
global	677	2.023
gov.	171	2.001
dead	396	2.000
america	532	1.998
pls	152	1.995
rise	334	1.995
stupid	210	1.994
gatherings	159	1.977
days	991	1.971
black	740	1.968
exam	211	1.948
asymptomatic	144	1.947
minister	413	1.944
cummings	145	1.941
guidelines	249	1.935
thread	240	1.934
keep	878	1.934
retweet	139	1.933
situation	426	1.919
anyone	524	1.912
join	378	1.908
highest	317	1.904
go	1501	1.903
protestors	139	1.900
countries	536	1.898
immunity	155	1.898
gonna	186	1.894
officials	324	1.893
cuomo	137	1.893
businesses	342	1.889
update	330	1.889
still	1587	1.889
dear	219	1.888
र	132	1.887
ji	137	1.884
no	3387	1.876
just	3126	1.873
affected	264	1.870
cancel	155	1.865
webinar	150	1.863
transmission	218	1.863
killing	218	1.861
brexit	154	1.855
campaign	396	1.853
happening	218	1.851
nation	302	1.850
watch	400	1.849
measures	297	1.846
twitter	214	1.839
curve	169	1.837
vulnerable	189	1.836
damn	165	1.831
democrats	191	1.831
hoax	129	1.826
gov	128	1.825
jobs	328	1.825
outbreaks	132	1.825
getting	651	1.824
donate	148	1.823
save	375	1.822
saying	406	1.822
plasma	152	1.819
emergency	283	1.814
rules	393	1.812
hit	404	1.811
media	649	1.811
how	2842	1.804
doing	650	1.803
kill	249	1.802
abbott	129	1.800
floyd	131	1.799
nurses	160	1.798
help	1400	1.791
killed	309	1.791
folks	198	1.786
states	887	1.782
precautions	128	1.781
lost	486	1.775
our	3928	1.775
middle	409	1.774
handling	193	1.770
rising	210	1.767
chinese	328	1.761
seriously	210	1.757
bc	167	1.755
latest	363	1.754
government''s	165	1.753
failed	265	1.749
bars	176	1.748
cure	151	1.746
down	1393	1.744
do	4477	1.744
dangerous	217	1.735
brutality	117	1.734
public	1142	1.733
ok	226	1.731
voting	178	1.730
midst	134	1.730
mortality	142	1.724
isolation	139	1.723
follow	377	1.722
zero	199	1.722
need	1563	1.713
wash	152	1.708
citizens	238	1.705
cancelled	130	1.698
asking	227	1.696
trying	469	1.693
wait	273	1.693
hey	175	1.692
remember	395	1.682
families	340	1.682
tonight	164	1.680
