Item	Frequency	Score
corona virus	545	13.110
coronavirus outbreak	421	10.355
hong kong	201	5.466
cruise ship	169	4.755
public health	160	4.555
coronavirus case	156	4.466
new case	156	4.466
confirmed case	154	4.422
novel coronavirus	151	4.355
south korea	146	4.244
death toll	145	4.222
new coronavirus	128	3.844
case of coronavirus	127	3.822
united states	114	3.533
coronavirus death	92	3.044
stock market	91	3.022
president trump	86	2.911
novel #coronavirus	81	2.800
first case	80	2.778
health official	80	2.778
face mask	74	2.644
coronavirus response	73	2.622
trump administration	69	2.533
communist party	65	2.444
virus outbreak	65	2.444
coronavirus patient	64	2.422
mike pence	62	2.378
social medium	57	2.267
global health	55	2.222
chinese people	54	2.200
other country	53	2.178
chinese government	51	2.133
wuhan coronavirus	51	2.133
washington state	48	2.067
coronavirus fear	48	2.067
new #coronavirus	47	2.044
infectious disease	47	2.044
press conference	46	2.022
white house	46	2.022
medical worker	46	2.022
disease control	46	2.022
suspected case	44	1.978
travel ban	42	1.933
donald trump	41	1.911
world health organization	41	1.911
spread of coronavirus	40	1.889
health minister	40	1.889
many people	39	1.867
supply chain	39	1.867
hubei province	39	1.867
coronavirus epidemic	37	1.822
new hoax	37	1.822
coronavirus vaccine	36	1.800
american people	36	1.800
diamond princess	36	1.800
mortality rate	36	1.800
fake news	36	1.800
first death	35	1.778
medical supply	35	1.778
chinese doctor	35	1.778
last night	35	1.778
medical staff	34	1.755
coronavirus death toll	34	1.755
last week	34	1.755
test kit	33	1.733
north korea	33	1.733
task force	33	1.733
case of #coronavirus	33	1.733
corona beer	32	1.711
diamond princess cruise	32	1.711
health expert	32	1.711
new coronavirus case	31	1.689
trade deal	31	1.689
national security	31	1.689
first case of coronavirus	31	1.689
coronavirus update	31	1.689
health crisis	30	1.667
human right	30	1.667
new case of coronavirus	30	1.667
coronavirus infection	30	1.667
last year	29	1.644
health emergency	29	1.644
li wenliang	29	1.644
good news	29	1.644
communist china	29	1.644
climate change	29	1.644
wuhan virus	29	1.644
first coronavirus	28	1.622
president xi	28	1.622
coronavirus pandemic	28	1.622
travel restriction	28	1.622
total number	28	1.622
health care	28	1.622
protective gear	28	1.622
coronavirus concern	27	1.600
bbc news	27	1.600
coronavirus spread	27	1.600
surgical mask	27	1.600
coronavirus crisis	26	1.578
chinese citizen	26	1.578
new virus	26	1.578
pakistani student	26	1.578
conspiracy theory	25	1.556
seafood market	25	1.556
carrie lam	25	1.556
spread of the coronavirus	24	1.533
president @realdonaldtrump	24	1.533
pandemic response	24	1.533
hiv outbreak	24	1.533
deadly virus	23	1.511
new death	23	1.511
open border	23	1.511
zero hedge	23	1.511
coronavirus quarantine	23	1.511
coronavirus threat	23	1.511
hope bridge	22	1.489
few week	22	1.489
whole world	22	1.489
citizen journalist	22	1.489
trump admin	22	1.489
trade war	22	1.489
first coronavirus death	22	1.489
chinese authority	22	1.489
confirmed coronavirus	21	1.467
saudi arabia	21	1.467
deadly coronavirus	21	1.467
front line	21	1.467
china virus	21	1.467
gun violence	21	1.467
death rate	21	1.467
covid-19 outbreak	20	1.444
chinese scientist	20	1.444
chinese official	20	1.444
health ministry	20	1.444
community spread	20	1.444
breaking news	20	1.444
first time	19	1.422
global pandemic	19	1.422
spread of #coronavirus	19	1.422
incubation period	19	1.422
health system	19	1.422
bird flu	19	1.422
dr. li wenliang	19	1.422
health authority	19	1.422
number of people	19	1.422
map of the soul	18	1.400
eating meat	18	1.400
live update	18	1.400
few day	18	1.400
rest of the world	17	1.378
close contact	17	1.378
next week	17	1.378
number of cases	17	1.378
swine flu	17	1.378
coronavirus test	17	1.378
state medium	17	1.378
federal government	17	1.378
global economy	17	1.378
confirmed coronavirus case	17	1.378
coronavirus task force	17	1.378
corona virus outbreak	17	1.378
chinese fan	17	1.378
deadly #coronavirus	17	1.378
breaking : coronavirus death	16	1.356
big deal	16	1.356
health worker	16	1.356
concentration camp	16	1.356
bernie sanders	16	1.356
testing kit	16	1.356
infected people	16	1.356
coronavirus evacuee	16	1.356
million of people	16	1.356
free speech	16	1.356
news conference	16	1.356
chinese national	16	1.356
health security	16	1.356
coronavirus task	16	1.356
same time	16	1.356
immune system	16	1.356
opioid epidemic	16	1.356
only way	15	1.333
new york times	15	1.333
chinese state	15	1.333
new year	15	1.333
disease outbreak	15	1.333
coronavirus panic	15	1.333
critical condition	15	1.333
sick leave	15	1.333
virus spread	15	1.333
san francisco	15	1.333
toilet paper	14	1.311
dear @realdonaldtrump	14	1.311
virus death	14	1.311
tom cotton	14	1.311
seasonal flu	14	1.311
covid-19 virus	14	1.311
bad news	14	1.311
freedom of speech	14	1.311
number of deaths	14	1.311
research facility	14	1.311
public health emergency	14	1.311
healthcare system	14	1.311
chinese tourist	14	1.311
high risk	14	1.311
covid-19 coronavirus	14	1.311
healthcare worker	14	1.311
good thing	14	1.311
s. korea	14	1.311
china coronavirus	14	1.311
prime minister	14	1.311
travel history	14	1.311
