Item	Frequency	Score
covid	10281	61.804
pandemic	7613	40.309
covid-19	7051	34.514
coronavirus	4588	26.039
lockdown	2837	17.644
trump	4163	16.949
mask	2323	13.062
deaths	2202	11.639
virus	1952	10.212
corona	1387	9.341
cases	3038	8.265
vaccine	1369	8.176
wear	1744	8.058
masks	1225	7.893
cdc	1163	7.703
distancing	1113	7.556
americans	1420	6.301
covid19	857	6.269
biden	901	6.129
trump''s	729	4.876
positive	1319	4.685
tested	834	4.543
died	1329	4.538
flu	637	4.491
govt	564	4.335
testing	1039	4.205
stay	1272	4.181
spread	885	4.105
restrictions	558	3.565
tests	700	3.499
lives	1077	3.479
die	654	3.355
deadly	451	3.341
wearing	554	3.320
please	1541	3.317
vote	738	3.312
safe	857	3.270
test	1200	3.248
crisis	662	3.227
outbreak	417	3.220
people	5638	3.162
breaking	502	3.161
lied	368	3.126
economy	772	3.105
today	1633	3.047
why	2009	2.990
via	960	2.988
donald	426	2.959
fauci	317	2.948
immunity	352	2.943
months	1191	2.931
health	2183	2.911
sick	445	2.908
infected	363	2.877
during	2871	2.855
unemployment	374	2.843
due	1325	2.835
president	1312	2.833
response	879	2.801
ca	1257	2.764
u	461	2.760
relief	461	2.742
fuck	337	2.741
n''t	8064	2.706
dead	641	2.698
social	1492	2.696
workers	695	2.695
everyone	905	2.690
china	768	2.679
ðÿ	266	2.642
protect	573	2.619
millions	420	2.616
joe	427	2.599
stop	826	2.596
quarantine	274	2.588
death	976	2.566
nhs	318	2.564
lockdowns	254	2.552
boris	267	2.541
amid	297	2.523
symptoms	415	2.523
herd	272	2.518
woodward	253	2.505
panic	289	2.504
schools	722	2.493
india	669	2.489
w	434	2.489
shit	302	2.473
says	1344	2.472
rally	305	2.471
vaccines	267	2.457
infections	290	2.446
election	541	2.442
dying	303	2.410
jobs	525	2.407
infection	331	2.405
wave	368	2.402
modi	243	2.401
hospital	600	2.396
exam	320	2.390
kids	577	2.385
hoax	231	2.368
million	1054	2.361
now	3567	2.357
news	1028	2.349
thank	570	2.347
fucking	263	2.338
recovered	274	2.336
pelosi	225	2.334
ppl	222	2.329
care	1265	2.329
yesterday	368	2.328
gop	247	2.325
country	1133	2.288
democrats	299	2.275
rt	227	2.267
lost	723	2.265
tweet	230	2.262
र	205	2.260
wo	545	2.245
twitter	321	2.242
republicans	276	2.239
toll	239	2.221
epidemic	225	2.219
us	3047	2.218
confirmed	341	2.214
uk	659	2.211
worst	326	2.207
spreading	237	2.184
exams	226	2.182
numbers	544	2.178
blame	259	2.167
thousands	403	2.166
let	1019	2.160
knew	529	2.147
watch	529	2.131
plasma	221	2.122
lies	313	2.110
killed	426	2.106
shut	269	2.102
healthcare	323	2.101
government	1393	2.091
worse	335	2.083
wuhan	179	2.080
patients	616	2.079
weeks	573	2.077
fight	448	2.076
rules	515	2.073
saying	525	2.064
reminder	209	2.063
recovery	336	2.062
failed	370	2.059
daily	526	2.050
literally	260	2.044
gdp	207	2.037
america	595	2.032
risk	667	2.031
tomorrow	261	2.028
app	375	2.023
gonna	228	2.021
hospitals	246	2.014
johnson	292	2.007
going	1444	2.003
no	3967	2.002
lock	237	2.002
lying	228	1.993
businesses	402	1.987
need	2007	1.984
how	3435	1.984
home	1611	1.982
retweet	159	1.976
pm	420	1.965
struggling	217	1.961
anyone	591	1.958
week	924	1.956
listen	299	1.954
global	708	1.950
voting	239	1.945
imagine	296	1.937
fake	205	1.935
lie	240	1.931
rise	348	1.929
stupid	216	1.924
we	9154	1.918
experts	310	1.918
remember	515	1.917
families	446	1.915
getting	755	1.914
doctors	247	1.912
pls	151	1.902
sir	285	1.900
gov	151	1.891
rallies	155	1.890
measures	336	1.888
lakh	154	1.887
keep	933	1.886
just	3445	1.886
doing	749	1.882
dangerous	271	1.881
tracing	158	1.881
do	5281	1.876
airborne	157	1.873
still	1720	1.872
sept	155	1.865
neet	140	1.858
icu	145	1.857
spike	171	1.856
homes	325	1.854
days	1007	1.849
get	2653	1.846
damn	183	1.844
guidelines	251	1.840
reported	464	1.837
thread	241	1.835
wants	360	1.834
ppe	140	1.833
reopen	143	1.824
go	1568	1.824
senate	254	1.820
kill	275	1.813
sweden	174	1.812
reports	445	1.809
public	1309	1.806
ve	139	1.802
middle	456	1.799
tonight	203	1.796
trying	554	1.796
forget	248	1.795
did	2233	1.794
trace	173	1.793
save	401	1.792
dr.	489	1.788
telling	243	1.787
zero	232	1.786
seriously	236	1.785
s	613	1.781
rate	530	1.775
nursing	213	1.775
surge	151	1.774
bc	186	1.772
fighting	261	1.771
ur	138	1.770
job	663	1.769
restaurants	215	1.768
threat	249	1.765
face	615	1.760
sars-cov-2	125	1.758
highest	307	1.755
plan	714	1.748
hospitalizations	123	1.743
hit	419	1.742
hey	201	1.738
update	319	1.737
handling	204	1.736
told	636	1.734
nobody	197	1.733
happening	213	1.733
asymptomatic	122	1.730
y	217	1.727
because	2163	1.726
chinese	348	1.725
got	940	1.725
outbreaks	127	1.721
help	1462	1.717
day	1724	1.717
bad	510	1.715
rising	217	1.709
scientists	245	1.708
