Item	Frequency	Score
coronavirus	6656	95.441
virus	1851	23.955
corona	1421	23.183
covid-19	1785	22.908
ðÿ	1027	17.431
trump	1648	17.371
pandemic	1092	15.510
china	1635	12.671
outbreak	770	12.001
cases	1292	9.066
lockdown	492	8.453
cdc	476	8.112
spread	691	7.657
distancing	410	7.257
tested	544	7.170
deaths	435	6.347
flu	366	6.241
stay	723	5.935
breaking	408	5.806
italy	431	5.802
testing	573	5.766
sick	385	5.556
quarantine	285	5.345
covid	283	5.298
confirmed	397	5.242
crisis	450	5.202
masks	290	5.198
wuhan	259	5.083
infected	285	4.935
chinese	497	4.904
positive	524	4.808
trump''s	272	4.744
hoax	240	4.724
panic	258	4.612
epidemic	246	4.585
americans	367	4.433
covid19	201	4.201
tests	331	4.139
response	528	4.117
president	750	4.048
â	222	3.955
korea	256	3.908
hospital	417	3.907
spreading	210	3.867
health	1131	3.840
vaccine	211	3.785
emergency	317	3.783
hands	413	3.767
please	681	3.752
wash	215	3.743
symptoms	262	3.678
stop	472	3.639
fight	345	3.595
democrats	217	3.575
test	511	3.545
doctors	230	3.544
govt	165	3.521
iran	234	3.499
everyone	472	3.492
people	2409	3.491
workers	364	3.476
pence	155	3.387
via	427	3.378
die	253	3.361
kits	166	3.309
patients	412	3.286
shit	175	3.280
officials	275	3.207
protect	282	3.182
amid	160	3.170
news	557	3.169
gonna	169	3.109
fuck	154	3.082
healthcare	208	3.037
safe	295	2.973
ppl	125	2.948
weeks	336	2.918
ca	512	2.900
fucking	139	2.873
hospitals	162	2.872
due	514	2.848
w	199	2.830
disease	287	2.825
country	553	2.818
home	907	2.809
medical	408	2.805
rt	123	2.801
cancelled	131	2.799
china''s	140	2.786
why	717	2.782
biden	122	2.757
died	285	2.741
fauci	109	2.735
travel	290	2.722
mask	137	2.717
lives	310	2.710
now	1563	2.663
us	1419	2.653
today	533	2.619
n''t	2979	2.592
social	548	2.579
u	162	2.577
fake	126	2.576
experts	182	2.575
ï	101	2.561
racist	114	2.556
patient	214	2.535
death	371	2.533
thread	152	2.532
thank	239	2.505
shut	135	2.496
threat	161	2.488
blame	124	2.488
economy	226	2.486
seriously	151	2.481
nhs	116	2.471
risk	326	2.466
says	517	2.465
y	146	2.463
quarantined	91	2.438
pelosi	93	2.431
media	389	2.430
tweet	98	2.400
relief	147	2.389
à	91	2.389
america	276	2.355
donald	118	2.354
saying	239	2.348
deadly	103	2.337
update	186	2.326
dems	86	2.316
nurses	105	2.316
isolation	100	2.310
sanitizer	83	2.310
briefing	92	2.309
cure	104	2.303
supplies	128	2.300
doctor	162	2.277
global	328	2.268
administration	202	2.262
ventilators	79	2.250
donated	96	2.236
fear	167	2.235
india	225	2.231
fighting	143	2.230
spreads	84	2.229
bill	241	2.216
literally	114	2.215
cough	83	2.214
going	622	2.212
dying	102	2.210
doing	350	2.208
infection	111	2.194
calling	148	2.188
worried	101	2.182
toll	89	2.174
yesterday	128	2.169
lying	101	2.166
washing	89	2.162
uk	246	2.153
combat	115	2.151
listen	133	2.148
democrat	87	2.146
countries	264	2.146
watch	206	2.146
wo	198	2.143
fears	91	2.140
need	840	2.139
measures	155	2.137
advice	171	2.137
prevent	167	2.137
immune	95	2.120
let	384	2.116
protective	90	2.113
worse	131	2.102
telling	121	2.099
retweet	69	2.098
infections	87	2.097
toilet	84	2.091
days	447	2.088
n95	68	2.081
reported	211	2.080
government	532	2.072
cnn	77	2.061
vulnerable	97	2.058
closed	156	2.055
care	423	2.054
icu	68	2.046
elderly	84	2.041
cruise	91	2.039
updates	107	2.035
help	677	2.027
lied	70	2.025
folks	103	2.023
thousands	141	2.021
twitter	105	2.015
gop	74	2.011
donate	75	2.005
keep	386	2.002
follow	195	2.001
lies	111	1.998
precautions	68	1.995
novel	133	1.989
boris	67	1.987
flights	83	1.980
situation	187	1.975
cancel	73	1.975
kill	121	1.973
curve	81	1.970
dear	99	1.968
