Item	Frequency	Score
covid vaccine	718	675.944
vaccine mandate	413	406.712
covid death	350	338.439
covid-19 vaccine	472	326.015
covid case	330	297.772
natural immunity	193	179.122
covid passport	171	172.147
vaccine passport	167	167.922
covid test	172	163.343
covid-19 vaccination	150	146.696
covid infection	117	115.011
covid patient	118	111.707
covid vaccination	101	101.574
vaccinated people	99	98.735
long covid	98	98.377
mask mandate	108	98.163
covid restriction	105	97.570
covid shot	89	90.070
booster shot	90	85.336
unvaccinated people	83	82.884
colin powell	104	78.934
vaccine dose	81	75.832
covid-19 case	141	74.249
delta variant	73	74.032
vaccination rate	84	71.676
covid vaccine mandate	63	64.084
covid jab	63	64.018
global pandemic	98	63.640
wuhan lab	63	63.604
wearing mask	85	62.927
covid vax	61	62.075
covid pandemic	67	60.764
covid-19 death	67	59.428
covid-19 vaccine mandate	56	57.060
covid rate	54	54.852
covid testing	55	54.128
covid pass	53	54.020
pandemic response	57	52.214
covid response	52	51.770
social distancing	188	51.412
covid booster	49	50.066
new case	153	49.918
healthcare worker	87	49.542
herd immunity	59	48.779
pcr test	53	48.359
covid outbreak	47	46.972
start of the pandemic	50	46.647
covid relief	46	45.925
big pharma	68	45.368
new death	49	43.115
infection rate	66	43.028
covid protocol	42	42.202
coronavirus vaccine	48	41.949
vaccination status	41	39.948
religious exemption	45	39.793
death rate	97	39.020
getting covid	38	38.995
sajid javid	40	38.666
cdc director	38	38.107
covid-19 booster	37	38.046
gain of function	38	37.939
corona virus	45	37.714
panic buying	39	37.621
active case	49	37.194
beginning of the pandemic	38	37.024
coronavirus act	36	36.368
covid rule	35	35.602
case rate	37	35.589
mask wear	37	35.494
vaccine for kids	33	34.012
president biden	33	33.418
biden administration	37	33.352
covid symptom	33	33.347
vaccine for children	33	33.244
covid crisis	35	33.070
gain-of-function research	32	32.888
covid-19 patient	45	32.466
pfizer vaccine	32	32.047
stay home	35	32.033
negative test	36	31.822
covid-19 pandemic	164	31.784
flu shot	51	31.500
vax mandate	30	31.041
covid complication	30	30.978
daily case	32	30.692
vaccine requirement	30	30.491
booster dose	31	30.198
corona time	29	29.941
excess death	32	29.770
plan b	51	29.603
ron desantis	29	29.420
case number	44	28.927
health failure	28	28.886
covid-19 infection	36	28.875
vaccine booster	28	28.829
covid number	28	28.736
first dose	35	28.526
covid-19 test	35	28.486
covid report	27	27.997
covid hospitalization	27	27.935
boris johnson	49	27.440
covid lockdown	27	27.250
public health failure	26	26.979
covid infection rate	26	26.966
covid treatment	26	26.904
freedom day	27	26.902
moderna vaccine	26	26.623
vaccination drive	26	26.622
spike protein	27	26.172
health care worker	45	26.040
covid death rate	25	25.992
breakthrough case	25	25.980
people die	32	25.903
death toll	74	25.716
care worker	60	25.547
handling of the pandemic	25	25.530
next pandemic	25	25.208
new variant	29	25.013
function research	24	24.936
breakthrough infection	24	24.921
emergency use	29	24.835
joe rogan	25	24.782
covid-19 complication	24	24.678
china virus	24	24.655
first lockdown	24	24.123
icu bed	25	24.048
social distance	34	24.041
covid mandate	23	24.023
horse dewormer	23	24.022
covid misinformation	23	24.010
real pandemic	23	23.937
proof of vaccination	23	23.614
gain of function research	22	23.012
pfizer covid-19 vaccine	22	22.952
height of the pandemic	22	22.621
early treatment	27	22.591
positivity rate	25	22.580
covid situation	22	22.410
deadly pandemic	22	22.392
covid-19 list	22	22.336
pandemic restriction	22	22.203
health measure	27	22.037
entire pandemic	21	21.951
covid policy	21	21.922
public health measure	24	21.853
vaccination card	21	21.755
other vaccine	23	21.702
breaking news	50	21.390
face mask	52	21.312
total case	23	21.286
great reset	21	21.230
daily death	21	20.970
doug ford	21	20.798
vaccine rollout	20	20.755
covid time	20	20.551
care home	58	20.470
coronavirus case	30	20.432
covid-19 restriction	25	20.273
multiple myeloma	30	20.233
new coronavirus	25	20.160
covid-19 pill	19	20.026
second dose	22	20.018
n95 mask	21	19.947
covid spread	19	19.896
covid-19 protocol	20	19.759
health official	51	19.674
wuhan institute	19	19.661
survival rate	45	19.429
severe disease	23	19.399
pandemic hit	20	19.353
positive case	27	19.342
cases today	19	19.279
vaccine hesitancy	19	19.270
delta outbreak	18	19.025
catching covid	18	19.008
blood clot	45	19.006
pfizer scientist	18	18.981
covid-19 shot	18	18.972
post covid	18	18.822
joe biden	40	18.771
covid era	18	18.733
covid-19 hospitalization	18	18.652
frontline worker	21	18.521
vax rate	17	18.015
covid money	17	18.011
covid19 vaccine	17	17.970
namo app	17	17.958
nhs staff	22	17.942
covid risk	17	17.883
covid update	17	17.815
vaccinated person	17	17.779
pandemic preparedness	18	17.759
adverse reaction	35	17.756
positive test	26	17.737
covid safety	17	17.644
total death	19	17.548
rapid test	19	17.466
flu vaccine	30	17.449
lockdown rule	17	17.370
monoclonal antibody	33	17.332
vaccine effectiveness	17	17.192
conspiracy theorist	30	17.054
new infection	22	17.014
shop merch	16	17.012
lateral flow	17	16.861
covid virus	16	16.740
unpaid leave	19	16.688
severe illness	20	16.600
paid leave	22	16.527
middle of a pandemic	16	16.470
distancing rule	17	16.300
respiratory virus	17	16.285
pre-pandemic level	16	16.262
flu season	23	16.253
blood cancer	20	16.175
extreme level of torture	15	16.019
antiviral pill	15	16.005
risk of death	25	16.004
covid-19 jab	15	15.996
covid wave	15	15.961
vaccination mandate	15	15.955
fact check	18	15.942
heart inflammation	15	15.919
level of torture	15	15.903
deaths today	15	15.859
coronavirus death	16	15.806
super spreader	15	15.756
fda panel	15	15.702
rate in the country	17	15.690
year old	56	15.634
hospital admission	25	15.632
risk of hospitalization	15	15.601
related death	18	15.578
fox news anchor	15	15.516
third dose	15	15.468
matt hancock	15	15.225
spreading misinformation	15	15.163
president jair bolsonaro	15	15.146
vaccine injury	15	15.145
covid-19 outbreak	22	15.028
pfizer booster	14	15.019
universe lockdown	14	15.019
ó 3ó	14	15.019
spread of covid	14	15.009
mask in school	14	15.002
biden admin	14	15.000
killing people	22	14.996
covid denier	14	14.994
booster jab	14	14.988
proof of a negative test	14	14.986
medical apartheid	14	14.940
post pandemic	14	14.903
vaccinated individual	14	14.800
social distancing rule	15	14.714
billion dose	14	14.667
health secretary	17	14.615
hospital bed	27	14.604
delta wave	14	14.555
anthony fauci	14	14.541
medical status	14	14.438
viral load	25	14.392
kyrie irving	16	14.378
testing site	17	14.281
salmonella outbreak	14	14.263
vaccination programme	15	14.234
essential worker	16	14.030
covid pill	13	14.018
crore vaccine	13	14.017
lab leak	13	14.008
vaccine certificate	13	13.987
covid-19 vaccine dose	13	13.980
covid warrior	13	13.973
covid positive	13	13.942
covid transmission	13	13.934
extreme level	15	13.875
booster vaccine	13	13.839
red state	18	13.826
health worker	36	13.821
vaccine shot	13	13.816
second wave	25	13.763
vaccination campaign	15	13.667
mrna vaccine	13	13.629
pregnant people	13	13.584
wear mask	13	13.582
acquired immunity	13	13.573
many police officer	13	13.479
saving life	21	13.424
relief fund	16	13.388
coronavirus pandemic	36	13.280
flow test	13	13.244
chain issue	13	13.230
test kit	20	13.206
seasonal flu	15	13.148
emergency use authorization	13	13.134
medical exemption	13	13.073
many police	14	13.058
health minister	19	13.051
covid contract	12	13.011
covid drug	12	13.003
health advice	15	12.984
covid datum	12	12.976
pre covid	12	12.965
quarantine camp	12	12.925
lateral flow test	12	12.875
covid-19 testing	15	12.860
leading cause of death	20	12.853
prior infection	12	12.837
children age	17	12.812
close contact	27	12.780
mass vaccination	13	12.769
vaccine clinic	12	12.760
term effect	16	12.681
cause of death	44	12.680
qr code	29	12.671
yg entertainment	12	12.572
spanish flu	14	12.524
long term effect	15	12.522
vaccination requirement	12	12.509
supply chain issue	12	12.435
fetal cell	12	12.422
public health	265	12.405
eligible population	12	12.389
vaccination clinic	12	12.366
local case	12	12.150
state colin powell	13	12.101
staff shortage	13	12.091
fatality rate	15	12.076
american law	16	12.072
use authorization	12	12.030
funded gain-of-function	11	12.015
black us secretary	11	12.015
covid-19 booster shot	11	12.014
covid vaccine dose	11	12.014
passport mandate	11	12.014
risk of myocarditis	11	12.012
jenny harries	11	12.010
delta surge	11	12.009
covid today	11	12.008
fda adviser	11	11.995
covid survivor	11	11.992
rate in the world	13	11.980
billionaire wealth	11	11.962
unvaccinated adult	11	11.961
vaccine datum	11	11.942
jen psaki	11	11.926
cases yesterday	11	11.914
unvaccinated person	11	11.911
dock worker	12	11.904
effective vaccine	13	11.900
covid regulation	11	11.894
high vaccination	11	11.866
covid-19 lockdown	13	11.865
new billionaire	11	11.862
ecohealth alliance	11	11.848
health order	12	11.822
panic buy	11	11.786
pm modi	14	11.762
forced vaccination	11	11.759
secretary of state	27	11.730
cdc datum	11	11.650
cdc study	11	11.623
antibody treatment	11	11.613
gun violence	25	11.611
airborne transmission	11	11.605
covid-19 treatment	11	11.496
covid-19 virus	13	11.493
conspiracy theory	40	11.460
rand paul	13	11.458
experimental vaccine	11	11.353
new virus	13	11.217
covid-19 safety	11	11.208
health expert	19	11.166
economic recovery	27	11.160
massive protest	12	11.155
labor shortage	13	11.155
same people	30	11.124
energy crisis	15	11.105
safety protocol	14	11.085
organ transplant	15	11.066
covid passport mandate	10	11.014
vax passport	10	11.014
covid variant	10	11.013
covid-19 vaccine booster	10	11.013
coronavirus vaccine mandate	10	11.013
money with social media	10	11.010
glenn youngkin	10	11.010
vaccine equity	10	11.009
covid case rate	10	11.007
covid law	10	11.006
start of pandemic	10	11.003
covid admission	10	10.998
covid death toll	10	10.997
anti vax	10	10.995
covid pneumonia	10	10.987
covid victim	10	10.984
vaccine death	10	10.984
new covid	10	10.979
covid spike	10	10.978
mrna technology	10	10.972
wow wow	11	10.963
mild case	12	10.962
uk today	11	10.953
vaccine status	10	10.949
dan andrew	10	10.946
vaccine misinformation	10	10.935
number of deaths	18	10.931
full vaccination	10	10.928
covid recovery	10	10.899
vaccine side effect	10	10.889
vaccine side	10	10.883
new pandemic	10	10.853
enough vaccine	10	10.817
vaccinating child	10	10.813
health crisis	21	10.797
antigen testing	10	10.769
contact tracing	13	10.758
lockdown restriction	11	10.756
coronavirus infection	12	10.751
immune system	94	10.721
tucker carlson	11	10.719
bbc news	25	10.716
confirmed case	19	10.712
airborne virus	10	10.704
covid-19 response	12	10.701
post-pandemic world	10	10.697
recovery rate	13	10.695
mandatory mask	10	10.680
nuremberg code	10	10.677
american airlines	16	10.658
fda approval	15	10.608
vaccination policy	10	10.590
personal choice	17	10.580
future pandemic	10	10.524
social credit	11	10.523
fourth wave	10	10.517
pandemic situation	10	10.492
time last year	18	10.429
alaska airlines	11	10.412
icu admission	10	10.404
sars-cov-2 infection	10	10.386
order ban	10	10.370
underlying health	11	10.358
healthy people	16	10.320
rapid testing	10	10.317
rate in the nation	10	10.293
life save	13	10.246
new coronavirus case	10	10.219
unnecessary death	10	10.158
underlying health condition	10	10.155
hospitalization rate	10	10.130
southwest airlines	12	10.111
antigen test	10	10.045
uk government	34	10.039
antibody level	10	10.031
private business	18	10.025
covid pass regime	9	10.012
anti-vaxx protester	9	10.012
healthy child	13	10.012
covid yesterday	9	10.011
zero covid	9	10.010
covid hospitalisation	9	10.010
severe covid	9	10.005
community transmission	10	10.001
winter lockdown	9	10.000
covid case number	9	9.995
covid relief fund	9	9.994
new local case	9	9.994
covid cases	9	9.993
covid mitigation	9	9.991
covid antibody	9	9.991
vaccinated adult	9	9.990
covid testing site	9	9.990
health pass	9	9.986
deaths yesterday	9	9.986
anti vaxxer	9	9.979
whole pandemic	9	9.971
corona warrior	9	9.968
high vaccination rate	9	9.951
covid issue	9	9.945
covid measure	9	9.937
mass infection	9	9.933
ticket holder	15	9.930
carrie johnson	9	9.927
tory donor	9	9.927
american rescue	9	9.926
deadly virus	11	9.914
unvaccinated individual	9	9.911
icu capacity	9	9.890
federal vaccine	9	9.884
