Item	Frequency	Score
covid	9355	53.816
pandemic	9285	46.797
covid-19	7519	35.124
coronavirus	4805	26.035
lockdown	2726	16.264
trump	3260	12.832
mask	2386	12.825
corona	1905	11.944
exams	1911	11.174
deaths	2139	10.852
virus	1945	9.753
cases	3429	8.874
distancing	1332	8.497
wear	1769	7.825
masks	1261	7.773
covid19	1038	7.094
exam	1256	6.752
ðÿ	973	6.735
govt	943	6.344
vaccine	1046	6.198
neet	843	5.951
jee	843	5.942
postpone	767	5.417
americans	1226	5.307
positive	1533	5.142
tested	939	4.828
cdc	642	4.504
stay	1438	4.475
trump''s	679	4.434
spread	1008	4.409
students	3148	4.361
testing	1097	4.234
lives	1351	4.077
sir	813	3.988
please	1974	3.986
outbreak	547	3.806
died	1139	3.803
crisis	847	3.802
safe	1029	3.672
tests	766	3.626
biden	483	3.593
india	1086	3.591
wearing	627	3.527
à	429	3.433
u	619	3.335
during	3539	3.333
infected	463	3.310
flu	443	3.287
schools	1047	3.275
millions	577	3.205
due	1584	3.192
quarantine	391	3.177
via	1043	3.083
economy	799	3.075
amid	410	3.043
social	1765	3.011
ji	347	2.981
ca	1431	2.977
relief	537	2.969
breaking	481	2.958
today	1628	2.913
why	2044	2.911
kids	771	2.898
vote	654	2.893
unemployment	392	2.845
die	555	2.844
health	2230	2.844
people	5278	2.835
stop	958	2.829
workers	764	2.803
death	1128	2.793
test	1050	2.777
country	1475	2.774
situation	763	2.721
sick	425	2.720
response	884	2.706
donald	392	2.699
n''t	8303	2.660
modi	297	2.641
fauci	278	2.630
shit	344	2.614
dying	353	2.587
hospital	692	2.586
epidemic	298	2.561
republicans	353	2.551
plasma	312	2.548
president	1216	2.543
china	755	2.543
protect	575	2.534
voting	373	2.513
risk	895	2.490
â	316	2.487
tweet	279	2.472
everyone	857	2.471
lakh	260	2.450
infection	354	2.439
recovered	307	2.438
postponed	262	2.437
rt	268	2.435
months	1007	2.433
worst	391	2.420
usps	247	2.416
million	1128	2.405
twitter	368	2.383
now	3772	2.379
us	3427	2.373
election	545	2.370
immunity	264	2.370
fuck	282	2.368
fight	559	2.368
fucking	281	2.367
deadly	285	2.366
toll	275	2.351
wo	605	2.348
reopen	239	2.334
confirmed	384	2.326
infections	277	2.308
reopening	229	2.291
save	582	2.285
yesterday	374	2.280
thank	575	2.280
gop	247	2.261
listen	389	2.261
says	1273	2.261
w	394	2.247
democrats	307	2.246
let	1110	2.234
care	1262	2.231
spreading	257	2.230
ppl	215	2.228
postponement	211	2.224
august	751	2.222
home	1904	2.213
news	1003	2.210
lakhs	208	2.208
shut	304	2.206
blame	279	2.205
families	562	2.200
plz	207	2.198
jobs	484	2.187
wuhan	205	2.182
pls	206	2.180
cancel	235	2.173
doctors	317	2.172
numbers	556	2.137
government	1494	2.136
gonna	260	2.126
retweet	188	2.102
vaccines	214	2.097
hospitals	275	2.095
weeks	605	2.090
symptoms	330	2.086
restrictions	271	2.083
mail	328	2.082
lockdowns	185	2.077
dead	477	2.074
patients	640	2.066
failed	388	2.061
going	1559	2.058
minister	511	2.058
america	633	2.057
thousands	390	2.048
ve	188	2.045
ppe	183	2.044
dear	285	2.041
recovery	345	2.035
protest	253	2.033
update	420	2.033
worse	338	2.032
hydroxychloroquine	173	2.016
no	4184	2.016
postal	201	2.015
reminder	207	2.000
lost	649	2.000
pm	450	1.997
florida	348	1.984
we	9898	1.979
keep	1033	1.978
need	2091	1.974
days	1129	1.961
amidst	180	1.957
conducting	219	1.957
flood	228	1.944
healthcare	300	1.942
uk	585	1.940
how	3512	1.939
stupid	229	1.937
lock	234	1.934
ï	165	1.931
thread	272	1.921
bihar	163	1.919
homes	358	1.918
do	5639	1.911
bjp	172	1.910
nation	359	1.896
reported	505	1.890
middle	510	1.888
floods	170	1.888
seriously	271	1.887
watch	470	1.883
daily	491	1.880
gov	156	1.879
hoax	157	1.879
conduct	302	1.873
tomorrow	239	1.870
parents	491	1.866
bts	150	1.866
struggling	208	1.865
doing	775	1.863
our	4724	1.859
guidelines	267	1.857
face	685	1.848
lol	204	1.847
experts	305	1.842
immune	201	1.838
damn	190	1.836
fda	178	1.826
till	235	1.826
nursing	233	1.820
cuomo	144	1.818
rate	572	1.817
help	1628	1.815
ur	152	1.812
week	884	1.811
literally	221	1.806
fighting	281	1.802
just	3435	1.799
y	243	1.796
trying	578	1.790
get	2688	1.789
hope	583	1.789
aspirants	135	1.784
asymptomatic	137	1.784
recession	162	1.780
bc	196	1.778
total	608	1.773
hai	137	1.770
dangerous	256	1.766
hcq	130	1.766
saying	443	1.758
cure	175	1.756
safety	524	1.755
teachers	320	1.753
wants	352	1.750
sad	202	1.743
emergency	305	1.743
happening	225	1.741
go	1558	1.739
anyone	531	1.739
want	1403	1.734
hate	223	1.731
businesses	345	1.731
getting	697	1.727
outbreaks	133	1.721
affected	265	1.721
fake	172	1.720
rnc	124	1.718
kill	264	1.717
joe	237	1.713
senate	240	1.711
folks	210	1.710
wow	175	1.710
lie	203	1.709
wait	317	1.707
global	628	1.706
follow	425	1.702
safely	172	1.700
forced	282	1.698
aug	149	1.695
nhs	162	1.691
transmission	211	1.690
congress	307	1.690
wanna	138	1.688
dems	124	1.687
deserve	157	1.683
spike	146	1.679
india''s	141	1.677
hey	197	1.676
tonight	187	1.675
still	1594	1.675
cm	181	1.675
fear	297	1.674
hit	415	1.674
highest	299	1.674
vulnerable	182	1.672
pay	552	1.672
asking	254	1.672
govt.	115	1.670
unemployed	130	1.668
surge	137	1.659
disaster	190	1.658
children	949	1.657
day	1737	1.657
sars-cov-2	113	1.653
tell	537	1.653
handling	195	1.652
viral	138	1.651
school	1324	1.650
because	2157	1.649
wash	162	1.648
billionaires	113	1.646
measures	285	1.646
incompetence	115	1.644
zealand	221	1.641
mental	293	1.641
killing	200	1.640
suffering	203	1.638
forget	222	1.637
states	920	1.637
donate	135	1.637
disease	379	1.634
media	654	1.633
tracing	121	1.631
infectious	131	1.629
in-person	118	1.627
herd	124	1.626
let''s	144	1.626
delhi	153	1.621
say	1051	1.618
wrong	381	1.618
patient	309	1.617
killed	302	1.613
request	330	1.608
cancelled	132	1.607
public	1199	1.604
voters	177	1.603
facing	211	1.602
remember	423	1.602
sop	104	1.599
got	898	1.595
hunger	132	1.593
midst	128	1.593
exposed	186	1.593
racist	129	1.593
conspiracy	134	1.589
this	12525	1.588
mcconnell	106	1.586
brexit	126	1.584
economic	503	1.584
dr.	434	1.583
job	603	1.582
plan	660	1.580
failure	249	1.580
georgia	181	1.579
guys	255	1.579
sweden	137	1.579
birx	98	1.577
closed	285	1.576
