Item	Frequency	Score
need #blood	64	1.411
other country	64	1.411
coronavirus task	64	1.411
relief bill	64	1.411
lockdown rule	63	1.405
young people	62	1.398
hundred of thousands	61	1.392
infectious disease	61	1.392
care worker	61	1.392
close contact	59	1.379
only thing	59	1.379
covid crisis	59	1.379
test result	59	1.379
people die	59	1.379
health expert	59	1.379
new lockdown	58	1.373
coronavirus infection	58	1.373
few month	58	1.373
cases today	57	1.366
insider trading	57	1.366
suicide figure	56	1.360
voter fraud	56	1.360
stock market	55	1.353
confirmed case	55	1.353
positive case	55	1.353
number of units	55	1.353
covid infection	54	1.347
prime minister	54	1.347
health care worker	54	1.347
covid-19 outbreak	53	1.340
last time	53	1.340
mitch mcconnell	53	1.340
right thing	52	1.334
icu bed	52	1.334
great reset	52	1.334
long term	51	1.328
high risk	51	1.328
chief of staff	51	1.328
contact tracing	51	1.328
essential worker	51	1.328
same time	51	1.328
press conference	50	1.321
trump rally	50	1.321
covid-19 testing	50	1.321
last year	50	1.321
record number	50	1.321
positive test	49	1.315
covid number	49	1.315
long time	48	1.308
thousand of people	48	1.308
covid-19 relief	48	1.308
cases surge	48	1.308
china virus	48	1.308
last month	48	1.308
mail-in ballot	47	1.302
vaccine trial	47	1.302
clinical trial	47	1.302
vaccine candidate	47	1.302
human right	47	1.302
total case	46	1.295
coronavirus restriction	46	1.295
pcr test	46	1.295
spread of #covid19	46	1.295
relief package	46	1.295
north dakota	45	1.289
mask wear	45	1.289
covid outbreak	45	1.289
number of people	45	1.289
survival rate	45	1.289
good morning	45	1.289
home order	45	1.289
south korea	44	1.283
excess death	43	1.276
saving life	43	1.276
fake news	43	1.276
frontline worker	43	1.276
ve #covid19 recovered patient	42	1.270
ve #covid19	42	1.270
common sense	42	1.270
heart attack	42	1.270
business owner	42	1.270
good luck	42	1.270
pre-existing condition	42	1.270
immune system	42	1.270
working class	41	1.263
covid time	40	1.257
ten of thousands	40	1.257
only way	40	1.257
first wave	40	1.257
david perdue	40	1.257
minimum wage	39	1.250
economic crisis	39	1.250
stimulus check	39	1.250
damn mask	39	1.250
same thing	39	1.250
new #covid19 case	39	1.250
mortality rate	39	1.250
national security	38	1.244
new zealand	38	1.244
covid spread	38	1.244
side effect	38	1.244
health worker	38	1.244
health system	38	1.244
covid rule	38	1.244
nhs staff	38	1.244
mobile morgue	38	1.244
public sector	38	1.244
great news	38	1.244
lockdown measure	38	1.244
hospital bed	37	1.238
covid-19 list	37	1.238
dolly parton	37	1.238
mail in ballots	37	1.238
private sector	37	1.238
daily case	37	1.238
covid relief bill	37	1.238
grocery store	36	1.231
election result	36	1.231
total number	36	1.231
election night	36	1.231
same people	36	1.231
conspiracy theorist	36	1.231
emergency use	36	1.231
coronavirus outbreak	36	1.231
covid protocol	36	1.231
health crisis	35	1.225
covid denier	35	1.225
pfizer vaccine	35	1.225
same day	35	1.225
mark meadows	35	1.225
full lockdown	35	1.225
million of people	35	1.225
covid lockdown	35	1.225
vaccine distribution	35	1.225
us election	35	1.225
new study	35	1.225
disabled people	34	1.218
transition team	34	1.218
covid-19 crisis	34	1.218
day in a row	34	1.218
next month	34	1.218
start of the pandemic	34	1.218
economic recovery	34	1.218
black friday	34	1.218
number of cases	34	1.218
other state	34	1.218
new infection	33	1.212
food bank	33	1.212
recovery rate	33	1.212
raging pandemic	33	1.212
healthcare system	33	1.212
high school	33	1.212
face covering	33	1.212
hard work	33	1.212
deadly virus	33	1.212
number of deaths	33	1.212
public health expert	33	1.212
breaking news	33	1.212
case of #covid19	33	1.212
trump admin	32	1.206
whole pandemic	31	1.199
local government	31	1.199
new record	31	1.199
american life	31	1.199
coronavirus test	31	1.199
toilet paper	31	1.199
covid-19 surge	31	1.199
health issue	31	1.199
warp speed	31	1.199
fucking mask	31	1.199
staying home	31	1.199
vast majority	30	1.193
hard time	30	1.193
doing nothing	30	1.193
human life	30	1.193
new restriction	30	1.193
total death	30	1.193
donald trump jr.	30	1.193
midst of a pandemic	30	1.193
chinese virus	29	1.186
community transmission	29	1.186
record high	29	1.186
fox news	29	1.186
climate crisis	29	1.186
covid update	29	1.186
week lockdown	29	1.186
lockdown restriction	29	1.186
black people	29	1.186
rapid test	29	1.186
corona case	29	1.186
past week	29	1.186
health insurance	29	1.186
novel coronavirus	29	1.186
covid-19 lockdown	29	1.186
vaccine development	29	1.186
cases rise	29	1.186
spreader event	29	1.186
presidential election	28	1.180
systemic racism	28	1.180
covid-19 update	28	1.180
case count	28	1.180
ben carson	28	1.180
average age	28	1.180
scott atlas	28	1.180
covid task force	28	1.180
many time	28	1.180
tier system	28	1.180
dr. anthony fauci	28	1.180
bad news	28	1.180
pandemic relief	28	1.180
practice social distancing	28	1.180
n95 mask	28	1.180
medical professional	28	1.180
bill gates	28	1.180
world leader	28	1.180
good idea	28	1.180
killing people	28	1.180
wear mask	28	1.180
uk government	28	1.180
good thing	28	1.180
halloween party	27	1.173
happy thanksgiving	27	1.173
public health official	27	1.173
andrew cuomo	27	1.173
ted cruz	27	1.173
flu season	27	1.173
people''s life	27	1.173
task force meeting	27	1.173
social gathering	27	1.173
new year	27	1.173
false positive	27	1.173
indoor dining	27	1.173
mental illness	27	1.173
contact trace	27	1.173
new research	27	1.173
many life	27	1.173
antigen test	27	1.173
amy covid barrett	27	1.173
trump campaign	27	1.173
force meeting	27	1.173
usa hotline	26	1.167
super spreader event	26	1.167
big deal	26	1.167
stay-at-home order	26	1.167
tory mp	26	1.167
personal responsibility	26	1.167
johns hopkins university	26	1.167
taking care	26	1.167
pandemic situation	26	1.167
many other	26	1.167
fatality rate	26	1.167
health measure	26	1.167
flu vaccine	26	1.167
poll worker	26	1.167
nbc news	26	1.167
long covid	26	1.167
case number	26	1.167
deaths today	26	1.167
key worker	26	1.167
first place	26	1.167
senate republicans	26	1.167
new video	25	1.161
trace system	25	1.161
large gathering	25	1.161
economic impact	25	1.161
navajo nation	25	1.161
covid task	25	1.161
thanksgiving dinner	25	1.161
nationwide lockdown	25	1.161
spread of the virus	25	1.161
intensive care	25	1.161
dead people	25	1.161
health service	25	1.161
heroes act	25	1.161
pandemic rage	25	1.161
public health measure	25	1.161
civil war	25	1.161
golf course	25	1.161
hand sanitizer	24	1.154
elon musk	24	1.154
elected official	24	1.154
biden administration	24	1.154
covid virus	24	1.154
student loan	24	1.154
covid surge	24	1.154
middle of a global pandemic	24	1.154
republican party	24	1.154
absentee ballot	24	1.154
other word	24	1.154
death count	24	1.154
first day	24	1.154
healthy people	24	1.154
hazard pay	24	1.154
president-elect @joebiden	24	1.154
election fraud	24	1.154
disease expert	24	1.154
daily death	24	1.154
trump virus	23	1.148
superspreader event	23	1.148
cdc guideline	23	1.148
good job	23	1.148
covid symptom	23	1.148
early datum	23	1.148
health order	23	1.148
executive order	23	1.148
cause of death	23	1.148
difficult time	23	1.148
critical care	23	1.148
thousand of lives	23	1.148
case of coronavirus	23	1.148
health department	23	1.148
financial support	23	1.148
impact of the pandemic	23	1.148
voter suppression	23	1.148
staff member	23	1.148
old people	23	1.148
long-term care	23	1.148
matt hancock	23	1.148
infectious disease expert	22	1.141
positive patient	22	1.141
great job	22	1.141
negative test	22	1.141
new york times	22	1.141
covid spike	22	1.141
vice president	22	1.141
flu shot	22	1.141
vice president-elect	22	1.141
gavin newsom	22	1.141
mass testing	22	1.141
long way	22	1.141
advisory board	22	1.141
bbc news	22	1.141
coronavirus update	22	1.141
health condition	22	1.141
jared kushner	22	1.141
human being	22	1.141
american citizen	22	1.141
coronavirus lockdown	22	1.141
covid rate	22	1.141
second time	21	1.135
biden-harris administration	21	1.135
biden team	21	1.135
large group	21	1.135
consecutive day	21	1.135
covid unit	21	1.135
family gathering	21	1.135
getting covid	21	1.135
private jet	21	1.135
doing everything	21	1.135
student debt	21	1.135
related death	21	1.135
other day	21	1.135
president @realdonaldtrump	21	1.135
pandemic profiteer	21	1.135
supply chain	21	1.135
vaccine news	21	1.135
age of death	21	1.135
covid-19 response	21	1.135
medical care	21	1.135
beginning of the pandemic	21	1.135
covid death rate	21	1.135
white house chief	21	1.135
unemployment benefit	21	1.135
covid ward	21	1.135
convalescent plasma	21	1.135
covid-19 protocol	20	1.128
second national lockdown	20	1.128
biden transition	20	1.128
large number	20	1.128
last minute	20	1.128
coronavirus crisis	20	1.128
economic damage	20	1.128
covid-19 virus	20	1.128
circuit breaker	20	1.128
lockdown period	20	1.128
president donald trump	20	1.128
case in a single day	20	1.128
moderna vaccine	20	1.128
rest of the world	20	1.128
birthday party	20	1.128
daily reminder	20	1.128
high level	20	1.128
indoor gathering	20	1.128
pandemic go	20	1.128
new yorkers	20	1.128
age group	20	1.128
covid shit	20	1.128
other side	20	1.128
covid-19 rule	20	1.128
public service	20	1.128
american history	20	1.128
local business	20	1.128
mainstream medium	20	1.128
pay rise	20	1.128
emergency use authorization	19	1.122
big pharma	19	1.122
same way	19	1.122
all-time high	19	1.122
anti-lockdown protest	19	1.122
other thing	19	1.122
testing site	19	1.122
president elect	19	1.122
third wave	19	1.122
air pollution	19	1.122
campaign rally	19	1.122
doing anything	19	1.122
next day	19	1.122
middle class	19	1.122
pandemic preparedness	19	1.122
other way	19	1.122
football game	19	1.122
immune response	19	1.122
deadly disease	19	1.122
strict lockdown	19	1.122
many death	19	1.122
mail-in vote	19	1.122
normal life	19	1.122
new covid	19	1.122
coronavirus surge	19	1.122
daily record	19	1.122
tax payer	19	1.122
couple of days	19	1.122
care facility	19	1.122
speedy recovery	19	1.122
senate seat	19	1.122
group of people	18	1.116
playing golf	18	1.116
last lockdown	18	1.116
effective vaccine	18	1.116
health problem	18	1.116
sick leave	18	1.116
new administration	18	1.116
south australia	18	1.116
single-day record	18	1.116
new report	18	1.116
whole world	18	1.116
good health	18	1.116
cases yesterday	18	1.116
common cold	18	1.116
mrna vaccine	18	1.116
spread of the coronavirus	18	1.116
job loss	18	1.116
past time	18	1.116
case in a day	18	1.116
panic buying	18	1.116
covid situation	18	1.116
double standard	18	1.116
covid fatigue	18	1.116
covid19 vaccine	18	1.116
hospital staff	18	1.116
coronavirus response	18	1.116
daily update	18	1.116
coronavirus patient	18	1.116
vitamin d	18	1.116
community spread	18	1.116
stimulus package	18	1.116
mandatory mask	18	1.116
covid transmission	18	1.116
white supremacy	18	1.116
covid-free cebu	17	1.109
covid19 pandemic	17	1.109
new jersey	17	1.109
new way	17	1.109
president biden	17	1.109
small business owner	17	1.109
pfizer''s covid-19 vaccine	17	1.109
piece of shit	17	1.109
la county	17	1.109
spanish flu	17	1.109
public health crisis	17	1.109
safe everyone	17	1.109
kamala harris	17	1.109
lockdown end	17	1.109
telling people	17	1.109
covid safety	17	1.109
pandemic surge	17	1.109
restaurant owner	17	1.109
ten of millions	17	1.109
trump''s campaign	17	1.109
pandemic hit	17	1.109
covid list	17	1.109
heart disease	17	1.109
own home	17	1.109
contact tracer	17	1.109
news conference	17	1.109
additional death	17	1.109
icu nurse	17	1.109
post covid	17	1.109
mask in public	17	1.109
covid contract	17	1.109
only reason	17	1.109
lockdown order	17	1.109
covid-19 situation	17	1.109
rapid antigen	17	1.109
first responder	17	1.109
first thing	17	1.109
entire world	17	1.109
federal response	17	1.109
press release	17	1.109
medical supply	17	1.109
tough time	17	1.109
white man	17	1.109
corona vaccine	17	1.109
country in the world	17	1.109
end of the year	17	1.109
moderna''s covid-19 vaccine	17	1.109
hot spot	17	1.109
coronavirus relief	17	1.109
cebu covid-free cebu	16	1.103
covid-free cebu covid-free cebu	16	1.103
police officer	16	1.103
covid-19 hospitalization	16	1.103
u.s. senate	16	1.103
entire pandemic	16	1.103
physical distancing	16	1.103
covid vaccination	16	1.103
people get	16	1.103
thanksgiving holiday	16	1.103
people live	16	1.103
good day	16	1.103
test kit	16	1.103
covid treatment	16	1.103
black lives matter	16	1.103
tyson foods	16	1.103
swine flu	16	1.103
respiratory virus	16	1.103
cancer treatment	16	1.103
entire country	16	1.103
dominic cummings	16	1.103
mail-in voting	16	1.103
doing something	16	1.103
mike pence	16	1.103
republican governor	16	1.103
next few week	16	1.103
covid issue	16	1.103
mink farm	16	1.103
world health organization	16	1.103
food insecurity	16	1.103
white house coronavirus	16	1.103
several month	16	1.103
many case	16	1.103
spread of coronavirus	16	1.103
few hour	16	1.103
use authorization	16	1.103
u.s. government	16	1.103
covid-19 number	16	1.103
covid-19 vaccination	16	1.103
average age of death	16	1.103
end of the tunnel	16	1.103
covid relief package	16	1.103
downing street	16	1.103
doug ford	16	1.103
european country	16	1.103
daily basis	16	1.103
white people	16	1.103
cebu covid-free cebu covid-free cebu	15	1.096
bts lockdown	15	1.096
new mexico	15	1.096
new vaccine	15	1.096
life expectancy	15	1.096
health guideline	15	1.096
playing politics	15	1.096
new covid case	15	1.096
election official	15	1.096
pm modi	15	1.096
healthcare provider	15	1.096
last few day	15	1.096
last day	15	1.096
covid-19 complication	15	1.096
daily coronavirus	15	1.096
live update	15	1.096
negative result	15	1.096
trump voter	15	1.096
rural area	15	1.096
rising case	15	1.096
parking lot	15	1.096
mail ballot	15	1.096
jeff bezos	15	1.096
south africa	15	1.096
fucking pandemic	15	1.096
religious liberty	15	1.096
cloth mask	15	1.096
red state	15	1.096
popular vote	15	1.096
medical expert	15	1.096
covid era	15	1.096
real world	15	1.096
mass death	15	1.096
health minister	15	1.096
covid briefing	15	1.096
death certificate	15	1.096
whole thing	15	1.096
whole country	15	1.096
state government	15	1.096
underlying condition	15	1.096
counting vote	15	1.096
number of coronavirus	15	1.096
amy coney barrett	15	1.096
holiday gathering	15	1.096
fighting covid	15	1.096
few people	15	1.096
dark winter	15	1.096
washington post	15	1.096
unemployment rate	15	1.096
safety measure	15	1.096
people go	15	1.096
furlough scheme	15	1.096
next few month	15	1.096
free testing	15	1.096
rapid antigen test	15	1.096
vote count	15	1.096
underlying health	15	1.096
anti lockdown	15	1.096
tv show	15	1.096
uncontrolled spread	15	1.096
public school	15	1.096
lost loved one	15	1.096
covid risk	15	1.096
handling of the pandemic	14	1.090
pope francis	14	1.090
limiting contact	14	1.090
legal team	14	1.090
travel restriction	14	1.090
single mom	14	1.090
covid-19 vaccine candidate	14	1.090
complete lockdown	14	1.090
time of pandemic	14	1.090
gov. cuomo	14	1.090
good reason	14	1.090
service officer	14	1.090
thousand of deaths	14	1.090
thanksgiving gathering	14	1.090
test positivity	14	1.090
paying attention	14	1.090
coming week	14	1.090
covid-19 today	14	1.090
unnecessary death	14	1.090
jon ossoff	14	1.090
right way	14	1.090
care system	14	1.090
lockdown protest	14	1.090
single person	14	1.090
urgent action	14	1.090
health secretary	14	1.090
own life	14	1.090
pre covid	14	1.090
covid icu	14	1.090
current lockdown	14	1.090
impact of #covid19	14	1.090
young adult	14	1.090
other news	14	1.090
covid cases today	14	1.090
poor people	14	1.090
only people	14	1.090
lock down	14	1.090
deadly lockdown	14	1.090
public transport	14	1.090
spreading covid	14	1.090
first case	14	1.090
real pandemic	14	1.090
public health order	14	1.090
health policy	14	1.090
respiratory disease	14	1.090
wave of coronavirus	14	1.090
sector worker	14	1.090
pm @narendramodi	14	1.090
covid victim	14	1.090
sky news	14	1.090
month of lockdown	14	1.090
covid plan	14	1.090
vaccine maker	14	1.090
whole time	14	1.090
phone call	14	1.090
united kingdom	14	1.090
red zone	14	1.090
gun violence	14	1.090
statewide mask	14	1.090
covid regulation	14	1.090
covid yesterday	14	1.090
police state	13	1.083
political leader	13	1.083
little bit	13	1.083
political party	13	1.083
new high	13	1.083
us coronavirus	13	1.083
presidential transition	13	1.083
physical distance	13	1.083
top priority	13	1.083
el paso county	13	1.083
school closure	13	1.083
time of year	13	1.083
economic relief	13	1.083
new #coronavirus	13	1.083
community of color	13	1.083
night party	13	1.083
covid thing	13	1.083
next time	13	1.083
unknown source	13	1.083
rolling average	13	1.083
next step	13	1.083
coronavirus cases surge	13	1.083
rick scott	13	1.083
tax cut	13	1.083
part of the country	13	1.083
t cell	13	1.083
right wing	13	1.083
response team	13	1.083
covid positive	13	1.083
german government	13	1.083
done nothing	13	1.083
rishi sunak	13	1.083
next few day	13	1.083
new york city	13	1.083
fuck covid	13	1.083
covid-19 task force	13	1.083
devastating impact	13	1.083
covid fatality	13	1.083
face shield	13	1.083
covid datum	13	1.083
hundred of people	13	1.083
working people	13	1.083
state leader	13	1.083
real life	13	1.083
covid-19 safety	13	1.083
public servant	13	1.083
public money	13	1.083
data show	13	1.083
mail in voting	13	1.083
many family	13	1.083
exponential growth	13	1.083
blood group	13	1.083
private company	13	1.083
blood clot	13	1.083
health care system	13	1.083
police brutality	13	1.083
plasma donor	13	1.083
law enforcement	13	1.083
surgical mask	13	1.083
care act	13	1.083
year old	13	1.083
coronavirus stimulus	13	1.083
los angeles	13	1.083
school system	13	1.083
us government	13	1.083
self isolate	13	1.083
fuck home	13	1.083
important thing	13	1.083
friday night	13	1.083
covid-19 palliative	13	1.083
great idea	13	1.083
covid precaution	13	1.083
live stream	12	1.077
elementary school	12	1.077
travel ban	12	1.077
election worker	12	1.077
covid-19 infection rate	12	1.077
sen. kelly loeffler	12	1.077
large crowd	12	1.077
entire family	12	1.077
government official	12	1.077
gop senator	12	1.077
new world order	12	1.077
positive result	12	1.077
people in hospital	12	1.077
safety guideline	12	1.077
negative covid test	12	1.077
going home	12	1.077
rudy giuliani	12	1.077
mr. president	12	1.077
global health	12	1.077
safety precaution	12	1.077
monoclonal antibody	12	1.077
right direction	12	1.077
college student	12	1.077
care doctor	12	1.077
supreme court justice	12	1.077
full story	12	1.077
relief fund	12	1.077
innocent people	12	1.077
student nurse	12	1.077
mental health issue	12	1.077
pandemic plan	12	1.077
medical treatment	12	1.077
covid guideline	12	1.077
covid hospitalization	12	1.077
post lockdown	12	1.077
billion dollar	12	1.077
covid fear	12	1.077
medical officer	12	1.077
fresh air	12	1.077
medical condition	12	1.077
covid exposure	12	1.077
asking people	12	1.077
food on the table	12	1.077
mass murderer	12	1.077
social security	12	1.077
flu death	12	1.077
straight day	12	1.077
post-covid world	12	1.077
appropriate behaviour	12	1.077
medical staff	12	1.077
fact check	12	1.077
delhi govt	12	1.077
statewide mask mandate	12	1.077
many ppl	12	1.077
stay safe	12	1.077
first country	12	1.077
public sector worker	12	1.077
dead body	12	1.077
field hospital	12	1.077
covid-19 spread	12	1.077
fear mongering	12	1.077
world record	12	1.077
wash hand	12	1.077
us death	12	1.077
daily number	12	1.077
fellow citizen	12	1.077
new job	12	1.077
second day	12	1.077
san francisco	12	1.077
got covid	12	1.077
covid today	12	1.077
rural hospital	12	1.077
coronavirus adviser	12	1.077
republican senator	12	1.077
rent relief	12	1.077
polling place	12	1.077
house of worship	12	1.077
civil right	12	1.077
covid-19 risk	12	1.077
vaccine research	12	1.077
emergency room	12	1.077
biden win	12	1.077
kid in cages	12	1.077
bad thing	12	1.077
medical worker	12	1.077
stimulus bill	12	1.077
big business	12	1.077
secondary school	11	1.071
political gain	11	1.071
limiting contact with people	11	1.071
line worker	11	1.071
confirmed coronavirus	11	1.071
legal challenge	11	1.071
great day	11	1.071
top infectious disease	11	1.071
school district	11	1.071
top infectious disease expert	11	1.071
challenging time	11	1.071
pfizer covid-19 vaccine	11	1.071
period of time	11	1.071
cdc report	11	1.071
spread of covid	11	1.071
killing thousand	11	1.071
thanksgiving travel	11	1.071
thanksgiving plan	11	1.071
easy way	11	1.071
keeping school	11	1.071
s #covid19	11	1.071
movie theater	11	1.071
motorcycle rally	11	1.071
safety net	11	1.071
ron johnson	11	1.071
johns hopkins	11	1.071
past year	11	1.071
nancy pelosi	11	1.071
pay freeze	11	1.071
alarming rate	11	1.071
tax dollar	11	1.071
care unit	11	1.071
international break	11	1.071
bad idea	11	1.071
taking place	11	1.071
new post	11	1.071
black friday shopping	11	1.071
covid policy	11	1.071
health-care worker	11	1.071
healthcare plan	11	1.071
domestic violence	11	1.071
remote learning	11	1.071
million in stock	11	1.071
black community	11	1.071
current administration	11	1.071
don jr.	11	1.071
religious service	11	1.071
covid measure	11	1.071
religious gathering	11	1.071
indigenous people	11	1.071
covid19 death	11	1.071
frontline of this pandemic	11	1.071
own rule	11	1.071
closing school	11	1.071
stupid people	11	1.071
next election	11	1.071
oxford vaccine	11	1.071
outdoor dining	11	1.071
out of control	11	1.071
may allah	11	1.071
matt gaetz	11	1.071
media outlet	11	1.071
immediate household	11	1.071
