Item	Frequency	Score
uk govt	9	8.254
vaccinating child	9	8.242
coronavirus act	9	8.240
data show	14	8.208
pandemic plan	9	8.200
reopening plan	10	8.178
relief money	9	8.175
bereaved family	11	8.149
justice matter	9	8.140
post-covid world	9	8.133
rescue plan	10	8.130
new lockdown	9	8.109
airborne transmission	9	8.108
severe disease	11	8.103
opioid epidemic	13	8.091
term effect	12	8.090
coronavirus lockdown	10	8.070
social distancing guideline	10	8.069
rapid test	10	8.038
new recovery	9	8.023
first case	21	8.019
taking risk	12	8.016
many ppl	9	8.016
countless life	10	8.014
only country	15	7.986
sky news	13	7.981
unemployment benefit	17	7.970
current pandemic	10	7.965
bjp government	10	7.959
india news	9	7.957
sonia gandhi	10	7.927
dose of vaccine	9	7.926
economic recovery	23	7.920
distancing guideline	10	7.906
american people	53	7.876
booster shot	9	7.862
speedy recovery	11	7.849
new study	53	7.845
cloth mask	9	7.805
face shield	11	7.786
contact tracer	9	7.777
lockdown period	9	7.734
natural origin	9	7.726
medical expert	14	7.678
uk today	9	7.653
antibody test	10	7.639
reported death	9	7.634
disease severity	10	7.616
uk government	31	7.582
مستحکم پاکستان شکریہ کپتان	8	7.573
sushant justice	8	7.573
gain-of-function advocate	8	7.573
sac terrorist	8	7.573
wuhan collaborator	8	7.573
sushant justice matter	8	7.573
distribution-dss volunteer	8	7.573
क श	8	7.573
lockdown last year	8	7.573
american rescue plan	8	7.573
ahsec exam	8	7.573
crash course programme	8	7.572
covid mismanagement	8	7.572
vaccination rollout	8	7.569
middle of pandemic	8	7.569
az vaccine	8	7.569
hs exam	8	7.568
covid narrative	8	7.568
covid data	8	7.567
vaccination number	8	7.566
astrazeneca covid-19 vaccine	8	7.565
origin of the pandemic	8	7.561
case of myocarditis	8	7.560
new local case	8	7.559
wuhan laboratory	8	7.559
covid antibody	8	7.557
covid mortality	8	7.557
home strike	8	7.556
covid travel	8	7.556
virus lab	8	7.555
fake pandemic	8	7.554
central vista	8	7.554
covid fear	8	7.553
chinese defector	8	7.550
covid spike	8	7.549
pfizer covid-19 vaccine	8	7.547
billy gilmour	8	7.547
cases reported today	8	7.543
dido harding	8	7.541
frontline warrior	8	7.540
vaccines work	8	7.540
vaccination coverage	9	7.539
total active case	8	7.539
fear porn	8	7.537
end of lockdown	8	7.533
oxygen shortage	8	7.531
punjab govt	8	7.530
uttar pradesh	22	7.526
board student	8	7.526
vaccination process	8	7.516
people lose	9	7.514
neil ferguson	8	7.513
reaching other	8	7.510
american rescue	8	7.508
us intel	8	7.506
low vaccination rate	8	7.495
communal card	8	7.495
acquired case	8	7.495
single dose	12	7.493
lateral flow test	8	7.491
hay fever	11	7.489
pandemic condition	8	7.480
phase of the pandemic	8	7.479
nicola sturgeon	9	7.477
travel ban	13	7.474
physical distancing	12	7.451
green list	8	7.450
stage of the pandemic	8	7.450
u r	11	7.442
proof of vaccination	8	7.441
contact trace	10	7.437
novel coronavirus	13	7.435
union health ministry	8	7.428
g7 nation	8	7.417
cases surge	8	7.411
safety protocol	11	7.409
needy people	9	7.401
vaccine policy	8	7.398
new positive case	8	7.385
lakh crore	10	7.368
midst of a pandemic	8	7.340
test kit	13	7.336
life of people	15	7.330
chief health officer	8	7.329
nc state	11	7.314
global vaccine	8	7.313
conservative mp	12	7.310
cdc guidance	8	7.298
red state	11	7.295
daily mail	20	7.295
age group	59	7.294
vaccination policy	8	7.282
greater sydney	8	7.271
healthcare system	23	7.268
year old	31	7.250
west bengal	21	7.245
mass event	8	7.226
government adviser	8	7.223
home mom	9	7.216
challenging time	14	7.214
new confirmed case	8	7.188
indian scientist	8	7.175
spreading misinformation	8	7.168
vaccine trial	9	7.164
state of emergency	18	7.160
wealthy country	9	7.157
cdc report	8	7.139
daily number	8	7.134
effective vaccine	9	7.126
front line	37	7.105
misinformation campaign	8	7.104
military junta	10	7.104
need of the hour	9	7.096
equitable access	10	7.093
excess mortality	8	7.092
health protocol	8	7.072
single day	30	7.048
pay rise	11	7.046
fact check	9	7.034
health facility	17	7.031
high time	15	7.023
adult population	12	7.017
relief bill	8	6.975
remote work	12	6.968
humanitarian ground	8	6.938
indian railway	10	6.932
disabled people	23	6.911
seasonal flu	9	6.890
rand paul	9	6.862
other vaccine	8	6.839
chinese military	8	6.824
sore throat	15	6.818
next wave	11	6.793
relief work	9	6.788
neutralization-1 dose	7	6.752
ए इन	7	6.752
dame sarah gilbert	7	6.752
gnd mrng mam	7	6.752
ट बह	7	6.752
wuhan lab funder	7	6.752
exam with a high risk	7	6.752
unrestricted biowarfare	7	6.751
covid vaccination drive	7	6.751
covid-19 vaccination clinic	7	6.751
covid certification	7	6.751
people positive	7	6.750
covid appropriate behaviour	7	6.750
covid-19 vaccine mandate	7	6.749
second covid	7	6.749
wave of covid	7	6.749
compensatory attempt	7	6.749
pandemic last year	7	6.749
mrna covid-19 vaccine	7	6.748
corona wave	7	6.748
possible third wave	7	6.748
wave of corona	7	6.747
covid stat	7	6.747
india variant	7	6.747
covid strain	7	6.747
covid-19 contract	7	6.747
jab today	7	6.747
close contact of cases	7	6.747
wuhan virology	7	6.746
case of covid	7	6.745
pandemic unemployment benefit	7	6.745
start of pandemic	7	6.745
covid drug	7	6.744
covid-19 mrna vaccine	7	6.744
dose of coronavirus	7	6.743
biden admin	7	6.743
covid admission	7	6.742
possible lab	7	6.742
vaccination update	7	6.741
dangerous variant	7	6.741
shi zhengli	7	6.740
cleveland clinic study	7	6.740
transmission in schools	7	6.740
experimental injection	7	6.739
chinese virologist	7	6.738
breakthrough case	7	6.737
vaccine link	7	6.737
vaccine certificate	7	6.737
kamala harris	9	6.734
covid19 death	7	6.734
free marijuana	7	6.732
lockdown level	7	6.731
covid prevention	7	6.729
contact of cases	7	6.729
ration kit	7	6.729
last lockdown	7	6.728
covid relief bill	7	6.728
pride month	8	6.727
making vaccination	7	6.725
one-day increase	7	6.721
covid test result	7	6.719
pandemic management	7	6.719
everyone eligible	7	6.719
new virus	9	6.718
rich country	12	6.717
cases drop	7	6.716
vaccination center	7	6.716
first jab	7	6.714
lakh of students	7	6.713
number of deaths	13	6.712
kung flu	7	6.711
high risk people	7	6.709
covid period	7	6.709
medical bill	14	6.703
same folk	8	6.693
vaccine in children	7	6.688
nhs waiting list	7	6.680
labor shortage	9	6.680
lockdown regulation	7	6.679
covid-19 death toll	7	6.674
high vaccination	7	6.668
immune response	26	6.667
vaccine work	7	6.664
low risk	16	6.654
ccp virus	7	6.654
coronavirus death toll	7	6.651
vaccine programme	7	6.646
total discharge	7	6.638
pending result	7	6.636
life-saving vaccine	7	6.631
dominant strain	7	6.630
hospital worker	8	6.629
health guideline	8	6.628
covid-19 quarantine	7	6.618
aged care worker	7	6.613
night curfew	7	6.606
risk people	7	6.605
important thread	7	6.604
covid-19 regulation	7	6.599
insider trading	11	6.596
health infrastructure	8	6.592
cdc director	7	6.588
healthy child	10	6.583
available vaccine	7	6.573
vaccine technology	7	6.568
victorian government	10	6.568
demand answer	7	6.563
precious life	8	6.547
selfless service	8	6.537
strict lockdown	7	6.535
lab rat	8	6.533
cdc study	7	6.531
maintaining social distancing	7	6.518
british people	12	6.517
andrew marr	7	6.511
paul george	8	6.510
negative test	8	6.505
mild illness	7	6.503
experimental drug	8	6.501
public health advice	7	6.491
pandemic crisis	7	6.481
suicide attempt	12	6.457
chief medical officer	11	6.455
barnaby joyce	7	6.446
contact tracing	9	6.443
full report	17	6.443
whole country	16	6.442
yoga day	7	6.439
hazard pay	7	6.437
travel industry	11	6.433
public health crisis	9	6.416
corporate medium	11	6.414
devastating impact	10	6.392
mainstream medium	25	6.382
covid-19 health	7	6.378
sick people	10	6.361
current situation	25	6.348
yr old	7	6.347
school closure	9	6.325
madhya pradesh	14	6.316
spanish flu	8	6.315
oxygen supply	8	6.306
universal healthcare	8	6.306
revised guideline	7	6.281
world health organization	27	6.280
fort detrick	7	6.274
wash hand	8	6.273
vaccine production	7	6.265
containment measure	7	6.258
marco rubio	8	6.249
critical race theory	7	6.248
normal life	17	6.235
unnecessary death	7	6.227
digital id	7	6.223
small donation	8	6.219
big lie	9	6.217
violence awareness	7	6.214
rest in peace	10	6.208
high risk	39	6.205
president trump	43	6.201
gene therapy	16	6.190
state of fear	7	6.180
hospital employee	7	6.180
jobless claim	8	6.178
bbc news	17	6.161
waiting list	21	6.158
total dose	7	6.139
life save	9	6.136
mass death	7	6.133
bill gates	14	6.129
ground reality	7	6.119
nursing home	42	6.112
biological warfare	8	6.081
saved life	7	6.078
warehouse worker	7	6.051
spreading awareness	7	6.047
heat stroke	8	6.032
side effect	89	6.028
study find	7	6.027
world leader	26	6.017
vaccine candidate	8	6.012
voter suppression	8	6.001
downing street	11	6.000
critical race	7	5.958
gene sequence	8	5.942
poor people	22	5.937
inflated oxygen	6	5.930
virology kept live bat	6	5.930
salai van tha cung	6	5.930
virology for bat coronavirus	6	5.930
zhoushan bat virus	6	5.930
virology for bat coronavirus research	6	5.930
र कर	6	5.930
wuhan lab-leak theory	6	5.930
prior covid	6	5.930
द हम	6	5.930
wuhan lab funding	6	5.930
verification andrest	6	5.930
covid vaccine today	6	5.930
fuck covid	6	5.930
tyrannical coronavirus restriction	6	5.930
isha volunteer	6	5.930
covid lab leak	6	5.930
funded coronavirus	6	5.930
aiims chief	6	5.930
covid booster	6	5.930
covid disinformation	6	5.930
free marijuana joint	6	5.930
virology for bat	6	5.930
bc of covid	6	5.929
sydney lockdown	6	5.929
tyrannical coronavirus	6	5.929
pandemic procurement	6	5.929
covid worker	6	5.929
covid lie	6	5.929
sinovac covid-19 vaccine	6	5.929
transmissible variant	6	5.929
mask with a smile	6	5.929
zero covid	6	5.929
ese exam	6	5.928
covid lab	6	5.928
irrawaddy report	6	5.928
covid-19 survival rate	6	5.928
covid relief money	6	5.928
