Item	Frequency	Score
lahat	5	4.494
takeout	9	4.493
mp	137	4.491
authoritarianism	10	4.486
infectivity	6	4.483
shafqat	5	4.483
tyranny	27	4.482
gretchen	12	4.480
wion	5	4.475
atleast	12	4.475
bcz	5	4.474
mf	17	4.468
hauler	9	4.461
gme	6	4.457
joe	269	4.447
upto	14	4.445
dua	8	4.433
loeffler	6	4.432
biden-harris	5	4.428
shitshow	5	4.428
culpable	9	4.428
warnock	7	4.427
loosening	7	4.427
livelihood	44	4.425
worrisome	11	4.423
appalling	20	4.418
liar	35	4.416
biz	16	4.413
yahaya	5	4.412
hhs	19	4.409
nhi	6	4.406
donate	173	4.404
twitter	211	4.403
covid-safe	5	4.399
asthmatic	8	4.399
lifesaving	11	4.397
albertan	6	4.395
trickle-down	6	4.393
taxpayer	102	4.392
ventilate	14	4.389
ableist	5	4.389
thru	47	4.379
hii	6	4.369
rubina	5	4.367
batley	6	4.366
today	1834	4.362
strain	145	4.357
symptom	284	4.354
wow	124	4.348
garu	5	4.348
resign	96	4.342
mulkey	5	4.341
traitor	25	4.337
mortality	88	4.334
illegally	39	4.333
panty	7	4.330
pgh	5	4.330
unhoused	5	4.327
ugandan	12	4.324
easter	74	4.323
imbecile	7	4.323
nurse	262	4.322
urgent	81	4.317
lower-income	8	4.312
ventilation	41	4.311
joblessness	6	4.290
ˆ	5	4.290
vcu	8	4.288
nuh	6	4.282
protester	64	4.273
mar	110	4.273
highest	12	4.270
statewide	53	4.269
ridiculous	69	4.265
bombshell	10	4.264
scotus	8	4.257
manslaughter	13	4.255
lipkin	5	4.250
tirelessly	16	4.248
long-haul	8	4.248
unimaginable	13	4.247
anniversary	174	4.242
kilmeade	5	4.241
lipa	6	4.237
seven-day	8	4.236
lift	293	4.233
esp	24	4.226
juni	5	4.226
cough	55	4.226
cancelation	6	4.222
florida	337	4.219
worker	720	4.219
rioter	9	4.217
debunk	18	4.216
patel	21	4.216
rt-pcr	7	4.214
test	1539	4.211
lago	8	4.207
