Item	Frequency	Score
covid	10451	1588.678
ðÿ	776	600.682
fauci	895	533.670
vaccinate	1785	372.615
lockdown	2645	325.936
wuhan	862	312.282
covid19	435	254.758
pandemic	6077	238.933
corona	848	196.136
vaccine	4452	148.610
govt	743	133.190
covid-19	4806	130.789
ivermectin	184	127.030
unvaccinated	198	124.961
vaccination	1307	115.743
vax	167	105.239
jab	375	90.097
moderna	140	87.074
daszak	105	85.718
sars-cov-2	183	83.896
pfizer	277	80.753
post-pandemic	111	79.817
distancing	414	76.818
ccp	229	67.553
coronavirus	1103	66.885
cdc	615	64.367
र	97	62.451
vaxxed	76	62.229
à	288	61.854
ji	240	60.084
hydroxychloroquine	88	59.478
myocarditis	81	58.922
post-covid	81	58.429
virology	112	58.112
gain-of-function	68	52.996
hancock	281	51.131
astrazeneca	99	48.477
covishield	58	48.421
variant	1131	48.344
ppl	167	48.273
g7	138	47.726
द	65	47.564
bioweapon	65	46.945
modi	327	46.208
anti-lockdown	56	46.041
mask	1712	45.461
retweet	85	45.088
pre-pandemic	62	45.016
hcq	57	44.952
ड	55	44.304
hospitalisation	77	44.057
dose2	51	42.888
dose1	51	42.874
icu	157	41.574
mrna	171	38.817
âtm	47	38.707
quarantine	292	38.687
biden	435	38.621
desantis	67	38.324
upsc	64	37.234
क	54	37.224
delta	730	37.185
covaxin	44	36.734
ल_कर	43	36.331
ð	51	35.004
lab-leak	41	34.687
positivity	106	34.509
aiims	49	33.920
lakh	210	33.126
breaking	202	33.046
virologist	47	32.804
ग	42	32.789
gov	123	31.496
이펙스	37	31.401
न	44	31.393
ï	119	30.982
shri	115	30.606
ए_बह	36	30.579
epex	37	30.558
plz	74	30.282
virus	1356	29.772
outbreak	557	29.128
sinovac	35	29.116
gove	59	28.998
jandj	34	28.922
ðÿš	34	28.918
boris	186	28.644
gauteng	48	28.640
hospitalization	134	28.579
transmissible	43	28.487
ðÿtm	33	27.869
ppe	89	26.990
dose	948	26.809
rollout	103	26.719
anti-vaxxer	33	25.674
asymptomatic	72	25.595
goi	39	25.369
ब	32	25.233
lockdowns	30	25.062
य	33	24.700
hesitancy	38	24.238
n95	39	24.099
hospitalize	108	24.037
vaxx	28	23.963
misinformation	98	23.745
pre-covid	31	23.527
vaxed	27	23.123
ese	38	23.063
sushant	31	22.649
insan	27	22.417
ecohealth	27	22.224
त	31	22.205
coronaviruse	30	22.060
kumbh	29	21.935
immunity	238	20.996
covax	25	20.902
epidemic	255	20.785
icymi	26	20.738
ì	25	20.660
ahsec	24	20.624
aspirant	52	19.923
asharamji	23	19.897
c19	26	19.704
bjp	164	19.489
gladys	53	19.460
frontline	107	19.282
flu	256	19.238
covid-related	25	19.223
vaers	24	19.198
kejriwal	31	19.193
jandk	22	19.061
bapu	24	19.025
ratg13	22	18.987
biowarfare	23	18.961
anti-vax	23	18.879
crore	164	18.778
ramaphosa	26	18.606
wiv	23	18.581
म	25	18.502
seba	24	18.327
zc45	21	18.242
contagious	73	18.241
novavax	22	18.185
nahi	24	18.032
nhi	25	17.814
cbse	33	17.727
trudeau	67	17.644
श	22	17.524
ventilator	55	17.427
zxc21	20	17.423
च	21	17.398
museveni	27	17.379
namo	23	17.268
pfizer-biontech	20	17.163
baric	20	17.108
yall	29	16.988
assam	79	16.838
milkha	20	16.818
karnataka	79	16.790
namjoon	20	16.761
mishandle	35	16.742
ह	21	16.531
mco	24	16.426
ட	20	16.395
rt	141	16.297
lab	854	16.258
mismanagement	45	16.173
cover-up	54	16.049
க	21	16.016
curfew	52	15.825
bhi	23	15.806
स	21	15.764
coronaviru	21	15.705
ssr	34	15.534
exam	662	15.397
stay-at-home	34	15.294
cvs	58	15.183
hcw	19	15.176
백승	17	14.968
금동현	17	14.968
inicet	17	14.968
ðÿœ	17	14.959
जप	17	14.951
pcr	77	14.948
pharma	89	14.925
hoax	72	14.916
epidemiologist	32	14.812
self-isolate	21	14.721
âœ	17	14.684
lnp	23	14.653
restriction	598	14.651
maharashtra	78	14.617
morrison	125	14.524
infect	186	14.477
ø	30	14.475
hospitalise	26	14.440
maskless	17	14.425
biontech	18	14.288
reopen	181	14.286
ke	44	14.251
