Item	Frequency	Score
coronavirus outbreak	283	15.895
confirmed case	159	9.368
wuhan coronavirus	137	8.210
novel coronavirus	116	7.105
corona virus	115	7.053
death toll	114	7.000
case of coronavirus	103	6.421
hong kong	103	6.421
public health	102	6.368
health emergency	96	6.053
first case	93	5.895
wuhan virus	81	5.263
novel #coronavirus	69	4.632
new coronavirus	67	4.526
united states	65	4.421
virus outbreak	64	4.368
new #coronavirus	61	4.210
global health	56	3.947
coronavirus case	55	3.895
face mask	54	3.842
public health emergency	51	3.684
south korea	47	3.474
suspected case	46	3.421
hubei province	45	3.368
new year	45	3.368
health official	44	3.316
deadly coronavirus	44	3.316
other country	44	3.316
medical staff	43	3.263
chinese people	42	3.211
global health emergency	42	3.211
social medium	37	2.947
world health organization	36	2.895
new case	34	2.789
international concern	33	2.737
chinese government	32	2.684
travel ban	32	2.684
chinese city	29	2.526
emergency of international concern	28	2.474
infectious disease	27	2.421
health emergency of international concern	27	2.421
incubation period	26	2.368
coronavirus spread	26	2.368
medical supply	26	2.368
deadly virus	25	2.316
coronavirus patient	25	2.316
virus spread	25	2.316
coronavirus update	25	2.316
wuhan city	24	2.263
coronavirus death	24	2.263
n95 mask	24	2.263
global emergency	24	2.263
case of #coronavirus	24	2.263
first case of coronavirus	23	2.211
china coronavirus	23	2.211
coronavirus infection	23	2.211
coronavirus death toll	22	2.158
surgical mask	22	2.158
chinese national	21	2.105
live update	21	2.105
chinese authority	21	2.105
close contact	20	2.053
deadly #coronavirus	20	2.053
christmas island	19	2.000
corona virus outbreak	19	2.000
wild animal	19	2.000
medical worker	19	2.000
fake news	19	2.000
cruise ship	19	2.000
coronavirus fear	18	1.947
health authority	18	1.947
disease control	18	1.947
health care	17	1.895
wuhan citizen	17	1.895
sars outbreak	17	1.895
british airways	17	1.895
front line	17	1.895
bat soup	17	1.895
kobe bryant	17	1.895
ไวร ั สโคโรนา	16	1.842
total number	16	1.842
critical condition	16	1.842
chinese tourist	16	1.842
next week	16	1.842
san lazaro hospital	15	1.789
travel restriction	15	1.789
hand sanitizer	15	1.789
new strand	14	1.737
new virus	14	1.737
positive case	14	1.737
china''s coronavirus	14	1.737
other city	13	1.684
press conference	13	1.684
ไวร ั	13	1.684
strand of coronavirus	13	1.684
coronavirus vaccine	13	1.684
new hospital	12	1.632
new strand of coronavirus	12	1.632
chinese coronavirus	12	1.632
same family	12	1.632
spread of coronavirus	12	1.632
human-to-human transmission	12	1.632
concentration camp	12	1.632
wuhan coronavirus outbreak	12	1.632
other people	12	1.632
case of the coronavirus	12	1.632
biological weapon	12	1.632
first confirmed case	12	1.632
spread of the virus	12	1.632
safe everyone	12	1.632
president trump	12	1.632
jared kushner	12	1.632
world health organisation	12	1.632
นธ ุ	11	1.579
