Item	Frequency	Score
covid	8256	46.513
pandemic	7862	38.841
covid-19	8137	37.076
coronavirus	6156	32.350
mask	4270	21.778
lockdown	2740	15.982
wear	3483	14.415
trump	3586	13.737
virus	2426	11.709
masks	1848	10.726
cases	4249	10.650
deaths	2132	10.584
corona	1674	10.388
distancing	1305	8.171
covid19	1037	6.945
tested	1282	6.191
positive	1857	5.989
cdc	913	5.890
vaccine	930	5.495
americans	1166	4.975
testing	1349	4.971
govt	684	4.776
stay	1572	4.746
spread	1102	4.664
trump''s	718	4.550
wearing	869	4.508
fauci	597	4.423
crisis	929	4.027
ðÿ	519	3.987
florida	890	3.981
outbreak	578	3.898
safe	1065	3.706
died	1123	3.680
please	1844	3.664
breaking	620	3.524
lives	1163	3.499
infected	509	3.488
tests	728	3.412
schools	1083	3.304
sick	551	3.237
exams	443	3.234
fucking	451	3.204
quarantine	403	3.192
people	6080	3.178
today	1832	3.174
die	649	3.154
hospital	871	3.062
hospitals	487	3.041
kids	832	3.026
doctors	518	3.015
ca	1476	2.996
flu	395	2.980
reopening	355	2.968
unemployment	425	2.961
reopen	356	2.955
health	2370	2.944
death	1216	2.921
why	2090	2.907
gop	371	2.887
patients	982	2.879
shit	400	2.851
social	1700	2.847
via	973	2.847
stop	981	2.829
amid	376	2.818
fuck	375	2.810
economy	730	2.801
during	3017	2.801
dying	405	2.797
due	1398	2.794
july	1119	2.792
china	864	2.787
response	935	2.781
n''t	8763	2.740
donald	409	2.734
everyone	964	2.674
months	1147	2.667
protect	626	2.657
fight	659	2.643
workers	720	2.621
texas	583	2.615
president	1282	2.609
u	456	2.601
news	1224	2.573
country	1386	2.569
hoax	283	2.566
test	976	2.557
yesterday	445	2.534
surge	302	2.514
worst	421	2.507
w	470	2.506
infections	318	2.481
relief	429	2.473
rt	279	2.460
thank	647	2.454
hydroxychloroquine	251	2.440
biden	280	2.439
numbers	674	2.438
india	697	2.431
weeks	747	2.426
tweet	277	2.425
infection	355	2.405
millions	398	2.396
now	3890	2.395
face	959	2.392
care	1383	2.369
republicans	323	2.368
us	3496	2.364
spike	280	2.358
confirmed	397	2.342
symptoms	400	2.339
ppl	239	2.334
million	1112	2.327
immunity	260	2.315
ppe	235	2.314
home	2042	2.309
wo	606	2.308
guidelines	375	2.279
icu	230	2.277
recovered	281	2.271
shut	322	2.254
says	1289	2.238
america	720	2.237
worse	398	2.235
let	1125	2.214
sir	385	2.214
recovery	399	2.211
reported	634	2.210
dead	531	2.208
tracing	229	2.207
epidemic	239	2.207
governor	363	2.191
spreading	255	2.188
days	1297	2.169
risk	775	2.167
toll	242	2.147
deadly	247	2.138
twitter	320	2.137
reminder	237	2.130
going	1649	2.120
damn	251	2.117
thousands	417	2.111
experts	383	2.110
vote	429	2.068
blame	257	2.067
daily	570	2.067
gov	193	2.066
situation	550	2.062
rally	244	2.061
homes	406	2.058
doing	893	2.054
rate	684	2.052
thread	308	2.046
healthcare	331	2.038
we	10440	2.038
handling	286	2.034
dr.	620	2.032
gov.	206	2.029
government	1444	2.029
retweet	179	2.024
save	508	2.024
literally	273	2.017
gonna	243	2.014
stupid	250	2.011
uk	626	2.008
seriously	306	2.006
lockdowns	176	2.000
exam	255	1.982
restrictions	250	1.956
saying	523	1.952
do	5889	1.948
go	1802	1.942
total	696	1.936
getting	820	1.934
boris	176	1.931
get	2984	1.931
just	3784	1.929
public	1510	1.927
hospitalized	170	1.927
nursing	261	1.918
no	4061	1.915
watch	492	1.914
lost	624	1.903
update	390	1.898
teachers	369	1.897
medical	710	1.895
officials	380	1.893
failed	350	1.890
week	952	1.890
cure	206	1.890
bjp	172	1.888
transmission	261	1.885
wants	400	1.879
jobs	401	1.878
vaccines	178	1.878
want	1568	1.875
doctor	340	1.875
fighting	306	1.873
keep	989	1.867
kill	309	1.867
trying	623	1.863
hospitalizations	153	1.863
need	2010	1.862
mandatory	197	1.862
how	3436	1.856
y	263	1.856
nation	356	1.855
cancel	180	1.855
plasma	185	1.853
protests	198	1.853
hey	241	1.852
republican	264	1.851
listen	294	1.848
anyone	588	1.846
donate	178	1.845
nurses	197	1.844
killing	251	1.840
nhs	194	1.831
safely	203	1.831
global	702	1.830
wash	203	1.828
lying	209	1.824
â	191	1.824
families	445	1.817
racist	175	1.817
tomorrow	232	1.813
administration	415	1.811
governors	161	1.808
wave	254	1.808
disease	447	1.805
businesses	374	1.799
dear	236	1.796
our	4651	1.790
still	1756	1.790
imagine	280	1.789
pm	394	1.787
dies	174	1.782
outbreaks	147	1.781
delhi	189	1.780
democrats	213	1.780
lock	206	1.776
telling	257	1.772
desantis	135	1.770
cuomo	138	1.764
arizona	203	1.761
happening	235	1.761
pls	137	1.760
states	1025	1.758
middle	474	1.758
highest	330	1.757
bc	195	1.750
media	728	1.746
incompetence	135	1.741
zero	238	1.740
cain	138	1.739
herman	139	1.734
fake	178	1.729
modi	139	1.728
lol	184	1.726
scientists	267	1.725
hit	443	1.724
beds	174	1.719
help	1569	1.718
herd	144	1.718
cnn	149	1.715
folks	216	1.714
bad	545	1.710
election	354	1.709
absolutely	260	1.708
sad	199	1.707
countries	547	1.704
because	2285	1.702
mandate	155	1.695
ur	134	1.693
lies	235	1.693
dr	251	1.692
lakh	130	1.691
asymptomatic	124	1.691
conspiracy	157	1.691
wuhan	123	1.687
mom	195	1.684
got	980	1.683
dangerous	241	1.680
ass	161	1.679
johnson	233	1.676
racism	154	1.675
immune	172	1.674
emergency	293	1.674
unemployed	134	1.673
tulsa	125	1.673
wrong	409	1.672
say	1117	1.671
day	1795	1.671
isolation	153	1.671
money	788	1.671
ugc	117	1.664
latest	394	1.661
bill	458	1.659
reports	423	1.658
blm	119	1.652
remember	452	1.652
refuse	155	1.651
wow	167	1.650
mayor	205	1.650
leadership	349	1.649
follow	416	1.648
voting	190	1.645
here	1906	1.640
infectious	136	1.639
hate	206	1.635
n95	111	1.633
hope	530	1.633
measures	287	1.629
vulnerable	177	1.628
frontline	118	1.627
patient	319	1.625
closed	306	1.623
curve	155	1.623
cares	135	1.617
join	349	1.616
ï	113	1.616
ji	113	1.615
mortality	145	1.614
tonight	178	1.614
refusing	127	1.611
asking	244	1.610
affected	242	1.608
rise	282	1.607
briefing	125	1.606
wh	110	1.606
selfish	120	1.606
rising	208	1.605
should	2124	1.603
this	12949	1.603
pence	112	1.600
killed	305	1.599
cancelled	133	1.596
sars-cov-2	105	1.592
live	702	1.591
students	1064	1.589
senate	215	1.585
antibodies	116	1.583
midst	129	1.582
wait	288	1.582
hell	203	1.579
hands	380	1.578
pay	523	1.576
mcconnell	106	1.572
fl	123	1.570
disaster	175	1.570
let''s	136	1.568
job	610	1.567
nothing	573	1.564
forget	209	1.562
citizens	241	1.561
ok	222	1.560
failure	249	1.558
reporting	229	1.558
positivity	101	1.558
wanna	117	1.558
gohmert	97	1.557
tell	508	1.557
exposed	182	1.556
ny	156	1.555
dont	162	1.552
nobody	171	1.552
billion	306	1.550
know	1662	1.550
record	489	1.548
suffering	187	1.548
chinese	317	1.547
hcq	95	1.546
weekend	250	1.544
single-day	95	1.544
precautions	107	1.544
safety	451	1.544
refused	169	1.543
stimulus	114	1.543
guys	251	1.542
struggling	146	1.542
lie	170	1.540
idiot	108	1.539
about	4574	1.538
panic	123	1.536
restaurants	177	1.534
lied	105	1.533
u.s.	675	1.530
viral	118	1.528
someone	509	1.523
dumb	111	1.523
my	4208	1.523
deserve	129	1.523
nyc	114	1.522
calling	233	1.521
karnataka	98	1.521
soon	461	1.517
ve	98	1.517
coverings	93	1.512
who	4344	1.511
surging	93	1.511
protest	148	1.511
bars	155	1.511
devos	90	1.511
airborne	101	1.504
shame	130	1.504
staying	144	1.503
forced	235	1.500
bounties	88	1.500
disappear	111	1.500
negative	239	1.499
fear	254	1.499
economic	478	1.498
tens	112	1.497
joke	121	1.497
updates	172	1.493
prevent	272	1.493
survive	151	1.493
pubs	97	1.490
friends	471	1.489
back	1763	1.488
sorry	194	1.488
elderly	123	1.487
prison	189	1.487
biggest	224	1.487
has	6353	1.486
gatherings	97	1.486
politicians	142	1.485
brexit	110	1.485
tweets	98	1.484
oh	284	1.484
incompetent	91	1.482
does	1644	1.480
webinar	104	1.479
scotland	169	1.479
in-person	94	1.479
month	448	1.478
s	516	1.478
again	953	1.477
refuses	102	1.477
rent	148	1.476
down	1356	1.475
parents	361	1.475
plz	85	1.474
mitch	91	1.474
today''s	177	1.472
scared	111	1.469
you	12138	1.469
staff	516	1.468
y''all	82	1.466
normal	305	1.466
briefings	85	1.465
wake	141	1.464
government''s	133	1.463
really	1142	1.463
putin	97	1.462
idiots	88	1.461
minister	321	1.461
disgusting	89	1.459
remdesivir	80	1.459
massive	193	1.457
tally	88	1.456
send	299	1.456
birthday	146	1.455
think	1321	1.453
did	1907	1.453
distance	254	1.453
if	4901	1.452
proud	172	1.449
misinformation	84	1.449
covering	156	1.448
yes	410	1.447
ventilators	79	1.446
im	139	1.446
ago	475	1.445
à	84	1.443
crazy	144	1.442
putting	206	1.442
facing	177	1.442
trials	144	1.441
indoor	117	1.441
jail	121	1.440
count	198	1.440
congress	242	1.440
seeing	249	1.439
done	653	1.439
yeah	177	1.438
guidance	183	1.438
thing	659	1.438
talking	268	1.436
every	1106	1.436
letting	125	1.435
recoveries	78	1.435
worried	125	1.434
me	2269	1.434
ignoring	97	1.434
false	180	1.433
taking	515	1.431
hi	177	1.430
totally	178	1.429
info	182	1.428
happy	324	1.425
right	1320	1.425
discharged	89	1.425
russia	199	1.425
population	358	1.424
thinks	140	1.424
insane	93	1.423
urgent	105	1.423
happen	257	1.421
wore	103	1.420
billions	96	1.419
infect	78	1.418
ya	103	1.418
usa	217	1.418
poll	112	1.417
ban	129	1.416
continue	457	1.416
blaming	81	1.416
protesting	81	1.415
shutdown	85	1.414
politics	204	1.413
till	147	1.413
plague	86	1.413
guy	237	1.412
ever	609	1.412
mild	105	1.412
agree	232	1.410
amidst	84	1.409
paying	163	1.408
federal	392	1.408
leaders	292	1.407
hundreds	182	1.407
pushing	122	1.405
bullshit	79	1.405
coming	432	1.405
told	519	1.403
forcing	102	1.403
so	4158	1.402
er	93	1.402
impacted	92	1.401
bihar	75	1.401
essential	231	1.401
despite	343	1.400
take	1392	1.400
reopened	77	1.399
what	3631	1.398
protesters	91	1.397
losing	156	1.397
lose	193	1.397
facts	176	1.397
bolsonaro	70	1.396
india''s	91	1.396
brazil	121	1.395
slow	193	1.394
continues	228	1.392
failures	94	1.392
eviction	74	1.392
houston	116	1.392
ill	121	1.391
reality	244	1.391
sign	264	1.391
everything	463	1.391
fatalities	75	1.388
threat	173	1.388
propaganda	96	1.388
flatten	70	1.388
excuse	102	1.388
children	785	1.387
hear	296	1.387
police	448	1.386
contracted	84	1.386
fall	337	1.386
white	570	1.384
tory	76	1.384
needs	574	1.384
strategy	263	1.383
plan	570	1.383
prayers	97	1.383
stupidity	73	1.383
