Item	Frequency	Score
police officer	11	1.204
same day	11	1.204
us death	11	1.204
coronavirus epidemic	11	1.204
coronavirus treatment	11	1.204
covid-19 situation	11	1.204
whole world	11	1.204
corona pandemic	11	1.204
control group	11	1.204
next time	11	1.204
confirmed coronavirus	11	1.204
tablighi jamaat	11	1.204
confirmed case of #covid19	11	1.204
chinese people	11	1.204
captain crozier	11	1.204
social distancing measure	11	1.204
health professional	11	1.204
single day	11	1.204
law enforcement	11	1.204
personal space	11	1.204
wearing mask	11	1.204
essential service	11	1.204
taking part	11	1.204
los angeles	11	1.204
few month	11	1.204
trump supporter	11	1.204
immune system	11	1.204
people die	11	1.204
white people	11	1.204
pregnant woman	10	1.186
trump admin	10	1.186
lockdown end	10	1.186
new #coronavirus	10	1.186
great work	10	1.186
medical expert	10	1.186
uss roosevelt	10	1.186
good reason	10	1.186
mr. president	10	1.186
covid-19 update	10	1.186
white house coronavirus	10	1.186
right wing	10	1.186
uv light	10	1.186
developing country	10	1.186
total lockdown	10	1.186
chinese propaganda	10	1.186
cause of death	10	1.186
face shield	10	1.186
chief minister	10	1.186
constitutional right	10	1.186
china travel	10	1.186
tax dollar	10	1.186
virus death	10	1.186
economic impact	10	1.186
toilet paper	10	1.186
private sector	10	1.186
local government	10	1.186
democrat governor	10	1.186
human being	10	1.186
news channel	10	1.186
total death	10	1.186
happy birthday	10	1.186
stimulus package	10	1.186
tough time	10	1.186
racial disparity	10	1.186
selfie with the flash	10	1.186
relief package	10	1.186
good time	10	1.186
bank account	9	1.167
hand sanitizer	9	1.167
postal service	9	1.167
covid-19 response	9	1.167
single source	9	1.167
human life	9	1.167
live update	9	1.167
new study	9	1.167
deep state	9	1.167
hospital ship	9	1.167
lockdown order	9	1.167
concentration camp	9	1.167
coronavirus damage	9	1.167
coronavirus bailout	9	1.167
paying attention	9	1.167
corona warrior	9	1.167
big deal	9	1.167
other side	9	1.167
number of cases	9	1.167
ag barr	9	1.167
abba kyari	9	1.167
uss theodore roosevelt	9	1.167
hospital bed	9	1.167
new coronavirus case	9	1.167
domestic violence	9	1.167
travel restriction	9	1.167
new #covid19	9	1.167
needy people	9	1.167
navajo nation	9	1.167
national emergency	9	1.167
trump''s coronavirus	9	1.167
aircraft carrier	9	1.167
ten of millions	9	1.167
other way	9	1.167
supreme court	9	1.167
care system	9	1.167
next year	9	1.167
economic crisis	9	1.167
many death	9	1.167
surgeon general	9	1.167
body bag	9	1.167
mass testing	9	1.167
long term	9	1.167
many time	9	1.167
south dakota	9	1.167
hunter biden	9	1.167
may allah	9	1.167
coronavirus antibody	9	1.167
silver lining	9	1.167
good thing	9	1.167
new virus	9	1.167
cdc director	9	1.167
good luck	9	1.167
icu bed	9	1.167
nhs worker	9	1.167
important thing	9	1.167
dear friend	9	1.167
post office	9	1.167
new datum	9	1.167
part in the #darkselfiechallenge	8	1.149
taking part in the #darkselfiechallenge	8	1.149
public service	8	1.149
president donald trump	8	1.149
positive patient	8	1.149
health care system	8	1.149
us state	8	1.149
local hospital	8	1.149
good work	8	1.149
sick leave	8	1.149
senior citizen	8	1.149
infection rate	8	1.149
coronavirus spread	8	1.149
saudi arabia	8	1.149
hospital worker	8	1.149
puerto rico	8	1.149
pandemic end	8	1.149
gates foundation	8	1.149
big news	8	1.149
wuhan institute	8	1.149
world war	8	1.149
good idea	8	1.149
whole country	8	1.149
chris wallace	8	1.149
number of people	8	1.149
food bank	8	1.149
vietnam war	8	1.149
virus case	8	1.149
next day	8	1.149
real estate	8	1.149
new research	8	1.149
sanctuary city	8	1.149
church service	8	1.149
fatality rate	8	1.149
april fool	8	1.149
entire world	8	1.149
n95 respirator	8	1.149
clinical trial	8	1.149
china travel ban	8	1.149
thousand of lives	8	1.149
cases today	8	1.149
talking point	8	1.149
taking advantage	8	1.149
jesus name	8	1.149
business owner	8	1.149
senate democrats	8	1.149
last thing	8	1.149
health secretary	8	1.149
long way	8	1.149
rest in peace	8	1.149
new #covid19 case	8	1.149
relief effort	8	1.149
san francisco	8	1.149
malaria drug	8	1.149
health ministry	8	1.149
las vegas	8	1.149
next pandemic	8	1.149
bus driver	8	1.149
couple of days	8	1.149
holy month	8	1.149
town hall	8	1.149
halting funding	8	1.149
lockdown measure	8	1.149
hot spot	8	1.149
นกว ่ าเล ื อด	7	1.130
ชานมข ้ นกว ่ าเล	7	1.130
นกว ่ าเล	7	1.130
ชานมข ้ นกว	7	1.130
ชานมข ้ นกว ่	7	1.130
าเล ื อด	7	1.130
นกว ่ าเล ื	7	1.130
west point	7	1.130
lockdown restriction	7	1.130
positive test	7	1.130
poor people	7	1.130
bad news	7	1.130
great sadness	7	1.130
covid19 pandemic	7	1.130
small action	7	1.130
reported case	7	1.130
playing politics	7	1.130
people get	7	1.130
coronavirus victim	7	1.130
ice cream	7	1.130
coronavirus restriction	7	1.130
าเล ื	7	1.130
นกว ่	7	1.130
other thing	7	1.130
full story	7	1.130
same people	7	1.130
frontline staff	7	1.130
other disease	7	1.130
à ̧	7	1.130
free speech	7	1.130
workers fight	7	1.130
world bank	7	1.130
north korea	7	1.130
conspiracy theorist	7	1.130
week of lockdown	7	1.130
first thing	7	1.130
flu death	7	1.130
first day	7	1.130
coming week	7	1.130
public safety	7	1.130
underlying condition	7	1.130
indian citizen	7	1.130
chris cuomo	7	1.130
false claim	7	1.130
nationwide lockdown	7	1.130
chinese company	7	1.130
national security	7	1.130
related death	7	1.130
face cover	7	1.130
illegal alien	7	1.130
national guard	7	1.130
namo app	7	1.130
cdc guideline	7	1.130
taking place	7	1.130
middle east	7	1.130
healthcare professional	7	1.130
taking care	7	1.130
swine flu	7	1.130
tax haven	7	1.130
economic recovery	7	1.130
antibody testing	7	1.130
may god	7	1.130
impact of #covid19	7	1.130
medical doctor	7	1.130
many other	7	1.130
media outlet	7	1.130
speaker pelosi	7	1.130
public health expert	7	1.130
long-term care	7	1.130
health department	7	1.130
smart people	7	1.130
stimulus payment	7	1.130
billion dollar	7	1.130
legal action	7	1.130
public health emergency	7	1.130
death number	7	1.130
stock market	7	1.130
large number	7	1.130
processing plant	7	1.130
personal protective equipment	7	1.130
confirmed coronavirus case	7	1.130
strict action	7	1.130
sonia gandhi	7	1.130
matt hancock	7	1.130
several time	7	1.130
united kingdom	7	1.130
world health organisation	7	1.130
corona relief	7	1.130
cobra meeting	7	1.130
emergency room	7	1.130
medical worker	7	1.130
pres trump	7	1.130
trump campaign	7	1.130
national lockdown	7	1.130
midst of a pandemic	7	1.130
country in the world	7	1.130
president obama	7	1.130
social care	7	1.130
sant shri asharamji bapu	6	1.112
handling of the coronavirus pandemic	6	1.112
administration official	6	1.112
covid-19 infection	6	1.112
black doctor	6	1.112
practice social distancing	6	1.112
rate in the world	6	1.112
post lockdown	6	1.112
same way	6	1.112
india''s fight	6	1.112
great depression	6	1.112
pm et	6	1.112
happy easter	6	1.112
pls rt	6	1.112
covid response	6	1.112
raising money	6	1.112
cost life	6	1.112
people live	6	1.112
going home	6	1.112
god bless	6	1.112
peter navarro	6	1.112
past week	6	1.112
global fight	6	1.112
coronavirus symptom	6	1.112
house arrest	6	1.112
coronavirus shutdown	6	1.112
coronavirus patients	6	1.112
health authority	6	1.112
own home	6	1.112
coronavirus package	6	1.112
social distancing policy	6	1.112
republican governor	6	1.112
kennedy center	6	1.112
la county	6	1.112
other health	6	1.112
fucking pandemic	6	1.112
open letter	6	1.112
american family	6	1.112
only question	6	1.112
french doctor	6	1.112
coronavirus antibody test	6	1.112
coronavirus aid	6	1.112
old people	6	1.112
number of tests	6	1.112
force briefing	6	1.112
covid19 case	6	1.112
west bengal	6	1.112
novel #coronavirus	6	1.112
white house briefing	6	1.112
washington state	6	1.112
johns hopkins university	6	1.112
flu season	6	1.112
conflict of interest	6	1.112
conference call	6	1.112
hard work	6	1.112
confirmed #covid19	6	1.112
home delivery	6	1.112
asking question	6	1.112
vice president	6	1.112
first coronavirus	6	1.112
financial support	6	1.112
new way	6	1.112
college student	6	1.112
field hospital	6	1.112
u.s. citizen	6	1.112
new guidance	6	1.112
u.s. coronavirus	6	1.112
new infection	6	1.112
climate action	6	1.112
fact check	6	1.112
chinese coronavirus	6	1.112
navy captain	6	1.112
exit strategy	6	1.112
right time	6	1.112
top priority	6	1.112
thousand of people	6	1.112
modi ji	6	1.112
jeff bezos	6	1.112
entire country	6	1.112
new cases	6	1.112
daily reminder	6	1.112
telephone conversation	6	1.112
medical personnel	6	1.112
middle of a global pandemic	6	1.112
election day	6	1.112
mekong river	6	1.112
case in the state	6	1.112
care staff	6	1.112
medical examiner	6	1.112
economic activity	6	1.112
meat processing plant	6	1.112
drug cartel	6	1.112
anti-malarial drug	6	1.112
many way	6	1.112
hundred of people	6	1.112
many business	6	1.112
intelligence community	6	1.112
anti-lockdown protest	6	1.112
dr birx	6	1.112
state of emergency	6	1.112
strict lockdown	6	1.112
british people	6	1.112
doing nothing	6	1.112
distancing order	6	1.112
covid19 death	6	1.112
health issue	6	1.112
health service	6	1.112
health measure	6	1.112
dry cough	6	1.112
social media	6	1.112
response effort	6	1.112
blood pressure	6	1.112
social distancing order	6	1.112
black ppl	6	1.112
mass grave	6	1.112
public health crisis	6	1.112
lockdown day	6	1.112
lockdown extension	6	1.112
billion in profits	6	1.112
living room	6	1.112
serious question	6	1.112
defense production act	6	1.112
dr fauci	6	1.112
covid-19 symptom	6	1.112
school closure	6	1.112
deadly coronavirus	6	1.112
scientific advice	6	1.112
respirator mask	6	1.112
guinea pig	6	1.112
covid pandemic	6	1.112
frontline healthcare	6	1.112
coronavirus complication	6	1.112
african americans	6	1.112
s. korea	6	1.112
oil price	6	1.112
corona patient	6	1.112
unemployment benefit	6	1.112
relief bill	6	1.112
n95 respirator mask	6	1.112
tiger king	6	1.112
end of the tunnel	6	1.112
surveillance system	6	1.112
surgical mask	6	1.112
state total	6	1.112
distancing policy	6	1.112
billion people	6	1.112
current situation	6	1.112
pandemic team	6	1.112
tucker carlson	6	1.112
chinese authority	6	1.112
much money	6	1.112
midst of a global pandemic	6	1.112
real problem	6	1.112
wisconsin gop	6	1.112
communist government	6	1.112
downing street	6	1.112
spreading awareness	6	1.112
inspector general	6	1.112
daily death	6	1.112
past few week	6	1.112
new orleans	6	1.112
meat processing	6	1.112
seeing people	6	1.112
public health measure	6	1.112
new world	6	1.112
ppe kit	6	1.112
covid19 lockdown	6	1.112
golf course	6	1.111
huge thanks	5	1.093
handling of the coronavirus outbreak	5	1.093
ppe shortage	5	1.093
precautionary measure	5	1.093
pneumonia death	5	1.093
political leadership	5	1.093
covid-19 spread	5	1.093
killing people	5	1.093
public transport	5	1.093
human rights violation	5	1.093
government''s response	5	1.093
covid infection	5	1.093
america great again	5	1.093
piece of shit	5	1.093
pharmaceutical company	5	1.093
good place	5	1.093
political party	5	1.093
killing thousand	5	1.093
good friend	5	1.093
good day	5	1.093
good health	5	1.093
public health official	5	1.093
partisan game	5	1.093
coronavirus stay-at-home order	5	1.093
global economy	5	1.093
global crisis	5	1.093
house democrats	5	1.093
global response	5	1.093
parking lot	5	1.093
part of the world	5	1.093
pandemic go	5	1.093
coronavirus press	5	1.093
kano state	5	1.093
hospital death	5	1.093
packing plant	5	1.093
hard time	5	1.093
paid sick leave	5	1.093
full video	5	1.093
impeachment trial	5	1.093
full time	5	1.093
coronavirus fear	5	1.093
other governor	5	1.093
save life	5	1.093
zip code	5	1.093
coronavirus hit	5	1.093
australian government	5	1.093
human trafficking	5	1.093
coronavirus cases	5	1.093
world''s population	5	1.093
coronavirus bill	5	1.093
fresh air	5	1.093
online learning	5	1.093
coronavirus concern	5	1.093
obama administration	5	1.093
nursing homes	5	1.093
corona lockdown	5	1.093
whole family	5	1.093
number of coronavirus	5	1.093
contracting coronavirus	5	1.093
number of confirmed cases	5	1.093
food security	5	1.093
western country	5	1.093
number of confirmed coronavirus	5	1.093
flu shot	5	1.093
contact trace	5	1.093
war crime	5	1.093
self quarantine	5	1.093
next month	5	1.093
first state	5	1.093
sexual assault	5	1.093
next few week	5	1.093
american death	5	1.093
vast majority	5	1.093
usns comfort	5	1.093
us economy	5	1.093
communal virus	5	1.093
underlying health condition	5	1.093
study show	5	1.093
new report	5	1.093
cloth mask	5	1.093
financial assistance	5	1.093
confirmed death	5	1.093
federal stockpile	5	1.093
new hospital	5	1.093
uk coronavirus	5	1.093
new lockdown	5	1.093
covid-19 treatment	5	1.093
trying time	5	1.093
justin trudeau	5	1.093
critical care	5	1.093
federal response	5	1.093
us death toll	5	1.093
tv rating	5	1.093
religious leader	5	1.093
recovery rate	5	1.093
new bombshell	5	1.093
new blog	5	1.093
robert f. kennedy jr.	5	1.093
aid package	5	1.093
chuck schumer	5	1.093
new article	5	1.093
roger stone	5	1.093
chinese state	5	1.093
negative test	5	1.093
necessary precaution	5	1.093
ivanka trump	5	1.093
civil liberty	5	1.093
risk factor	5	1.093
extraordinary time	5	1.093
daily mail	5	1.093
top story	5	1.093
national debt	5	1.093
national crisis	5	1.093
private health	5	1.093
top health	5	1.093
time of crisis	5	1.093
chief medical officer	5	1.093
trump''s coronavirus response	5	1.093
muslim community	5	1.093
muslim man	5	1.093
fed govt	5	1.093
time of #covid19	5	1.093
essential item	5	1.093
testing lab	5	1.093
mitch mcconnell	5	1.093
entire population	5	1.093
rights violation	5	1.093
telling people	5	1.093
encouraging people	5	1.093
middle of the pandemic	5	1.093
middle class	5	1.093
emergency use	5	1.093
emergency response	5	1.093
rapid test	5	1.093
taxpayer money	5	1.093
task force briefing	5	1.093
international cooperation	5	1.093
care unit	5	1.093
million of masks	5	1.093
car crash	5	1.093
easter sunday	5	1.093
medical officer	5	1.093
sunday times	5	1.093
meat plant	5	1.093
massive testing	5	1.093
campaign rally	5	1.093
federal agency	5	1.093
adam schiff	5	1.093
rudy giuliani	5	1.093
many thanks	5	1.093
dr. fauci''s agency	5	1.093
private hospital	5	1.093
done nothing	5	1.093
success story	5	1.093
many country	5	1.093
staff member	5	1.093
many case	5	1.093
spring break	5	1.093
bronx zoo	5	1.093
state capitol	5	1.093
many family	5	1.093
covid19 crisis	5	1.093
social worker	5	1.093
disabled people	5	1.093
blood donation	5	1.093
lockdown regulation	5	1.093
direct deposit	5	1.093
angela merkel	5	1.093
insider trading	5	1.093
lockdown policy	5	1.093
cytokine storm	5	1.093
trump''s fault	5	1.093
single person	5	1.093
bill maher	5	1.093
andhra pradesh	5	1.093
small business owner	5	1.093
research lab	5	1.093
large gathering	5	1.093
delhi police	5	1.093
left wing	5	1.093
sick people	5	1.093
death total	5	1.093
bernie sanders	5	1.093
impact of coronavirus	5	1.093
american worker	5	1.093
dead body	5	1.093
saturday night	5	1.093
covid-19 test kit	5	1.093
recent day	5	1.093
current pandemic	5	1.093
american public	5	1.093
great equalizer	5	1.093
frontline healthcare worker	5	1.093
oral argument	5	1.093
old woman	5	1.093
community spread	5	1.093
fight coronavirus	5	1.093
my god	5	1.093
civil right	5	1.093
human transmission	5	1.093
putting life	5	1.093
different way	5	1.093
lockdown crowd	5	1.093
local authority	5	1.093
virus crisis	5	1.093
video conference	5	1.093
criminal negligence	5	1.093
covid-19 fatality	5	1.093
phone call	5	1.093
good people	5	1.093
confirmed #covid19 case	5	1.093
news story	5	1.093
political rally	5	1.093
coronavirus task force briefing	5	1.093
much time	5	1.093
black woman	5	1.093
underlying health	5	1.093
essential good	5	1.093
year old woman	5	1.093
self isolate	5	1.093
care facility	5	1.093
democratic governor	5	1.093
european country	5	1.093
american flag	5	1.093
fucking idiot	5	1.093
disease control	5	1.093
growth rate	5	1.093
saint rampal ji maharaj	4	1.074
distancing #happyeaster	4	1.074
social distancing #happyeaster	4	1.074
sant rampal ji maharaj	4	1.074
preliminary investigation	4	1.074
handling of the pandemic	4	1.074
bankrupt company	4	1.074
pregnant nurse	4	1.074
recent week	4	1.074
hand wash	4	1.074
post-covid world	4	1.074
post covid	4	1.074
human cell	4	1.074
group of people	4	1.074
positive #covid19	4	1.074
population density	4	1.074
remote teaching	4	1.074
household cleaner	4	1.074
poor man	4	1.074
covid-19 curve	4	1.074
house select committee	4	1.074
political game	4	1.074
great piece	4	1.074
pm @justintrudeau	4	1.074
government''s handling	4	1.074
ads blame	4	1.074
san diego	4	1.074
government official	4	1.074
covid outbreak	4	1.074
phoenix tv	4	1.074
covid-19 threat	4	1.074
pet cat	4	1.074
good chance	4	1.074
pearl harbor	4	1.074
pence''s office	4	1.074
peak period	4	1.074
coronavirus testing site	4	1.074
key point	4	1.074
american history	4	1.074
azim premji foundation	4	1.074
good look	4	1.074
global epidemic	4	1.074
patient zero	4	1.074
coronavirus stimulus check	4	1.074
coronavirus stimulus package	4	1.074
global coronavirus	4	1.074
panic buying	4	1.074
coronavirus recovery	4	1.074
pandemic situation	4	1.074
pandemic shutdown	4	1.074
part of the country	4	1.074
recorded death	4	1.074
pandemic pass	4	1.074
pandemic plan	4	1.074
dangerous virus	4	1.074
paid leave	4	1.074
coronavirus mortality	4	1.074
coronavirus mortality rate	4	1.074
pharma company	4	1.074
coronavirus misinformation	4	1.074
funke akindele	4	1.074
funeral home	4	1.074
