Item	Frequency	Score
sa	68	1.315
alert	88	1.315
tough	118	1.315
potus	50	1.315
bts	51	1.314
recoveries	51	1.314
exams	69	1.314
dealing	119	1.314
cuz	54	1.314
bless	66	1.314
climate	225	1.314
disinformation	52	1.313
stock	197	1.312
entire	279	1.312
white	476	1.311
johns	62	1.311
spreads	59	1.311
figures	148	1.309
evicted	51	1.309
postponed	57	1.308
biden-harris	48	1.308
bjp	59	1.307
wins	102	1.307
astrazeneca	49	1.307
refuses	63	1.306
blaming	55	1.306
info	136	1.306
presidency	67	1.306
till	110	1.306
keeping	170	1.305
situation	255	1.305
caused	194	1.304
rn	56	1.304
tweeting	50	1.304
disaster	104	1.304
stopped	142	1.303
smh	48	1.303
disgrace	52	1.302
carson	57	1.302
ridiculous	69	1.301
break	211	1.301
states	639	1.300
virtual	145	1.300
serious	212	1.299
facts	136	1.299
back	1361	1.299
rates	219	1.299
hypocrisy	53	1.298
hungry	71	1.298
incompetent	52	1.297
forced	161	1.297
dolly	52	1.296
bitch	56	1.294
streets	122	1.294
saving	102	1.294
than	2249	1.294
population	277	1.292
open	615	1.292
hopefully	101	1.292
worker	95	1.291
hi	128	1.290
dies	70	1.290
updates	112	1.290
threat	133	1.289
urging	58	1.289
livelihoods	51	1.289
superspreader	45	1.289
everyday	98	1.289
moderna''s	45	1.289
plz	47	1.288
even	1524	1.288
control	614	1.288
slow	148	1.288
webinar	61	1.288
caring	75	1.287
polls	65	1.287
delayed	72	1.287
awful	68	1.287
safety	311	1.286
morning	267	1.286
reopen	51	1.286
praying	58	1.286
suffer	92	1.284
mad	79	1.284
supposed	127	1.284
tens	64	1.284
passed	208	1.283
navajo	48	1.282
delay	97	1.282
anything	379	1.282
maskless	44	1.282
dude	57	1.282
alarming	52	1.281
giving	244	1.281
stats	64	1.280
presidential	98	1.280
stupidity	49	1.280
taking	396	1.279
tho	51	1.278
useless	64	1.278
talk	303	1.278
ask	292	1.278
walmart	52	1.277
big	568	1.277
pre-existing	49	1.277
denying	57	1.276
closing	99	1.276
freedoms	52	1.275
jail	78	1.274
lack	208	1.273
anti	54	1.273
doctor	157	1.273
socially	60	1.272
eat	158	1.271
idk	44	1.271
needs	460	1.271
advisory	88	1.270
helping	165	1.269
essential	173	1.269
non	82	1.269
support	854	1.268
cough	52	1.268
restaurant	138	1.268
nfl	70	1.267
warn	56	1.267
violence	168	1.266
billions	60	1.266
steal	63	1.266
put	598	1.266
pushing	83	1.265
people''s	110	1.265
colleagues	98	1.265
being	1428	1.264
forgot	63	1.264
next	751	1.263
constituents	51	1.262
preventing	73	1.261
gather	79	1.261
isolating	44	1.260
hotline	46	1.260
governments	117	1.260
antibody	50	1.259
florida	146	1.259
continues	170	1.259
non-essential	42	1.259
enforce	58	1.259
cant	61	1.258
forever	97	1.257
recovering	54	1.257
sucks	50	1.257
horrible	64	1.257
pa	75	1.257
india''s	58	1.257
debt	133	1.256
announcement	84	1.256
urge	62	1.256
premier	87	1.256
surpassed	46	1.255
bihar	44	1.255
quarantining	40	1.255
nah	43	1.254
better	713	1.254
congrats	45	1.254
partying	42	1.253
remind	65	1.253
household	93	1.253
will	5092	1.251
impacted	57	1.251
scotland	104	1.250
ccp	42	1.250
risking	43	1.250
morgues	39	1.250
love	629	1.249
asap	45	1.249
milestone	52	1.249
sure	517	1.249
moron	41	1.248
spending	136	1.248
self-isolate	39	1.248
shameful	43	1.247
paid	208	1.247
mrna	43	1.247
afraid	88	1.247
profit	98	1.247
experiencing	71	1.247
deal	291	1.247
sage	53	1.247
inmates	51	1.246
dec	71	1.246
allowed	218	1.245
stocks	74	1.245
thursday	152	1.244
ðÿtm	38	1.244
rampant	45	1.244
tells	132	1.244
fatigue	56	1.243
poll	69	1.243
bills	84	1.243
reason	322	1.242
read	619	1.242
deny	66	1.242
proof	99	1.242
ready	223	1.241
single-day	38	1.241
contact	362	1.241
grandma	44	1.241
taxes	104	1.240
crying	57	1.240
infecting	39	1.240
recover	73	1.240
up	2821	1.239
paying	110	1.239
trending	42	1.239
sadly	66	1.238
rich	160	1.238
yr	45	1.238
spiking	38	1.237
unnecessary	63	1.236
mess	69	1.236
ventilators	38	1.236
amidst	47	1.236
post-pandemic	37	1.236
richer	45	1.236
jared	43	1.234
busy	109	1.234
disabled	73	1.234
closures	44	1.233
march	395	1.233
negligence	46	1.233
contracting	50	1.232
handled	65	1.232
scare	47	1.232
liverpool	64	1.232
catastrophe	44	1.232
amazon	89	1.231
shri	40	1.231
giuliani	39	1.231
am	745	1.231
sunak	36	1.230
capacity	178	1.229
pre-pandemic	36	1.229
impeached	37	1.229
parton	37	1.229
start	505	1.229
unemployed	47	1.229
exactly	183	1.229
positives	40	1.229
reckless	43	1.229
reality	175	1.228
saved	99	1.228
grocery	55	1.228
statewide	51	1.227
blocking	55	1.226
angry	75	1.226
desantis	36	1.226
others	516	1.226
depression	88	1.226
pre	51	1.225
warned	68	1.225
gym	59	1.225
spent	200	1.225
