Item	Frequency	Score
china	4986	0.36288275907465756
wuhan	2123	0.3618616931351973
coronavirus	930	0.438651056089885
chinese	784	0.1752326147579511
people	362	0.24489481009400016
cdc	221	0.13062967603919015
japan	176	0.09266470966718071
australia	169	0.08912704086446886
philippines	166	0.07596708808269025
canada	162	0.08604968350154395
u.s.	154	0.20104659668041863
malaysia	142	0.08574926758442562
americans	132	0.07228072812744801
taiwan	126	0.08920102719628963
thailand	110	0.08697550545228151
india	109	0.07895829267671928
beijing	106	0.07949824635149316
russia	100	0.09335768941651983
patients	100	0.1273421520691348
singapore	98	0.08557739810207778
hubei	95	0.09156260177677569
sars	93	0.1178930480955858
france	91	0.08069827566695742
flights	85	0.12077465063490318
filipinos	85	0.027683459489679707
cases	82	0.25729002760609215
health	79	0.19599481710822625
thousands	79	0.07947043543539892
trump	73	0.0928969345223514
symptoms	68	0.21368133011083307
california	68	0.08111663339707026
iran	67	0.06488784482333673
chicago	66	0.07093569532204919
american	66	0.0629725941927999
virus	66	0.19732873973359077
germany	64	0.05280907787167019
manila	62	0.05978492079321403
korea	61	0.05000773943057892
italy	59	0.043636180739999336
shanghai	57	0.10366216697233738
travel	56	0.11046665484162191
outbreak	56	0.21797950742696195
help	56	0.08036699458671082
bats	55	0.12364238232704698
quarantine	54	0.10830474494452114
ncov2019	51	0.10255316457820356
europe	51	0.08238009526599155
indonesia	51	0.057717872780462975
america	50	0.06179384791345737
ccp	49	0.07939778948625056
vietnam	49	0.05054229361343103
masks	48	0.13198229486652574
asia	48	0.0699797631499149
mask	47	0.15670597357291127
doctors	47	0.09955995539194412
care	47	0.07349531214746417
lockdown	46	0.11691208837067817
africa	46	0.04935552497201029
xinjiang	45	0.07351368352307854
scientists	43	0.07290845713937091
millions	43	0.05972615159849892
asians	43	0.034411849981698155
control	42	0.09269556484298098
countries	41	0.1509325345360351
toronto	41	0.05795100040916958
ukraine	41	0.041674592288731195
second	40	0.08373353789624503
life	40	0.09312271040296488
hospital	39	0.11985053291896165
muslims	39	0.049201416455740984
racism	38	0.07861852094426447
deaths	37	0.11426609478202891
infection	37	0.11046867908980625
asian	37	0.05456829983664176
hundreds	36	0.0820797144539028
prevention	36	0.08540722676874364
investigation	36	0.06837627313037026
pneumonia	36	0.0715883335222786
home	36	0.087474436724534
arizona	36	0.03882999872987926
turkey	36	0.03529567483865833
england	35	0.043501424542513704
nigeria	34	0.05960320275507607
hongkong	33	0.05198448357531235
risk	32	0.10206285174275885
snakes	32	0.10156002048561547
information	32	0.09046632657463832
citizens	32	0.08417877542325275
awareness	31	0.0518084981684453
school	31	0.07920153602755939
money	30	0.07456645746608886
use	29	0.05886312453650483
australian	29	0.060060044302647594
uae	29	0.025983014547336453
days	28	0.12177343783412836
friends	28	0.06583959326064026
ncov	28	0.06325463616329328
korean	28	0.03556544251030643
animals	27	0.11921588098590435
response	27	0.09384328109990267
guangzhou	27	0.04920501204496879
u.s	26	0.07387666325824276
work	26	0.06370906985512981
weeks	26	0.08559164423049033
experts	25	0.07769157856227582
hospitals	25	0.1467109263075389
jakarta	25	0.024162025762206232
