Item	Frequency	Score
covid-19	2717	0.4629291522358878
china	2057	0.48899213497537986
people	904	0.5641774217603578
coronavirus	870	0.9313718245425535
trump	695	0.40428812203916753
india	547	0.32548650471872853
americans	525	0.30015428838762986
lockdown	451	0.546512538496685
home	430	0.4420304443273266
america	371	0.29278779220855145
covid19	267	0.5757482384532432
chinese	267	0.28394309423505965
u.s.	220	0.5142973047746586
ppe	212	0.2609550943082503
corona	204	0.3347377792634761
covid	199	0.3652242195591381
millions	180	0.25910326635176306
wuhan	179	0.2983470589618811
thousands	168	0.2481114033446839
democrats	164	0.21057354451564292
american	153	0.27066424128904876
lives	139	0.3982892749046318
deaths	137	0.504507811217467
nhs	127	0.27522551347287005
cdc	127	0.21250365292555154
nyc	115	0.2132320264567786
italy	109	0.17849753457507594
florida	108	0.20067407951598487
cnn	106	0.18423379596912706
fauci	104	0.22121636065746716
work	104	0.2873008404945002
doctors	103	0.31200311964994243
biden	100	0.2129730090298885
patients	99	0.34864097502742747
congress	96	0.1922720030536159
life	95	0.37227799126778094
africa	95	0.20418793916879904
god	94	0.21690937738132643
daily	90	0.23558802158100034
hospitals	87	0.35412475012256406
california	86	0.2244200193941645
cases	86	0.44071210170411135
testing	84	0.32664647226649807
usa	83	0.23068537771017703
europe	81	0.18109605462250178
taiwan	81	0.15214349177417777
money	81	0.2664691835783525
muslims	80	0.21280271989044358
death	79	0.4063260929381666
masks	79	0.3259092338729114
pandemic	79	0.6021943910105705
pakistan	76	0.188821440840057
states	75	0.3790590128024773
weeks	75	0.29407176959571457
food	72	0.275266007962215
nigeria	72	0.2026467861704306
spain	70	0.20438078955805986
risk	70	0.26718812255068713
things	68	0.2823442476754936
texas	68	0.17357415554417022
germany	68	0.15490167904728852
beijing	67	0.17001179748331827
police	66	0.2541637588689026
place	66	0.24145614950345484
russia	65	0.16465738097988042
second	64	0.21421708666693418
hydroxychloroquine	62	0.16893371721679223
nurses	61	0.2562910347012815
delhi	60	0.1974650128399981
canada	60	0.17586747586510104
years	58	0.22944717070957008
care	58	0.2878657591848873
hundreds	57	0.15683837352505364
government	57	0.29805951404975894
indian	56	0.1882396410862284
mumbai	56	0.1585920183528401
michigan	55	0.14408814413072568
healthcare	55	0.20754497001046734
children	55	0.26609258808302794
nigerians	55	0.15344146564340777
gop	54	0.1848505069417504
friends	54	0.2599533608248763
wisconsin	54	0.18182633888831912
japan	53	0.10287822230228341
republicans	53	0.13950735219379948
support	52	0.22017164268911357
obama	52	0.1881005804925009
australia	51	0.15753386566778727
action	51	0.2044093016029571
democrat	51	0.18944216332048772
control	50	0.20154504124678924
quarantine	49	0.23717315938983652
data	49	0.2403401463028871
funding	49	0.16873051117763188
icu	48	0.1713076861907534
president	47	0.2544840998878865
ventilators	47	0.22696858609801027
months	46	0.18892524529548052
order	46	0.2522963151250801
twitter	46	0.17799505294459467
tonight	46	0.19529575848792838
sweden	46	0.12994600966053876
help	45	0.18575642616361823
govt	45	0.20280594781213562
tests	45	0.26356362662610117
need	44	0.22686367720870973
africans	44	0.14833022557867095
health	43	0.31326644999489356
britain	43	0.12776379801746826
london	43	0.14108696240675048
workers	43	0.25280261286506367
women	43	0.22162517835732642
lagos	43	0.13355278117889594
hospital	42	0.26993205800645237
israel	41	0.09803143926005087
response	41	0.2773085951022021
cuomo	41	0.11947012019958066
virus	41	0.3822073940197266
mail	41	0.1678071523100967
billions	41	0.13888440424665996
fda	40	0.1376460800599351
indians	40	0.11522455643437049
state	39	0.24055549274833934
times	39	0.3459349055270532
birx	39	0.12157437534539098
georgia	39	0.10975297976222204
humanity	38	0.19081368046018726
businesses	38	0.2268653721537267
countries	38	0.2991230381734008
british	37	0.15008032646125496
muslim	37	0.15036236055875496
families	37	0.23027927230526296
science	37	0.19041074701829008
half	37	0.13992917437481242
iran	37	0.11101774844802718
decades	37	0.12909414201408054
france	37	0.11232604327333176
ccp	36	0.1387144368417028
media	36	0.21173629758215973
symptoms	36	0.18487422502877193
charge	36	0.16209971289322467
days	35	0.31677178841461395
citizens	35	0.19283377297163645
light	35	0.16954053021188203
scientists	34	0.186940834072403
kano	34	0.09256980903318761
restrictions	33	0.18977538475113326
miami	33	0.09518868802925536
republican	33	0.16657712614582668
power	33	0.18359531744772623
vietnam	33	0.10234137483122713
governors	33	0.1739003877677063
prison	32	0.14698266365827656
washington	32	0.11234580604138741
solidarity	32	0.14324661500501965
experts	32	0.1715591801877359
course	32	0.16510137665642963
buhari	31	0.10297515742366434
msnbc	31	0.09521002962104853
schools	31	0.16145992971087983
war	30	0.15881553682590394
pelosi	30	0.11665137902882164
scotland	30	0.0913572467761231
history	29	0.16326219118561175
fact	29	0.1772958934374548
law	29	0.1819105036718651
access	29	0.13251244751562902
residents	29	0.15526119139412387
case	29	0.24550687342337874
jobs	29	0.20256949377645583
safety	28	0.17709790853092286
information	28	0.17158113310841738
world	28	0.26993323964689825
infection	28	0.18893118583016677
politics	28	0.15211021939409863
french	28	0.10732687569980322
singapore	28	0.10886269644692732
kids	27	0.13050208091310164
crisis	27	0.2613472801419562
treatment	27	0.19472392447916329
students	27	0.16007945645937086
business	27	0.21004335287071493
mexico	27	0.09666873923088394
senate	26	0.135168655131186
kerala	26	0.09329580315005931
fear	26	0.14127259889296606
video	26	0.1507894963068342
maharashtra	26	0.11019053092726841
canadians	25	0.0679987816866573
humans	25	0.16363668277022822
man	25	0.14320376440296073
economy	25	0.18755654246667972
news	25	0.22724614873939408
staff	25	0.14710668166122165
aid	25	0.12953153842813897
attention	25	0.15922346468294005
colorado	25	0.09335617448600124
ppl	24	0.13040955730743387
thanks	24	0.16169910161394582
leadership	24	0.13841942443887764
officials	24	0.16507734674217708
dozens	24	0.10418874702749868
communities	24	0.1673724338551151
family	24	0.19845240023509456
disinfectant	24	0.06171162248629378
bleach	23	0.06120097598823923
ontario	23	0.07610181269050535
vaccines	23	0.16911609460435537
danger	23	0.11418567751174068
chicago	23	0.091843294225958
brazil	23	0.084260653863843
earth	23	0.12298132301054873
travel	22	0.1447452997460539
isolation	22	0.11544113136147298
johnson	22	0.09368171168568191
ghana	22	0.09969432452314596
truth	22	0.14459788019083963
night	22	0.1212541242876568
ohio	22	0.09743133425062966
disinfectants	22	0.07206784431845223
virginia	22	0.07898280335269768
trudeau	21	0.06884395999876003
sense	21	0.13603883203022454
bats	21	0.10849482417755389
england	21	0.09716781642043247
spread	21	0.18595718500459588
asia	21	0.06454804694978024
freedom	21	0.1550121272522482
lots	21	0.13775731738243285
odisha	21	0.08900235277948557
mosques	20	0.09102431062230959
supplies	20	0.1627806632617693
water	20	0.16164892322937544
u.s	20	0.12958872457470527
facts	20	0.14480280665297068
youtube	20	0.10149077765435079
flights	20	0.1276367707303036
covid2019	20	0.061553743387186936
islam	20	0.0925259174336397
massachusetts	20	0.08893911544135351
racism	20	0.11151128736446866
hope	20	0.12097197711122652
men	20	0.13473757496425787
kentucky	20	0.05346619782391482
blood	19	0.10998541279910849
companies	19	0.12248012980070414
employees	19	0.13759073848690515
hours	19	0.10627952141928958
benghazi	19	0.06527466694358583
newsom	19	0.08955781947702213
awareness	19	0.08958498780281157
resources	19	0.11516044836203485
malaysia	19	0.07650475341769908
public	19	0.11367143208362765
philippines	19	0.09628016003508427
hunger	19	0.11626230219453693
questions	19	0.1375939161270049
easter	19	0.07690700054972861
mid	18	0.09361826605248759
louisiana	18	0.07317916777581794
lack	18	0.12413765662700042
amazon	18	0.07398580941969875
society	18	0.11883615967782361
animals	18	0.13598648472040734
orders	18	0.1789249639981447
facebook	18	0.1091273982230803
harvard	18	0.06488935196513887
israeli	18	0.09735157989178819
shit	18	0.1306748501709256
date	18	0.11986165462539801
korea	18	0.08231764461712075
h1n1	18	0.0788614564088906
numbers	18	0.1465463307289249
leaders	18	0.12091256733495466
canadian	18	0.11036623588169737
turkey	17	0.0791230708229971
use	17	0.10334529023320611
love	17	0.1031901839302394
school	17	0.1285600327686941
funds	17	0.12271112467100012
dems	17	0.1055796771441456
contact	17	0.1423009379488683
ukraine	17	0.06435859995224862
antibodies	17	0.10209235242881176
jail	17	0.10798397985981004
pennsylvania	17	0.0779863468909276
members	17	0.11013708175736707
thailand	16	0.050515857607860884
lockdowns	16	0.24760796428932202
wales	16	0.06570854883813936
sars	16	0.09869559218303896
lies	16	0.09903314084258918
outbreak	16	0.14353022541756155
advice	16	0.11276406408114165
governments	16	0.13847277568375577
detroit	16	0.07240384319173697
cities	16	0.11776953896655845
end	16	0.138407330817027
education	16	0.11298873939137931
summer	16	0.10597570084412962
poverty	16	0.07878460071042984
african	16	0.08932110659397251
vaccine	16	0.11267210668192948
infections	16	0.15258621316558743
ireland	16	0.06245784176644942
rajasthan	16	0.05596870480438987
ramadan	16	0.08639067682389916
tokyo	16	0.03391053988871545
politicians	15	0.12018140740547106
walmart	15	0.06313359549527425
australian	15	0.08182950822202537
russian	15	0.08955437773365411
rent	15	0.09803590552268461
syria	15	0.07522681585273443
kenya	15	0.06860830020745981
bihar	15	0.07636364317344552
places	15	0.12529529526115118
duty	15	0.12009119981659623
kenyans	15	0.055864964512552635
equipment	15	0.1047165661909409
technology	15	0.09478140548386692
bengal	15	0.07201524805031712
age	15	0.10276358596022049
gates	15	0.10568417028975655
line	15	0.10914781292923871
ecuador	15	0.056526406044370356
uae	15	0.062214338164864866
nexo	15	0.06956400491757403
cia	14	0.05931077600318263
utah	14	0.05836803876436913
terms	14	0.10278265311289705
protection	14	0.09741413276619851
pakistani	14	0.0636267627134735
voters	14	0.09938926712396132
allah	14	0.09622013657855603
fight	14	0.11455216415610812
customers	14	0.09418813321965645
stock	14	0.08098688550498187
responsibility	14	0.10402673051096123
european	14	0.08343274085807954
evidence	14	0.08402012404487337
research	14	0.0966551205295536
