Item	Frequency	Score
covid	5762	0.9273247371340697
covid-19	5381	0.4418083121372519
omicron	4300	0.5807930883132685
people	4000	0.6398973884326117
cdc	2452	0.33284528228672516
biden	1954	0.3128790573018629
christmas	987	0.3799124947535094
americans	935	0.2696185208464292
vaccines	879	0.8073755880370221
masks	704	0.44820592591008523
india	677	0.29216262031555323
home	657	0.35494558796006775
trump	619	0.3121737824361384
lockdown	601	0.4236232035858353
florida	585	0.2555948594639011
cases	580	0.5374052131767504
america	545	0.29850046251827433
millions	520	0.25425563592608835
nhs	504	0.28692034613879974
china	502	0.2639115042556235
delta	485	0.3122303633780254
children	471	0.36837373169628773
u.s.	461	0.46965133006420323
vaccine	459	0.8277890557804147
nyc	458	0.2387143440792989
pfizer	456	0.30141283863507673
work	450	0.32400446172458686
thousands	433	0.27638072368961136
johnson	418	0.3349872080585912
germany	414	0.27316235232730895
england	409	0.2765223876180788
deaths	403	0.46674606927320356
europe	400	0.26414417735961837
london	400	0.25641857311239746
hospital	395	0.3674116504890155
icu	394	0.2609372267610274
death	388	0.46327751148775564
republicans	380	0.23476128537311075
kids	360	0.32227838797376346
canada	359	0.2546911461881748
schools	331	0.3602759494701115
boosters	325	0.40654900495336443
life	314	0.3900329990575444
vaccination	297	0.38132563237516703
australia	283	0.2612072754947355
second	283	0.2651886678139897
africa	280	0.2780873191326809
pandemic	278	0.6390459819218559
hospitals	276	0.37992937311360286
democrats	274	0.23383366089802857
things	266	0.34368836637127914
daily	266	0.260070713437967
fauci	262	0.2556676060575922
restrictions	261	0.3615407412174984
france	257	0.23247039254395074
data	256	0.3447725121962948
scotland	255	0.23989480354073878
tonight	251	0.26067649035985563
lives	250	0.3791377653424117
patients	241	0.3478652658986618
school	241	0.3573760815305373
years	237	0.4951265403038817
risk	236	0.3812530385691727
fda	235	0.2505961881095124
american	229	0.24462277550514394
california	225	0.2393758967082576
transmission	225	0.29464324735698855
covid19	221	0.3957798308495765
science	219	0.2928048662607773
moderna	215	0.24403860473376762
doctors	211	0.29878088763403204
health	210	0.4414636762812396
texas	209	0.24748422481040905
symptoms	209	0.3343159552048407
infection	207	0.38562819417268096
place	207	0.297048819086415
lockdowns	205	0.4136652560355945
congress	205	0.21896420856527912
wales	205	0.21028113165839638
government	204	0.38750759133872176
months	201	0.3505128324015507
coronavirus	197	0.3644964264961401
money	193	0.27041231078171396
japan	192	0.1872151931004759
nfl	192	0.215133257068504
cnn	191	0.22920423077348911
ontario	187	0.2506295023131455
control	186	0.27491609448266274
care	182	0.3138684408999201
order	177	0.272131499699715
staff	176	0.3089322084628108
testing	176	0.33102307383946067
sweden	173	0.19848330737036737
tests	170	0.45321777626615045
denmark	169	0.2235674796269155
gop	166	0.22429157566276783
weeks	165	0.38510588323848727
fear	164	0.25814504050747805
winter	164	0.2834011150822482
xmas	164	0.2585550717952462
freedom	161	0.2501239933153999
students	159	0.28671223570833143
businesses	155	0.26565936115824784
corona	150	0.2701552714097354
jin	150	0.04827021945518011
italy	147	0.23471248896767638
family	144	0.32267381318323607
society	142	0.2757431188141109
scientists	142	0.2641261089993852
vax	141	0.30534502127430935
mandates	140	0.39055788329760716
evidence	138	0.2660721276274643
booster	138	0.38004794449235607
nsw	137	0.20902678644136252
israel	136	0.21370011242619136
immunity	136	0.3385960524639987
workers	136	0.3241324833269455
god	132	0.23156124228497232
healthcare	131	0.24743761174593343
cancer	131	0.26047165766854363
hospitalizations	131	0.25743134890412067
case	131	0.5137311902811342
twitter	130	0.21987184647321542
parties	128	0.30487420623664957
ireland	128	0.23830521005179173
friends	128	0.2787541278999284
republican	127	0.2272337172496862
days	127	0.4805952302035403
hundreds	125	0.21920250657316556
nurses	125	0.2559781217844385
proof	122	0.25517366862187096
delhi	122	0.20530883442888215
half	121	0.177397467799538
african	120	0.19911835476138742
history	120	0.2580762939191233
infections	120	0.3552917669201624
isolation	119	0.21602421398982197
protection	119	0.2562052576271551
line	119	0.23037082011451027
malaysia	118	0.13839351745305778
power	117	0.22734067646961925
sense	114	0.21877401227802756
experts	113	0.24008893645379834
course	112	0.25130534690911754
access	109	0.251369447441128
morrison	109	0.16710760446925169
folks	109	0.21391060503701667
hours	108	0.22973732179925152
nigeria	107	0.17165469031675895
families	106	0.32042225076254643
ivermectin	106	0.21929000732845377
treatment	105	0.2938340441948238
quarantine	104	0.2654576902953409
women	103	0.2623784698854792
hospitalization	102	0.2593262248552959
boris	102	0.20507127827774949
billions	102	0.20277763728539716
canadians	101	0.16770137180817282
fact	101	0.2552035904917356
night	100	0.2435528564975893
arabs	98	0.29329592740837346
lots	98	0.22500448408467352
vaccinations	98	0.3580459035635368
nba	98	0.17408071701902506
flu	98	0.22418909821700236
chinese	98	0.21354869838791946
street	97	0.1913485301126546
restaurants	96	0.2460638516035337
mask	96	0.383430640561613
travel	94	0.24428343445467526
usa	94	0.24336884188885072
ppl	93	0.20595754400453942
shit	93	0.25478234244039843
spread	92	0.27490627219751107
britain	92	0.17877144991698582
senate	92	0.18049352840641933
govt	92	0.2571683720320948
politics	91	0.23486814950356094
misinformation	90	0.24754500354314846
food	89	0.23573417997391247
variants	88	0.5138109241714222
jobs	88	0.2440665754079862
virus	87	0.363361004121998
response	87	0.27010097288287405
russia	86	0.1733013038093255
english	86	0.18493463378603986
passports	86	0.27748600781293686
parents	85	0.23532324699823337
wuhan	85	0.20212032559994125
ppe	85	0.19803995574864763
media	83	0.24981110126999848
n95	83	0.18411172783350124
governments	82	0.2978802699533542
afghanistan	82	0.15462727259647407
office	82	0.2249114681621853
politicians	82	0.24678471115938788
law	80	0.23387258023785523
netherlands	79	0.16421270201275615
lies	79	0.22791802326188015
vaxxers	78	0.2064060726984253
attention	78	0.20102291628323327
desantis	78	0.13255368646219684
countries	76	0.2952845314726109
hospitalisations	76	0.22782666965125475
adults	75	0.2400490092367082
loss	74	0.21657668317477508
date	74	0.21178223869907228
amazon	73	0.15063070826149125
u.k.	72	0.3569535434956847
stock	72	0.16563425718722882
thanks	72	0.2107628690466929
support	72	0.25827002321767106
safety	71	0.2268015745489193
minnesota	71	0.10115545815224966
sources	71	0.22997204570825552
british	71	0.19093077997100869
brexit	70	0.18408334882711413
astrazeneca	70	0.16927153203366865
players	70	0.2219102254844153
mps	70	0.13426720767363368
leadership	69	0.18807477418003918
no10	68	0.11093884894732828
contact	68	0.22975011356416114
fourth	68	0.1903287575564461
weekly	68	0.2120443941071919
employees	68	0.21917430259537174
protocols	68	0.2614606310537321
business	68	0.17079108491653985
decades	67	0.17241158915529098
states	67	0.26763850563185027
michigan	67	0.15175668646902118
espn	66	0.1652988758605759
action	66	0.21017599770006157
games	66	0.20657562016830192
democrat	66	0.19144798691478293
september	66	0.18929296564478923
belgium	66	0.12493017798871676
spain	66	0.13975530050685434
humanity	65	0.23486999407902298
alberta	64	0.14332703469282598
sydney	64	0.1604629905451021
teachers	63	0.21873211831893452
washington	63	0.17284281476323052
austria	62	0.1460469650454822
earth	62	0.18056847749929444
hospitalisation	62	0.17046193953274827
mind	61	0.19825076266708702
indoors	61	0.1586798884790051
inflation	61	0.20594465466675785
kentucky	61	0.09927442690102967
texans	61	0.12969834362174704
research	60	0.21693410504144214
age	60	0.21121435563273475
man	59	0.2510588787198423
german	59	0.15448401828640757
korea	59	0.09688762345435364
norway	59	0.13609494675775327
information	58	0.2186927562847842
police	58	0.2060163582034415
love	58	0.17765992506601846
capitalism	58	0.12921529303055387
hell	58	0.1908435297767217
results	57	0.2124294301099815
individuals	57	0.21143296481212387
ventilation	57	0.18404822235315782
public	57	0.2460601922713976
questions	56	0.2268113460688963
citizens	56	0.17221330066009327
sars	56	0.18444093546215656
help	56	0.18186522122476498
severity	56	0.18248814742535707
parliament	56	0.1535421442657259
u.s	56	0.18367257500590578
times	56	0.38624346330998993
gauteng	55	0.14004115442642046
concern	55	0.19164471549284068
viruses	55	0.3028074957178817
disease	55	0.24503911245705445
hope	55	0.1998987010783879
australian	55	0.15304406982190036
wine	55	0.09109616255616061
european	54	0.12662060067671263
charge	54	0.16137708083170244
companies	54	0.2386626635153007
